smiles,Mol,QED,logP,SA,PAINS,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,litegov_score
Cc1ccc(NC(=O)c2ccccc2N2CCCC2)cc1,,0.925918163047034,3.847520000000003,1.5693016279983745,0.0,O=C(Nc1ccccc1)c1ccccc1N1CCCC1,1.5693016279983745,Cc1ccc(NC(=O)c2ccccc2N2CCCC2)cc1,0.925918163047034,280.371,3.847520000000003,32.34,2.0,1.0,3.0,21.0,2.0,0.2777777777777778,O=C(Nc1ccccc1)c1ccccc1N1CCCC1,0,True,1.5693016279983745,0.9536883646115415
Cc1ccc(N2CCCC2)cc1NC(=O)c1ccccc1,,0.925918163047034,3.847520000000003,1.5849999886541113,0.0,O=C(Nc1cccc(N2CCCC2)c1)c1ccccc1,1.5849999886541113,Cc1ccc(N2CCCC2)cc1NC(=O)c1ccccc1,0.925918163047034,280.37100000000004,3.847520000000003,32.34,2.0,1.0,3.0,21.0,2.0,0.2777777777777778,O=C(Nc1cccc(N2CCCC2)c1)c1ccccc1,0,True,1.5849999886541113,0.9530990173032765
Cc1ccc(C(=O)NCc2nc(C3CCCC3)no2)cc1,,0.9373686785960686,2.9656200000000013,2.031740467847051,0.0,O=C(NCc1nc(C2CCCC2)no1)c1ccccc1,2.031740467847051,Cc1ccc(C(=O)NCc2nc(C3CCCC3)no2)cc1,0.9373686785960686,285.347,2.9656200000000013,68.02000000000001,4.0,1.0,4.0,21.0,2.0,0.4375,O=C(NCc1nc(C2CCCC2)no1)c1ccccc1,0,True,2.031740467847051,0.9494386394577969
Cc1ccc(NC(=O)Cc2ccc(F)cc2F)c(C)n1,,0.9352729507530552,3.157840000000002,2.009844466720109,0.0,O=C(Cc1ccccc1)Nc1cccnc1,2.009844466720109,Cc1ccc(NC(=O)Cc2ccc(F)cc2F)c(C)n1,0.9352729507530552,276.286,3.157840000000002,41.99,2.0,1.0,3.0,20.0,2.0,0.2,O=C(Cc1ccccc1)Nc1cccnc1,0,True,2.009844466720109,0.9478609955674986
CS(=O)(=O)c1ccccc1NCc1ccc(Br)cc1,,0.9271269112705682,3.4647000000000023,1.7698773905491922,0.0,c1ccc(CNc2ccccc2)cc1,1.7698773905491922,CS(=O)(=O)c1ccccc1NCc1ccc(Br)cc1,0.9271269112705682,340.242,3.4647000000000023,46.17,3.0,1.0,4.0,19.0,2.0,0.1428571428571428,c1ccc(CNc2ccccc2)cc1,0,True,1.7698773905491922,0.9475424044329157
Cc1ccccc1C(=O)N[C@@H]1CCN(C(=O)c2cccs2)C1,,0.9467640588255388,2.7010200000000006,2.3709802742599617,0.0,O=C(N[C@@H]1CCN(C(=O)c2cccs2)C1)c1ccccc1,2.3709802742599617,Cc1ccccc1C(=O)N[C@@H]1CCN(C(=O)c2cccs2)C1,0.9467640588255388,314.41,2.7010200000000006,49.41,3.0,1.0,3.0,22.0,2.0,0.2941176470588235,O=C(N[C@@H]1CCN(C(=O)c2cccs2)C1)c1ccccc1,0,True,2.3709802742599617,0.9474608648132328
Cc1ccccc1CC(=O)NC1(c2ccccc2)CCOCC1,,0.9402576503333157,3.3596200000000023,2.184681908450297,0.0,O=C(Cc1ccccc1)NC1(c2ccccc2)CCOCC1,2.184681908450297,Cc1ccccc1CC(=O)NC1(c2ccccc2)CCOCC1,0.9402576503333157,309.40900000000016,3.3596200000000023,38.33,2.0,1.0,4.0,23.0,2.0,0.35,O=C(Cc1ccccc1)NC1(c2ccccc2)CCOCC1,0,True,2.184681908450297,0.9470048648868531
Cc1cccc(C(=O)NC2(C)CCN(c3ccccc3)CC2)c1,,0.9355379000500268,3.783920000000003,2.0475432694773303,0.0,O=C(NC1CCN(c2ccccc2)CC1)c1ccccc1,2.0475432694773303,Cc1cccc(C(=O)NC2(C)CCN(c3ccccc3)CC2)c1,0.9355379000500268,308.42500000000007,3.783920000000003,32.34,2.0,1.0,3.0,23.0,2.0,0.35,O=C(NC1CCN(c2ccccc2)CC1)c1ccccc1,0,True,2.0475432694773303,0.9467490822542087
Cc1cccc(-n2ccc(C(=O)NC3CCOCC3)n2)c1,,0.9391737243194046,2.08952,2.1679321450223323,0.0,O=C(NC1CCOCC1)c1ccn(-c2ccccc2)n1,2.1679321450223323,Cc1cccc(-n2ccc(C(=O)NC3CCOCC3)n2)c1,0.9391737243194046,285.347,2.08952,56.150000000000006,4.0,1.0,3.0,21.0,2.0,0.375,O=C(NC1CCOCC1)c1ccn(-c2ccccc2)n1,0,True,2.1679321450223323,0.9463925604885849
Cc1cccc(C(=O)N2CC(CNC(=O)c3ccc(F)cc3)C2)n1,,0.9345309290968,2.03112,2.0427979015789965,0.0,O=C(NCC1CN(C(=O)c2ccccn2)C1)c1ccccc1,2.0427979015789965,Cc1cccc(C(=O)N2CC(CNC(=O)c3ccc(F)cc3)C2)n1,0.9345309290968,327.35900000000004,2.03112,62.3,3.0,1.0,4.0,24.0,2.0,0.2777777777777778,O=C(NCC1CN(C(=O)c2ccccn2)C1)c1ccccc1,0,True,2.0427979015789965,0.9457742248004262
COc1ccccc1CNC(=O)Cc1ccc(Cl)cc1,,0.91776435817498,3.2075000000000014,1.5358866455938678,0.0,O=C(Cc1ccccc1)NCc1ccccc1,1.5358866455938678,COc1ccccc1CNC(=O)Cc1ccc(Cl)cc1,0.91776435817498,289.76199999999994,3.2075000000000014,38.33,2.0,1.0,5.0,20.0,2.0,0.1875,O=C(Cc1ccccc1)NCc1ccccc1,0,True,1.5358866455938678,0.945606510403481
Cc1cccc(N2CCC(NC(=O)c3ccccc3)C2)c1,,0.937083097849924,3.0037200000000013,2.127374938514203,0.0,O=C(NC1CCN(c2ccccc2)C1)c1ccccc1,2.127374938514203,Cc1cccc(N2CCC(NC(=O)c3ccccc3)C2)c1,0.937083097849924,280.3710000000001,3.0037200000000013,32.34,2.0,1.0,3.0,21.0,2.0,0.2777777777777778,O=C(NC1CCN(c2ccccc2)C1)c1ccccc1,0,True,2.127374938514203,0.9455213361250716
C[C@@H](NS(=O)(=O)c1cccc(F)c1)c1ccccc1,,0.935070723554942,2.865200000000001,2.1038071668386493,0.0,O=S(=O)(NCc1ccccc1)c1ccccc1,2.1038071668386493,C[C@@H](NS(=O)(=O)c1cccc(F)c1)c1ccccc1,0.935070723554942,279.336,2.865200000000001,46.17,2.0,1.0,4.0,19.0,2.0,0.1428571428571428,O=S(=O)(NCc1ccccc1)c1ccccc1,0,True,2.1038071668386493,0.9441018957633837
Cc1cccc(C(=O)NCC2(c3ccccc3)CCCC2)n1,,0.9352571602420084,3.631820000000003,2.133705568725219,0.0,O=C(NCC1(c2ccccc2)CCCC1)c1ccccn1,2.133705568725219,Cc1cccc(C(=O)NCC2(c3ccccc3)CCCC2)n1,0.9352571602420084,294.3980000000001,3.631820000000003,41.99,2.0,1.0,4.0,22.0,2.0,0.3684210526315789,O=C(NCC1(c2ccccc2)CCCC1)c1ccccn1,0,True,2.133705568725219,0.9431929258504297
Cc1ccc(C(=O)N2CCC(NC(=O)Cc3cccs3)CC2)cc1,,0.9284147704939476,3.020020000000001,1.9400555464649347,0.0,O=C(Cc1cccs1)NC1CCN(C(=O)c2ccccc2)CC1,1.9400555464649347,Cc1ccc(C(=O)N2CCC(NC(=O)Cc3cccs3)CC2)cc1,0.9284147704939476,342.4640000000001,3.020020000000001,49.41,3.0,1.0,4.0,24.0,2.0,0.3684210526315789,O=C(Cc1cccs1)NC1CCN(C(=O)c2ccccc2)CC1,0,True,1.9400555464649347,0.9426282142916174
COc1ccc(NC(=O)c2ccc(C)cc2)c(C)c1,,0.9102074865674228,3.5643400000000023,1.3954042410571734,0.0,O=C(Nc1ccccc1)c1ccccc1,1.3954042410571734,COc1ccc(NC(=O)c2ccc(C)cc2)c(C)c1,0.9102074865674228,255.317,3.5643400000000023,38.33,2.0,1.0,3.0,19.0,2.0,0.1875,O=C(Nc1ccccc1)c1ccccc1,0,True,1.3954042410571734,0.9422276817118767
Cc1ccccc1C(=O)N1CCC(C)(NC(=O)c2ccccn2)CC1,,0.9366607023446428,2.814720000000001,2.231619816891701,0.0,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccccn1,2.231619816891701,Cc1ccccc1C(=O)N1CCC(C)(NC(=O)c2ccccn2)CC1,0.9366607023446428,337.42300000000006,2.814720000000001,62.3,3.0,1.0,3.0,25.0,2.0,0.35,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccccn1,0,True,2.231619816891701,0.9411241247144242
COc1cc(C(=O)NC2CCN(C(=O)C3CC3)CC2)ccc1C,,0.9256150081715568,2.1344199999999995,1.896529917204603,0.0,O=C(NC1CCN(C(=O)C2CC2)CC1)c1ccccc1,1.896529917204603,COc1cc(C(=O)NC2CCN(C(=O)C3CC3)CC2)ccc1C,0.9256150081715568,316.401,2.1344199999999995,58.64,3.0,1.0,4.0,23.0,1.0,0.5555555555555556,O=C(NC1CCN(C(=O)C2CC2)CC1)c1ccccc1,0,True,1.896529917204603,0.9410564513855012
C[C@H]1CCCCN1c1nnc(NC(=O)c2ccccc2)s1,,0.9458446577740768,3.169200000000001,2.525774181893773,0.0,O=C(Nc1nnc(N2CCCCC2)s1)c1ccccc1,2.525774181893773,C[C@H]1CCCCN1c1nnc(NC(=O)c2ccccc2)s1,0.9458446577740768,302.403,3.169200000000001,58.120000000000005,5.0,1.0,3.0,21.0,2.0,0.4,O=C(Nc1nnc(N2CCCCC2)s1)c1ccccc1,0,True,2.525774181893773,0.940596859252765
Cc1ncccc1C(=O)N[C@H]1CCN(c2ccccc2)C1,,0.9393483798053032,2.39872,2.336138620733621,0.0,O=C(N[C@H]1CCN(c2ccccc2)C1)c1cccnc1,2.336138620733621,Cc1ncccc1C(=O)N[C@H]1CCN(c2ccccc2)C1,0.9393483798053032,281.35900000000004,2.39872,45.23,3.0,1.0,3.0,21.0,2.0,0.2941176470588235,O=C(N[C@H]1CCN(c2ccccc2)C1)c1cccnc1,0,True,2.336138620733621,0.9402777439102641
Cc1cc(CNC(=O)N2CCC(n3cccn3)CC2)cs1,,0.9476973970616648,2.799720000000001,2.596075650696987,0.0,O=C(NCc1ccsc1)N1CCC(n2cccn2)CC1,2.596075650696987,Cc1cc(CNC(=O)N2CCC(n3cccn3)CC2)cs1,0.9476973970616648,304.41900000000004,2.799720000000001,50.16,4.0,1.0,3.0,21.0,2.0,0.4666666666666667,O=C(NCc1ccsc1)N1CCC(n2cccn2)CC1,0,True,2.596075650696987,0.9400790385579183
Cc1ccc(Br)cc1C(=O)NCc1ccc(F)cc1,,0.9142374436378892,3.826620000000002,1.6014585226246627,0.0,O=C(NCc1ccccc1)c1ccccc1,1.6014585226246627,Cc1ccc(Br)cc1C(=O)NCc1ccc(F)cc1,0.9142374436378892,322.177,3.826620000000002,29.1,1.0,1.0,3.0,19.0,2.0,0.1333333333333333,O=C(NCc1ccccc1)c1ccccc1,0,True,1.6014585226246627,0.9391064045527723
Cc1ccccc1C(=O)Nc1cnn(C2CCCCC2)c1,,0.926772476239904,3.949020000000002,2.0295296229542377,0.0,O=C(Nc1cnn(C2CCCCC2)c1)c1ccccc1,2.0295296229542377,Cc1ccccc1C(=O)Nc1cnn(C2CCCCC2)c1,0.926772476239904,283.375,3.949020000000002,46.92,3.0,1.0,3.0,21.0,2.0,0.4117647058823529,O=C(Nc1cnn(C2CCCCC2)c1)c1ccccc1,0,True,2.0295296229542377,0.9373887120653188
Cc1ccc(C(=O)N2CCC(C(=O)NCc3ccc(F)cc3)CC2)cc1,,0.9158074493784536,3.3027200000000017,1.7222775144116866,0.0,O=C(NCc1ccccc1)C1CCN(C(=O)c2ccccc2)CC1,1.7222775144116866,Cc1ccc(C(=O)N2CCC(C(=O)NCc3ccc(F)cc3)CC2)cc1,0.9158074493784536,354.4250000000001,3.3027200000000017,49.41,2.0,1.0,4.0,26.0,2.0,0.3333333333333333,O=C(NCc1ccccc1)C1CCN(C(=O)c2ccccc2)CC1,0,True,1.7222775144116866,0.9363683195186249
Cc1ncccc1C(=O)N1CC[C@H](NC(=O)c2cccc(F)c2)C1,,0.939697860439398,2.173620000000001,2.4539155129184262,0.0,O=C(N[C@H]1CCN(C(=O)c2cccnc2)C1)c1ccccc1,2.4539155129184262,Cc1ncccc1C(=O)N1CC[C@H](NC(=O)c2cccc(F)c2)C1,0.939697860439398,327.35900000000004,2.173620000000001,62.3,3.0,1.0,3.0,24.0,2.0,0.2777777777777778,O=C(N[C@H]1CCN(C(=O)c2cccnc2)C1)c1ccccc1,0,True,2.4539155129184262,0.9362563323324384
Cc1cc(C(=O)N2CCN(C(=O)c3ccccc3)CC2)c(C)[nH]1,,0.9244400727317722,2.22974,1.99408462504484,0.0,O=C(c1ccccc1)N1CCN(C(=O)c2cc[nH]c2)CC1,1.99408462504484,Cc1cc(C(=O)N2CCN(C(=O)c3ccccc3)CC2)c(C)[nH]1,0.9244400727317722,311.38500000000005,2.22974,56.41,2.0,1.0,2.0,23.0,2.0,0.3333333333333333,O=C(c1ccccc1)N1CCN(C(=O)c2cc[nH]c2)CC1,0,True,1.99408462504484,0.9360487243572849
CC(C)C(=O)N1CCCC(NC(=O)c2ccccc2)CC1,,0.9285181276811008,2.453500000000001,2.165650993828711,0.0,O=C(NC1CCCNCC1)c1ccccc1,2.165650993828711,CC(C)C(=O)N1CCCC(NC(=O)c2ccccc2)CC1,0.9285181276811008,288.39100000000013,2.453500000000001,49.41,2.0,1.0,3.0,21.0,1.0,0.5294117647058824,O=C(NC1CCCNCC1)c1ccccc1,0,True,2.165650993828711,0.9342772645374313
CC(C)(C)OC(=O)N1CCC[C@H]1CNC(=O)c1ccccc1,,0.9338787703272118,2.815900000000001,2.337286201119987,0.0,O=C(NC[C@@H]1CCCN1)c1ccccc1,2.337286201119987,CC(C)(C)OC(=O)N1CCC[C@H]1CNC(=O)c1ccccc1,0.9338787703272118,304.39,2.815900000000001,58.64,3.0,1.0,3.0,22.0,1.0,0.5294117647058824,O=C(NC[C@@H]1CCCN1)c1ccccc1,0,True,2.337286201119987,0.9339718166031029
CC(C)c1cccc(C(=O)N[C@H]2CCN(c3ccccc3)C2)c1,,0.931039354344434,3.8187000000000015,2.2551008858512347,0.0,O=C(N[C@H]1CCN(c2ccccc2)C1)c1ccccc1,2.2551008858512347,CC(C)c1cccc(C(=O)N[C@H]2CCN(c3ccccc3)C2)c1,0.931039354344434,308.425,3.8187000000000015,32.34,2.0,1.0,4.0,23.0,2.0,0.35,O=C(N[C@H]1CCN(c2ccccc2)C1)c1ccccc1,0,True,2.2551008858512347,0.933806009810029
COc1ccccc1C(=O)N[C@H](C)c1ccccc1C,,0.9222554701917444,3.494620000000002,2.02104991026684,0.0,O=C(NCc1ccccc1)c1ccccc1,2.02104991026684,COc1ccccc1C(=O)N[C@H](C)c1ccccc1C,0.9222554701917444,269.344,3.494620000000002,38.33,2.0,1.0,4.0,20.0,2.0,0.2352941176470588,O=C(NCc1ccccc1)c1ccccc1,0,True,2.02104991026684,0.9325349679229556
CCC(=O)N1CCC[C@@H](NC(=O)c2cccc(Cl)c2)C1,,0.9308648584656668,2.470800000000001,2.3183935915855223,0.0,O=C(N[C@@H]1CCCNC1)c1ccccc1,2.3183935915855223,CCC(=O)N1CCC[C@@H](NC(=O)c2cccc(Cl)c2)C1,0.9308648584656668,294.78200000000004,2.470800000000001,49.41,2.0,1.0,3.0,20.0,1.0,0.4666666666666667,O=C(N[C@@H]1CCCNC1)c1ccccc1,0,True,2.3183935915855223,0.93123007494625
Cc1cccc(NC(=O)CCOc2cc(F)ccc2F)c1,,0.9122379461195022,3.6808200000000015,1.775964611305703,0.0,O=C(CCOc1ccccc1)Nc1ccccc1,1.775964611305703,Cc1cccc(NC(=O)CCOc2cc(F)ccc2F)c1,0.9122379461195022,291.297,3.6808200000000015,38.33,2.0,1.0,5.0,21.0,2.0,0.1875,O=C(CCOc1ccccc1)Nc1ccccc1,0,True,1.775964611305703,0.9302656264768838
Cc1ccc(CNC(=O)CN2CCCCCC2=O)cc1,,0.912821003589348,2.01382,1.793874499844879,0.0,O=C(CN1CCCCCC1=O)NCc1ccccc1,1.793874499844879,Cc1ccc(CNC(=O)CN2CCCCCC2=O)cc1,0.912821003589348,274.3639999999999,2.01382,49.41,2.0,1.0,4.0,20.0,1.0,0.5,O=C(CN1CCCCCC1=O)NCc1ccccc1,0,True,1.793874499844879,0.9302608700094437
Cc1cc(C(=O)NCC2CCN(C(=O)c3ccccc3)CC2)ccc1F,,0.9146228990437428,3.4163200000000025,1.853310778444948,0.0,O=C(NCC1CCN(C(=O)c2ccccc2)CC1)c1ccccc1,1.853310778444948,Cc1cc(C(=O)NCC2CCN(C(=O)c3ccccc3)CC2)ccc1F,0.9146228990437428,354.42500000000007,3.4163200000000025,49.41,2.0,1.0,4.0,26.0,2.0,0.3333333333333333,O=C(NCC1CCN(C(=O)c2ccccc2)CC1)c1ccccc1,0,True,1.853310778444948,0.9300927323969933
Cc1ccc(C(=O)NCC2CN(C(=O)c3ccc(F)c(F)c3)C2)cn1,,0.9237786843717576,2.1702200000000005,2.1387990622636,0.0,O=C(NCC1CN(C(=O)c2ccccc2)C1)c1cccnc1,2.1387990622636,Cc1ccc(C(=O)NCC2CN(C(=O)c3ccc(F)c(F)c3)C2)cn1,0.9237786843717576,345.3490000000001,2.1702200000000005,62.3,3.0,1.0,4.0,25.0,2.0,0.2777777777777778,O=C(NCC1CN(C(=O)c2ccccc2)C1)c1cccnc1,0,True,2.1387990622636,0.9298585531552658
CC1(C)CC[C@@H](NC(=O)c2ccn(-c3ccccc3)n2)C1,,0.9400878324040716,3.1808000000000014,2.6409389990438346,0.0,O=C(NC1CCCC1)c1ccn(-c2ccccc2)n1,2.6409389990438346,CC1(C)CC[C@@H](NC(=O)c2ccn(-c3ccccc3)n2)C1,0.9400878324040716,283.37500000000006,3.1808000000000014,46.92,3.0,1.0,3.0,21.0,2.0,0.4117647058823529,O=C(NC1CCCC1)c1ccn(-c2ccccc2)n1,0,True,2.6409389990438346,0.9296816311648057
CCc1ccc(CNC(=O)c2cccc(N3CCOCC3)c2)o1,,0.9215321513232904,2.608600000000001,2.0783165812401947,0.0,O=C(NCc1ccco1)c1cccc(N2CCOCC2)c1,2.0783165812401947,CCc1ccc(CNC(=O)c2cccc(N3CCOCC3)c2)o1,0.9215321513232904,314.3850000000001,2.608600000000001,54.71000000000001,4.0,1.0,5.0,23.0,2.0,0.3888888888888889,O=C(NCc1ccco1)c1cccc(N2CCOCC2)c1,0,True,2.0783165812401947,0.9295568456712823
COc1cccc(NC(=O)N2Cc3ccc(C)cc3C2)c1,,0.9148370206481494,3.5513200000000023,1.8758005435090936,0.0,O=C(Nc1ccccc1)N1Cc2ccccc2C1,1.8758005435090936,COc1cccc(NC(=O)N2Cc3ccc(C)cc3C2)c1,0.9148370206481494,282.343,3.5513200000000023,41.57,2.0,1.0,2.0,21.0,2.0,0.2352941176470588,O=C(Nc1ccccc1)N1Cc2ccccc2C1,0,True,1.8758005435090936,0.9294935972185159
Cc1cc(C(=O)NC2CCN(C(=O)Cc3ccccc3)CC2)n(C)n1,,0.9209570415438516,1.6920199999999996,2.078085472362991,0.0,O=C(NC1CCN(C(=O)Cc2ccccc2)CC1)c1ccn[nH]1,2.078085472362991,Cc1cc(C(=O)NC2CCN(C(=O)Cc3ccccc3)CC2)n(C)n1,0.9209570415438516,340.4270000000001,1.6920199999999996,67.23,4.0,1.0,4.0,25.0,2.0,0.4210526315789473,O=C(NC1CCN(C(=O)Cc2ccccc2)CC1)c1ccn[nH]1,0,True,2.078085472362991,0.9289070063210889
Cc1ccc(C(=O)NCC2CCN(C(=O)c3ccc(F)cc3)CC2)cn1,,0.917315861226498,2.811320000000001,1.9712089073430776,0.0,O=C(NCC1CCN(C(=O)c2ccccc2)CC1)c1cccnc1,1.9712089073430776,Cc1ccc(C(=O)NCC2CCN(C(=O)c3ccc(F)cc3)CC2)cn1,0.917315861226498,355.4130000000001,2.811320000000001,62.3,3.0,1.0,4.0,26.0,2.0,0.35,O=C(NCC1CCN(C(=O)c2ccccc2)CC1)c1cccnc1,0,True,1.9712089073430776,0.9287501165821999
Cc1ccc(NC(=O)N2CCC(n3cccn3)CC2)cc1,,0.9210920147415312,3.060520000000001,2.09556442749396,0.0,O=C(Nc1ccccc1)N1CCC(n2cccn2)CC1,2.09556442749396,Cc1ccc(NC(=O)N2CCC(n3cccn3)CC2)cc1,0.9210920147415312,284.36300000000006,3.060520000000001,50.16,3.0,1.0,2.0,21.0,2.0,0.375,O=C(Nc1ccccc1)N1CCC(n2cccn2)CC1,0,True,2.09556442749396,0.9284053598133872
Cc1ncoc1C(=O)N[C@H]1CCCN(c2ccccc2)C1,,0.940375052016018,2.3818200000000003,2.685177460582297,0.0,O=C(N[C@H]1CCCN(c2ccccc2)C1)c1cnco1,2.685177460582297,Cc1ncoc1C(=O)N[C@H]1CCCN(c2ccccc2)C1,0.940375052016018,285.34700000000004,2.3818200000000003,58.370000000000005,4.0,1.0,3.0,21.0,2.0,0.375,O=C(N[C@H]1CCCN(c2ccccc2)C1)c1cnco1,0,True,2.685177460582297,0.9283497062985677
CC(C)[C@H](O)C(=O)N1CCN(c2ccccc2-c2ccccc2)CC1,,0.9318580787711176,3.0191000000000017,2.4276000275727085,0.0,c1ccc(-c2ccccc2N2CCNCC2)cc1,2.4276000275727085,CC(C)[C@H](O)C(=O)N1CCN(c2ccccc2-c2ccccc2)CC1,0.9318580787711176,338.4510000000001,3.0191000000000017,43.78,3.0,1.0,4.0,25.0,2.0,0.3809523809523809,c1ccc(-c2ccccc2N2CCNCC2)cc1,0,True,2.4276000275727085,0.9282675137760962
C[C@@H]1CCCC[C@@H]1NC(=O)c1ccn(-c2ccccc2)n1,,0.9400878324040716,3.1808000000000014,2.6931484598800743,0.0,O=C(NC1CCCCC1)c1ccn(-c2ccccc2)n1,2.6931484598800743,C[C@@H]1CCCC[C@@H]1NC(=O)c1ccn(-c2ccccc2)n1,0.9400878324040716,283.375,3.1808000000000014,46.92,3.0,1.0,3.0,21.0,2.0,0.4117647058823529,O=C(NC1CCCCC1)c1ccn(-c2ccccc2)n1,0,True,2.6931484598800743,0.9277215854068709
