Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,lite_score,method
O=C1COC2=C(N1)C(=O)N(CC1=CC=CC=C1)C=C2,0.8786747798788127,1.2274999999999998,2.38946460786018,O=C1COc2ccn(Cc3ccccc3)c(=O)c2N1,2.38946460786018,O=C1COc2ccn(Cc3ccccc3)c(=O)c2N1,0.8786747798788127,256.261,1.2274999999999998,60.33,4,1,2,19,2,0.1428571428571428,O=C1COc2ccn(Cc3ccccc3)c(=O)c2N1,0,True,2.38946460786018,0.902339739621954,lite
O=C(CC(=O)N1CCCC1C1=CC=CC=C1)NC1=CC=C(F)C=C1,0.8741135059440801,3.5180000000000016,2.312582697651852,O=C(CC(=O)N1CCCC1c1ccccc1)Nc1ccccc1,2.312582697651852,O=C(CC(=O)N1CCCC1c1ccccc1)Nc1ccc(F)cc1,0.8741135059440801,326.3710000000001,3.5180000000000016,49.41,2,1,4,24,2,0.2631578947368421,O=C(CC(=O)N1CCCC1c1ccccc1)Nc1ccccc1,0,True,2.312582697651852,0.901196573983457,lite
CC(C)C1=CC=C(NC(=O)NC(=O)C2CCN(C3=CC=CC=N3)CC2)C=C1,0.8637348222092819,3.769700000000003,2.0820927950048542,O=C(NC(=O)C1CCN(c2ccccn2)CC1)Nc1ccccc1,2.0820927950048542,CC(C)c1ccc(NC(=O)NC(=O)C2CCN(c3ccccn3)CC2)cc1,0.8637348222092819,366.4650000000001,3.769700000000003,74.33000000000001,4,2,4,27,2,0.3809523809523809,O=C(NC(=O)C1CCN(c2ccccn2)CC1)Nc1ccccc1,0,True,2.0820927950048542,0.9007493955093248,lite
FC1=CC=C(OCC2=CC=CS2)C(N2CCOCC2)=C1,0.8630730542550826,3.302800000000002,2.082092588090264,c1csc(COc2ccccc2N2CCOCC2)c1,2.082092588090264,Fc1ccc(OCc2cccs2)c(N2CCOCC2)c1,0.8630730542550826,293.36300000000006,3.302800000000002,21.700000000000003,4,0,4,20,2,0.3333333333333333,c1csc(COc2ccccc2N2CCOCC2)c1,0,True,2.082092588090264,0.9001510620789361,lite
C1=CC=C(CN2N=NN=C2C2CCN(C3CCC3)CC2)C=C1,0.8694752889763349,2.4533000000000005,2.2408639489027333,c1ccc(Cn2nnnc2C2CCN(C3CCC3)CC2)cc1,2.2408639489027333,c1ccc(Cn2nnnc2C2CCN(C3CCC3)CC2)cc1,0.8694752889763349,297.406,2.4533000000000005,46.84,5,0,4,22,2,0.5882352941176471,c1ccc(Cn2nnnc2C2CCN(C3CCC3)CC2)cc1,0,True,2.2408639489027333,0.8997836489072736,lite
CC(=CC1=CC=C(Cl)C=C1)NCC1=CC=CC=C1,0.8509781206315945,4.490600000000003,1.82043554433511,C(=Cc1ccccc1)NCc1ccccc1,1.82043554433511,CC(=Cc1ccc(Cl)cc1)NCc1ccccc1,0.8509781206315945,257.764,4.490600000000003,12.03,1,1,4,18,2,0.125,C(=Cc1ccccc1)NCc1ccccc1,0,True,1.82043554433511,0.8993605676054621,lite
CN(C)C1=CC=C(C(=O)NC2CCCCC3=CC=CC=C32)C=C1,0.8708149014848099,3.950100000000004,2.295808578158926,O=C(NC1CCCCc2ccccc21)c1ccccc1,2.295808578158926,CN(C)c1ccc(C(=O)NC2CCCCc3ccccc32)cc1,0.8708149014848099,308.42499999999995,3.950100000000004,32.34,2,1,3,23,2,0.35,O=C(NC1CCCCc2ccccc21)c1ccccc1,0,True,2.295808578158926,0.8988645029156884,lite
O=C(C1=C2NCCCN2C=C1)N1CCN(C(=O)C2CC2)CC1,0.8864623490476109,0.9980999999999998,2.6758552253186245,O=C(c1ccn2c1NCCC2)N1CCN(C(=O)C2CC2)CC1,2.6758552253186245,O=C(c1ccn2c1NCCC2)N1CCN(C(=O)C2CC2)CC1,0.8864623490476109,302.37800000000016,0.9980999999999998,57.580000000000005,4,1,2,22,1,0.625,O=C(c1ccn2c1NCCC2)N1CCN(C(=O)C2CC2)CC1,0,True,2.6758552253186245,0.8982767114698242,lite
COC1=CC=C(C(=O)N2CCC(C)CC2)C=C1OC,0.8410151531263339,2.5759000000000007,1.6550065632632691,O=C(c1ccccc1)N1CCCCC1,1.6550065632632691,COc1ccc(C(=O)N2CCC(C)CC2)cc1OC,0.8410151531263339,263.33699999999993,2.5759000000000007,38.77,3,0,3,19,1,0.5333333333333333,O=C(c1ccccc1)N1CCCCC1,0,True,1.6550065632632691,0.8967666584290201,lite
O=C(C=CC1=CC=CC=C1)NC(=O)NC1=CC=CC=C1,0.8387791927162358,3.0481000000000007,1.6906537264259214,O=C(C=Cc1ccccc1)NC(=O)Nc1ccccc1,1.6906537264259214,O=C(C=Cc1ccccc1)NC(=O)Nc1ccccc1,0.8387791927162358,266.3,3.0481000000000007,58.2,2,2,3,20,2,0.0,O=C(C=Cc1ccccc1)NC(=O)Nc1ccccc1,0,True,1.6906537264259214,0.8933628562398739,lite
CSC1=CN=C(C(=O)NS(=O)(=O)C2=CC=CC=C2)S1,0.8733927373572621,1.9837,2.508870133655142,O=C(NS(=O)(=O)c1ccccc1)c1nccs1,2.508870133655142,CSc1cnc(C(=O)NS(=O)(=O)c2ccccc2)s1,0.8733927373572621,314.413,1.9837,76.13,6,1,4,19,2,0.0909090909090909,O=C(NS(=O)(=O)c1ccccc1)c1nccs1,0,True,2.508870133655142,0.8929342463541337,lite
CC(C(=O)O)N1C=NN=C1C=CC1=CC=CC=C1,0.8923621689176623,2.0941,2.9779583159157976,C(=Cc1nnc[nH]1)c1ccccc1,2.9779583159157976,CC(C(=O)O)n1cnnc1C=Cc1ccccc1,0.8923621689176623,243.266,2.0941,68.00999999999999,4,1,4,18,2,0.1538461538461538,C(=Cc1nnc[nH]1)c1ccccc1,0,True,2.9779583159157976,0.8918976447687035,lite
CC1=C(CC2=CC=NC=C2)C(C2=CC=C(F)C=C2)C(C(=O)O)=C(C)N1,0.8904222711413743,3.7828000000000017,2.977738922480617,C1=CC(c2ccccc2)C(Cc2ccncc2)=CN1,2.977738922480617,CC1=C(Cc2ccncc2)C(c2ccc(F)cc2)C(C(=O)O)=C(C)N1,0.8904222711413743,338.38200000000006,3.7828000000000017,62.22,3,2,4,25,2,0.2,C1=CC(c2ccccc2)C(Cc2ccncc2)=CN1,0,True,2.977738922480617,0.8901521811217907,lite
O=C(CC1=C2C=CC=C(C=C1)O2)NCC1=CC=C2OCOC2=C1,0.9288967350574928,2.7158000000000007,3.9084992930834126,O=C(CC1=C2C=CC=C(C=C1)O2)NCc1ccc2c(c1)OCO2,3.9084992930834126,O=C(CC1=C2C=CC=C(C=C1)O2)NCc1ccc2c(c1)OCO2,0.9288967350574928,309.3210000000001,2.7158000000000007,56.790000000000006,4,1,4,23,1,0.1666666666666666,O=C(CC1=C2C=CC=C(C=C1)O2)NCc1ccc2c(c1)OCO2,0,True,3.9084992930834126,0.8888507844782658,lite
CN(C)CC=CC1=CC=C(S(N)(=O)=O)C=C1,0.8504710002248084,0.9088,2.1381080460102293,c1ccccc1,2.1381080460102293,CN(C)CC=Cc1ccc(S(N)(=O)=O)cc1,0.8504710002248084,240.328,0.9088,63.4,3,1,4,16,1,0.2727272727272727,c1ccccc1,0,True,2.1381080460102293,0.8865849557446166,lite
FC(F)(F)OC1=CC=C(CN2C=NC(Cl)=C2)C=C1,0.8580176976306452,3.4834000000000014,2.3617643490688387,c1ccc(Cn2ccnc2)cc1,2.3617643490688387,FC(F)(F)Oc1ccc(Cn2cnc(Cl)c2)cc1,0.8580176976306452,276.645,3.4834000000000014,27.05,3,0,3,18,2,0.1818181818181818,c1ccc(Cn2ccnc2)cc1,0,True,2.3617643490688387,0.8847365355712311,lite
CCN1CC(O)C(OC(C2=CC=NC=C2)C(F)(F)F)C1,0.9176964495402876,1.7665999999999995,3.821875503663721,c1cc(COC2CCNC2)ccn1,3.821875503663721,CCN1CC(O)C(OC(c2ccncc2)C(F)(F)F)C1,0.9176964495402876,290.285,1.7665999999999995,45.59,4,1,4,20,1,0.6153846153846154,c1cc(COC2CCNC2)ccn1,0,True,3.821875503663721,0.8820826380865445,lite
CC1=CC=C(CN2CCC(CN3CCCC3)CC2)C=C1,0.8295529627136647,3.3028200000000023,1.7681744655348537,c1ccc(CN2CCC(CN3CCCC3)CC2)cc1,1.7681744655348537,Cc1ccc(CN2CCC(CN3CCCC3)CC2)cc1,0.8295529627136647,272.4359999999999,3.3028200000000023,6.48,2,0,4,20,1,0.6666666666666666,c1ccc(CN2CCC(CN3CCCC3)CC2)cc1,0,True,1.7681744655348537,0.8820151984732325,lite
CNC(=O)C1CCN(CC2(C)CC(=O)C3=CC(Cl)=CC=C3S2)C1,0.908372261673036,2.8451000000000013,3.614607423739521,O=C1CC(CN2CCCC2)Sc2ccccc21,3.614607423739521,CNC(=O)C1CCN(CC2(C)CC(=O)c3cc(Cl)ccc3S2)C1,0.908372261673036,352.88700000000006,2.8451000000000013,49.41,4,1,3,23,1,0.5294117647058824,O=C1CC(CN2CCCC2)Sc2ccccc21,0,True,3.614607423739521,0.8816885100859969,lite
C1=CN=CC(COC2=NC(NCC3CCCO3)=CN=C2)=C1,0.8760926832511637,2.0415,2.875777460582297,c1cncc(COc2cncc(NCC3CCCO3)n2)c1,2.875777460582297,c1cncc(COc2cncc(NCC3CCCO3)n2)c1,0.8760926832511637,286.335,2.0415,69.16000000000001,6,1,6,21,2,0.4,c1cncc(COc2cncc(NCC3CCCO3)n2)c1,0,True,2.875777460582297,0.8811493438863289,lite
CC1=NOC(C)=C1C(=O)NC1=NC=C(F)C=N1,0.8534409056310616,1.47284,2.37971568167689,O=C(Nc1ncccn1)c1cnoc1,2.37971568167689,Cc1noc(C)c1C(=O)Nc1ncc(F)cn1,0.8534409056310616,236.206,1.47284,80.91000000000001,5,1,2,17,2,0.2,O=C(Nc1ncccn1)c1cnoc1,0,True,2.37971568167689,0.8799023758268687,lite
O=C(O)CCCC1=CNC2=CC=C(F)C=C12,0.8335224228928613,2.7143000000000006,1.9367330907329483,c1ccc2[nH]ccc2c1,1.9367330907329483,O=C(O)CCCc1c[nH]c2ccc(F)cc12,0.8335224228928613,221.231,2.7143000000000006,53.09,1,2,4,16,2,0.25,c1ccc2[nH]ccc2c1,0,True,1.9367330907329483,0.8790686966657018,lite
CCN(CC1=CC=C(Cl)C=C1)C(=O)CNCC1CC1,0.8328360298907794,2.6881000000000004,1.9862797127552856,O=C(CNCC1CC1)NCc1ccccc1,1.9862797127552856,CCN(Cc1ccc(Cl)cc1)C(=O)CNCC1CC1,0.8328360298907794,280.79900000000004,2.6881000000000004,32.34,2,1,7,19,1,0.5333333333333333,O=C(CNCC1CC1)NCc1ccccc1,0,True,1.9862797127552856,0.8765270222712159,lite
O=C(CNC(=O)OCC1=CC=CN=N1)NCC1=CC=C(Cl)C=C1,0.8378733416337364,1.6726,2.1426201925542543,O=C(CNC(=O)OCc1cccnn1)NCc1ccccc1,2.1426201925542543,O=C(CNC(=O)OCc1cccnn1)NCc1ccc(Cl)cc1,0.8378733416337364,334.76300000000003,1.6726,93.21,5,2,6,23,2,0.2,O=C(CNC(=O)OCc1cccnn1)NCc1ccccc1,0,True,2.1426201925542543,0.8750197582231989,lite
COC1=CC(CC2SC(=O)NC2=O)=CC(OC)=C1O,0.8661841876998745,1.3034999999999997,2.8498179907752377,O=C1NC(=O)C(Cc2ccccc2)S1,2.8498179907752377,COc1cc(CC2SC(=O)NC2=O)cc(OC)c1O,0.8661841876998745,283.305,1.3034999999999997,84.86,6,2,4,19,1,0.3333333333333333,O=C1NC(=O)C(Cc2ccccc2)S1,0,True,2.8498179907752377,0.873197043271013,lite
COC1=CC=C(CCC2=CC=C(OC)C=C2)C=C1,0.7987132440003777,3.4890000000000025,1.3153406661145528,c1ccc(CCc2ccccc2)cc1,1.3153406661145528,COc1ccc(CCc2ccc(OC)cc2)cc1,0.7987132440003777,242.318,3.4890000000000025,18.46,2,0,5,18,2,0.25,c1ccc(CCc2ccccc2)cc1,0,True,1.3153406661145528,0.8716889787838271,lite
COC1=C(N2CCNCC2)C(C2=CC=C(F)C=C2)OC(C2=CC=CC=C2)C1,0.8902872712446706,3.7916000000000025,3.4509664917419745,C1=C(N2CCNCC2)C(c2ccccc2)OC(c2ccccc2)C1,3.4509664917419745,COC1=C(N2CCNCC2)C(c2ccc(F)cc2)OC(c2ccccc2)C1,0.8902872712446706,368.4520000000001,3.7916000000000025,33.730000000000004,4,1,4,27,2,0.3636363636363636,C1=C(N2CCNCC2)C(c2ccccc2)OC(c2ccccc2)C1,0,True,3.4509664917419745,0.8716816974007797,lite
O=C(CCCC1=CNC2=CC=CC=C12)OC1CCCCC1,0.8289610995461271,4.366500000000004,2.037821536064925,O=C(CCCc1c[nH]c2ccccc12)OC1CCCCC1,2.037821536064925,O=C(CCCc1c[nH]c2ccccc12)OC1CCCCC1,0.8289610995461271,285.38700000000006,4.366500000000004,42.09,2,1,5,21,2,0.5,O=C(CCCc1c[nH]c2ccccc12)OC1CCCCC1,0,True,2.037821536064925,0.8710250529574775,lite
CN(C)S(=O)(=O)C1=CC=C(Cl)C=C1C(C)(C)C,0.8322552967444076,2.8878000000000013,2.1168901954362624,c1ccccc1,2.1168901954362624,CN(C)S(=O)(=O)c1ccc(Cl)cc1C(C)(C)C,0.8322552967444076,275.80100000000004,2.8878000000000013,37.38,2,0,2,17,1,0.5,c1ccccc1,0,True,2.1168901954362624,0.8709377969000989,lite
CN(C1=CC=C(Cl)C=C1)C1CCNCC1,0.8308023437332358,2.5282,2.120340990002486,c1ccc(NC2CCNCC2)cc1,2.120340990002486,CN(c1ccc(Cl)cc1)C1CCNCC1,0.8308023437332358,224.735,2.5282,15.27,2,1,2,15,1,0.5,c1ccc(NC2CCNCC2)cc1,0,True,2.120340990002486,0.8694903033060623,lite
O=C1N=C(O)C=C(COC2=CC=C(F)C=C2)N1,0.8389911329674591,1.1936,2.396760812609786,O=c1nccc(COc2ccccc2)[nH]1,2.396760812609786,O=c1nc(O)cc(COc2ccc(F)cc2)[nH]1,0.8389911329674591,236.202,1.1936,75.21000000000001,4,2,3,17,2,0.0909090909090909,O=c1nccc(COc2ccccc2)[nH]1,0,True,2.396760812609786,0.8661766376765127,lite
O=C1NC=C(C2=NN=CO2)C=C1C(=O)OCCC(F)(F)F,0.8601452595236004,1.5341,2.901601445365856,O=c1ccc(-c2nnco2)c[nH]1,2.901601445365856,O=C(OCCC(F)(F)F)c1cc(-c2nnco2)c[nH]c1=O,0.8601452595236004,303.196,1.5341,98.08,6,1,4,21,2,0.2727272727272727,O=c1ccc(-c2nnco2)c[nH]1,0,True,2.901601445365856,0.8657291136229411,lite
CCNC(=O)C1=CC=C(OCC)C=C1,0.7918926477093976,1.835,1.3879989288874055,c1ccccc1,1.3879989288874055,CCNC(=O)c1ccc(OCC)cc1,0.7918926477093976,193.24599999999995,1.835,38.33,2,1,4,14,1,0.3636363636363636,c1ccccc1,0,True,1.3879989288874055,0.862704921611821,lite
COC1=CC=C(C(=O)NCC(=O)NCC2=CC=C(F)C=C2)C=C1OC,0.8026693848275417,1.8891,1.6904224449678509,O=C(CNC(=O)c1ccccc1)NCc1ccccc1,1.6904224449678509,COc1ccc(C(=O)NCC(=O)NCc2ccc(F)cc2)cc1OC,0.8026693848275417,346.35800000000006,1.8891,76.66,4,2,7,25,2,0.2222222222222222,O=C(CNC(=O)c1ccccc1)NCc1ccccc1,0,True,1.6904224449678509,0.8607229249667965,lite
