Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,lite_score,method
COC1=CC=C(C(=O)C2=CC=C(F)C(C(=O)O)=C2)C=C1,0.8706275319567421,2.7635000000000005,1.675271040146681,O=C(c1ccccc1)c1ccccc1,1.675271040146681,COc1ccc(C(=O)c2ccc(F)c(C(=O)O)c2)cc1,0.8706275319567421,274.247,2.7635000000000005,63.60000000000001,3,1,4,20,2,0.0666666666666666,O=C(c1ccccc1)c1ccccc1,0,True,1.675271040146681,0.9071153631987134,lite
O=C(NCC1=CC=CC=C1)C1CCN(C(=O)CCC2=CC=CC=C2)CC1,0.8698418123731511,3.1742000000000017,1.696897100799692,O=C(NCc1ccccc1)C1CCN(C(=O)CCc2ccccc2)CC1,1.696897100799692,O=C(NCc1ccccc1)C1CCN(C(=O)CCc2ccccc2)CC1,0.8698418123731511,350.46200000000005,3.1742000000000017,49.41,2,1,6,26,2,0.3636363636363636,O=C(NCc1ccccc1)C1CCN(C(=O)CCc2ccccc2)CC1,0,True,1.696897100799692,0.9055002686504148,lite
CCN1CCC(=N)N(CC2=CC=C3OCOC3=C2)C1=O,0.9176235207856632,2.04017,2.6853724755533825,N=C1CCNC(=O)N1Cc1ccc2c(c1)OCO2,2.6853724755533825,CCN1CCC(=N)N(Cc2ccc3c(c2)OCO3)C1=O,0.9176235207856632,275.30800000000005,2.04017,65.86000000000001,4,1,3,20,1,0.4285714285714285,N=C1CCNC(=O)N1Cc1ccc2c(c1)OCO2,0,True,2.6853724755533825,0.9045849052416728,lite
O=C(C1=CC=C(F)C=C1)N1CCCN(CCC2=CC=CC=C2)CC1,0.8612016718986754,3.216300000000002,1.6612593973966128,O=C(c1ccccc1)N1CCCN(CCc2ccccc2)CC1,1.6612593973966128,O=C(c1ccc(F)cc1)N1CCCN(CCc2ccccc2)CC1,0.8612016718986754,326.415,3.216300000000002,23.550000000000004,2,0,4,24,2,0.35,O=C(c1ccccc1)N1CCCN(CCc2ccccc2)CC1,0,True,1.6612593973966128,0.8995074768305009,lite
FC1=CC=C(C2=NC=C(N3CCCNCC3)O2)C=C1,0.9001641654015231,2.2804,2.474705262205836,c1ccc(-c2ncc(N3CCCNCC3)o2)cc1,2.474705262205836,Fc1ccc(-c2ncc(N3CCCNCC3)o2)cc1,0.9001641654015231,261.29999999999995,2.2804,41.3,4,1,2,19,2,0.3571428571428571,c1ccc(-c2ncc(N3CCCNCC3)o2)cc1,0,True,2.474705262205836,0.8984419083785147,lite
O=C(O)CNC(=O)C1=CC=C(OCC2=CC=CC=C2)C=C1,0.8517111412912239,2.08,1.5047766973552452,c1ccc(COc2ccccc2)cc1,1.5047766973552452,O=C(O)CNC(=O)c1ccc(OCc2ccccc2)cc1,0.8517111412912239,285.299,2.08,75.63000000000001,3,2,6,21,2,0.125,c1ccc(COc2ccccc2)cc1,0,True,1.5047766973552452,0.8979743467010266,lite
O=C(C1CCNC1)N1CCN(C2=CC=CC(Cl)=C2)CC1,0.8995685955638724,1.5981,2.474034250926181,O=C(C1CCNC1)N1CCN(c2ccccc2)CC1,2.474034250926181,O=C(C1CCNC1)N1CCN(c2cccc(Cl)c2)CC1,0.8995685955638724,293.7980000000001,1.5981,35.580000000000005,3,1,2,20,1,0.5333333333333333,O=C(C1CCNC1)N1CCN(c2ccccc2)CC1,0,True,2.474034250926181,0.8979519840136603,lite
C1=CC=C(C2=CSC(NCC3CC3)=N2)C=C1,0.8671616834687728,3.6320000000000014,1.8539975751846656,c1ccc(-c2csc(NCC3CC3)n2)cc1,1.8539975751846656,c1ccc(-c2csc(NCC3CC3)n2)cc1,0.8671616834687728,230.336,3.6320000000000014,24.92,3,1,4,16,2,0.3076923076923077,c1ccc(-c2csc(NCC3CC3)n2)cc1,0,True,1.8539975751846656,0.8964049573811304,lite
CC(C)OC1CCN(C(=O)NCCC2=CC=CC=C2)C1,0.8971859956348847,2.4380000000000006,2.481761376432255,O=C(NCCc1ccccc1)N1CCCC1,2.481761376432255,CC(C)OC1CCN(C(=O)NCCc2ccccc2)C1,0.8971859956348847,276.38000000000005,2.4380000000000006,41.57,2,1,5,20,1,0.5625,O=C(NCCc1ccccc1)N1CCCC1,0,True,2.481761376432255,0.8955439736215709,lite
COC1=CC=C(Cl)C=C1NC(=O)COC1=CC=C(C(F)(F)F)C=C1,0.8611814158505271,4.384900000000002,1.7645195172767316,O=C(COc1ccccc1)Nc1ccccc1,1.7645195172767316,COc1ccc(Cl)cc1NC(=O)COc1ccc(C(F)(F)F)cc1,0.8611814158505271,359.731,4.384900000000002,47.56,3,1,5,24,2,0.1875,O=C(COc1ccccc1)Nc1ccccc1,0,True,1.7645195172767316,0.8950461421414525,lite
CCOCC1=CC=C(NC(=O)NC(=O)SC)C=C1,0.8807788419096859,2.827600000000001,2.2447865029149927,c1ccccc1,2.2447865029149927,CCOCc1ccc(NC(=O)NC(=O)SC)cc1,0.8807788419096859,268.338,2.827600000000001,67.43,4,2,4,18,1,0.3333333333333333,c1ccccc1,0,True,2.2447865029149927,0.8914496713910329,lite
CCN(CC)S(=O)(=O)C1=CC=C(NC(=O)C2=CC=C(F)C=N2)C=C1,0.8671434843987937,2.5035000000000007,2.0078404962977103,O=C(Nc1ccccc1)c1ccccn1,2.0078404962977103,CCN(CC)S(=O)(=O)c1ccc(NC(=O)c2ccc(F)cn2)cc1,0.8671434843987937,351.403,2.5035000000000007,79.37,4,1,6,24,2,0.25,O=C(Nc1ccccc1)c1ccccn1,0,True,2.0078404962977103,0.8897686373644978,lite
O=C(O)C1=C(Cl)SC(CSCC2=CC=CC=C2)=C1,0.8807279566536292,4.533100000000003,2.2928118060824136,c1ccc(CSCc2cccs2)cc1,2.2928118060824136,O=C(O)c1cc(CSCc2ccccc2)sc1Cl,0.8807279566536292,298.816,4.533100000000003,37.3,3,1,5,18,2,0.1538461538461538,c1ccc(CSCc2cccs2)cc1,0,True,2.2928118060824136,0.8893386273211666,lite
COC1=CC=C(C2(C(N)=O)CCN(C)CC2)C=C1,0.872524791816643,1.1439,2.1618646567611446,c1ccc(C2CCNCC2)cc1,2.1618646567611446,COc1ccc(C2(C(N)=O)CCN(C)CC2)cc1,0.872524791816643,248.326,1.1439,55.56,3,1,3,18,1,0.5,c1ccc(C2CCNCC2)cc1,0,True,2.1618646567611446,0.8878280256261013,lite
CC(C)(C)C1=CC(NC(=O)CN2C3=CC=C2CCC3)=NO1,0.9438960723637873,2.9010000000000016,3.6101400643856,O=C(Cn1c2ccc1CCC2)Nc1ccon1,3.6101400643856,CC(C)(C)c1cc(NC(=O)Cn2c3ccc2CCC3)no1,0.9438960723637873,287.363,2.9010000000000016,60.06,4,1,3,21,2,0.5,O=C(Cn1c2ccc1CCC2)Nc1ccon1,0,True,3.6101400643856,0.8876745217413137,lite
CN(C)C(=O)CCOC1=CC=C(C(=O)NC2=CC=C3OCOC3=C2)C=C1,0.8605990660680537,2.5247,1.968873772207944,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1,1.968873772207944,CN(C)C(=O)CCOc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1,0.8605990660680537,356.37800000000016,2.5247,77.10000000000001,5,1,6,26,2,0.2631578947368421,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1,0,True,1.968873772207944,0.8857446890518335,lite
CC1=CC(COC2=CC=CC=C2OCC(=O)O)=NO1,0.8582138750247343,2.02542,1.954213046088622,c1ccc(OCc2ccon2)cc1,1.954213046088622,Cc1cc(COc2ccccc2OCC(=O)O)no1,0.8582138750247343,263.249,2.02542,81.79,5,1,6,19,2,0.2307692307692307,c1ccc(OCc2ccon2)cc1,0,True,1.954213046088622,0.8842978589724898,lite
O=CC1=CC=NC(NC(=O)COC2=CC=C(Cl)C=C2)=C1,0.8594197938882869,2.5650000000000004,1.981599196201154,O=C(COc1ccccc1)Nc1ccccn1,1.981599196201154,O=Cc1ccnc(NC(=O)COc2ccc(Cl)cc2)c1,0.8594197938882869,290.706,2.5650000000000004,68.29,4,1,5,20,2,0.0714285714285714,O=C(COc1ccccc1)Nc1ccccn1,0,True,1.981599196201154,0.8841698004616412,lite
CC(C)NC(=O)C1=CC=C(Cl)C=C1Cl,0.8332551800188353,3.131600000000001,1.5991595877711404,c1ccccc1,1.5991595877711404,CC(C)NC(=O)c1ccc(Cl)cc1Cl,0.8332551800188353,232.11,3.131600000000001,29.1,1,1,2,14,1,0.3,c1ccccc1,0,True,1.5991595877711404,0.8778356994654093,lite
CC1=CC=C(S(=O)(=O)N2CCN(CCC3=CC=CC=C3)CC2)C=C1,0.8368749379561289,2.5440200000000006,1.6922535397759724,O=S(=O)(c1ccccc1)N1CCN(CCc2ccccc2)CC1,1.6922535397759724,Cc1ccc(S(=O)(=O)N2CCN(CCc3ccccc3)CC2)cc1,0.8368749379561289,344.4800000000001,2.5440200000000006,40.620000000000005,3,0,5,24,2,0.3684210526315789,O=S(=O)(c1ccccc1)N1CCN(CCc2ccccc2)CC1,0,True,1.6922535397759724,0.8769826695981846,lite
CC1=C(C#N)SC(NC(=O)NC2=CC=C(Cl)C=C2)=C1,0.8695381985436113,4.225600000000002,2.378021367327131,O=C(Nc1ccccc1)Nc1cccs1,2.378021367327131,Cc1cc(NC(=O)Nc2ccc(Cl)cc2)sc1C#N,0.8695381985436113,291.76300000000003,4.225600000000002,64.92,3,2,2,19,2,0.0769230769230769,O=C(Nc1ccccc1)Nc1cccs1,0,True,2.378021367327131,0.8759243309410866,lite
O=C(OC1=CC=C(Cl)C=C1Cl)N1CCN(C2=NN=C(O)O2)CC1,0.8802782743421611,2.4030000000000005,2.6232155126188044,O=C(Oc1ccccc1)N1CCN(c2nnco2)CC1,2.6232155126188044,O=C(Oc1ccc(Cl)cc1Cl)N1CCN(c2nnc(O)o2)CC1,0.8802782743421611,359.1690000000001,2.4030000000000005,91.93,7,1,2,23,2,0.3076923076923077,O=C(Oc1ccccc1)N1CCN(c2nnco2)CC1,0,True,2.6232155126188044,0.874728336451382,lite
CCOC(=O)N1CCC(C2=CC=CC=C2)(C2=CC=CC=C2)CC1,0.8491015867140834,4.225000000000004,2.021739543352709,c1ccc(C2(c3ccccc3)CCNCC2)cc1,2.021739543352709,CCOC(=O)N1CCC(c2ccccc2)(c2ccccc2)CC1,0.8491015867140834,309.4090000000001,4.225000000000004,29.54,2,0,3,23,2,0.35,c1ccc(C2(c3ccccc3)CCNCC2)cc1,0,True,2.021739543352709,0.8734542175076996,lite
CCCNC1=C2C=C(N3CCN(C(=O)N(C)C)CC3)C(OC)=CC2=NC=N1,0.8678958762690507,2.2639000000000005,2.426994382890653,c1ncc2cc(N3CCNCC3)ccc2n1,2.426994382890653,CCCNc1ncnc2cc(OC)c(N3CCN(C(=O)N(C)C)CC3)cc12,0.8678958762690507,372.47300000000007,2.2639000000000005,73.83,6,1,5,27,2,0.5263157894736842,c1ncc2cc(N3CCNCC3)ccc2n1,0,True,2.426994382890653,0.8723862029889236,lite
COCCN1CCC(C(=O)NCC2=CC=C(OC)C=C2)CC1,0.8324052168360587,1.6697999999999995,1.73440907147247,O=C(NCc1ccccc1)C1CCNCC1,1.73440907147247,COCCN1CCC(C(=O)NCc2ccc(OC)cc2)CC1,0.8324052168360587,306.40600000000006,1.6697999999999995,50.8,4,1,7,22,1,0.5882352941176471,O=C(NCc1ccccc1)C1CCNCC1,0,True,1.73440907147247,0.8712749789399439,lite
CNCN1C2=CC(F)=C(F)C=C2N=C1CS(=O)(=O)N(C)C,0.8886966744531731,0.8828,2.953259279772828,c1ccc2[nH]cnc2c1,2.953259279772828,CNCn1c(CS(=O)(=O)N(C)C)nc2cc(F)c(F)cc21,0.8886966744531731,318.34900000000005,0.8828,67.23,5,1,5,21,2,0.4166666666666667,c1ccc2[nH]cnc2c1,0,True,2.953259279772828,0.8678585178798051,lite
CCN(CC)C(=O)N1CCNN(C2=CC=C(S(C)(=O)=O)C=C2)C1=O,0.8800910484429049,1.2985,2.7959454667119115,O=C1NCCNN1c1ccccc1,2.7959454667119115,CCN(CC)C(=O)N1CCNN(c2ccc(S(C)(=O)=O)cc2)C1=O,0.8800910484429049,354.43200000000013,1.2985,90.03,5,1,4,24,1,0.4666666666666667,O=C1NCCNN1c1ccccc1,0,True,2.7959454667119115,0.8671319938214664,lite
CCOC(=O)C1(NC2=CC=C(Cl)C=C2)CCCC1,0.846919623266652,3.6278000000000015,2.128257054951192,c1ccc(NC2CCCC2)cc1,2.128257054951192,CCOC(=O)C1(Nc2ccc(Cl)cc2)CCCC1,0.846919623266652,267.756,3.6278000000000015,38.33,3,1,4,18,1,0.5,c1ccc(NC2CCCC2)cc1,0,True,2.128257054951192,0.8669696420610042,lite
O=C(C1=CC=C2OCOC2=C1)N1CCC(COC2=CC=C(F)C=C2)CC1,0.840503455330539,3.4856000000000025,2.0019096514069794,O=C(c1ccc2c(c1)OCO2)N1CCC(COc2ccccc2)CC1,2.0019096514069794,O=C(c1ccc2c(c1)OCO2)N1CCC(COc2ccc(F)cc2)CC1,0.840503455330539,357.3810000000001,3.4856000000000025,48.0,4,0,4,26,2,0.35,O=C(c1ccc2c(c1)OCO2)N1CCC(COc2ccccc2)CC1,0,True,2.0019096514069794,0.8668177474013817,lite
CC1=CN=CC=C1NC1=CC=C(F)C=C1F,0.8383809527354528,3.4118200000000014,1.9604161676560248,c1ccc(Nc2ccncc2)cc1,1.9604161676560248,Cc1cnccc1Nc1ccc(F)cc1F,0.8383809527354528,220.222,3.4118200000000014,24.92,2,1,2,16,2,0.0833333333333333,c1ccc(Nc2ccncc2)cc1,0,True,1.9604161676560248,0.8667544643567614,lite
CNC(=O)C1=CC=C(C2SC(C3=CC=CO3)NC2=O)C=C1,0.911924613900231,2.2421,3.453735357736317,O=C1NC(c2ccco2)SC1c1ccccc1,3.453735357736317,CNC(=O)c1ccc(C2SC(c3ccco3)NC2=O)cc1,0.911924613900231,302.355,2.2421,71.34,4,2,3,21,2,0.2,O=C1NC(c2ccco2)SC1c1ccccc1,0,True,3.453735357736317,0.8665549089037188,lite
CC(C)(C)NCC1=CC=C(N2CCN(CC(=O)O)CC2)C=N1,0.8511609853105895,1.1763,2.233847947350693,c1cncc(N2CCNCC2)c1,2.233847947350693,CC(C)(C)NCc1ccc(N2CCN(CC(=O)O)CC2)cn1,0.8511609853105895,306.41,1.1763,68.7,5,2,5,22,1,0.625,c1cncc(N2CCNCC2)c1,0,True,2.233847947350693,0.8661202986919477,lite
CCCCC(=O)NC1=CC=C(OC)C=C1,0.8058395169369864,2.823900000000001,1.3356243275951272,c1ccccc1,1.3356243275951272,CCCCC(=O)Nc1ccc(OC)cc1,0.8058395169369864,207.273,2.823900000000001,38.33,2,1,5,15,1,0.4166666666666667,c1ccccc1,0,True,1.3356243275951272,0.8652948876346847,lite
CCN(CC=C(C1=CC=CC=C1)C1=CC=C(F)C=C1)CCO,0.8446049580585612,3.571600000000003,2.130995884659285,C=C(c1ccccc1)c1ccccc1,2.130995884659285,CCN(CC=C(c1ccccc1)c1ccc(F)cc1)CCO,0.8446049580585612,299.38900000000007,3.571600000000003,23.47,2,1,7,22,2,0.2631578947368421,C=C(c1ccccc1)c1ccccc1,0,True,2.130995884659285,0.864835475589221,lite
CNC(=O)C1=CC(N(C)C2CCCC2)=NS1,0.8756844101503451,1.8815,2.9184377061175635,c1cc(NC2CCCC2)ns1,2.9184377061175635,CNC(=O)c1cc(N(C)C2CCCC2)ns1,0.8756844101503451,239.344,1.8815,45.23,4,1,3,16,1,0.6363636363636364,c1cc(NC2CCCC2)ns1,0,True,2.9184377061175635,0.8580220496429358,lite
COC1=CC=C(COC2=CC=C(Cl)C=C2Cl)C=C1OC,0.8078431315174541,4.589600000000004,1.6021004107760533,c1ccc(COc2ccccc2)cc1,1.6021004107760533,COc1ccc(COc2ccc(Cl)cc2Cl)cc1OC,0.8078431315174541,313.18000000000006,4.589600000000004,27.69,3,0,5,20,2,0.2,c1ccc(COc2ccccc2)cc1,0,True,1.6021004107760533,0.855572720021641,lite
CC1CCN(C(=O)COC(=O)C2=CC=CC3=CC=CC=C32)CC1,0.8174800635510682,3.2551000000000023,1.8409586540927163,O=C(OCC(=O)N1CCCCC1)c1cccc2ccccc12,1.8409586540927163,CC1CCN(C(=O)COC(=O)c2cccc3ccccc23)CC1,0.8174800635510682,311.3810000000001,3.2551000000000023,46.61,3,0,3,23,2,0.3684210526315789,O=C(OCC(=O)N1CCCCC1)c1cccc2ccccc12,0,True,1.8409586540927163,0.8536884363008985,lite
NC(=O)C1=CNC2=CC=C(N3CCOCC3)C=C21,0.8319891780432458,1.1033999999999995,2.153696491080672,c1cc2cc(N3CCOCC3)ccc2[nH]1,2.153696491080672,NC(=O)c1c[nH]c2ccc(N3CCOCC3)cc12,0.8319891780432458,245.28199999999995,1.1033999999999995,71.35000000000001,3,2,2,18,2,0.3076923076923077,c1cc2cc(N3CCOCC3)ccc2[nH]1,0,True,2.153696491080672,0.8528689786772699,lite
COC1=NC(NC2=CC=C(SC)C=N2)=CC=C1,0.8416066419826234,2.950700000000001,2.350991856565832,c1ccc(Nc2ccccn2)nc1,2.350991856565832,COc1cccc(Nc2ccc(SC)cn2)n1,0.8416066419826234,247.323,2.950700000000001,47.04,5,1,4,17,2,0.1666666666666666,c1ccc(Nc2ccccn2)nc1,0,True,2.350991856565832,0.8527563506391239,lite
O=C(CNC(=O)C1=CC2=C(CCCC2)S1)NC1=CC=C(C2CCC2)C=C1,0.8282310165898136,4.262900000000004,2.140748874079044,O=C(CNC(=O)c1cc2c(s1)CCCC2)Nc1ccc(C2CCC2)cc1,2.140748874079044,O=C(CNC(=O)c1cc2c(s1)CCCC2)Nc1ccc(C2CCC2)cc1,0.8282310165898136,368.5020000000001,4.262900000000004,58.2,3,2,5,26,2,0.4285714285714285,O=C(CNC(=O)c1cc2c(s1)CCCC2)Nc1ccc(C2CCC2)cc1,0,True,2.140748874079044,0.8501524328464033,lite
COC1=CC=C(NC(C)=O)C=C1Cl,0.794003485715932,2.3070000000000004,1.45575667308575,c1ccccc1,1.45575667308575,COc1ccc(NC(C)=O)cc1Cl,0.794003485715932,199.637,2.3070000000000004,38.33,2,1,2,13,1,0.2222222222222222,c1ccccc1,0,True,1.45575667308575,0.8498147580809545,lite
O=C(O)C1=CC=CC=C1OCCCC1=CC=CS1,0.8108815816989116,3.457900000000002,1.8154722307256428,c1ccc(OCCCc2cccs2)cc1,1.8154722307256428,O=C(O)c1ccccc1OCCCc1cccs1,0.8108815816989116,262.3299999999999,3.457900000000002,46.53,3,1,6,18,2,0.2142857142857142,c1ccc(OCCCc2cccs2)cc1,0,True,1.8154722307256428,0.8490372828455142,lite
FC1=CC=C(CN2C3=CC=CC=C3N=C3NSN=C32)C=C1,0.8633789460371711,3.440800000000001,2.889174637801897,c1ccc(CN2C3=NSNC3=Nc3ccccc32)cc1,2.889174637801897,Fc1ccc(CN2C3=NSNC3=Nc3ccccc32)cc1,0.8633789460371711,298.34600000000006,3.440800000000001,39.99,5,1,2,21,2,0.0666666666666666,c1ccc(CN2C3=NSNC3=Nc3ccccc32)cc1,0,True,2.889174637801897,0.8485620703624386,lite
O=C(CCC1=CC=CC=C1)C1(O)CCCCCC1,0.8278098379925614,3.273600000000002,2.17267104729369,O=C(CCc1ccccc1)C1CCCCCC1,2.17267104729369,O=C(CCc1ccccc1)C1(O)CCCCCC1,0.8278098379925614,246.3499999999999,3.273600000000002,37.3,2,1,4,18,1,0.5625,O=C(CCc1ccccc1)C1CCCCCC1,0,True,2.17267104729369,0.8484118075152394,lite
O=C1C2=CC(C3=CC=CC=N3)=NN2CCN1CC(F)(F)F,0.8510215713815178,1.9632,2.6491875578506825,O=C1NCCn2nc(-c3ccccn3)cc21,2.6491875578506825,O=C1c2cc(-c3ccccn3)nn2CCN1CC(F)(F)F,0.8510215713815178,296.25199999999995,1.9632,51.02,4,0,2,21,2,0.3076923076923077,O=C1NCCn2nc(-c3ccccn3)cc21,0,True,2.6491875578506825,0.8481251560007377,lite
CC(=O)NC1=CC=C(C=CC(=O)NCC2=NC=CN=C2)C=C1,0.8235246288421972,1.7645999999999995,2.109868412131812,O=C(C=Cc1ccccc1)NCc1cnccn1,2.109868412131812,CC(=O)Nc1ccc(C=CC(=O)NCc2cnccn2)cc1,0.8235246288421972,296.33,1.7645999999999995,83.98,4,2,5,22,2,0.125,O=C(C=Cc1ccccc1)NCc1cnccn1,0,True,2.109868412131812,0.847381608456239,lite
CN(CC1=CC=C(OCC(=O)NC2=CC=CC=N2)C=C1)S(C)(=O)=O,0.8180385320243628,1.4905000000000002,2.006597442336746,O=C(COc1ccccc1)Nc1ccccn1,2.006597442336746,CN(Cc1ccc(OCC(=O)Nc2ccccn2)cc1)S(C)(=O)=O,0.8180385320243628,349.4120000000001,1.4905000000000002,88.6,5,1,7,24,2,0.25,O=C(COc1ccccc1)Nc1ccccn1,0,True,2.006597442336746,0.847046828505646,lite
ClC1=NC2=C(N=C(C3CC3)S2)C(N2CCNCC2)=N1,0.8592947042435459,2.0267,2.8575074050629787,c1nc(N2CCNCC2)c2nc(C3CC3)sc2n1,2.8575074050629787,Clc1nc(N2CCNCC2)c2nc(C3CC3)sc2n1,0.8592947042435459,295.79900000000004,2.0267,53.940000000000005,6,1,2,19,2,0.5833333333333334,c1nc(N2CCNCC2)c2nc(C3CC3)sc2n1,0,True,2.8575074050629787,0.8463670548844467,lite
COC1=CC=C(CCN2CCCCCC2)C=C1,0.7920074378578883,3.113700000000001,1.5159868895328632,c1ccc(CCN2CCCCCC2)cc1,1.5159868895328632,COc1ccc(CCN2CCCCCC2)cc1,0.7920074378578883,233.355,3.113700000000001,12.47,2,0,4,17,1,0.6,c1ccc(CCN2CCCCCC2)cc1,0,True,1.5159868895328632,0.8454840582377886,lite
CC(=O)NC1CCN(S(=O)(=O)C2=CC=C(N3C=NN=N3)C=C2)CC1,0.8278273122448185,-0.0484999999999995,2.2429705867954475,O=S(=O)(c1ccc(-n2cnnn2)cc1)N1CCCCC1,2.2429705867954475,CC(=O)NC1CCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)CC1,0.8278273122448185,350.4040000000001,-0.0484999999999995,110.08,7,1,4,24,2,0.4285714285714285,O=S(=O)(c1ccc(-n2cnnn2)cc1)N1CCCCC1,0,True,2.2429705867954475,0.8454017632650874,lite
COC1=CC=C(C(=O)OCC(=O)NC2=CC=C(CN)C=C2)C=C1,0.7953236030684323,1.9494,1.6248843883584492,O=C(COC(=O)c1ccccc1)Nc1ccccc1,1.6248843883584492,COc1ccc(C(=O)OCC(=O)Nc2ccc(CN)cc2)cc1,0.7953236030684323,314.341,1.9494,90.65,5,2,6,23,2,0.1764705882352941,O=C(COC(=O)c1ccccc1)Nc1ccccc1,0,True,1.6248843883584492,0.8436864800172376,lite
