Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,lite_score,method
O=C(O)COC1=CC=C(CC2=CC=CC=C2)C=C1,0.8764840483990993,2.740800000000001,1.4534485620865905,c1ccc(Cc2ccccc2)cc1,1.4534485620865905,O=C(O)COc1ccc(Cc2ccccc2)cc1,0.8764840483990993,242.274,2.740800000000001,46.53,2,1,5,18,2,0.1333333333333333,c1ccc(Cc2ccccc2)cc1,0,True,1.4534485620865905,0.9338177790388077,lite
COC1=CC=C2N=C(NC3=CC=C4OCOC4=C3)COC2=C1,0.9232917579005662,2.958400000000001,2.609721227009242,c1ccc2c(c1)N=C(Nc1ccc3c(c1)OCO3)CO2,2.609721227009242,COc1ccc2c(c1)OCC(Nc1ccc3c(c1)OCO3)=N2,0.9232917579005662,298.29800000000006,2.958400000000001,61.31,6,1,2,22,2,0.1875,c1ccc2c(c1)N=C(Nc1ccc3c(c1)OCO3)CO2,0,True,2.609721227009242,0.9328032140001009,lite
COC1=CC(C2=CC=CC=C2)=CC(OC)=C1O,0.8801971771122693,3.076400000000002,1.5781127356867106,c1ccc(-c2ccccc2)cc1,1.5781127356867106,COc1cc(-c2ccccc2)cc(OC)c1O,0.8801971771122693,230.263,3.076400000000002,38.69,3,1,3,17,2,0.1428571428571428,c1ccc(-c2ccccc2)cc1,0,True,1.5781127356867106,0.9325395981194207,lite
CC1=CNN=C1NC(=O)COC1=CC=C(Cl)C=C1Cl,0.9116609673917748,3.042420000000001,2.4851278985317737,O=C(COc1ccccc1)Nc1cc[nH]n1,2.4851278985317737,Cc1c[nH]nc1NC(=O)COc1ccc(Cl)cc1Cl,0.9116609673917748,300.145,3.042420000000001,67.01,3,2,4,19,2,0.1666666666666666,O=C(COc1ccccc1)Nc1cc[nH]n1,0,True,2.4851278985317737,0.9271389387801113,lite
C1=NC2=CC(CCN3CCC4(CCCC4)CC3)=CC=C2N1,0.9297605371938522,3.7616000000000014,2.9372082298130664,c1nc2cc(CCN3CCC4(CCCC4)CC3)ccc2[nH]1,2.9372082298130664,c1nc2cc(CCN3CCC4(CCCC4)CC3)ccc2[nH]1,0.9297605371938522,283.4189999999999,3.7616000000000014,31.92,2,1,3,21,2,0.6111111111111112,c1nc2cc(CCN3CCC4(CCCC4)CC3)ccc2[nH]1,0,True,2.9372082298130664,0.9265657852995335,lite
CCNC(=O)C(C)OC1=CC=C2C=CC=CC2=C1,0.8962927319903702,2.7432000000000016,2.1338859177257525,c1ccc2ccccc2c1,2.1338859177257525,CCNC(=O)C(C)Oc1ccc2ccccc2c1,0.8962927319903702,243.306,2.7432000000000016,38.33,2,1,4,18,2,0.2666666666666666,c1ccc2ccccc2c1,0,True,2.1338859177257525,0.9264396640790236,lite
O=C(O)C1=CC=C(C2CC3=CC=C(F)C=C3CO2)C=C1,0.9116457196119324,3.337900000000002,2.5842326314929824,c1ccc(C2Cc3ccccc3CO2)cc1,2.5842326314929824,O=C(O)c1ccc(C2Cc3ccc(F)cc3CO2)cc1,0.9116457196119324,272.275,3.337900000000002,46.53,2,1,2,20,2,0.1875,c1ccc(C2Cc3ccccc3CO2)cc1,0,True,2.5842326314929824,0.9235221480354502,lite
NS(=O)(=O)C1=CC=C(OC2=CC=C3OCC(=O)NC3=C2)C=C1,0.8898175079822243,1.4571999999999998,2.130253382000652,O=C1COc2ccc(Oc3ccccc3)cc2N1,2.130253382000652,NS(=O)(=O)c1ccc(Oc2ccc3c(c2)NC(=O)CO3)cc1,0.8898175079822243,320.326,1.4571999999999998,107.72,5,2,3,22,2,0.0714285714285714,O=C1COc2ccc(Oc3ccccc3)cc2N1,0,True,2.130253382000652,0.9208961678089206,lite
COC(=O)NC1=NC(OC2=CN=CC(Cl)=C2)=CC(N2CCCC2)=N1,0.9065090133457834,3.095800000000001,2.5372361484716244,c1cncc(Oc2cc(N3CCCC3)ncn2)c1,2.5372361484716244,COC(=O)Nc1nc(Oc2cncc(Cl)c2)cc(N2CCCC2)n1,0.9065090133457834,349.7780000000002,3.095800000000001,89.47,7,1,4,24,2,0.3333333333333333,c1cncc(Oc2cc(N3CCCC3)ncn2)c1,0,True,2.5372361484716244,0.9207285744066397,lite
CC1CC(NS(=O)(=O)C2=CC=CC=C2)CC(C)(C)O1,0.9258619561066012,2.311000000000001,3.006270089112689,O=S(=O)(NC1CCOCC1)c1ccccc1,3.006270089112689,CC1CC(NS(=O)(=O)c2ccccc2)CC(C)(C)O1,0.9258619561066012,283.39300000000003,2.311000000000001,55.400000000000006,3,1,3,19,1,0.5714285714285714,O=S(=O)(NC1CCOCC1)c1ccccc1,0,True,3.006270089112689,0.920637580733819,lite
CC1=C(N)SC(C(=O)NCC2=CC=C3OCCOC3=C2)=N1,0.9016728449863214,1.73492,2.4700428512014003,O=C(NCc1ccc2c(c1)OCCO2)c1nccs1,2.4700428512014003,Cc1nc(C(=O)NCc2ccc3c(c2)OCCO3)sc1N,0.9016728449863214,305.359,1.73492,86.47000000000001,6,2,3,21,2,0.2857142857142857,O=C(NCc1ccc2c(c1)OCCO2)c1nccs1,0,True,2.4700428512014003,0.9189327757962293,lite
ClC1=CC=C(NCC2=CC=CO2)C=C1Cl,0.8719608851972815,4.198500000000002,1.8091599524354027,c1ccc(NCc2ccco2)cc1,1.8091599524354027,Clc1ccc(NCc2ccco2)cc1Cl,0.8719608851972815,242.105,4.198500000000002,25.17,2,1,3,15,2,0.0909090909090909,c1ccc(NCc2ccco2)cc1,0,True,1.8091599524354027,0.9169196113641586,lite
CCNC1=CC=C2OC(C(=O)N3CCN(CC(F)(F)F)CC3)=C(C)C2=C1,0.8963474439296957,3.493120000000002,2.41927948946366,O=C(c1cc2ccccc2o1)N1CCNCC1,2.41927948946366,CCNc1ccc2oc(C(=O)N3CCN(CC(F)(F)F)CC3)c(C)c2c1,0.8963474439296957,369.38700000000006,3.493120000000002,48.720000000000006,4,1,4,26,2,0.5,O=C(c1cc2ccccc2o1)N1CCNCC1,0,True,2.41927948946366,0.9161107728693473,lite
CC1=C(NCC2CCC(C)N2C)OC(C2=CC=CC=C2)=N1,0.9325338978408372,3.5446200000000028,3.355889203890163,c1ccc(-c2ncc(NCC3CCCN3)o2)cc1,3.355889203890163,Cc1nc(-c2ccccc2)oc1NCC1CCC(C)N1C,0.9325338978408372,285.391,3.5446200000000028,41.3,4,1,4,21,2,0.4705882352941176,c1ccc(-c2ncc(NCC3CCCN3)o2)cc1,0,True,3.355889203890163,0.9137735065356518,lite
C1=CC=C(NC2=NN=C(N3CCOCC3)O2)C=C1,0.8880331390772053,1.6497999999999995,2.283676964453452,c1ccc(Nc2nnc(N3CCOCC3)o2)cc1,2.283676964453452,c1ccc(Nc2nnc(N3CCOCC3)o2)cc1,0.8880331390772053,246.26999999999995,1.6497999999999995,63.42,6,1,3,18,2,0.3333333333333333,c1ccc(Nc2nnc(N3CCOCC3)o2)cc1,0,True,2.283676964453452,0.9137537100580432,lite
COC1=CC=C(NC(=S)OCC2=CC=CC=C2)C=C1,0.8620693201645299,3.608800000000001,1.7171507617063355,S=C(Nc1ccccc1)OCc1ccccc1,1.7171507617063355,COc1ccc(NC(=S)OCc2ccccc2)cc1,0.8620693201645299,273.357,3.608800000000001,30.49,3,1,4,19,2,0.1333333333333333,S=C(Nc1ccccc1)OCc1ccccc1,0,True,1.7171507617063355,0.911595026207367,lite
O=C(NCC(O)CN1CCC2=CC=CC=C2C1)C1=CC=CC=C1,0.8858199114016212,1.8355999999999992,2.329804267544169,O=C(NCCCN1CCc2ccccc2C1)c1ccccc1,2.329804267544169,O=C(NCC(O)CN1CCc2ccccc2C1)c1ccccc1,0.8858199114016212,310.397,1.8355999999999992,52.57,3,2,5,23,2,0.3157894736842105,O=C(NCCCN1CCc2ccccc2C1)c1ccccc1,0,True,2.329804267544169,0.9101366236735422,lite
COC1=CC=C(NC(=O)NC2=CC=CN=C2)C=C1OC1CCCC1,0.8685619546083014,4.055600000000003,1.9908453314625447,O=C(Nc1cccnc1)Nc1cccc(OC2CCCC2)c1,1.9908453314625447,COc1ccc(NC(=O)Nc2cccnc2)cc1OC1CCCC1,0.8685619546083014,327.3840000000002,4.055600000000003,72.48,4,2,5,24,2,0.3333333333333333,O=C(Nc1cccnc1)Nc1cccc(OC2CCCC2)c1,0,True,1.9908453314625447,0.9073343875548041,lite
FC(F)OC1=CC=CC=C1N1CCN(C2=CC=CC=N2)CC1,0.8680031033298332,3.0096000000000007,1.981999318725217,c1ccc(N2CCN(c3ccccn3)CC2)cc1,1.981999318725217,FC(F)Oc1ccccc1N1CCN(c2ccccn2)CC1,0.8680031033298332,305.32800000000003,3.0096000000000007,28.6,4,0,4,22,2,0.3125,c1ccc(N2CCN(c3ccccn3)CC2)cc1,0,True,1.981999318725217,0.9071661899525653,lite
CN(CC1=CC=CC=C1)S(=O)(=O)C1=CC=CC=C1,0.8477177999414341,2.5073000000000008,1.4968290006525482,O=S(=O)(NCc1ccccc1)c1ccccc1,1.4968290006525482,CN(Cc1ccccc1)S(=O)(=O)c1ccccc1,0.8477177999414341,261.34599999999995,2.5073000000000008,37.38,2,0,4,18,2,0.1428571428571428,O=S(=O)(NCc1ccccc1)c1ccccc1,0,True,1.4968290006525482,0.9070266787689052,lite
O=C(NC1=CC=C(OCC2CCNCC2)C=C1)C1=CC=CC(Cl)=C1,0.8624517075691913,3.9707000000000026,1.902093463330676,O=C(Nc1ccc(OCC2CCNCC2)cc1)c1ccccc1,1.902093463330676,O=C(Nc1ccc(OCC2CCNCC2)cc1)c1cccc(Cl)c1,0.8624517075691913,344.842,3.9707000000000026,50.36,3,2,5,24,2,0.3157894736842105,O=C(Nc1ccc(OCC2CCNCC2)cc1)c1ccccc1,0,True,1.902093463330676,0.9052057158147533,lite
CCC1=CC=C2OCOC2=C1C(=O)NC1=CC=CC=C1C(=O)OC,0.8739068214756527,3.0166000000000013,2.1949956999176194,O=C(Nc1ccccc1)c1cccc2c1OCO2,2.1949956999176194,CCc1ccc2c(c1C(=O)Nc1ccccc1C(=O)OC)OCO2,0.8739068214756527,327.3360000000001,3.0166000000000013,73.86,5,1,4,24,2,0.2222222222222222,O=C(Nc1ccccc1)c1cccc2c1OCO2,0,True,2.1949956999176194,0.9045963350590924,lite
CC1=C(C#N)C=C(NC(=O)NC2CCCCC2)N1CC#N,0.8934769388166067,2.6459800000000007,2.831912199310917,O=C(Nc1ccc[nH]1)NC1CCCCC1,2.831912199310917,Cc1c(C#N)cc(NC(=O)NC2CCCCC2)n1CC#N,0.8934769388166067,285.351,2.6459800000000007,93.64,4,2,3,21,1,0.5333333333333333,O=C(Nc1ccc[nH]1)NC1CCCCC1,0,True,2.831912199310917,0.8985915239036358,lite
BrC1=CC=C(C=CC2=NN=NN2)C=C1,0.88895504506614,2.1326,2.756624300513902,C(=Cc1nnn[nH]1)c1ccccc1,2.756624300513902,Brc1ccc(C=Cc2nnn[nH]2)cc1,0.88895504506614,251.087,2.1326,54.46,3,1,2,14,2,0.0,C(=Cc1nnn[nH]1)c1ccccc1,0,True,2.756624300513902,0.8973655068640372,lite
CC(C)(C)OC(=O)NC(CC1=CC=C(N2C=CC=N2)C=C1)C(=O)O,0.8772529367060389,2.3927,2.501205804979307,c1ccc(-n2cccn2)cc1,2.501205804979307,CC(C)(C)OC(=O)NC(Cc1ccc(-n2cccn2)cc1)C(=O)O,0.8772529367060389,331.37200000000007,2.3927,93.45,5,2,5,24,2,0.3529411764705882,c1ccc(-n2cccn2)cc1,0,True,2.501205804979307,0.8963954949736597,lite
O=C1NCC2=CC(CNC(=O)N3CCC4=CC=C(F)C=C4CC3)=CC=C12,0.8708201993156789,2.3795,2.372337797155968,O=C1NCc2cc(CNC(=O)N3CCc4ccccc4CC3)ccc21,2.372337797155968,O=C1NCc2cc(CNC(=O)N3CCc4ccc(F)cc4CC3)ccc21,0.8708201993156789,353.3970000000001,2.3795,61.440000000000005,2,2,2,26,2,0.3,O=C1NCc2cc(CNC(=O)N3CCc4ccccc4CC3)ccc21,0,True,2.372337797155968,0.8954427723030892,lite
CCC1=CC=C(NC(=O)NC2CCCCC2)C=C1,0.8384635612211571,3.7032000000000025,1.6281124674120342,O=C(Nc1ccccc1)NC1CCCCC1,1.6281124674120342,CCc1ccc(NC(=O)NC2CCCCC2)cc1,0.8384635612211571,246.354,3.7032000000000025,41.13,1,2,3,18,1,0.5333333333333333,O=C(Nc1ccccc1)NC1CCCCC1,0,True,1.6281124674120342,0.8941418429358796,lite
NC(=O)COC(=O)C1=CC=C2C(=C1)CCC1=CC=NC=C12,0.8645671148001715,1.4893000000000003,2.2592697742783248,c1ccc2c(c1)CCc1ccncc1-2,2.2592697742783248,NC(=O)COC(=O)c1ccc2c(c1)CCc1ccncc1-2,0.8645671148001715,282.299,1.4893000000000003,82.28000000000002,4,1,3,21,2,0.1875,c1ccc2c(c1)CCc1ccncc1-2,0,True,2.2592697742783248,0.8940730325781597,lite
CCOC1=CC=C(C(=O)NCC2CCC(C(=O)O)CC2)C=C1,0.847034164244088,2.706100000000001,1.83729109912224,O=C(NCC1CCCCC1)c1ccccc1,1.83729109912224,CCOc1ccc(C(=O)NCC2CCC(C(=O)O)CC2)cc1,0.847034164244088,305.374,2.706100000000001,75.63,3,2,6,22,1,0.5294117647058824,O=C(NCC1CCCCC1)c1ccccc1,0,True,1.83729109912224,0.894048341883978,lite
O=C(COCC1=CC=CO1)NC1=CC=NC=C1,0.8536865749262251,1.8299,2.030761966455941,O=C(COCc1ccco1)Nc1ccncc1,2.030761966455941,O=C(COCc1ccco1)Nc1ccncc1,0.8536865749262251,232.239,1.8299,64.36,4,1,5,17,2,0.1666666666666666,O=C(COCc1ccco1)Nc1ccncc1,0,True,2.030761966455941,0.8928446640204274,lite
ClC1=CC=C(NCC2CCCCC2)N=N1,0.8591322531243377,3.122200000000001,2.18424955237035,c1cnnc(NCC2CCCCC2)c1,2.18424955237035,Clc1ccc(NCC2CCCCC2)nn1,0.8591322531243377,225.723,3.122200000000001,37.81,3,1,3,15,1,0.6363636363636364,c1cnnc(NCC2CCCCC2)c1,0,True,2.18424955237035,0.8920370607535462,lite
O=C(C=C1CCCCCCC1=O)NCC1=CC=C(N2C=NC=N2)C=C1,0.8697474658711036,2.733200000000001,2.472568833647665,O=C(C=C1CCCCCCC1=O)NCc1ccc(-n2cncn2)cc1,2.472568833647665,O=C(C=C1CCCCCCC1=O)NCc1ccc(-n2cncn2)cc1,0.8697474658711036,338.411,2.733200000000001,76.88,5,1,4,25,2,0.3684210526315789,O=C(C=C1CCCCCCC1=O)NCc1ccc(-n2cncn2)cc1,0,True,2.472568833647665,0.8908581365953525,lite
CC1=CC=C(N2CCC(C)(C)C2=O)C(C(N)=O)=C1,0.865242947878307,1.85682,2.3785875413765307,O=C1CCCN1c1ccccc1,2.3785875413765307,Cc1ccc(N2CCC(C)(C)C2=O)c(C(N)=O)c1,0.865242947878307,246.31,1.85682,63.4,2,1,2,18,1,0.4285714285714285,O=C1CCCN1c1ccccc1,0,True,2.3785875413765307,0.8903270371306355,lite
CN(C)CC1=CC=C(CN2CNC(C3=CC=C(Cl)C=C3Cl)=N2)C=C1,0.8772708470368202,3.7795000000000014,2.711304523447032,c1ccc(CN2CNC(c3ccccc3)=N2)cc1,2.711304523447032,CN(C)Cc1ccc(CN2CNC(c3ccc(Cl)cc3Cl)=N2)cc1,0.8772708470368202,363.2920000000001,3.7795000000000014,30.87,4,1,5,24,2,0.2777777777777778,c1ccc(CN2CNC(c3ccccc3)=N2)cc1,0,True,2.711304523447032,0.8887720509821221,lite
COC1=CC=C(CCC2=NC(C(=O)O)=C(S(C)(=O)=O)S2)C=C1,0.8639898720372885,2.0386,2.4170425879559883,c1ccc(CCc2nccs2)cc1,2.4170425879559883,COc1ccc(CCc2nc(C(=O)O)c(S(C)(=O)=O)s2)cc1,0.8639898720372885,341.41,2.0386,93.56,6,1,6,22,2,0.2857142857142857,c1ccc(CCc2nccs2)cc1,0,True,2.4170425879559883,0.8878304913858569,lite
C1=CC(C2=CSC=N2)=CC=C1NC1=NCCCN1,0.8701089119319877,2.571299999999999,2.5986410670175566,c1nc(-c2ccc(NC3=NCCCN3)cc2)cs1,2.5986410670175566,c1nc(-c2ccc(NC3=NCCCN3)cc2)cs1,0.8701089119319877,258.35,2.571299999999999,49.31,5,2,2,18,2,0.2307692307692307,c1nc(-c2ccc(NC3=NCCCN3)cc2)cs1,0,True,2.5986410670175566,0.8865909880692283,lite
O=C(CCC1=CC=CC=C1)NCCC1=CC=C(C(=O)O)C=C1,0.8254308974408363,2.6763000000000003,1.5503958846592845,O=C(CCc1ccccc1)NCCc1ccccc1,1.5503958846592845,O=C(CCc1ccccc1)NCCc1ccc(C(=O)O)cc1,0.8254308974408363,297.354,2.6763000000000003,66.4,2,2,7,22,2,0.2222222222222222,O=C(CCc1ccccc1)NCCc1ccccc1,0,True,1.5503958846592845,0.8855443889887803,lite
CC1CC2=CC=CC=C2CN1C(=O)C(CC1=CC=CC=C1)NC(=O)C(C)(C)C,0.8811966102530338,3.7334000000000014,2.912501471315924,O=C(CCc1ccccc1)N1CCc2ccccc2C1,2.912501471315924,CC1Cc2ccccc2CN1C(=O)C(Cc1ccccc1)NC(=O)C(C)(C)C,0.8811966102530338,378.5160000000001,3.7334000000000014,49.41,2,1,4,28,2,0.4166666666666667,O=C(CCc1ccccc1)N1CCc2ccccc2C1,0,True,2.912501471315924,0.8848975309483168,lite
O=C(COC(=O)C1=CC=CN=N1)NC1=CC=CC=C1,0.8340711832212829,1.2721,1.85726628618186,O=C(COC(=O)c1cccnn1)Nc1ccccc1,1.85726628618186,O=C(COC(=O)c1cccnn1)Nc1ccccc1,0.8340711832212829,257.249,1.2721,81.18,5,1,4,19,2,0.0769230769230769,O=C(COC(=O)c1cccnn1)Nc1ccccc1,0,True,1.85726628618186,0.8819599143656436,lite
COC1=CC=C(C2=NC(N)=NO2)C=C1OC,0.8413994936285077,1.336,2.035225398425254,c1ccc(-c2ncno2)cc1,2.035225398425254,COc1ccc(-c2nc(N)no2)cc1OC,0.8413994936285077,221.216,1.336,83.4,6,1,3,16,2,0.2,c1ccc(-c2ncno2)cc1,0,True,2.035225398425254,0.8819126708034518,lite
O=C(COC1=CC=C(Cl)C=C1)NN1C=NN=N1,0.856829058079898,0.4755999999999998,2.4097673667699127,O=C(COc1ccccc1)Nn1cnnn1,2.4097673667699127,O=C(COc1ccc(Cl)cc1)Nn1cnnn1,0.856829058079898,253.64900000000003,0.4755999999999998,81.92999999999999,6,1,4,17,2,0.1111111111111111,O=C(COc1ccccc1)Nn1cnnn1,0,True,2.4097673667699127,0.8818185184552556,lite
O=C(CCCNC1=CC=NC2=CC(F)=CC=C21)N1CCSCC1,0.8540246097923967,3.1414000000000017,2.35273288434008,O=C(CCCNc1ccnc2ccccc12)N1CCSCC1,2.35273288434008,O=C(CCCNc1ccnc2cc(F)ccc12)N1CCSCC1,0.8540246097923967,333.43200000000013,3.1414000000000017,45.23,4,1,5,23,2,0.4117647058823529,O=C(CCCNc1ccnc2ccccc12)N1CCSCC1,0,True,2.35273288434008,0.8814341629915428,lite
N#CC1=CC=C(C2=CC=NC=C2C(N)=O)C=C1,0.8412081585031939,1.7191799999999997,2.049629081840557,c1ccc(-c2ccncc2)cc1,2.049629081840557,N#Cc1ccc(-c2ccncc2C(N)=O)cc1,0.8412081585031939,223.235,1.7191799999999997,79.77000000000001,3,1,2,17,2,0.0,c1ccc(-c2ccncc2)cc1,0,True,2.049629081840557,0.8812212496519514,lite
COC1=CC=C(CCC2=CC=C([SH](=O)=O)C=C2)C=C1,0.8530796399229078,2.4507000000000003,2.3839002255757986,c1ccc(CCc2ccccc2)cc1,2.3839002255757986,COc1ccc(CCc2ccc([SH](=O)=O)cc2)cc1,0.8530796399229078,276.357,2.4507000000000003,43.370000000000005,3,1,5,19,2,0.2,c1ccc(CCc2ccccc2)cc1,0,True,2.3839002255757986,0.879472653403031,lite
O=C(COC1=CC=C(Br)C=C1)N1CCN(C2=CC=CC=C2)CC1,0.8231608125786527,3.176700000000001,1.6914054446156257,O=C(COc1ccccc1)N1CCN(c2ccccc2)CC1,1.6914054446156257,O=C(COc1ccc(Br)cc1)N1CCN(c2ccccc2)CC1,0.8231608125786527,375.2660000000001,3.176700000000001,32.78,3,0,4,23,2,0.2777777777777778,O=C(COc1ccccc1)N1CCN(c2ccccc2)CC1,0,True,1.6914054446156257,0.8784275692419712,lite
O=C(O)C1=CC=C(C2=CC=C(C(=O)NC3CCS(=O)(=O)C3)C=C2)S1,0.8633625333475414,2.0302,2.668596724507541,O=C(NC1CCS(=O)(=O)C1)c1ccc(-c2cccs2)cc1,2.668596724507541,O=C(NC1CCS(=O)(=O)C1)c1ccc(-c2ccc(C(=O)O)s2)cc1,0.8633625333475414,365.4320000000001,2.0302,100.54,5,2,4,24,2,0.25,O=C(NC1CCS(=O)(=O)C1)c1ccc(-c2cccs2)cc1,0,True,2.668596724507541,0.8781341728320207,lite
COC1=CC=C(NC(=O)CN2C(=O)COC3=CC=C(C(N)=O)C=C32)C=C1,0.8359630632072834,1.158199999999999,2.0109489836680865,O=C(CN1C(=O)COc2ccccc21)Nc1ccccc1,2.0109489836680865,COc1ccc(NC(=O)CN2C(=O)COc3ccc(C(N)=O)cc32)cc1,0.8359630632072834,355.3500000000001,1.158199999999999,110.96,5,2,5,26,2,0.1666666666666666,O=C(CN1C(=O)COc2ccccc21)Nc1ccccc1,0,True,2.0109489836680865,0.8780302904618338,lite
CN(C)C(=O)C1=CSC(C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)=N1,0.8657501059111105,3.653400000000002,2.741795832322348,c1ccc(CCc2nccs2)cc1,2.741795832322348,CN(C)C(=O)c1csc(C(Cc2ccccc2)NC(=O)OC(C)(C)C)n1,0.8657501059111105,375.49400000000014,3.653400000000002,71.53,5,1,5,26,2,0.4210526315789473,c1ccc(CCc2nccs2)cc1,0,True,2.741795832322348,0.8775653919378957,lite
CC(O)(CCC1=CSC(C2=CC=CN=C2)=N1)C(=O)O,0.8733255971145671,1.9733,2.9432158751115107,c1cncc(-c2nccs2)c1,2.9432158751115107,CC(O)(CCc1csc(-c2cccnc2)n1)C(=O)O,0.8733255971145671,278.333,1.9733,83.31,5,2,5,19,2,0.3076923076923077,c1cncc(-c2nccs2)c1,0,True,2.9432158751115107,0.8768817696959232,lite
