Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,lipinski_violations_calc,method,rank_qed
CC1=C(CC2=CC=NC=C2)C(C2=CC=C(F)C=C2)C(C(=O)O)=C(C)N1,0.8904222711413743,3.7828000000000017,2.977738922480617,C1=CC(c2ccccc2)C(Cc2ccncc2)=CN1,2.977738922480617,CC1=C(Cc2ccncc2)C(c2ccc(F)cc2)C(C(=O)O)=C(C)N1,0.8904222711413743,338.38200000000006,3.7828000000000017,62.22,3,2,4,25,2,0.2,C1=CC(c2ccccc2)C(Cc2ccncc2)=CN1,0,True,2.977738922480617,0,qed,21
O=C(NC1CCSC1)OC(C1=CC=CS1)C1=NN=NN1,0.8903427365252534,1.5822999999999998,4.044335577024139,O=C(NC1CCSC1)OC(c1nnn[nH]1)c1cccs1,4.044335577024139,O=C(NC1CCSC1)OC(c1nnn[nH]1)c1cccs1,0.8903427365252534,311.392,1.5822999999999998,92.79,7,2,4,20,2,0.4545454545454545,O=C(NC1CCSC1)OC(c1nnn[nH]1)c1cccs1,0,True,4.044335577024139,0,qed,22
COC1=C(N2CCNCC2)C(C2=CC=C(F)C=C2)OC(C2=CC=CC=C2)C1,0.8902872712446706,3.7916000000000025,3.4509664917419745,C1=C(N2CCNCC2)C(c2ccccc2)OC(c2ccccc2)C1,3.4509664917419745,COC1=C(N2CCNCC2)C(c2ccc(F)cc2)OC(c2ccccc2)C1,0.8902872712446706,368.4520000000001,3.7916000000000025,33.730000000000004,4,1,4,27,2,0.3636363636363636,C1=C(N2CCNCC2)C(c2ccccc2)OC(c2ccccc2)C1,0,True,3.4509664917419745,0,qed,23
O=C(C1=C2NCCCN2C=C1)N1CCN(C(=O)C2CC2)CC1,0.8864623490476109,0.9980999999999998,2.6758552253186245,O=C(c1ccn2c1NCCC2)N1CCN(C(=O)C2CC2)CC1,2.6758552253186245,O=C(c1ccn2c1NCCC2)N1CCN(C(=O)C2CC2)CC1,0.8864623490476109,302.37800000000016,0.9980999999999998,57.580000000000005,4,1,2,22,1,0.625,O=C(c1ccn2c1NCCC2)N1CCN(C(=O)C2CC2)CC1,0,True,2.6758552253186245,0,qed,24
CC1(C)CCCC2(C=C(SC3=CC=CC=C3)C(=O)NC2)C1O,0.8792589112137936,3.3498000000000023,4.37888389742019,O=C1NCC2(C=C1Sc1ccccc1)CCCCC2,4.37888389742019,CC1(C)CCCC2(C=C(Sc3ccccc3)C(=O)NC2)C1O,0.8792589112137936,317.45400000000006,3.3498000000000023,49.33,3,2,2,22,1,0.5,O=C1NCC2(C=C1Sc1ccccc1)CCCCC2,0,True,4.37888389742019,0,qed,25
O=C1COC2=C(N1)C(=O)N(CC1=CC=CC=C1)C=C2,0.8786747798788127,1.2274999999999998,2.38946460786018,O=C1COc2ccn(Cc3ccccc3)c(=O)c2N1,2.38946460786018,O=C1COc2ccn(Cc3ccccc3)c(=O)c2N1,0.8786747798788127,256.261,1.2274999999999998,60.33,4,1,2,19,2,0.1428571428571428,O=C1COc2ccn(Cc3ccccc3)c(=O)c2N1,0,True,2.38946460786018,0,qed,26
O=C(CN1C(=O)SC(=O)C1=O)NC1=CC=C2C=CC=CC2=C1,0.8761003548689364,2.0003,2.149593332372861,O=C(CN1C(=O)SC(=O)C1=O)Nc1ccc2ccccc2c1,2.149593332372861,O=C(CN1C(=O)SC(=O)C1=O)Nc1ccc2ccccc2c1,0.8761003548689364,314.322,2.0003,83.55000000000001,5,1,3,22,2,0.0666666666666666,O=C(CN1C(=O)SC(=O)C1=O)Nc1ccc2ccccc2c1,0,True,2.149593332372861,0,qed,27
C1=CN=CC(COC2=NC(NCC3CCCO3)=CN=C2)=C1,0.8760926832511637,2.0415,2.875777460582297,c1cncc(COc2cncc(NCC3CCCO3)n2)c1,2.875777460582297,c1cncc(COc2cncc(NCC3CCCO3)n2)c1,0.8760926832511637,286.335,2.0415,69.16000000000001,6,1,6,21,2,0.4,c1cncc(COc2cncc(NCC3CCCO3)n2)c1,0,True,2.875777460582297,0,qed,28
CN(C(=O)C1=CC=C(CO)C=C1)C1CCN(C(=O)C2=CN=CC(Cl)=C2)CC1,0.8746614705301057,2.6041000000000007,2.2452217108258754,O=C(NC1CCN(C(=O)c2cccnc2)CC1)c1ccccc1,2.2452217108258754,CN(C(=O)c1ccc(CO)cc1)C1CCN(C(=O)c2cncc(Cl)c2)CC1,0.8746614705301057,387.8670000000001,2.6041000000000007,73.74000000000001,4,1,4,27,2,0.35,O=C(NC1CCN(C(=O)c2cccnc2)CC1)c1ccccc1,0,True,2.2452217108258754,0,qed,29
O=C(CC(=O)N1CCCC1C1=CC=CC=C1)NC1=CC=C(F)C=C1,0.8741135059440801,3.5180000000000016,2.312582697651852,O=C(CC(=O)N1CCCC1c1ccccc1)Nc1ccccc1,2.312582697651852,O=C(CC(=O)N1CCCC1c1ccccc1)Nc1ccc(F)cc1,0.8741135059440801,326.3710000000001,3.5180000000000016,49.41,2,1,4,24,2,0.2631578947368421,O=C(CC(=O)N1CCCC1c1ccccc1)Nc1ccccc1,0,True,2.312582697651852,0,qed,30
CCCN1C=C(C(=O)O)C=C1C1=CC=CC=C1,0.8738652188578834,3.263300000000001,2.059096389532865,c1ccc(-c2ccc[nH]2)cc1,2.059096389532865,CCCn1cc(C(=O)O)cc1-c1ccccc1,0.8738652188578834,229.279,3.263300000000001,42.23,2,1,4,17,2,0.2142857142857142,c1ccc(-c2ccc[nH]2)cc1,0,True,2.059096389532865,0,qed,31
CCOC1=CC=C(C(=O)NC2CCC(C(=O)O)CC2)C=C1,0.8734651508828711,2.458500000000001,1.7647773883591586,O=C(NC1CCCCC1)c1ccccc1,1.7647773883591586,CCOc1ccc(C(=O)NC2CCC(C(=O)O)CC2)cc1,0.8734651508828711,291.347,2.458500000000001,75.63,3,2,5,21,1,0.5,O=C(NC1CCCCC1)c1ccccc1,0,True,1.7647773883591586,0,qed,32
O=C(COC(=O)C1=CC=NC2=CC=C(Cl)C=C21)NC1CCCC1,0.8734596223521572,3.103800000000001,2.0176775352115968,O=C(COC(=O)c1ccnc2ccccc12)NC1CCCC1,2.0176775352115968,O=C(COC(=O)c1ccnc2ccc(Cl)cc12)NC1CCCC1,0.8734596223521572,332.78700000000015,3.103800000000001,68.29,4,1,4,23,2,0.3529411764705882,O=C(COC(=O)c1ccnc2ccccc12)NC1CCCC1,0,True,2.0176775352115968,0,qed,33
CSC1=CN=C(C(=O)NS(=O)(=O)C2=CC=CC=C2)S1,0.8733927373572621,1.9837,2.508870133655142,O=C(NS(=O)(=O)c1ccccc1)c1nccs1,2.508870133655142,CSc1cnc(C(=O)NS(=O)(=O)c2ccccc2)s1,0.8733927373572621,314.413,1.9837,76.13,6,1,4,19,2,0.0909090909090909,O=C(NS(=O)(=O)c1ccccc1)c1nccs1,0,True,2.508870133655142,0,qed,34
CN(C)C1=CC=C(C(=O)NC2CCCCC3=CC=CC=C32)C=C1,0.8708149014848099,3.950100000000004,2.295808578158926,O=C(NC1CCCCc2ccccc21)c1ccccc1,2.295808578158926,CN(C)c1ccc(C(=O)NC2CCCCc3ccccc32)cc1,0.8708149014848099,308.42499999999995,3.950100000000004,32.34,2,1,3,23,2,0.35,O=C(NC1CCCCc2ccccc21)c1ccccc1,0,True,2.295808578158926,0,qed,35
COC1=CC=C(C(=O)N2CCN(C3=CC=CC=N3)CC2)C=C1,0.8696762117076184,2.0526,1.685912299494447,O=C(c1ccccc1)N1CCN(c2ccccn2)CC1,1.685912299494447,COc1ccc(C(=O)N2CCN(c3ccccn3)CC2)cc1,0.8696762117076184,297.35800000000006,2.0526,45.67,4,0,3,22,2,0.2941176470588235,O=C(c1ccccc1)N1CCN(c2ccccn2)CC1,0,True,1.685912299494447,0,qed,36
C1=CC=C(CN2N=NN=C2C2CCN(C3CCC3)CC2)C=C1,0.8694752889763349,2.4533000000000005,2.2408639489027333,c1ccc(Cn2nnnc2C2CCN(C3CCC3)CC2)cc1,2.2408639489027333,c1ccc(Cn2nnnc2C2CCN(C3CCC3)CC2)cc1,0.8694752889763349,297.406,2.4533000000000005,46.84,5,0,4,22,2,0.5882352941176471,c1ccc(Cn2nnnc2C2CCN(C3CCC3)CC2)cc1,0,True,2.2408639489027333,0,qed,37
CC(C)C(=O)NC(=O)NC1=CC=C2N=CC=CC2=C1,0.868040378488122,2.538900000000001,1.9129943716812647,c1ccc2ncccc2c1,1.9129943716812647,CC(C)C(=O)NC(=O)Nc1ccc2ncccc2c1,0.868040378488122,257.293,2.538900000000001,71.09,3,2,2,19,2,0.2142857142857142,c1ccc2ncccc2c1,0,True,1.9129943716812647,0,qed,38
COC1=CC(CC2SC(=O)NC2=O)=CC(OC)=C1O,0.8661841876998745,1.3034999999999997,2.8498179907752377,O=C1NC(=O)C(Cc2ccccc2)S1,2.8498179907752377,COc1cc(CC2SC(=O)NC2=O)cc(OC)c1O,0.8661841876998745,283.305,1.3034999999999997,84.86,6,2,4,19,1,0.3333333333333333,O=C1NC(=O)C(Cc2ccccc2)S1,0,True,2.8498179907752377,0,qed,39
CC(C)C1=CC=C(NC(=O)NC(=O)C2CCN(C3=CC=CC=N3)CC2)C=C1,0.8637348222092819,3.769700000000003,2.0820927950048542,O=C(NC(=O)C1CCN(c2ccccn2)CC1)Nc1ccccc1,2.0820927950048542,CC(C)c1ccc(NC(=O)NC(=O)C2CCN(c3ccccn3)CC2)cc1,0.8637348222092819,366.4650000000001,3.769700000000003,74.33000000000001,4,2,4,27,2,0.3809523809523809,O=C(NC(=O)C1CCN(c2ccccn2)CC1)Nc1ccccc1,0,True,2.0820927950048542,0,qed,40
CC(=O)C1=C(C)N=C(NCC2=CC=C(Cl)C=C2)S1,0.8633038508044701,3.919620000000002,1.979616041376531,c1ccc(CNc2nccs2)cc1,1.979616041376531,CC(=O)c1sc(NCc2ccc(Cl)cc2)nc1C,0.8633038508044701,280.78,3.919620000000002,41.99,4,1,4,18,2,0.2307692307692307,c1ccc(CNc2nccs2)cc1,0,True,1.979616041376531,0,qed,41
FC1=CC=C(OCC2=CC=CS2)C(N2CCOCC2)=C1,0.8630730542550826,3.302800000000002,2.082092588090264,c1csc(COc2ccccc2N2CCOCC2)c1,2.082092588090264,Fc1ccc(OCc2cccs2)c(N2CCOCC2)c1,0.8630730542550826,293.36300000000006,3.302800000000002,21.700000000000003,4,0,4,20,2,0.3333333333333333,c1csc(COc2ccccc2N2CCOCC2)c1,0,True,2.082092588090264,0,qed,42
C=C(C1=CC=CC=N1)C1=C(C2CCN(C3=CC=NC=C3)C2)CCO1,0.8612704301603312,3.6907000000000014,3.371399580218152,C=C(C1=C(C2CCN(c3ccncc3)C2)CCO1)c1ccccn1,3.371399580218152,C=C(C1=C(C2CCN(c3ccncc3)C2)CCO1)c1ccccn1,0.8612704301603312,319.40800000000013,3.6907000000000014,38.25,4,0,4,24,2,0.3,C=C(C1=C(C2CCN(c3ccncc3)C2)CCO1)c1ccccn1,0,True,3.371399580218152,0,qed,43
O=C1NC=C(C2=NN=CO2)C=C1C(=O)OCCC(F)(F)F,0.8601452595236004,1.5341,2.901601445365856,O=c1ccc(-c2nnco2)c[nH]1,2.901601445365856,O=C(OCCC(F)(F)F)c1cc(-c2nnco2)c[nH]c1=O,0.8601452595236004,303.196,1.5341,98.08,6,1,4,21,2,0.2727272727272727,O=c1ccc(-c2nnco2)c[nH]1,0,True,2.901601445365856,0,qed,44
NC1=CC=C(OCC2=CC=C(Br)C=C2)C(Cl)=C1,0.8593276028423932,4.263700000000002,1.692190620302096,c1ccc(COc2ccccc2)cc1,1.692190620302096,Nc1ccc(OCc2ccc(Br)cc2)c(Cl)c1,0.8593276028423932,312.59400000000005,4.263700000000002,35.25,2,1,3,17,2,0.0769230769230769,c1ccc(COc2ccccc2)cc1,0,True,1.692190620302096,0,qed,45
FC(F)(F)OC1=CC=C(CN2C=NC(Cl)=C2)C=C1,0.8580176976306452,3.4834000000000014,2.3617643490688387,c1ccc(Cn2ccnc2)cc1,2.3617643490688387,FC(F)(F)Oc1ccc(Cn2cnc(Cl)c2)cc1,0.8580176976306452,276.645,3.4834000000000014,27.05,3,0,3,18,2,0.1818181818181818,c1ccc(Cn2ccnc2)cc1,0,True,2.3617643490688387,0,qed,46
CC1=NOC(C)=C1C(=O)NC1=NC=C(F)C=N1,0.8534409056310616,1.47284,2.37971568167689,O=C(Nc1ncccn1)c1cnoc1,2.37971568167689,Cc1noc(C)c1C(=O)Nc1ncc(F)cn1,0.8534409056310616,236.206,1.47284,80.91000000000001,5,1,2,17,2,0.2,O=C(Nc1ncccn1)c1cnoc1,0,True,2.37971568167689,0,qed,47
CC(=CC1=CC=C(Cl)C=C1)NCC1=CC=CC=C1,0.8509781206315945,4.490600000000003,1.82043554433511,C(=Cc1ccccc1)NCc1ccccc1,1.82043554433511,CC(=Cc1ccc(Cl)cc1)NCc1ccccc1,0.8509781206315945,257.764,4.490600000000003,12.03,1,1,4,18,2,0.125,C(=Cc1ccccc1)NCc1ccccc1,0,True,1.82043554433511,0,qed,48
CN(C)CC=CC1=CC=C(S(N)(=O)=O)C=C1,0.8504710002248084,0.9088,2.1381080460102293,c1ccccc1,2.1381080460102293,CN(C)CC=Cc1ccc(S(N)(=O)=O)cc1,0.8504710002248084,240.328,0.9088,63.4,3,1,4,16,1,0.2727272727272727,c1ccccc1,0,True,2.1381080460102293,0,qed,49
O=C(NC(=O)C1=CC=CC=C1)NC1=CC=CC=C1,0.8473526654765501,2.648500000000001,1.3740648342759378,O=C(NC(=O)c1ccccc1)Nc1ccccc1,1.3740648342759378,O=C(NC(=O)c1ccccc1)Nc1ccccc1,0.8473526654765501,240.26200000000003,2.648500000000001,58.2,2,2,2,18,2,0.0,O=C(NC(=O)c1ccccc1)Nc1ccccc1,0,True,1.3740648342759378,0,qed,50
CCNCC1=CC=C2CCN(C3CCNCC3)C(C3=CC=C(F)C=C3)C2=C1,0.8449690572812025,3.634700000000002,2.9098498701478377,c1ccc(C2c3ccccc3CCN2C2CCNCC2)cc1,2.9098498701478377,CCNCc1ccc2c(c1)C(c1ccc(F)cc1)N(C1CCNCC1)CC2,0.8449690572812025,367.512,3.634700000000002,27.3,3,2,5,27,2,0.4782608695652174,c1ccc(C2c3ccccc3CCN2C2CCNCC2)cc1,0,True,2.9098498701478377,0,qed,51
CC1=CC=C2C=C(C=CCNS(=O)(=O)C(F)(F)F)C(Cl)=NC2=C1,0.8423655099658686,3.649020000000002,2.780479475207084,c1ccc2ncccc2c1,2.780479475207084,Cc1ccc2cc(C=CCNS(=O)(=O)C(F)(F)F)c(Cl)nc2c1,0.8423655099658686,364.77600000000007,3.649020000000002,59.06,3,1,4,23,2,0.2142857142857142,c1ccc2ncccc2c1,0,True,2.780479475207084,0,qed,52
COC1=CC=C(C(=O)N2CCC(C)CC2)C=C1OC,0.8410151531263339,2.5759000000000007,1.6550065632632691,O=C(c1ccccc1)N1CCCCC1,1.6550065632632691,COc1ccc(C(=O)N2CCC(C)CC2)cc1OC,0.8410151531263339,263.33699999999993,2.5759000000000007,38.77,3,0,3,19,1,0.5333333333333333,O=C(c1ccccc1)N1CCCCC1,0,True,1.6550065632632691,0,qed,53
CC(C)C1=C(Cl)C(OCC2=CC=CC=N2)CC(C)(C)C1=O,0.8398533051125008,4.114700000000003,3.421557217667318,O=C1C=CC(OCc2ccccn2)CC1,3.421557217667318,CC(C)C1=C(Cl)C(OCc2ccccn2)CC(C)(C)C1=O,0.8398533051125008,307.8210000000001,4.114700000000003,39.19,3,0,4,21,1,0.5294117647058824,O=C1C=CC(OCc2ccccn2)CC1,0,True,3.421557217667318,0,qed,54
O=C1N=C(O)C=C(COC2=CC=C(F)C=C2)N1,0.8389911329674591,1.1936,2.396760812609786,O=c1nccc(COc2ccccc2)[nH]1,2.396760812609786,O=c1nc(O)cc(COc2ccc(F)cc2)[nH]1,0.8389911329674591,236.202,1.1936,75.21000000000001,4,2,3,17,2,0.0909090909090909,O=c1nccc(COc2ccccc2)[nH]1,0,True,2.396760812609786,0,qed,55
O=C(C=CC1=CC=CC=C1)NC(=O)NC1=CC=CC=C1,0.8387791927162358,3.0481000000000007,1.6906537264259214,O=C(C=Cc1ccccc1)NC(=O)Nc1ccccc1,1.6906537264259214,O=C(C=Cc1ccccc1)NC(=O)Nc1ccccc1,0.8387791927162358,266.3,3.0481000000000007,58.2,2,2,3,20,2,0.0,O=C(C=Cc1ccccc1)NC(=O)Nc1ccccc1,0,True,1.6906537264259214,0,qed,56
O=C(CNC(=O)OCC1=CC=CN=N1)NCC1=CC=C(Cl)C=C1,0.8378733416337364,1.6726,2.1426201925542543,O=C(CNC(=O)OCc1cccnn1)NCc1ccccc1,2.1426201925542543,O=C(CNC(=O)OCc1cccnn1)NCc1ccc(Cl)cc1,0.8378733416337364,334.76300000000003,1.6726,93.21,5,2,6,23,2,0.2,O=C(CNC(=O)OCc1cccnn1)NCc1ccccc1,0,True,2.1426201925542543,0,qed,57
OC1=CSC(SSC2=CC(Cl)=CC=C2O)=N1,0.8370403649783463,4.007100000000001,3.065053090732947,c1ccc(SSc2nccs2)cc1,3.065053090732947,Oc1csc(SSc2cc(Cl)ccc2O)n1,0.8370403649783463,291.80600000000004,4.007100000000001,53.35,6,2,3,16,2,0.0,c1ccc(SSc2nccs2)cc1,0,True,3.065053090732947,0,qed,58
O=C(O)CCCC1=CNC2=CC=C(F)C=C12,0.8335224228928613,2.7143000000000006,1.9367330907329483,c1ccc2[nH]ccc2c1,1.9367330907329483,O=C(O)CCCc1c[nH]c2ccc(F)cc12,0.8335224228928613,221.231,2.7143000000000006,53.09,1,2,4,16,2,0.25,c1ccc2[nH]ccc2c1,0,True,1.9367330907329483,0,qed,59
CSC1=CC(C(=O)NC2=CC=C3OCCOC3=C2)=NNC1=O,0.8331801788248819,1.5153,2.487277203340604,O=C(Nc1ccc2c(c1)OCCO2)c1ccc(=O)[nH]n1,2.487277203340604,CSc1cc(C(=O)Nc2ccc3c(c2)OCCO3)n[nH]c1=O,0.8331801788248819,319.342,1.5153,93.31,6,2,3,22,2,0.2142857142857142,O=C(Nc1ccc2c(c1)OCCO2)c1ccc(=O)[nH]n1,0,True,2.487277203340604,0,qed,60
