Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,heavy_score,method
N#CC1=CC=C(NC(=O)C2=CC=NC(N)=C2)C=C1,0.8337532500399237,1.7877799999999997,1.890390991602775,O=C(Nc1ccccc1)c1ccncc1,1.890390991602775,N#Cc1ccc(NC(=O)c2ccnc(N)c2)cc1,0.8337532500399237,238.25,1.7877799999999997,91.8,4,2,2,18,2,0.0,O=C(Nc1ccccc1)c1ccncc1,0,True,1.890390991602775,-1.1627477415628515,heavy
COC1=CC=C(C2=C(C3=CC=C(OC)C=C3)C(=O)NC2=O)C=C1,0.8800443415184819,2.271,1.9474252167608164,O=C1NC(=O)C(c2ccccc2)=C1c1ccccc1,1.9474252167608164,COc1ccc(C2=C(c3ccc(OC)cc3)C(=O)NC2=O)cc1,0.8800443415184819,309.321,2.271,64.63,4,1,4,23,2,0.1111111111111111,O=C1NC(=O)C(c2ccccc2)=C1c1ccccc1,0,True,1.9474252167608164,-1.2028808752423346,heavy
CCOC1=CC=C(C(=O)CC(=O)O)C=C1,0.5909770015253744,1.7427,1.665513606608794,c1ccccc1,1.665513606608794,CCOc1ccc(C(=O)CC(=O)O)cc1,0.5909770015253744,208.213,1.7427,63.60000000000001,3,1,5,15,1,0.2727272727272727,c1ccccc1,0,True,1.665513606608794,-1.20318660508342,heavy
COC1=CC=C(CC2CCN(C)CC2)C=C1,0.7744601433143766,2.5795000000000003,1.6891230572881302,c1ccc(CC2CCNCC2)cc1,1.6891230572881302,COc1ccc(CC2CCN(C)CC2)cc1,0.7744601433143766,219.328,2.5795000000000003,12.47,2,0,3,16,1,0.5714285714285714,c1ccc(CC2CCNCC2)cc1,0,True,1.6891230572881302,-1.2044129139737536,heavy
CCCCCCCCN,0.5470736840212029,2.3056,1.6008600072255597,,1.6008600072255597,CCCCCCCCN,0.5470736840212029,129.247,2.3056,26.02,1,1,6,9,0,1.0,,0,True,1.6008600072255597,-1.2065863232043568,heavy
CSC1=CC=CC=C1C(=O)NCCC(=O)O,0.766080904561168,1.613,1.805841482341341,c1ccccc1,1.805841482341341,CSc1ccccc1C(=O)NCCC(=O)O,0.766080904561168,239.296,1.613,66.4,3,2,5,16,1,0.2727272727272727,c1ccccc1,0,True,1.805841482341341,-1.2332605777801728,heavy
CCCCC(=O)NC(CC1=CC=CC=C1)C(=O)O,0.7762429999108282,1.9887,2.006760035372812,c1ccccc1,2.006760035372812,CCCCC(=O)NC(Cc1ccccc1)C(=O)O,0.7762429999108282,249.31,1.9887,66.4,2,2,7,18,1,0.4285714285714285,c1ccccc1,0,True,2.006760035372812,-1.236167035461984,heavy
CC(C)C1=CC=C(C(=O)OCCN(C)C)C=C1,0.7344585431967171,2.5284000000000004,1.7277244413723292,c1ccccc1,1.7277244413723292,CC(C)c1ccc(C(=O)OCCN(C)C)cc1,0.7344585431967171,235.327,2.5284000000000004,29.54,3,0,5,17,1,0.5,c1ccccc1,0,True,1.7277244413723292,-1.2574658981756124,heavy
CC(=O)NCC1=CC=C(CC2=CC=C(C)C=C2)C=C1,0.8902473064950692,3.2219200000000017,1.545000225575798,c1ccc(Cc2ccccc2)cc1,1.545000225575798,CC(=O)NCc1ccc(Cc2ccc(C)cc2)cc1,0.8902473064950692,253.345,3.2219200000000017,29.1,1,1,4,19,2,0.2352941176470588,c1ccc(Cc2ccccc2)cc1,0,True,1.545000225575798,-1.2657129190807295,heavy
O=C1C2=CC=CC=C2N=C(C2=CC=C(O)C=C2)N1CCO,0.7672803727896027,1.7613999999999996,1.9291105435090927,O=c1[nH]c(-c2ccccc2)nc2ccccc12,1.9291105435090927,O=c1c2ccccc2nc(-c2ccc(O)cc2)n1CCO,0.7672803727896027,282.29900000000004,1.7613999999999996,75.35,5,2,3,21,3,0.125,O=c1[nH]c(-c2ccccc2)nc2ccccc12,0,True,1.9291105435090927,-1.2811301707194902,heavy
FC1=CC=C2CCCC2=C1,0.5130866766688456,2.3144,1.667202523174188,c1ccc2c(c1)CCC2,1.667202523174188,Fc1ccc2c(c1)CCC2,0.5130866766688456,136.169,2.3144,0.0,0,0,0,10,1,0.3333333333333333,c1ccc2c(c1)CCC2,0,True,1.667202523174188,-1.3113158465053425,heavy
O=C1NC(=O)C(C2=CC=CC=C2)=C1CC1=CC=CC=C1,0.8638963344809757,2.3393,2.046413938627511,O=C1NC(=O)C(c2ccccc2)=C1Cc1ccccc1,2.046413938627511,O=C1NC(=O)C(c2ccccc2)=C1Cc1ccccc1,0.8638963344809757,263.296,2.3393,46.17,2,1,3,20,2,0.0588235294117647,O=C1NC(=O)C(c2ccccc2)=C1Cc1ccccc1,0,True,2.046413938627511,-1.3521676041465354,heavy
CC(=O)NC1CCCCC1,0.5881054430832254,1.4552,1.677906179862326,C1CCCCC1,1.677906179862326,CC(=O)NC1CCCCC1,0.5881054430832254,141.214,1.4552,29.1,1,1,1,10,0,0.875,C1CCCCC1,0,True,1.677906179862326,-1.3622007367791007,heavy
O=C(CO)NC1=CC=C(CCC2CCCC2)C=N1,0.838796107271056,2.1352,2.134176076879489,c1cncc(CCC2CCCC2)c1,2.134176076879489,O=C(CO)Nc1ccc(CCC2CCCC2)cn1,0.838796107271056,248.3259999999999,2.1352,62.22,3,2,5,18,1,0.5714285714285714,c1cncc(CCC2CCCC2)c1,0,True,2.134176076879489,-1.3629799696084333,heavy
CCCCNCC1=CC=C(Cl)C=C1,0.7152092661522667,3.229700000000001,1.4671000410691164,c1ccccc1,1.4671000410691164,CCCCNCc1ccc(Cl)cc1,0.7152092661522667,197.709,3.229700000000001,12.03,1,1,5,13,1,0.4545454545454545,c1ccccc1,0,True,1.4671000410691164,-1.3667407749168503,heavy
COC1=CC=C2C(=C1)C(C)(C)C(=O)N2C,0.7009475189264828,1.9492,2.045107349573147,O=C1Cc2ccccc2N1,2.045107349573147,COc1ccc2c(c1)C(C)(C)C(=O)N2C,0.7009475189264828,205.257,1.9492,29.54,2,0,1,15,1,0.4166666666666667,O=C1Cc2ccccc2N1,0,True,2.045107349573147,-1.369559830646664,heavy
O=C(NCC1=CC=CC=C1)C1CCN(CC2=CC=C(F)C=C2)CC1,0.9137001040977888,3.3541000000000025,1.6236928039900178,O=C(NCc1ccccc1)C1CCN(Cc2ccccc2)CC1,1.6236928039900178,O=C(NCc1ccccc1)C1CCN(Cc2ccc(F)cc2)CC1,0.9137001040977888,326.4150000000001,3.3541000000000025,32.34,2,1,5,24,2,0.35,O=C(NCc1ccccc1)C1CCN(Cc2ccccc2)CC1,0,True,1.6236928039900178,-1.3870426998922303,heavy
CCN(CC)C(=O)CCCC1=CC=C(C(=O)OC)C=C1,0.7198216377427638,2.664300000000001,1.7818536974893409,c1ccccc1,1.7818536974893409,CCN(CC)C(=O)CCCc1ccc(C(=O)OC)cc1,0.7198216377427638,277.364,2.664300000000001,46.61,3,0,7,20,1,0.5,c1ccccc1,0,True,1.7818536974893409,-1.3941820597465775,heavy
O=C1SC=CN1CC1=CC=C(F)C=C1,0.7419941372136759,2.0972,2.0978378933844457,O=c1sccn1Cc1ccccc1,2.0978378933844457,O=c1sccn1Cc1ccc(F)cc1,0.7419941372136759,209.245,2.0972,22.0,3,0,2,14,2,0.1,O=c1sccn1Cc1ccccc1,0,True,2.0978378933844457,-1.4044437561707697,heavy
NS(=O)(=O)C1=CC=C2C(=C1)CCCN2CC1CCCC1,0.9299045860677264,2.2768000000000006,2.1965862407355665,c1ccc2c(c1)CCCN2CC1CCCC1,2.1965862407355665,NS(=O)(=O)c1ccc2c(c1)CCCN2CC1CCCC1,0.9299045860677264,294.42,2.2768000000000006,63.400000000000006,3,1,3,20,1,0.6,c1ccc2c(c1)CCCN2CC1CCCC1,0,True,2.1965862407355665,-1.4050816546678404,heavy
O=C(O)C1=CC=CC=C1C1=CC=C(CN2C=NC=N2)C=C1,0.7969176074233846,2.691600000000001,1.87071650820014,c1ccc(-c2ccc(Cn3cncn3)cc2)cc1,1.87071650820014,O=C(O)c1ccccc1-c1ccc(Cn2cncn2)cc1,0.7969176074233846,279.299,2.691600000000001,68.00999999999999,4,1,4,21,3,0.0625,c1ccc(-c2ccc(Cn3cncn3)cc2)cc1,0,True,1.87071650820014,-1.419598900776756,heavy
C1=CC(C2=CN=CC=N2)=CC=C1CNC1CCC1,0.8911509381851432,2.785700000000001,1.933634584192205,c1cnc(-c2ccc(CNC3CCC3)cc2)cn1,1.933634584192205,c1cnc(-c2ccc(CNC3CCC3)cc2)cn1,0.8911509381851432,239.32199999999995,2.785700000000001,37.81,3,1,4,18,2,0.3333333333333333,c1cnc(-c2ccc(CNC3CCC3)cc2)cn1,0,True,1.933634584192205,-1.4353336460070623,heavy
CCC(=O)NC1=CC=C(S(=O)(=O)C2=NC=CS2)C=C1,0.9390990479557864,2.3244000000000007,2.213184212029597,O=S(=O)(c1ccccc1)c1nccs1,2.213184212029597,CCC(=O)Nc1ccc(S(=O)(=O)c2nccs2)cc1,0.9390990479557864,296.373,2.3244000000000007,76.13,5,1,4,19,2,0.1666666666666666,O=S(=O)(c1ccccc1)c1nccs1,0,True,2.213184212029597,-1.436285164073811,heavy
CNC(=O)C1=C(C)N=C(NC2=CC=C(F)C=C2)S1,0.8967782864145449,2.6938200000000005,1.988458195222684,c1ccc(Nc2nccs2)cc1,1.988458195222684,CNC(=O)c1sc(Nc2ccc(F)cc2)nc1C,0.8967782864145449,265.313,2.6938200000000005,54.02,4,2,3,18,2,0.1666666666666666,c1ccc(Nc2nccs2)cc1,0,True,1.988458195222684,-1.4385899088081393,heavy
NC(=O)C1=COC(CCC2=CC=C(F)C=C2)=N1,0.8748062608790913,1.6978000000000002,2.1637213895328635,c1ccc(CCc2ncco2)cc1,2.1637213895328635,NC(=O)c1coc(CCc2ccc(F)cc2)n1,0.8748062608790913,234.23,1.6978000000000002,69.12,3,1,4,17,2,0.1666666666666666,c1ccc(CCc2ncco2)cc1,0,True,2.1637213895328635,-1.4400151286537723,heavy
CN1C(=O)CCN(CC2=CC=CC=C2)C1=O,0.7538391970302819,1.4707,1.9477515522714093,O=C1CCN(Cc2ccccc2)C(=O)N1,1.9477515522714093,CN1C(=O)CCN(Cc2ccccc2)C1=O,0.7538391970302819,218.25600000000003,1.4707,40.620000000000005,2,0,2,16,1,0.3333333333333333,O=C1CCN(Cc2ccccc2)C(=O)N1,0,True,1.9477515522714093,-1.4585623552411273,heavy
ClC1=CC=C(CN2CCN(CC3=CC=CC=C3)CC2)C=C1,0.8501098481255596,3.6578000000000026,1.484167441772119,c1ccc(CN2CCN(Cc3ccccc3)CC2)cc1,1.484167441772119,Clc1ccc(CN2CCN(Cc3ccccc3)CC2)cc1,0.8501098481255596,300.8330000000001,3.6578000000000026,6.48,2,0,4,21,2,0.3333333333333333,c1ccc(CN2CCN(Cc3ccccc3)CC2)cc1,0,True,1.484167441772119,-1.4629575936465606,heavy
CCCCCO,0.513281356352027,1.1689,1.566451702132314,,1.566451702132314,CCCCCO,0.513281356352027,88.14999999999999,1.1689,20.23,1,1,3,6,0,1.0,,0,True,1.566451702132314,-1.4687203457802873,heavy
CC1=CN(CC2=CC=C(OCC3=CC=C(F)C=C3)C=C2)C(=O)NC1=O,0.7764471913728268,2.61142,1.943528159253568,O=c1ccn(Cc2ccc(OCc3ccccc3)cc2)c(=O)[nH]1,1.943528159253568,Cc1cn(Cc2ccc(OCc3ccc(F)cc3)cc2)c(=O)[nH]c1=O,0.7764471913728268,340.35400000000004,2.61142,64.09,4,1,5,25,3,0.1578947368421052,O=c1ccn(Cc2ccc(OCc3ccccc3)cc2)c(=O)[nH]1,0,True,1.943528159253568,-1.4727909678807412,heavy
CN(C)C(=O)C1=CC=C(CN)C=C1,0.7293037964246801,0.8470999999999999,1.6293676620967386,c1ccccc1,1.6293676620967386,CN(C)C(=O)c1ccc(CN)cc1,0.7293037964246801,178.23499999999996,0.8470999999999999,46.33,2,1,2,13,1,0.3,c1ccccc1,0,True,1.6293676620967386,-1.4765138656720587,heavy
CN(C)S(=O)(=O)C1=CC=C(S(=O)(=O)NC2=CC=CN=C2)C=C1,0.8793078042975437,1.1326999999999998,1.9413441264175264,O=S(=O)(Nc1cccnc1)c1ccccc1,1.9413441264175264,CN(C)S(=O)(=O)c1ccc(S(=O)(=O)Nc2cccnc2)cc1,0.8793078042975437,341.41400000000004,1.1326999999999998,96.44,5,1,5,22,2,0.1538461538461538,O=S(=O)(Nc1cccnc1)c1ccccc1,0,True,1.9413441264175264,-1.4956863221199828,heavy
CCCCCC1=CC=C(OC)C(OC)=C1,0.6666630424046394,3.4365000000000023,1.4455660858368835,c1ccccc1,1.4455660858368835,CCCCCc1ccc(OC)c(OC)c1,0.6666630424046394,208.301,3.4365000000000023,18.46,2,0,6,15,1,0.5384615384615384,c1ccccc1,0,True,1.4455660858368835,-1.4971530434322453,heavy
O=C(COC(=O)C1=CC=CN=C1)NC1=CC=CC=C1C(=O)NCC1=CC=CC=N1,0.598646421608337,2.2021,1.995939646795952,O=C(COC(=O)c1cccnc1)Nc1ccccc1C(=O)NCc1ccccn1,1.995939646795952,O=C(COC(=O)c1cccnc1)Nc1ccccc1C(=O)NCc1ccccn1,0.598646421608337,390.3990000000001,2.2021,110.28000000000002,6,2,7,29,3,0.0952380952380952,O=C(COC(=O)c1cccnc1)Nc1ccccc1C(=O)NCc1ccccn1,0,True,1.995939646795952,-1.4983432251876152,heavy
O=C(O)CCCCCCCC(=O)N1CCCCC1,0.6784349819376819,2.8142000000000014,1.7775149735032263,C1CCNCC1,1.7775149735032263,O=C(O)CCCCCCCC(=O)N1CCCCC1,0.6784349819376819,255.35799999999992,2.8142000000000014,57.61,2,1,8,18,0,0.8571428571428571,C1CCNCC1,0,True,1.7775149735032263,-1.5061799915655452,heavy
ClCCN1CCCCC1,0.5379744800134806,1.7111,1.9065185397699336,C1CCNCC1,1.9065185397699336,ClCCN1CCCCC1,0.5379744800134806,147.64899999999997,1.7111,3.24,1,0,2,9,0,1.0,C1CCNCC1,0,True,1.9065185397699336,-1.512994059756453,heavy
O=C(NCC1=CC=CC=C1)C1=CC=C2N=C3CCCCN3C(=O)C2=C1,0.8013327824538267,2.6628000000000007,1.9852316365981384,O=C(NCc1ccccc1)c1ccc2nc3n(c(=O)c2c1)CCCC3,1.9852316365981384,O=C(NCc1ccccc1)c1ccc2nc3n(c(=O)c2c1)CCCC3,0.8013327824538267,333.3910000000001,2.6628000000000007,63.99,4,1,3,25,3,0.25,O=C(NCc1ccccc1)c1ccc2nc3n(c(=O)c2c1)CCCC3,0,True,1.9852316365981384,-1.5152988541443122,heavy
CC(C)C(=O)NC(=O)C1=NC(C2CCC2)=CC=C1,0.8895515363421268,2.2615000000000007,2.3003228043278643,c1ccc(C2CCC2)nc1,2.3003228043278643,CC(C)C(=O)NC(=O)c1cccc(C2CCC2)n1,0.8895515363421268,246.31,2.2615000000000007,59.06,3,1,3,18,1,0.5,c1ccc(C2CCC2)nc1,0,True,2.3003228043278643,-1.541521267985738,heavy
O=C1C=C(C2=CC=C(OCC3=CC=CC=N3)C=C2)NC(=O)N1,0.7665979058105565,1.7041999999999993,2.1740800879559874,O=c1cc(-c2ccc(OCc3ccccn3)cc2)[nH]c(=O)[nH]1,2.1740800879559874,O=c1cc(-c2ccc(OCc3ccccn3)cc2)[nH]c(=O)[nH]1,0.7665979058105565,295.29800000000006,1.7041999999999993,87.84,4,2,4,22,3,0.0625,O=c1cc(-c2ccc(OCc3ccccn3)cc2)[nH]c(=O)[nH]1,0,True,2.1740800879559874,-1.5553821821454312,heavy
O=C(CN1CCC(S)CC1)NC1=CC=C(Cl)C=C1,0.8367026403115225,2.6727000000000007,2.056457959928567,O=C(CN1CCCCC1)Nc1ccccc1,2.056457959928567,O=C(CN1CCC(S)CC1)Nc1ccc(Cl)cc1,0.8367026403115225,284.812,2.6727000000000007,32.34,3,2,3,18,1,0.4615384615384615,O=C(CN1CCCCC1)Nc1ccccc1,0,True,2.056457959928567,-1.5561053196170447,heavy
O=C(CCC1=CC=CC=C1)NCCCC1CCOCC1,0.7769923607064478,2.942200000000001,1.869258429028985,O=C(CCc1ccccc1)NCCCC1CCOCC1,1.869258429028985,O=C(CCc1ccccc1)NCCCC1CCOCC1,0.7769923607064478,275.392,2.942200000000001,38.33,2,1,7,20,1,0.5882352941176471,O=C(CCc1ccccc1)NCCCC1CCOCC1,0,True,1.869258429028985,-1.5633660683225379,heavy
C1=CC=C(CN2C=CN=N2)C=C1,0.6613641361270439,1.3263999999999998,1.8888069460232213,c1ccc(Cn2ccnn2)cc1,1.8888069460232213,c1ccc(Cn2ccnn2)cc1,0.6613641361270439,159.192,1.3263999999999998,30.71,3,0,2,12,2,0.1111111111111111,c1ccc(Cn2ccnn2)cc1,0,True,1.8888069460232213,-1.5642428098961774,heavy
COC1=CC=C(C(=O)NCN2CCN(C3=CC=C(Cl)C=C3)CC2)C=C1OC,0.822894102456631,2.8667000000000016,1.9719853024973624,O=C(NCN1CCN(c2ccccc2)CC1)c1ccccc1,1.9719853024973624,COc1ccc(C(=O)NCN2CCN(c3ccc(Cl)cc3)CC2)cc1OC,0.822894102456631,389.88300000000015,2.8667000000000016,54.040000000000006,5,1,6,27,2,0.35,O=C(NCN1CCN(c2ccccc2)CC1)c1ccccc1,0,True,1.9719853024973624,-1.5824412000407322,heavy
O=C(CNCC1CC1)OCC1=NC(C2=CC=C(Cl)C=C2)=NO1,0.7891931120093503,2.4328000000000003,2.1827585220219223,O=C(CNCC1CC1)OCc1nc(-c2ccccc2)no1,2.1827585220219223,O=C(CNCC1CC1)OCc1nc(-c2ccc(Cl)cc2)no1,0.7891931120093503,321.76400000000007,2.4328000000000003,77.25,6,1,7,22,2,0.4,O=C(CNCC1CC1)OCc1nc(-c2ccccc2)no1,0,True,2.1827585220219223,-1.6099654100125722,heavy
C=CS(=O)(=O)C1=CC=C(N(C)C)C=C1,0.7628725421473903,1.6698,2.209883496295048,c1ccccc1,2.209883496295048,C=CS(=O)(=O)c1ccc(N(C)C)cc1,0.7628725421473903,211.286,1.6698,37.38,3,0,3,14,1,0.2,c1ccccc1,0,True,2.209883496295048,-1.612110954147658,heavy
COC1CCN(C(=O)COC(=O)C2=CC=C(Cl)C=C2Cl)CC1,0.7870386851333105,2.787600000000001,2.03218212137339,O=C(OCC(=O)N1CCCCC1)c1ccccc1,2.03218212137339,COC1CCN(C(=O)COC(=O)c2ccc(Cl)cc2Cl)CC1,0.7870386851333105,346.2100000000001,2.787600000000001,55.84,4,0,4,22,1,0.4666666666666667,O=C(OCC(=O)N1CCCCC1)c1ccccc1,0,True,2.03218212137339,-1.6389434362400803,heavy
CC1=CC=CC=C1NC(=O)CCC(=O)NCCCOC1=CC=CC=C1,0.6883798132443262,3.2990200000000023,1.6779570054074109,O=C(CCC(=O)Nc1ccccc1)NCCCOc1ccccc1,1.6779570054074109,Cc1ccccc1NC(=O)CCC(=O)NCCCOc1ccccc1,0.6883798132443262,340.423,3.2990200000000023,67.43,3,2,9,25,2,0.3,O=C(CCC(=O)Nc1ccccc1)NCCCOc1ccccc1,0,True,1.6779570054074109,-1.6390871921630858,heavy
COC(=O)C(C)(C)OC(=O)C=CC1=CC=CC=C1,0.6051448939733248,2.1945999999999994,2.1560204495397954,c1ccccc1,2.1560204495397954,COC(=O)C(C)(C)OC(=O)C=Cc1ccccc1,0.6051448939733248,248.278,2.1945999999999994,52.6,4,0,4,18,1,0.2857142857142857,c1ccccc1,0,True,2.1560204495397954,-1.6481755555664703,heavy
CC(=O)NC1=CC=C(NS(=O)(=O)C2=CC=C(NC(=O)C(=O)N3CCCCC3)C=C2)C=C1,0.6109806409379449,2.3968,2.0684421651408584,O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)C(=O)N1CCCCC1,2.0684421651408584,CC(=O)Nc1ccc(NS(=O)(=O)c2ccc(NC(=O)C(=O)N3CCCCC3)cc2)cc1,0.6109806409379449,444.5130000000003,2.3968,124.68,5,3,5,31,2,0.2857142857142857,O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)C(=O)N1CCCCC1,0,True,2.0684421651408584,-1.6558615242029133,heavy
O=C(NCCOCN1CCOCC1)C1=C(Cl)C=CC=C1F,0.8084782247523149,1.5152,2.224677466586016,O=C(NCCOCN1CCOCC1)c1ccccc1,2.224677466586016,O=C(NCCOCN1CCOCC1)c1c(F)cccc1Cl,0.8084782247523149,316.76,1.5152,50.8,4,1,6,21,1,0.5,O=C(NCCOCN1CCOCC1)c1ccccc1,0,True,2.224677466586016,-1.6585992418337008,heavy
C=CC(=O)NC1=CC=C(OCCCl)C(OC)=C1,0.6273951533518759,2.4373000000000005,2.0683804934608503,c1ccccc1,2.0683804934608503,C=CC(=O)Nc1ccc(OCCCl)c(OC)c1,0.6273951533518759,255.701,2.4373000000000005,47.56,3,1,6,17,1,0.25,c1ccccc1,0,True,2.0683804934608503,-1.6596353401089745,heavy
C1=CC=C2C(=C1)N=CC=C2NCN1CCNCC1,0.8556879715513467,1.5093999999999992,2.2703308106073,c1ccc2c(NCN3CCNCC3)ccnc2c1,2.2703308106073,c1ccc2c(NCN3CCNCC3)ccnc2c1,0.8556879715513467,242.326,1.5093999999999992,40.190000000000005,4,2,3,18,2,0.3571428571428571,c1ccc2c(NCN3CCNCC3)ccnc2c1,0,True,2.2703308106073,-1.6599428390559536,heavy
CN1C(=O)NC2=CC=C(OCCCCN3CCC(F)CC3)C=C2C1=O,0.8080765429659883,1.8197,2.3977970649957108,O=c1[nH]c(=O)c2cc(OCCCCN3CCCCC3)ccc2[nH]1,2.3977970649957108,Cn1c(=O)[nH]c2ccc(OCCCCN3CCC(F)CC3)cc2c1=O,0.8080765429659883,349.40600000000006,1.8197,67.33,5,1,6,25,2,0.5555555555555556,O=c1[nH]c(=O)c2cc(OCCCCN3CCCCC3)ccc2[nH]1,0,True,2.3977970649957108,-1.6798705220297223,heavy
COC(=O)C1CCN(C(=O)C2=CC=C(OC3CCCC3)C=C2)CC1,0.7959152354955601,3.0332000000000017,1.9606742755619244,O=C(c1ccc(OC2CCCC2)cc1)N1CCCCC1,1.9606742755619244,COC(=O)C1CCN(C(=O)c2ccc(OC3CCCC3)cc2)CC1,0.7959152354955601,331.41200000000015,3.0332000000000017,55.84,4,0,4,24,1,0.5789473684210527,O=C(c1ccc(OC2CCCC2)cc1)N1CCCCC1,0,True,1.9606742755619244,-1.6813590400663652,heavy
ClC1=CC=C(C=NCN2CCOCC2)C=C1,0.7533632355382045,2.0485999999999995,2.4118797355774646,C(=NCN1CCOCC1)c1ccccc1,2.4118797355774646,Clc1ccc(C=NCN2CCOCC2)cc1,0.7533632355382045,238.718,2.0485999999999995,24.83,3,0,3,16,1,0.4166666666666667,C(=NCN1CCOCC1)c1ccccc1,0,True,2.4118797355774646,-1.6828165000392599,heavy
CCOC1=CC=C(C=NNC(=O)C2=NC=CS2)C=C1,0.6724335741663259,2.3057,2.2166923001678747,O=C(NN=Cc1ccccc1)c1nccs1,2.2166923001678747,CCOc1ccc(C=NNC(=O)c2nccs2)cc1,0.6724335741663259,275.333,2.3057,63.58,5,1,5,19,2,0.1538461538461538,O=C(NN=Cc1ccccc1)c1nccs1,0,True,2.2166923001678747,-1.6971087260015487,heavy
