Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,heavy_score,method
COC1=CC(OC2=CC=CN=C2)=CC=C1N1CCNCC1,0.93364585248174,2.2921,2.07597215641232,c1cncc(Oc2ccc(N3CCNCC3)cc2)c1,2.07597215641232,COc1cc(Oc2cccnc2)ccc1N1CCNCC1,0.93364585248174,285.34700000000004,2.2921,46.620000000000005,5,1,4,21,2,0.3125,c1cncc(Oc2ccc(N3CCNCC3)cc2)c1,0,True,2.07597215641232,-1.28837630393058,heavy
CSCC1=CC=C(CN2CCCNCC2)C=C1,0.882858640422035,2.3449,2.0005745818405565,c1ccc(CN2CCCNCC2)cc1,2.0005745818405565,CSCc1ccc(CN2CCCNCC2)cc1,0.882858640422035,250.411,2.3449,15.27,3,1,4,17,1,0.5714285714285714,c1ccc(CN2CCCNCC2)cc1,0,True,2.0005745818405565,-1.2901659414185214,heavy
CC(=O)NC1=CC=C(NCC2=NN=NN2C2=CC=CC=C2)C=C1,0.7547931047428035,2.2328,1.9322334583928933,c1ccc(NCc2nnnn2-c2ccccc2)cc1,1.9322334583928933,CC(=O)Nc1ccc(NCc2nnnn2-c2ccccc2)cc1,0.7547931047428035,308.345,2.2328,84.72999999999999,6,2,5,23,3,0.125,c1ccc(NCc2nnnn2-c2ccccc2)cc1,0,True,1.9322334583928933,-1.29384035365009,heavy
NS(=O)(=O)C1=CC=C(NC2=NC3=CC=CC=C3N2)C=C1,0.6853110589617826,1.9539,1.9594453500473072,c1ccc(Nc2nc3ccccc3[nH]2)cc1,1.9594453500473072,NS(=O)(=O)c1ccc(Nc2nc3ccccc3[nH]2)cc1,0.6853110589617826,288.332,1.9539,100.87,4,3,3,20,3,0.0,c1ccc(Nc2nc3ccccc3[nH]2)cc1,0,True,1.9594453500473072,-1.2971842910855247,heavy
COC1=CC2=C(C)N=C(C)N=C2C=C1,0.6880995997678404,2.255240000000001,1.860252183325274,c1ccc2ncncc2c1,1.860252183325274,COc1ccc2nc(C)nc(C)c2c1,0.6880995997678404,188.23,2.255240000000001,35.010000000000005,3,0,1,14,2,0.2727272727272727,c1ccc2ncncc2c1,0,True,1.860252183325274,-1.299772583557434,heavy
CC1=CC=C(S(=O)(=O)CC2=CC=C(F)C=C2)C=C1,0.8532712749313521,3.1080200000000016,1.6001815798380683,O=S(=O)(Cc1ccccc1)c1ccccc1,1.6001815798380683,Cc1ccc(S(=O)(=O)Cc2ccc(F)cc2)cc1,0.8532712749313521,264.321,3.1080200000000016,34.14,2,0,3,18,2,0.1428571428571428,O=S(=O)(Cc1ccccc1)c1ccccc1,0,True,1.6001815798380683,-1.3009203049067168,heavy
CN(CC1=CC=CC=C1)C1=CC=CC=C1,0.7292162003804461,3.323000000000002,1.393879622300421,c1ccc(CNc2ccccc2)cc1,1.393879622300421,CN(Cc1ccccc1)c1ccccc1,0.7292162003804461,197.281,3.323000000000002,3.24,1,0,3,15,2,0.1428571428571428,c1ccc(CNc2ccccc2)cc1,0,True,1.393879622300421,-1.326163421919976,heavy
CC(=O)NC1=CC=C(CC(=O)NC2=CC=C(Cl)C=C2)C=C1,0.908155846785396,3.4796000000000014,1.5059693049171765,O=C(Cc1ccccc1)Nc1ccccc1,1.5059693049171765,CC(=O)Nc1ccc(CC(=O)Nc2ccc(Cl)cc2)cc1,0.908155846785396,302.761,3.4796000000000014,58.2,2,2,4,21,2,0.125,O=C(Cc1ccccc1)Nc1ccccc1,0,True,1.5059693049171765,-1.3376134581317811,heavy
O=C(COC1=CC=C(Cl)C=C1)NC(=O)N1CCN(C2=CC=CC=C2)CC1,0.8947635306679372,2.777200000000001,1.8564504125405816,O=C(COc1ccccc1)NC(=O)N1CCN(c2ccccc2)CC1,1.8564504125405816,O=C(COc1ccc(Cl)cc1)NC(=O)N1CCN(c2ccccc2)CC1,0.8947635306679372,373.8400000000001,2.777200000000001,61.88,4,1,4,26,2,0.2631578947368421,O=C(COc1ccccc1)NC(=O)N1CCN(c2ccccc2)CC1,0,True,1.8564504125405816,-1.3502868818726448,heavy
CNC(=O)C1=NN=C(C2=CC=NC=C2)C2=CC=CC=C21,0.7688493084482813,2.0514,2.096293514224328,c1ccc2c(-c3ccncc3)nncc2c1,2.096293514224328,CNC(=O)c1nnc(-c2ccncc2)c2ccccc12,0.7688493084482813,264.28800000000007,2.0514,67.77000000000001,4,1,2,20,3,0.0666666666666666,c1ccc2c(-c3ccncc3)nncc2c1,0,True,2.096293514224328,-1.353144205776047,heavy
O=C(C=CC1=CC=C(O)C=C1)NCC1CCC1,0.7812171663750561,2.3217,1.9808915818405577,O=C(C=Cc1ccccc1)NCC1CCC1,1.9808915818405577,O=C(C=Cc1ccc(O)cc1)NCC1CCC1,0.7812171663750561,231.295,2.3217,49.33,2,2,4,17,1,0.3571428571428571,O=C(C=Cc1ccccc1)NCC1CCC1,0,True,1.9808915818405577,-1.3605244154655014,heavy
O=C(NC1=CC=C(CN2CCOCC2)C=C1)C1=CC=C(Cl)C=C1,0.9335368370938424,3.4245000000000028,1.6177501059244648,O=C(Nc1ccc(CN2CCOCC2)cc1)c1ccccc1,1.6177501059244648,O=C(Nc1ccc(CN2CCOCC2)cc1)c1ccc(Cl)cc1,0.9335368370938424,330.81499999999994,3.4245000000000028,41.57000000000001,3,1,4,23,2,0.2777777777777778,O=C(Nc1ccc(CN2CCOCC2)cc1)c1ccccc1,0,True,1.6177501059244648,-1.3964632688306238,heavy
COC(=O)CCCCCCC(=O)O,0.4863888730090661,1.5846,1.6752577719868462,,1.6752577719868462,COC(=O)CCCCCCC(=O)O,0.4863888730090661,188.223,1.5846,63.60000000000001,3,1,7,13,0,0.7777777777777778,,0,True,1.6752577719868462,-1.39656889897778,heavy
CNC(=O)C(CC1=CC=CC=C1)NS(=O)(=O)C1=CC=C(Cl)C=C1,0.8342751459545279,1.9756,2.2303156804316533,O=S(=O)(NCCc1ccccc1)c1ccccc1,2.2303156804316533,CNC(=O)C(Cc1ccccc1)NS(=O)(=O)c1ccc(Cl)cc1,0.8342751459545279,352.8430000000001,1.9756,75.27000000000001,3,2,6,23,2,0.1875,O=S(=O)(NCCc1ccccc1)c1ccccc1,0,True,2.2303156804316533,-1.4082405344771254,heavy
CC1=CC=C(CCC2=CC=CC=C2)C=C1,0.7004760952540267,3.7802200000000026,1.22268137055217,c1ccc(CCc2ccccc2)cc1,1.22268137055217,Cc1ccc(CCc2ccccc2)cc1,0.7004760952540267,196.29300000000003,3.7802200000000026,0.0,0,0,3,15,2,0.2,c1ccc(CCc2ccccc2)cc1,0,True,1.22268137055217,-1.4123152752981447,heavy
CC(C)C(=O)NC(C)C(=O)NC1=CC=C(Cl)C=C1,0.881179081682441,2.4392,2.080509843065121,c1ccccc1,2.080509843065121,CC(C)C(=O)NC(C)C(=O)Nc1ccc(Cl)cc1,0.881179081682441,268.744,2.4392,58.2,2,2,4,18,1,0.3846153846153846,c1ccccc1,0,True,2.080509843065121,-1.41893076138268,heavy
COC1=CC=C(NC2=CC=C3OCC(=O)NC3=C2)C=C1,0.8999971258327779,2.7697000000000003,1.954496962500192,O=C1COc2ccc(Nc3ccccc3)cc2N1,1.954496962500192,COc1ccc(Nc2ccc3c(c2)NC(=O)CO3)cc1,0.8999971258327779,270.28799999999995,2.7697000000000003,59.59,4,2,3,20,2,0.1333333333333333,O=C1COc2ccc(Nc3ccccc3)cc2N1,0,True,1.954496962500192,-1.4393498366674142,heavy
O=C(NC1=CC=CC=C1)NC1=CC=C(Cl)C=C1,0.8267427693213272,3.9840000000000018,1.2907749020917336,O=C(Nc1ccccc1)Nc1ccccc1,1.2907749020917336,O=C(Nc1ccccc1)Nc1ccc(Cl)cc1,0.8267427693213272,246.697,3.9840000000000018,41.13,1,2,2,17,2,0.0,O=C(Nc1ccccc1)Nc1ccccc1,0,True,1.2907749020917336,-1.4560321327704073,heavy
C=CCN1CCC(N2CCN(C3=CC=CC=C3)CC2)CC1,0.7869300976093827,2.4590000000000005,2.0190376650971817,c1ccc(N2CCN(C3CCNCC3)CC2)cc1,2.0190376650971817,C=CCN1CCC(N2CCN(c3ccccc3)CC2)CC1,0.7869300976093827,285.4350000000001,2.4590000000000005,9.72,3,0,4,21,1,0.5555555555555556,c1ccc(N2CCN(C3CCNCC3)CC2)cc1,0,True,2.0190376650971817,-1.4616075674877993,heavy
O=C(C1=CC=CC=C1)N1CCN(C(=O)C2=CN(CC3=CC=CC=C3)N=C2)CC1,0.7051381575763307,2.529600000000001,1.906049758546338,O=C(c1ccccc1)N1CCN(C(=O)c2cnn(Cc3ccccc3)c2)CC1,1.906049758546338,O=C(c1ccccc1)N1CCN(C(=O)c2cnn(Cc3ccccc3)c2)CC1,0.7051381575763307,374.4440000000001,2.529600000000001,58.440000000000005,4,0,4,28,3,0.2272727272727272,O=C(c1ccccc1)N1CCN(C(=O)c2cnn(Cc3ccccc3)c2)CC1,0,True,1.906049758546338,-1.465711600970008,heavy
CN1CCOC2=CC=C(Br)C=C2C1=O,0.7092257716935522,1.9135,2.14033502356196,O=C1NCCOc2ccccc21,2.14033502356196,CN1CCOc2ccc(Br)cc2C1=O,0.7092257716935522,256.099,1.9135,29.54,2,0,0,14,1,0.3,O=C1NCCOc2ccccc21,0,True,2.14033502356196,-1.4743592518684077,heavy
N=C(N)NCCCOC1=CC=CC2=CC=CC=C21,0.4275840936535628,2.0917699999999995,1.856704479246352,c1ccc2ccccc2c1,1.856704479246352,N=C(N)NCCCOc1cccc2ccccc12,0.4275840936535628,243.31000000000003,2.0917699999999995,71.13000000000001,2,3,5,18,2,0.2142857142857142,c1ccc2ccccc2c1,0,True,1.856704479246352,-1.475005385592789,heavy
COC(=O)C1=CC=C(C=CC(=O)OC(C)C)C=C1,0.6063045662858887,2.4380000000000006,1.872790308252512,c1ccccc1,1.872790308252512,COC(=O)c1ccc(C=CC(=O)OC(C)C)cc1,0.6063045662858887,248.278,2.4380000000000006,52.60000000000001,4,0,4,18,1,0.2857142857142857,c1ccccc1,0,True,1.872790308252512,-1.4854857419666234,heavy
COC1=CC=C(NC(=O)NC2=CC=C(Cl)C=C2)C=C1,0.8903489423690992,3.992600000000002,1.3811412512168246,O=C(Nc1ccccc1)Nc1ccccc1,1.3811412512168246,COc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1,0.8903489423690992,276.723,3.992600000000002,50.36,2,2,3,19,2,0.0714285714285714,O=C(Nc1ccccc1)Nc1ccccc1,0,True,1.3811412512168246,-1.4870923088477266,heavy
O=C1CN(C(=O)C2=CC=C(Cl)C=C2Br)CCN1,0.8564809219514005,1.6745000000000003,2.182039740596693,O=C1CN(C(=O)c2ccccc2)CCN1,2.182039740596693,O=C1CN(C(=O)c2ccc(Cl)cc2Br)CCN1,0.8564809219514005,317.57000000000005,1.6745000000000003,49.41,2,1,1,17,1,0.2727272727272727,O=C1CN(C(=O)c2ccccc2)CCN1,0,True,2.182039740596693,-1.4883088186452924,heavy
CN1CCN(C)C2=CC(C(=O)OCC(=O)NC3CCCCC3)=CC=C21,0.8477216565421343,2.1782999999999992,2.263813099665267,O=C(COC(=O)c1ccc2c(c1)NCCN2)NC1CCCCC1,2.263813099665267,CN1CCN(C)c2cc(C(=O)OCC(=O)NC3CCCCC3)ccc21,0.8477216565421343,345.4430000000001,2.1782999999999992,61.88,5,1,4,25,1,0.5789473684210527,O=C(COC(=O)c1ccc2c(c1)NCCN2)NC1CCCCC1,0,True,2.263813099665267,-1.5052414431231322,heavy
COC(=O)C1=CC=CC=C1C(=O)NS(=O)(=O)C1=CC=C(I)C=C1,0.5760783239263413,2.1965000000000003,1.98683208066614,O=C(NS(=O)(=O)c1ccccc1)c1ccccc1,1.98683208066614,COC(=O)c1ccccc1C(=O)NS(=O)(=O)c1ccc(I)cc1,0.5760783239263413,445.234,2.1965000000000003,89.53999999999999,5,1,4,23,2,0.0666666666666666,O=C(NS(=O)(=O)c1ccccc1)c1ccccc1,0,True,1.98683208066614,-1.5090037567397987,heavy
NC1=CC=C(S(=O)(=O)NCC2CCCCC2)C=N1,0.8675599738317742,1.5223999999999993,2.1451737970326388,O=S(=O)(NCC1CCCCC1)c1cccnc1,2.1451737970326388,Nc1ccc(S(=O)(=O)NCC2CCCCC2)cn1,0.8675599738317742,269.36999999999995,1.5223999999999993,85.08,4,2,4,18,1,0.5833333333333334,O=S(=O)(NCC1CCCCC1)c1cccnc1,0,True,2.1451737970326388,-1.5164138232008648,heavy
CCOC(=O)C(=CC1=CC=CC=C1)NC(=O)C1=CC=CN=C1,0.67935633871766,2.4156000000000004,2.001967313230713,O=C(NC=Cc1ccccc1)c1cccnc1,2.001967313230713,CCOC(=O)C(=Cc1ccccc1)NC(=O)c1cccnc1,0.67935633871766,296.326,2.4156000000000004,68.28999999999999,4,1,5,22,2,0.1176470588235294,O=C(NC=Cc1ccccc1)c1cccnc1,0,True,2.001967313230713,-1.5304109745130532,heavy
NC1=CC=C2C(=O)C3=CC=CC=C3CCC2=C1,0.6974816521516776,2.5984000000000007,1.94359279848106,O=C1c2ccccc2CCc2ccccc21,1.94359279848106,Nc1ccc2c(c1)CCc1ccccc1C2=O,0.6974816521516776,223.275,2.5984000000000007,43.09,2,1,0,17,2,0.1333333333333333,O=C1c2ccccc2CCc2ccccc21,0,True,1.94359279848106,-1.5453111463293827,heavy
O=C(NCCS(=O)(=O)C1=CC=CC=N1)NC(=O)NC1=CC=C(Cl)C=C1,0.7310129307937613,2.04,2.256522444967852,O=C(NCCS(=O)(=O)c1ccccn1)NC(=O)Nc1ccccc1,2.256522444967852,O=C(NCCS(=O)(=O)c1ccccn1)NC(=O)Nc1ccc(Cl)cc1,0.7310129307937613,382.82900000000006,2.04,117.26,5,3,5,25,2,0.1333333333333333,O=C(NCCS(=O)(=O)c1ccccn1)NC(=O)Nc1ccccc1,0,True,2.256522444967852,-1.5455095141740904,heavy
CN1C(=O)NC2=CC=C(SC3=CC=CC=C3)C=C2C1=O,0.7857888604599497,2.378,2.149426726565526,O=c1[nH]c(=O)c2cc(Sc3ccccc3)ccc2[nH]1,2.149426726565526,Cn1c(=O)[nH]c2ccc(Sc3ccccc3)cc2c1=O,0.7857888604599497,284.34000000000003,2.378,54.86,4,1,2,20,3,0.0666666666666666,O=c1[nH]c(=O)c2cc(Sc3ccccc3)ccc2[nH]1,0,True,2.149426726565526,-1.5526378661055764,heavy
CC(=O)NCCC1=CC2=CC=C(OCC3CC3)C=C2OC1=O,0.831001923040528,2.2604000000000006,2.2795662852264584,O=c1ccc2ccc(OCC3CC3)cc2o1,2.2795662852264584,CC(=O)NCCc1cc2ccc(OCC3CC3)cc2oc1=O,0.831001923040528,301.34200000000004,2.2604000000000006,68.53999999999999,4,1,6,22,2,0.4117647058823529,O=c1ccc2ccc(OCC3CC3)cc2o1,0,True,2.2795662852264584,-1.5787643621859306,heavy
CC(=O)NCC(O)=CC1=CC=C(F)C=C1,0.7463387393873887,1.8607,2.276307978090971,c1ccccc1,2.276307978090971,CC(=O)NCC(O)=Cc1ccc(F)cc1,0.7463387393873887,209.22,1.8607,49.33,2,2,3,15,1,0.1818181818181818,c1ccccc1,0,True,2.276307978090971,-1.5996192387035821,heavy
CCN(CC)C(=O)C(C)(C)NC(=O)NC1=CC=C(F)C=C1,0.8768164956884136,2.5942000000000007,2.18417960944316,c1ccccc1,2.18417960944316,CCN(CC)C(=O)C(C)(C)NC(=O)Nc1ccc(F)cc1,0.8768164956884136,295.358,2.5942000000000007,61.440000000000005,2,2,5,21,1,0.4666666666666667,c1ccccc1,0,True,2.18417960944316,-1.6044631137547465,heavy
CC(=O)NC1=CC=C(N2C=NC=C2C(C)=O)C(F)=C1,0.8610870102473198,2.1724,2.385405748258247,c1ccc(-n2ccnc2)cc1,2.385405748258247,CC(=O)Nc1ccc(-n2cncc2C(C)=O)c(F)c1,0.8610870102473198,261.256,2.1724,63.99,4,1,3,19,2,0.1538461538461538,c1ccc(-n2ccnc2)cc1,0,True,2.385405748258247,-1.6105187380109272,heavy
COC1=CC(=O)C2=CC=CC=C2O1,0.6646490147072789,1.8016,2.178118752087828,O=c1ccoc2ccccc12,2.178118752087828,COc1cc(=O)c2ccccc2o1,0.6646490147072789,176.171,1.8016,39.44,3,0,1,13,2,0.1,O=c1ccoc2ccccc12,0,True,2.178118752087828,-1.6126697373805492,heavy
CC(C)(C)OC(=O)COC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,0.8512946824737972,3.6594000000000015,1.6455166157006946,O=C(Nc1ccccc1)c1ccccc1,1.6455166157006946,CC(C)(C)OC(=O)COc1ccc(NC(=O)c2ccccc2)cc1,0.8512946824737972,327.38,3.6594000000000015,64.63,4,1,5,24,2,0.2631578947368421,O=C(Nc1ccccc1)c1ccccc1,0,True,1.6455166157006946,-1.6239219332268982,heavy
CC(=O)N1C=C(COC(=O)NC2=CC=C(Cl)C=C2)N=N1,0.9386820725182182,2.3403,2.395101784402426,O=C(Nc1ccccc1)OCc1c[nH]nn1,2.395101784402426,CC(=O)n1cc(COC(=O)Nc2ccc(Cl)cc2)nn1,0.9386820725182182,294.69800000000004,2.3403,86.11,6,1,3,20,2,0.1666666666666666,O=C(Nc1ccccc1)OCc1c[nH]nn1,0,True,2.395101784402426,-1.626569711884208,heavy
O=C(O)CN1CCC(NC(=O)C2=CC=CC=C2NC(=O)CNC(=O)C2=CC=CC=C2Cl)CC1,0.4649216930588672,1.9873000000000007,2.0915001024700803,O=C(CNC(=O)c1ccccc1)Nc1ccccc1C(=O)NC1CCNCC1,2.0915001024700803,O=C(O)CN1CCC(NC(=O)c2ccccc2NC(=O)CNC(=O)c2ccccc2Cl)CC1,0.4649216930588672,472.9290000000003,1.9873000000000007,127.84,5,4,8,33,2,0.3043478260869565,O=C(CNC(=O)c1ccccc1)Nc1ccccc1C(=O)NC1CCNCC1,0,True,2.0915001024700803,-1.6329284094112129,heavy
CC(C)NCCNC(=S)NC1=CC=C(Cl)C=C1,0.568424445058303,2.6244000000000005,1.8932354852775468,c1ccccc1,1.8932354852775468,CC(C)NCCNC(=S)Nc1ccc(Cl)cc1,0.568424445058303,271.817,2.6244000000000005,36.09,2,3,5,17,1,0.4166666666666667,c1ccccc1,0,True,1.8932354852775468,-1.6370110402192442,heavy
COC1=CC=C(NC(=O)C2=CC=NC3=CC=CC=C32)C=C1OC,0.8010449643006925,3.504300000000001,1.6951250876591466,O=C(Nc1ccccc1)c1ccnc2ccccc12,1.6951250876591466,COc1ccc(NC(=O)c2ccnc3ccccc23)cc1OC,0.8010449643006925,308.3370000000001,3.504300000000001,60.45,4,1,4,23,3,0.1111111111111111,O=C(Nc1ccccc1)c1ccnc2ccccc12,0,True,1.6951250876591466,-1.6462301233584546,heavy
CC(C)(C)OC(=O)NCC1=NC2=CC(O)=CC=C2N1,0.7754046286046686,2.2932,2.285436517489014,c1ccc2[nH]cnc2c1,2.285436517489014,CC(C)(C)OC(=O)NCc1nc2cc(O)ccc2[nH]1,0.7754046286046686,263.297,2.2932,87.24000000000001,4,3,2,19,2,0.3846153846153846,c1ccc2[nH]cnc2c1,0,True,2.285436517489014,-1.6566318888843454,heavy
CN(C)C(=O)CN1CCCSC2=CC=CC=C2C1=O,0.8267254416447516,1.7128000000000003,2.341297709852528,O=C1NCCCSc2ccccc21,2.341297709852528,CN(C)C(=O)CN1CCCSc2ccccc2C1=O,0.8267254416447516,278.377,1.7128000000000003,40.620000000000005,3,0,2,19,1,0.4285714285714285,O=C1NCCCSc2ccccc21,0,True,2.341297709852528,-1.658172268207776,heavy
NC(=O)C1=CC=C(CNCCCCCCCCC(=O)O)C=C1,0.517622752408844,2.6904000000000003,1.8317749700899828,c1ccccc1,1.8317749700899828,NC(=O)c1ccc(CNCCCCCCCCC(=O)O)cc1,0.517622752408844,306.4059999999999,2.6904000000000003,92.42,3,3,12,22,1,0.5294117647058824,c1ccccc1,0,True,1.8317749700899828,-1.659352217681139,heavy
NC(CC1=CC=CC=C1)C(=O)N1CCN(C(=O)C2=CC=C(F)C(Cl)=C2)CC1,0.8723128912571111,2.3335,2.3716749841743834,O=C(CCc1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,2.3716749841743834,NC(Cc1ccccc1)C(=O)N1CCN(C(=O)c2ccc(F)c(Cl)c2)CC1,0.8723128912571111,389.85800000000006,2.3335,66.64000000000001,3,1,4,27,2,0.3,O=C(CCc1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,0,True,2.3716749841743834,-1.6661120929172721,heavy
CC(O)C(=O)NCC1=CC=C(Cl)C=C1,0.7962789603475702,1.3369999999999995,2.13304155134834,c1ccccc1,2.13304155134834,CC(O)C(=O)NCc1ccc(Cl)cc1,0.7962789603475702,213.664,1.3369999999999995,49.33,2,2,3,14,1,0.3,c1ccccc1,0,True,2.13304155134834,-1.66826259100077,heavy
O=C(O)C1=CC=C(Cl)C(C(=O)NC(CC2=CC=CC=C2)C(=O)O)=C1,0.7443241874179993,2.4639,2.18156314763665,O=C(NCCc1ccccc1)c1ccccc1,2.18156314763665,O=C(O)c1ccc(Cl)c(C(=O)NC(Cc2ccccc2)C(=O)O)c1,0.7443241874179993,347.754,2.4639,103.7,3,3,6,24,2,0.1176470588235294,O=C(NCCc1ccccc1)c1ccccc1,0,True,2.18156314763665,-1.669188960218651,heavy
CC(=O)NCCC1=CC=C(SCC(=O)NC2=CC=C(Cl)C=C2)N=N1,0.7374302262531592,2.5394000000000005,2.1473180981076645,O=C(CSc1cccnn1)Nc1ccccc1,2.1473180981076645,CC(=O)NCCc1ccc(SCC(=O)Nc2ccc(Cl)cc2)nn1,0.7374302262531592,364.85800000000006,2.5394000000000005,83.98,5,2,7,24,2,0.25,O=C(CSc1cccnn1)Nc1ccccc1,0,True,2.1473180981076645,-1.6795878718545056,heavy
COC1=CC(C(=O)NC2=CC=C(F)C=C2)=CC=C1OC(=O)N1CCN(C(=N)N)CC1,0.5194557824430881,2.09647,2.1573394173535743,O=C(Nc1ccccc1)c1ccc(OC(=O)N2CCNCC2)cc1,2.1573394173535743,COc1cc(C(=O)Nc2ccc(F)cc2)ccc1OC(=O)N1CCN(C(=N)N)CC1,0.5194557824430881,415.4250000000003,2.09647,120.97999999999998,5,3,4,30,2,0.25,O=C(Nc1ccccc1)c1ccc(OC(=O)N2CCNCC2)cc1,0,True,2.1573394173535743,-1.6861186349104862,heavy
CCC1=CC=C(C(=O)NC2=CC=C(Cl)C=C2)O1,0.9002594727295528,3.747700000000002,1.7168483126097858,O=C(Nc1ccccc1)c1ccco1,1.7168483126097858,CCc1ccc(C(=O)Nc2ccc(Cl)cc2)o1,0.9002594727295528,249.697,3.747700000000002,42.24,2,1,3,17,2,0.1538461538461538,O=C(Nc1ccccc1)c1ccco1,0,True,1.7168483126097858,-1.690438839880234,heavy
