Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,heavy_score,method
O=C(COCC1=CC=CO1)NC1=CC=NC=C1,0.8536865749262251,1.8299,2.030761966455941,O=C(COCc1ccco1)Nc1ccncc1,2.030761966455941,O=C(COCc1ccco1)Nc1ccncc1,0.8536865749262251,232.239,1.8299,64.36,4,1,5,17,2,0.1666666666666666,O=C(COCc1ccco1)Nc1ccncc1,0,True,2.030761966455941,-1.262125391529716,heavy
ClC1=CC=C(CN2CCOCC2)C=C1Cl,0.7950985967299625,2.825600000000001,1.69750843186295,c1ccc(CN2CCOCC2)cc1,1.69750843186295,Clc1ccc(CN2CCOCC2)cc1Cl,0.7950985967299625,246.137,2.825600000000001,12.47,2,0,2,15,1,0.4545454545454545,c1ccc(CN2CCOCC2)cc1,0,True,1.69750843186295,-1.315209835132988,heavy
COC1=CC=CC=C1OS(=O)(=O)C1=CC2=C(C=C1)OCCO2,0.8040243546300355,2.2341,2.009729950593352,O=S(=O)(Oc1ccccc1)c1ccc2c(c1)OCCO2,2.009729950593352,COc1ccccc1OS(=O)(=O)c1ccc2c(c1)OCCO2,0.8040243546300355,322.3380000000001,2.2341,71.06,6,0,4,22,2,0.2,O=S(=O)(Oc1ccccc1)c1ccc2c(c1)OCCO2,0,True,2.009729950593352,-1.3227555959633166,heavy
CCOC1=CC=C(C(=O)NCC2CCC(C(=O)O)CC2)C=C1,0.847034164244088,2.706100000000001,1.83729109912224,O=C(NCC1CCCCC1)c1ccccc1,1.83729109912224,CCOc1ccc(C(=O)NCC2CCC(C(=O)O)CC2)cc1,0.847034164244088,305.374,2.706100000000001,75.63,3,2,6,22,1,0.5294117647058824,O=C(NCC1CCCCC1)c1ccccc1,0,True,1.83729109912224,-1.3433069348781526,heavy
N#CC1=CC=C(C2=CC=NC=C2C(N)=O)C=C1,0.8412081585031939,1.7191799999999997,2.049629081840557,c1ccc(-c2ccncc2)cc1,2.049629081840557,N#Cc1ccc(-c2ccncc2C(N)=O)cc1,0.8412081585031939,223.235,1.7191799999999997,79.77000000000001,3,1,2,17,2,0.0,c1ccc(-c2ccncc2)cc1,0,True,2.049629081840557,-1.3488309233373632,heavy
CCC1=CC=C(OCC2=CN=CC=N2)C=C1,0.7843230505987115,2.618000000000001,1.8335730252664977,c1ccc(OCc2cnccn2)cc1,1.8335730252664977,CCc1ccc(OCc2cnccn2)cc1,0.7843230505987115,214.26800000000003,2.618000000000001,35.010000000000005,3,0,4,16,2,0.2307692307692307,c1ccc(OCc2cnccn2)cc1,0,True,1.8335730252664977,-1.3582499746677867,heavy
COC(=O)C1=CC2=CC=C(O)C=C2O1,0.7010200889817846,1.925,2.027737390425868,c1ccc2occc2c1,2.027737390425868,COC(=O)c1cc2ccc(O)cc2o1,0.7010200889817846,192.17,1.925,59.67,4,1,1,14,2,0.1,c1ccc2occc2c1,0,True,2.027737390425868,-1.3642173014440835,heavy
CN1CCN(C2=CC=C(C(=O)NC3=CC=C(Cl)C=C3)C=C2)CC1,0.9377242433785756,3.344100000000002,1.6302013114353713,O=C(Nc1ccccc1)c1ccc(N2CCNCC2)cc1,1.6302013114353713,CN1CCN(c2ccc(C(=O)Nc3ccc(Cl)cc3)cc2)CC1,0.9377242433785756,329.8310000000001,3.344100000000002,35.58,3,1,3,23,2,0.2777777777777778,O=C(Nc1ccccc1)c1ccc(N2CCNCC2)cc1,0,True,1.6302013114353713,-1.3645270680567965,heavy
O=C(COC(=O)C1=CC=CN=N1)NC1=CC=CC=C1,0.8340711832212829,1.2721,1.85726628618186,O=C(COC(=O)c1cccnn1)Nc1ccccc1,1.85726628618186,O=C(COC(=O)c1cccnn1)Nc1ccccc1,0.8340711832212829,257.249,1.2721,81.18,5,1,4,19,2,0.0769230769230769,O=C(COC(=O)c1cccnn1)Nc1ccccc1,0,True,1.85726628618186,-1.3871451029605772,heavy
FC1=CC=CC(Cl)=C1COCCN1CCNCC1,0.828931609408561,1.9009,2.173243532500789,c1ccc(COCCN2CCNCC2)cc1,2.173243532500789,Fc1cccc(Cl)c1COCCN1CCNCC1,0.828931609408561,272.75100000000003,1.9009,24.5,3,1,5,18,1,0.5384615384615384,c1ccc(COCCN2CCNCC2)cc1,0,True,2.173243532500789,-1.393861923092228,heavy
NC(=O)CC1=CC(CCNC(=O)NC2=CC=C(F)C=C2)=CC=C1O,0.6497890555698793,1.9233,2.0144174193746345,O=C(NCCc1ccccc1)Nc1ccccc1,2.0144174193746345,NC(=O)Cc1cc(CCNC(=O)Nc2ccc(F)cc2)ccc1O,0.6497890555698793,331.34700000000004,1.9233,104.45,3,4,6,24,2,0.1764705882352941,O=C(NCCc1ccccc1)Nc1ccccc1,0,True,2.0144174193746345,-1.4029783638047553,heavy
CSC1=CC=C(N(C)C)C=C1,0.6224753696056164,2.474500000000001,1.799934182451075,c1ccccc1,1.799934182451075,CSc1ccc(N(C)C)cc1,0.6224753696056164,167.277,2.474500000000001,3.24,2,0,2,11,1,0.3333333333333333,c1ccccc1,0,True,1.799934182451075,-1.414708812845459,heavy
CN(C)C(=O)C=CC1=CC=C(Cl)C=C1,0.6855942751806174,2.4414000000000007,1.883168035084852,c1ccccc1,1.883168035084852,CN(C)C(=O)C=Cc1ccc(Cl)cc1,0.6855942751806174,209.676,2.4414000000000007,20.31,1,0,2,14,1,0.1818181818181818,c1ccccc1,0,True,1.883168035084852,-1.418273759904235,heavy
O=C(O)CC1=CC=C(COC2=CC=CC=C2OC(=O)CO)C=C1,0.5973918683353613,1.7904,1.9119918439797523,c1ccc(COc2ccccc2)cc1,1.9119918439797523,O=C(O)Cc1ccc(COc2ccccc2OC(=O)CO)cc1,0.5973918683353613,316.3090000000001,1.7904,93.06000000000002,5,2,7,23,2,0.1764705882352941,c1ccc(COc2ccccc2)cc1,0,True,1.9119918439797523,-1.419399975644391,heavy
O=C(C1=CC=C2OCCOC2=C1)C1=CC=CO1,0.7424531796878014,2.2818000000000005,2.040808735686712,O=C(c1ccc2c(c1)OCCO2)c1ccco1,2.040808735686712,O=C(c1ccc2c(c1)OCCO2)c1ccco1,0.7424531796878014,230.219,2.2818000000000005,48.67,4,0,2,17,2,0.1538461538461538,O=C(c1ccc2c(c1)OCCO2)c1ccco1,0,True,2.040808735686712,-1.439255555998911,heavy
O=[N+]([O-])C1=CC=C(C2CCNCC2)C=C1,0.5948931062589502,2.0618,2.009591079447924,c1ccc(C2CCNCC2)cc1,2.009591079447924,O=[N+]([O-])c1ccc(C2CCNCC2)cc1,0.5948931062589502,206.245,2.0618,55.17,3,1,2,15,1,0.4545454545454545,c1ccc(C2CCNCC2)cc1,0,True,2.009591079447924,-1.4455979731889739,heavy
COC1=CC=C(C)C=C1C(=O)OCCCl,0.5865183712268582,2.399220000000001,1.83263668353187,c1ccccc1,1.83263668353187,COc1ccc(C)cc1C(=O)OCCCl,0.5865183712268582,228.67499999999995,2.399220000000001,35.53,3,0,4,15,1,0.3636363636363636,c1ccccc1,0,True,1.83263668353187,-1.4457283123050122,heavy
O=C(COC1=CC=C(Br)C=C1)N1CCN(C2=CC=CC=C2)CC1,0.8231608125786527,3.176700000000001,1.6914054446156257,O=C(COc1ccccc1)N1CCN(c2ccccc2)CC1,1.6914054446156257,O=C(COc1ccc(Br)cc1)N1CCN(c2ccccc2)CC1,0.8231608125786527,375.2660000000001,3.176700000000001,32.78,3,0,4,23,2,0.2777777777777778,O=C(COc1ccccc1)N1CCN(c2ccccc2)CC1,0,True,1.6914054446156257,-1.4565946320369736,heavy
COC(=O)C1=CC=C(OC)C(CNCC2=CC=C(OCN)C=C2)=C1,0.5694083259444349,2.0666,2.0149590483339104,c1ccc(CNCc2ccccc2)cc1,2.0149590483339104,COC(=O)c1ccc(OC)c(CNCc2ccc(OCN)cc2)c1,0.5694083259444349,330.38400000000007,2.0666,82.81,6,2,8,24,2,0.2777777777777778,c1ccc(CNCc2ccccc2)cc1,0,True,2.0149590483339104,-1.4788507223894756,heavy
ClC1=CC=C(CC2=CC=CC=C2)C=C1,0.6924273342516304,3.9308000000000014,1.215091467493263,c1ccc(Cc2ccccc2)cc1,1.215091467493263,Clc1ccc(Cc2ccccc2)cc1,0.6924273342516304,202.68400000000003,3.9308000000000014,0.0,0,0,2,14,2,0.0769230769230769,c1ccc(Cc2ccccc2)cc1,0,True,1.215091467493263,-1.4880641332416333,heavy
O=C(CC1=CNC2=CC=CC=C12)NCCC1=CC=CC=C1,0.7399172509688374,3.069300000000002,1.6960537941294405,O=C(Cc1c[nH]c2ccccc12)NCCc1ccccc1,1.6960537941294405,O=C(Cc1c[nH]c2ccccc12)NCCc1ccccc1,0.7399172509688374,278.355,3.069300000000002,44.89,1,2,5,21,3,0.1666666666666666,O=C(Cc1c[nH]c2ccccc12)NCCc1ccccc1,0,True,1.6960537941294405,-1.490786543160604,heavy
NS(=O)(=O)C1=CC=C(OC2=CC=C3OCC(=O)NC3=C2)C=C1,0.8898175079822243,1.4571999999999998,2.130253382000652,O=C1COc2ccc(Oc3ccccc3)cc2N1,2.130253382000652,NS(=O)(=O)c1ccc(Oc2ccc3c(c2)NC(=O)CO3)cc1,0.8898175079822243,320.326,1.4571999999999998,107.72,5,2,3,22,2,0.0714285714285714,O=C1COc2ccc(Oc3ccccc3)cc2N1,0,True,2.130253382000652,-1.5118358740184281,heavy
COC1=CC=C(C2=NC(N)=NO2)C=C1OC,0.8413994936285077,1.336,2.035225398425254,c1ccc(-c2ncno2)cc1,2.035225398425254,COc1ccc(-c2nc(N)no2)cc1OC,0.8413994936285077,221.216,1.336,83.4,6,1,3,16,2,0.2,c1ccc(-c2ncno2)cc1,0,True,2.035225398425254,-1.5258259047967462,heavy
O=C(NCC(O)CN1CCC2=CC=CC=C2C1)C1=CC=CC=C1,0.8858199114016212,1.8355999999999992,2.329804267544169,O=C(NCCCN1CCc2ccccc2C1)c1ccccc1,2.329804267544169,O=C(NCC(O)CN1CCc2ccccc2C1)c1ccccc1,0.8858199114016212,310.397,1.8355999999999992,52.57,3,2,5,23,2,0.3157894736842105,O=C(NCCCN1CCc2ccccc2C1)c1ccccc1,0,True,2.329804267544169,-1.526184356142548,heavy
C1=CC=C2N=C(N3CCCC3)N=NC2=C1,0.7012053180788071,1.6249999999999998,2.0406992726500697,c1ccc2nc(N3CCCC3)nnc2c1,2.0406992726500697,c1ccc2nc(N3CCCC3)nnc2c1,0.7012053180788071,200.245,1.6249999999999998,41.91,4,0,1,15,2,0.3636363636363636,c1ccc2nc(N3CCCC3)nnc2c1,0,True,2.0406992726500697,-1.5269939545712625,heavy
CCN(CCCl)CC1=CC=CC=N1,0.6744664572258483,2.1423,2.1343237416928176,c1ccncc1,2.1343237416928176,CCN(CCCl)Cc1ccccn1,0.6744664572258483,198.69700000000003,2.1423,16.130000000000003,2,0,5,13,1,0.5,c1ccncc1,0,True,2.1343237416928176,-1.5310072844669693,heavy
OC1=CC=C2OCCCOC2=C1,0.6351444979684596,1.5535,1.9445543086605848,c1ccc2c(c1)OCCCO2,1.9445543086605848,Oc1ccc2c(c1)OCCCO2,0.6351444979684596,166.17600000000002,1.5535,38.69,3,1,0,12,1,0.3333333333333333,c1ccc2c(c1)OCCCO2,0,True,1.9445543086605848,-1.532659810692125,heavy
COCC(C)NC(=O)COC(=O)C1=CC=C(Cl)C=C1,0.8073247829055963,1.6478999999999997,2.1848937304202067,c1ccccc1,2.1848937304202067,COCC(C)NC(=O)COC(=O)c1ccc(Cl)cc1,0.8073247829055963,285.727,1.6478999999999997,64.63,4,1,6,19,1,0.3846153846153846,c1ccccc1,0,True,2.1848937304202067,-1.5536189475146105,heavy
CCOC(=O)C1=CC=C(OS(=O)(=O)C2=CC=CC=C2OC)C=C1,0.5959076597629995,2.6396000000000006,1.839829917204604,O=S(=O)(Oc1ccccc1)c1ccccc1,1.839829917204604,CCOC(=O)c1ccc(OS(=O)(=O)c2ccccc2OC)cc1,0.5959076597629995,336.36500000000007,2.6396000000000006,78.9,6,0,6,23,2,0.1875,O=S(=O)(Oc1ccccc1)c1ccccc1,0,True,1.839829917204604,-1.5637222574416048,heavy
CCN(CC)CCC(=O)N1CCC(C2=NC=CC=N2)CC1,0.8028751343834405,1.9145,2.329587466586016,c1cnc(C2CCNCC2)nc1,2.329587466586016,CCN(CC)CCC(=O)N1CCC(c2ncccn2)CC1,0.8028751343834405,290.41100000000006,1.9145,49.330000000000005,4,0,6,21,1,0.6875,c1cnc(C2CCNCC2)nc1,0,True,2.329587466586016,-1.5694623322025754,heavy
C1=CC=C(NC2=NN=C(N3CCOCC3)O2)C=C1,0.8880331390772053,1.6497999999999995,2.283676964453452,c1ccc(Nc2nnc(N3CCOCC3)o2)cc1,2.283676964453452,c1ccc(Nc2nnc(N3CCOCC3)o2)cc1,0.8880331390772053,246.26999999999995,1.6497999999999995,63.42,6,1,3,18,2,0.3333333333333333,c1ccc(Nc2nnc(N3CCOCC3)o2)cc1,0,True,2.283676964453452,-1.570743825376247,heavy
COC1=CC=C(CCC2=NC(C(=O)O)=C(S(C)(=O)=O)S2)C=C1,0.8639898720372885,2.0386,2.4170425879559883,c1ccc(CCc2nccs2)cc1,2.4170425879559883,COc1ccc(CCc2nc(C(=O)O)c(S(C)(=O)=O)s2)cc1,0.8639898720372885,341.41,2.0386,93.56,6,1,6,22,2,0.2857142857142857,c1ccc(CCc2nccs2)cc1,0,True,2.4170425879559883,-1.5723527159186999,heavy
CCOC(=O)C1=CC=C(NC(=O)NC(=O)NCC2=CN=CC=N2)C=C1,0.7100773030734793,1.6846,2.125922958820196,O=C(NCc1cnccn1)NC(=O)Nc1ccccc1,2.125922958820196,CCOC(=O)c1ccc(NC(=O)NC(=O)NCc2cnccn2)cc1,0.7100773030734793,343.343,1.6846,122.31,6,3,5,25,2,0.1875,O=C(NCc1cnccn1)NC(=O)Nc1ccccc1,0,True,2.125922958820196,-1.573545655746717,heavy
CC1=CC=CN=C1NCCCC(=O)NCC(=O)NC1=CC=C(C#N)C=C1,0.6322068197081613,2.2086999999999994,2.1121683668025373,O=C(CCCNc1ccccn1)NCC(=O)Nc1ccccc1,2.1121683668025373,Cc1cccnc1NCCCC(=O)NCC(=O)Nc1ccc(C#N)cc1,0.6322068197081613,351.4100000000001,2.2086999999999994,106.91,5,3,8,26,2,0.2631578947368421,O=C(CCCNc1ccccn1)NCC(=O)Nc1ccccc1,0,True,2.1121683668025373,-1.5843115470943756,heavy
CC1=CC=C(N2CCC(C)(C)C2=O)C(C(N)=O)=C1,0.865242947878307,1.85682,2.3785875413765307,O=C1CCCN1c1ccccc1,2.3785875413765307,Cc1ccc(N2CCC(C)(C)C2=O)c(C(N)=O)c1,0.865242947878307,246.31,1.85682,63.4,2,1,2,18,1,0.4285714285714285,O=C1CCCN1c1ccccc1,0,True,2.3785875413765307,-1.5849345934982237,heavy
COC1=CC=C(NC(=O)CN2C(=O)COC3=CC=C(C(N)=O)C=C32)C=C1,0.8359630632072834,1.158199999999999,2.0109489836680865,O=C(CN1C(=O)COc2ccccc21)Nc1ccccc1,2.0109489836680865,COc1ccc(NC(=O)CN2C(=O)COc3ccc(C(N)=O)cc32)cc1,0.8359630632072834,355.3500000000001,1.158199999999999,110.96,5,2,5,26,2,0.1666666666666666,O=C(CN1C(=O)COc2ccccc21)Nc1ccccc1,0,True,2.0109489836680865,-1.5958859204608036,heavy
CC1=CC=C(NC(=O)N2CCN(CC3=CC=CS3)CC2)C=C1,0.9419755777142303,3.406220000000002,1.8378457129559875,O=C(Nc1ccccc1)N1CCN(Cc2cccs2)CC1,1.8378457129559875,Cc1ccc(NC(=O)N2CCN(Cc3cccs3)CC2)cc1,0.9419755777142303,315.44200000000006,3.406220000000002,35.580000000000005,3,1,3,22,2,0.3529411764705882,O=C(Nc1ccccc1)N1CCN(Cc2cccs2)CC1,0,True,1.8378457129559875,-1.5989801352417583,heavy
CCNC(=O)C(C)OC1=CC=C2C=CC=CC2=C1,0.8962927319903702,2.7432000000000016,2.1338859177257525,c1ccc2ccccc2c1,2.1338859177257525,CCNC(=O)C(C)Oc1ccc2ccccc2c1,0.8962927319903702,243.306,2.7432000000000016,38.33,2,1,4,18,2,0.2666666666666666,c1ccc2ccccc2c1,0,True,2.1338859177257525,-1.6091931857353832,heavy
CCOC1=CC=C(OC2CCN(S(=O)(=O)C3=CC=CN=C3)CC2)C=C1,0.7902520862629224,2.7124000000000006,2.050305082330489,O=S(=O)(c1cccnc1)N1CCC(Oc2ccccc2)CC1,2.050305082330489,CCOc1ccc(OC2CCN(S(=O)(=O)c3cccnc3)CC2)cc1,0.7902520862629224,362.4510000000001,2.7124000000000006,68.73,5,0,6,25,2,0.3888888888888889,O=S(=O)(c1cccnc1)N1CCC(Oc2ccccc2)CC1,0,True,2.050305082330489,-1.616252996067567,heavy
FC(F)OC1=CC=CC=C1N1CCN(C2=CC=CC=N2)CC1,0.8680031033298332,3.0096000000000007,1.981999318725217,c1ccc(N2CCN(c3ccccn3)CC2)cc1,1.981999318725217,FC(F)Oc1ccccc1N1CCN(c2ccccn2)CC1,0.8680031033298332,305.32800000000003,3.0096000000000007,28.6,4,0,4,22,2,0.3125,c1ccc(N2CCN(c3ccccn3)CC2)cc1,0,True,1.981999318725217,-1.618796215395384,heavy
C[N+](C)(C)CCNC1=CC=C(Cl)C=C1,0.758236981952597,2.4581,2.150599209173921,c1ccccc1,2.150599209173921,C[N+](C)(C)CCNc1ccc(Cl)cc1,0.758236981952597,213.732,2.4581,12.03,1,1,4,14,1,0.4545454545454545,c1ccccc1,0,True,2.150599209173921,-1.6214122272213238,heavy
CCN1C=C(C(=O)NCCC2=CC=C(OC3=CC=CC=C3)C=C2)C(=O)N(C)C1=O,0.6679545799243822,2.3317,2.1320110753673784,O=C(NCCc1ccc(Oc2ccccc2)cc1)c1c[nH]c(=O)[nH]c1=O,2.1320110753673784,CCn1cc(C(=O)NCCc2ccc(Oc3ccccc3)cc2)c(=O)n(C)c1=O,0.6679545799243822,393.44300000000015,2.3317,82.33000000000001,6,1,7,29,3,0.2272727272727272,O=C(NCCc1ccc(Oc2ccccc2)cc1)c1c[nH]c(=O)[nH]c1=O,0,True,2.1320110753673784,-1.6299064954429963,heavy
O=C(CN1CCN(CC(=O)NC2=CC=CO2)CC1)NC1=CC=C(I)C=C1,0.6355262926294323,2.079,2.228766104848276,O=C(CN1CCN(CC(=O)Nc2ccco2)CC1)Nc1ccccc1,2.228766104848276,O=C(CN1CCN(CC(=O)Nc2ccco2)CC1)Nc1ccc(I)cc1,0.6355262926294323,468.295,2.079,77.82000000000001,5,2,6,26,2,0.3333333333333333,O=C(CN1CCN(CC(=O)Nc2ccco2)CC1)Nc1ccccc1,0,True,2.228766104848276,-1.632739812218844,heavy
CCCCC(=O)NC(CC1=CC=CC=C1)C(N)=O,0.7650171216296892,1.3893999999999995,2.0932015738343512,c1ccccc1,2.0932015738343512,CCCCC(=O)NC(Cc1ccccc1)C(N)=O,0.7650171216296892,248.326,1.3893999999999995,72.19,2,2,7,18,1,0.4285714285714285,c1ccccc1,0,True,2.0932015738343512,-1.6334844522046623,heavy
CCOC(=O)CCN1C=CC=C1CNC(=O)CC1=CC=CC=N1,0.7525117479421765,1.6951999999999998,2.2371957170297776,O=C(Cc1ccccn1)NCc1ccc[nH]1,2.2371957170297776,CCOC(=O)CCn1cccc1CNC(=O)Cc1ccccn1,0.7525117479421765,315.373,1.6951999999999998,73.22,5,1,8,23,2,0.3529411764705882,O=C(Cc1ccccn1)NCc1ccc[nH]1,0,True,2.2371957170297776,-1.6370839690876013,heavy
CCC1=CC=C(NC(=O)NC2CCCCC2)C=C1,0.8384635612211571,3.7032000000000025,1.6281124674120342,O=C(Nc1ccccc1)NC1CCCCC1,1.6281124674120342,CCc1ccc(NC(=O)NC2CCCCC2)cc1,0.8384635612211571,246.354,3.7032000000000025,41.13,1,2,3,18,1,0.5333333333333333,O=C(Nc1ccccc1)NC1CCCCC1,0,True,1.6281124674120342,-1.6412489061908784,heavy
CN(CC1=CC=CC=C1)C(=O)C=CC1=CC=C(N)C=C1,0.6828690217129031,2.9406000000000008,1.854241301464313,O=C(C=Cc1ccccc1)NCc1ccccc1,1.854241301464313,CN(Cc1ccccc1)C(=O)C=Cc1ccc(N)cc1,0.6828690217129031,266.34399999999994,2.9406000000000008,46.33,2,1,4,20,2,0.1176470588235294,O=C(C=Cc1ccccc1)NCc1ccccc1,0,True,1.854241301464313,-1.6416722797514103,heavy
