smiles,Mol,QED,logP,SA,PAINS,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,gov_score
COc1ccc(CNC(=O)C(=O)Nc2cccc(F)c2)c(OC)c1,,0.8222754100087861,2.0977999999999994,1.8564162712690084,0.0,O=C(NCc1ccccc1)C(=O)Nc1ccccc1,1.8564162712690084,COc1ccc(CNC(=O)C(=O)Nc2cccc(F)c2)c(OC)c1,0.8222754100087861,332.3310000000001,2.0977999999999994,76.66,4.0,2.0,5.0,24.0,2.0,0.1764705882352941,O=C(NCc1ccccc1)C(=O)Nc1ccccc1,0,True,1.8564162712690084,-1.083040861260222
Cc1ccc(C(=O)NCCC(=O)NC2CCCCC2)cc1,,0.8745714649935616,2.5638200000000007,1.6777013127398617,0.0,O=C(CCNC(=O)c1ccccc1)NC1CCCCC1,1.6777013127398617,Cc1ccc(C(=O)NCCC(=O)NC2CCCCC2)cc1,0.8745714649935616,288.391,2.5638200000000007,58.2,2.0,2.0,5.0,21.0,1.0,0.5294117647058824,O=C(CCNC(=O)c1ccccc1)NC1CCCCC1,0,True,1.6777013127398617,-1.0850398477463004
O=C(Cc1ccccc1)N1CCN(c2ccc(F)cc2)CC1,,0.8696568469041608,2.7170000000000005,1.6111344148790625,0.0,O=C(Cc1ccccc1)N1CCN(c2ccccc2)CC1,1.6111344148790625,O=C(Cc1ccccc1)N1CCN(c2ccc(F)cc2)CC1,0.8696568469041608,298.361,2.7170000000000005,23.550000000000004,2.0,0.0,3.0,22.0,2.0,0.2777777777777778,O=C(Cc1ccccc1)N1CCN(c2ccccc2)CC1,0,True,1.6111344148790625,-1.099977567974902
CCOC(=O)c1ccc(C(=O)N2CCN(c3ccccn3)CC2)cc1,,0.7994653388349658,2.2207,1.802160851561256,0.0,O=C(c1ccccc1)N1CCN(c2ccccn2)CC1,1.802160851561256,CCOC(=O)c1ccc(C(=O)N2CCN(c3ccccn3)CC2)cc1,0.7994653388349658,339.39500000000004,2.2207,62.74000000000001,5.0,0.0,4.0,25.0,2.0,0.3157894736842105,O=C(c1ccccc1)N1CCN(c2ccccn2)CC1,0,True,1.802160851561256,-1.11304551272629
Cc1ccc(C(=O)N2CCN(C(=O)C3CCCC3)CC2)cc1,,0.8416312237607657,2.469620000000001,1.7240442363076376,0.0,O=C(c1ccccc1)N1CCN(C(=O)C2CCCC2)CC1,1.7240442363076376,Cc1ccc(C(=O)N2CCN(C(=O)C3CCCC3)CC2)cc1,0.8416312237607657,300.40200000000004,2.469620000000001,40.620000000000005,2.0,0.0,2.0,22.0,1.0,0.5555555555555556,O=C(c1ccccc1)N1CCN(C(=O)C2CCCC2)CC1,0,True,1.7240442363076376,-1.1172230125468723
CCC(=O)N1CCC(NC(=O)c2cccc(Cl)c2)CC1,,0.9308648584656668,2.470800000000001,1.8240443668200097,0.0,O=C(NC1CCNCC1)c1ccccc1,1.8240443668200097,CCC(=O)N1CCC(NC(=O)c2cccc(Cl)c2)CC1,0.9308648584656668,294.7820000000001,2.470800000000001,49.41,2.0,1.0,3.0,20.0,1.0,0.4666666666666667,O=C(NC1CCNCC1)c1ccccc1,0,True,1.8240443668200097,-1.1285795083543433
Cc1ccc(OCC(=O)N2CCN(C(=O)NCc3ccccc3)CC2)cc1,,0.8828949338422989,2.4278200000000005,1.7995555476368352,0.0,O=C(COc1ccccc1)N1CCN(C(=O)NCc2ccccc2)CC1,1.7995555476368352,Cc1ccc(OCC(=O)N2CCN(C(=O)NCc3ccccc3)CC2)cc1,0.8828949338422989,367.44900000000007,2.4278200000000005,61.88,3.0,1.0,5.0,27.0,2.0,0.3333333333333333,O=C(COc1ccccc1)N1CCN(C(=O)NCc2ccccc2)CC1,0,True,1.7995555476368352,-1.1305706137945366
CC(C)CC(=O)N(C)CCNC(=O)Cc1ccccc1,,0.8259979860145422,1.8498,1.886170620566265,0.0,c1ccccc1,1.886170620566265,CC(C)CC(=O)N(C)CCNC(=O)Cc1ccccc1,0.8259979860145422,276.38,1.8498,49.41,2.0,1.0,7.0,20.0,1.0,0.5,c1ccccc1,0,True,1.886170620566265,-1.1352726345517228
Cc1ccccc1C(=O)Nc1ccc(N2CCOCC2)nc1,,0.9453886994284344,2.4789200000000005,1.844398837955989,0.0,O=C(Nc1ccc(N2CCOCC2)nc1)c1ccccc1,1.844398837955989,Cc1ccccc1C(=O)Nc1ccc(N2CCOCC2)nc1,0.9453886994284344,297.358,2.4789200000000005,54.46000000000001,4.0,1.0,3.0,22.0,2.0,0.2941176470588235,O=C(Nc1ccc(N2CCOCC2)nc1)c1ccccc1,0,True,1.844398837955989,-1.1384701385275549
COc1ccccc1CNC(=O)OC(C)(C)C,,0.8788688032061295,2.719900000000001,1.659526113613131,0.0,c1ccccc1,1.659526113613131,COc1ccccc1CNC(=O)OC(C)(C)C,0.8788688032061295,237.29899999999995,2.719900000000001,47.56,3.0,1.0,3.0,17.0,1.0,0.4615384615384615,c1ccccc1,0,True,1.659526113613131,-1.140607310407002
COc1ccc(NC(=O)c2ccc(F)c(F)c2)cc1,,0.9228593756801132,3.2257000000000016,1.4523667954838793,0.0,O=C(Nc1ccccc1)c1ccccc1,1.4523667954838793,COc1ccc(NC(=O)c2ccc(F)c(F)c2)cc1,0.9228593756801132,263.243,3.2257000000000016,38.33,2.0,1.0,3.0,19.0,2.0,0.0714285714285714,O=C(Nc1ccccc1)c1ccccc1,0,True,1.4523667954838793,-1.142357419803767
COc1ccc(F)cc1NC(=O)c1ccc(F)cc1,,0.9228593756801132,3.2257000000000016,1.4593316721166794,0.0,O=C(Nc1ccccc1)c1ccccc1,1.4593316721166794,COc1ccc(F)cc1NC(=O)c1ccc(F)cc1,0.9228593756801132,263.243,3.2257000000000016,38.33,2.0,1.0,3.0,19.0,2.0,0.0714285714285714,O=C(Nc1ccccc1)c1ccccc1,0,True,1.4593316721166794,-1.149322296436567
COc1cccc(C(=O)NCCCc2ccccc2)c1,,0.8184772970878348,3.057800000000001,1.4443473603781758,0.0,O=C(NCCCc1ccccc1)c1ccccc1,1.4443473603781758,COc1cccc(C(=O)NCCCc2ccccc2)c1,0.8184772970878348,269.34399999999994,3.057800000000001,38.33,2.0,1.0,6.0,20.0,2.0,0.2352941176470588,O=C(NCCCc1ccccc1)c1ccccc1,0,True,1.4443473603781758,-1.1547700632903415
Cc1ccc(C(=O)N2CCC(NC(=O)Cc3ccccc3)CC2)cn1,,0.9314566501896064,2.3535200000000005,1.913583928484334,0.0,O=C(Cc1ccccc1)NC1CCN(C(=O)c2cccnc2)CC1,1.913583928484334,Cc1ccc(C(=O)N2CCC(NC(=O)Cc3ccccc3)CC2)cn1,0.9314566501896064,337.4230000000001,2.3535200000000005,62.3,3.0,1.0,4.0,25.0,2.0,0.35,O=C(Cc1ccccc1)NC1CCN(C(=O)c2cccnc2)CC1,0,True,1.913583928484334,-1.1588872782947277
CC1CC(C(=O)N2CCN(C(=O)NCCc3ccccc3)CC2)C1,,0.919904874225986,2.129,2.019662668243413,0.0,O=C(NCCc1ccccc1)N1CCN(C(=O)C2CCC2)CC1,2.019662668243413,CC1CC(C(=O)N2CCN(C(=O)NCCc3ccccc3)CC2)C1,0.919904874225986,329.44400000000013,2.129,52.650000000000006,2.0,1.0,4.0,24.0,1.0,0.5789473684210527,O=C(NCCc1ccccc1)N1CCN(C(=O)C2CCC2)CC1,0,True,2.019662668243413,-1.1642577940174268
CCc1ccc(CNC(=O)CNC(=O)c2cccc(N(C)C)c2)cc1,,0.8139940211924751,2.3612,1.836798049363456,0.0,O=C(CNC(=O)c1ccccc1)NCc1ccccc1,1.836798049363456,CCc1ccc(CNC(=O)CNC(=O)c2cccc(N(C)C)c2)cc1,0.8139940211924751,339.4390000000001,2.3612,61.440000000000005,3.0,2.0,7.0,25.0,2.0,0.3,O=C(CNC(=O)c1ccccc1)NCc1ccccc1,0,True,1.836798049363456,-1.203404028170981
CCOC(=O)CNC(=O)c1cccc(Oc2ccccc2)c1,,0.8330218380847387,2.7718000000000007,1.655206873670272,0.0,c1ccc(Oc2ccccc2)cc1,1.655206873670272,CCOC(=O)CNC(=O)c1cccc(Oc2ccccc2)c1,0.8330218380847387,299.326,2.7718000000000007,64.63,4.0,1.0,6.0,22.0,2.0,0.1764705882352941,c1ccc(Oc2ccccc2)cc1,0,True,1.655206873670272,-1.2080850355855337
CCc1cc(C(=O)N2CCCC2)ccn1,,0.7365818597136999,1.88,1.8858805248862056,0.0,O=C(c1ccncc1)N1CCCC1,1.8858805248862056,CCc1cc(C(=O)N2CCCC2)ccn1,0.7365818597136999,204.273,1.88,33.2,2.0,0.0,2.0,15.0,1.0,0.5,O=C(c1ccncc1)N1CCCC1,0,True,1.8858805248862056,-1.2092986651725057
Cc1cccc(N2CC(NC(=O)c3ccc(F)cc3)C2)c1,,0.9396684314964692,2.752720000000001,1.772930191488232,0.0,O=C(NC1CN(c2ccccc2)C1)c1ccccc1,1.772930191488232,Cc1cccc(N2CC(NC(=O)c3ccc(F)cc3)C2)c1,0.9396684314964692,284.33400000000006,2.752720000000001,32.34,2.0,1.0,3.0,21.0,2.0,0.2352941176470588,O=C(NC1CN(c2ccccc2)C1)c1ccccc1,0,True,1.772930191488232,-1.2096217599917634
COc1ccc(CNC(=O)CC2CCCC2)cc1,,0.8684900944287338,2.891700000000001,1.633741461494871,0.0,O=C(CC1CCCC1)NCc1ccccc1,1.633741461494871,COc1ccc(CNC(=O)CC2CCCC2)cc1,0.8684900944287338,247.338,2.891700000000001,38.33,2.0,1.0,5.0,18.0,1.0,0.5333333333333333,O=C(CC1CCCC1)NCc1ccccc1,0,True,1.633741461494871,-1.2111013670661377
Cc1cc(O)cc(C(=O)NCc2ccc(F)cc2)c1,,0.8900604742718206,2.7697200000000004,1.724459393451948,0.0,O=C(NCc1ccccc1)c1ccccc1,1.724459393451948,Cc1cc(O)cc(C(=O)NCc2ccc(F)cc2)c1,0.8900604742718206,259.28,2.7697200000000004,49.33,2.0,2.0,3.0,19.0,2.0,0.1333333333333333,O=C(NCc1ccccc1)c1ccccc1,0,True,1.724459393451948,-1.2192589191801277
COc1ccc(C(=O)NCc2cc(F)ccc2F)cc1OC,,0.923706191450672,2.9120000000000017,1.7053425249042853,0.0,O=C(NCc1ccccc1)c1ccccc1,1.7053425249042853,COc1ccc(C(=O)NCc2cc(F)ccc2F)cc1OC,0.923706191450672,307.29600000000005,2.9120000000000017,47.56,3.0,1.0,5.0,22.0,2.0,0.1875,O=C(NCc1ccccc1)c1ccccc1,0,True,1.7053425249042853,-1.2376363334536142
Cc1ccc(CNC(=O)C(=O)NC2CCN(c3ccccc3)CC2)cc1,,0.8317603628557866,2.39642,1.88168548946366,0.0,O=C(NCc1ccccc1)C(=O)NC1CCN(c2ccccc2)CC1,1.88168548946366,Cc1ccc(CNC(=O)C(=O)NC2CCN(c3ccccc3)CC2)cc1,0.8317603628557866,351.4500000000001,2.39642,61.440000000000005,3.0,2.0,4.0,26.0,2.0,0.3333333333333333,O=C(NCc1ccccc1)C(=O)NC1CCN(c2ccccc2)CC1,0,True,1.88168548946366,-1.2481351266078735
CCn1nccc1CNC(=O)c1ccc(Cl)cc1,,0.921253651771044,2.4864000000000006,1.926692349068837,0.0,O=C(NCc1ccn[nH]1)c1ccccc1,1.926692349068837,CCn1nccc1CNC(=O)c1ccc(Cl)cc1,0.921253651771044,263.72799999999995,2.4864000000000006,46.92,3.0,1.0,4.0,18.0,2.0,0.2307692307692307,O=C(NCc1ccn[nH]1)c1ccccc1,0,True,1.926692349068837,-1.2486386972977934
Cc1ccccc1C(=O)N1CCN(c2ccc(F)cn2)CC1,,0.8546321826088874,2.4915200000000004,1.8581783022417024,0.0,O=C(c1ccccc1)N1CCN(c2ccccn2)CC1,1.8581783022417024,Cc1ccccc1C(=O)N1CCN(c2ccc(F)cn2)CC1,0.8546321826088874,299.34900000000005,2.4915200000000004,36.440000000000005,3.0,0.0,2.0,22.0,2.0,0.2941176470588235,O=C(c1ccccc1)N1CCN(c2ccccn2)CC1,0,True,1.8581783022417024,-1.2493061196328152
CCCNC(=O)c1ccc(NC(=O)C(=O)NCc2ccc(C)cc2)cc1,,0.6969967767604793,2.38972,1.7544176875669244,0.0,O=C(NCc1ccccc1)C(=O)Nc1ccccc1,1.7544176875669244,CCCNC(=O)c1ccc(NC(=O)C(=O)NCc2ccc(C)cc2)cc1,0.6969967767604793,353.422,2.38972,87.30000000000001,3.0,3.0,6.0,26.0,2.0,0.25,O=C(NCc1ccccc1)C(=O)Nc1ccccc1,0,True,1.7544176875669244,-1.252280910806445
CCOCC(=O)N(C)C1CCN(c2ccccc2)CC1,,0.825881849318176,2.1503,2.0057886698853657,0.0,c1ccc(N2CCCCC2)cc1,2.0057886698853657,CCOCC(=O)N(C)C1CCN(c2ccccc2)CC1,0.825881849318176,276.3800000000001,2.1503,32.78,3.0,0.0,5.0,20.0,1.0,0.5625,c1ccc(N2CCCCC2)cc1,0,True,2.0057886698853657,-1.2550568205671897
COc1ccc(C(=O)NC2CCN(C(=O)c3ccccc3OC)CC2)cc1,,0.8811837832921081,2.7384000000000013,1.7709175702296296,0.0,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccccc1,1.7709175702296296,COc1ccc(C(=O)NC2CCN(C(=O)c3ccccc3OC)CC2)cc1,0.8811837832921081,368.43300000000016,2.7384000000000013,67.87,4.0,1.0,5.0,27.0,2.0,0.3333333333333333,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccccc1,0,True,1.7709175702296296,-1.2589337869375221
COc1cccc(C(=O)NCC2CCN(C(=O)C3CCOCC3)CC2)c1,,0.8730663348113743,2.0901999999999994,2.0935113356175066,0.0,O=C(NCC1CCN(C(=O)C2CCOCC2)CC1)c1ccccc1,2.0935113356175066,COc1cccc(C(=O)NCC2CCN(C(=O)C3CCOCC3)CC2)c1,0.8730663348113743,360.4540000000002,2.0901999999999994,67.87,4.0,1.0,5.0,26.0,1.0,0.6,O=C(NCC1CCN(C(=O)C2CCOCC2)CC1)c1ccccc1,0,True,2.0935113356175066,-1.265545000806132
CCCC(=O)N1CCC(NC(=O)c2ccc(Cl)cc2)CC1,,0.9295596614800932,2.860900000000001,1.7668965539393415,0.0,O=C(NC1CCNCC1)c1ccccc1,1.7668965539393415,CCCC(=O)N1CCC(NC(=O)c2ccc(Cl)cc2)CC1,0.9295596614800932,308.8090000000001,2.860900000000001,49.41,2.0,1.0,4.0,21.0,1.0,0.5,O=C(NC1CCNCC1)c1ccccc1,0,True,1.7668965539393415,-1.2677868924592488
CCOc1cccc(C(=O)NCCC(=O)NCc2ccc(F)cc2)c1,,0.7735877908472542,2.6607000000000003,1.7157101744214955,0.0,O=C(CCNC(=O)c1ccccc1)NCc1ccccc1,1.7157101744214955,CCOc1cccc(C(=O)NCCC(=O)NCc2ccc(F)cc2)c1,0.7735877908472542,344.386,2.6607000000000003,67.42999999999999,3.0,2.0,8.0,25.0,2.0,0.2631578947368421,O=C(CCNC(=O)c1ccccc1)NCc1ccccc1,0,True,1.7157101744214955,-1.2724723835742415
COc1ccc(-c2cccc(CC(=O)N3CCOCC3)c2)cc1,,0.8713366932743948,2.7635000000000005,1.7640584870955325,0.0,O=C(Cc1cccc(-c2ccccc2)c1)N1CCOCC1,1.7640584870955325,COc1ccc(-c2cccc(CC(=O)N3CCOCC3)c2)cc1,0.8713366932743948,311.38100000000003,2.7635000000000005,38.77,3.0,0.0,4.0,23.0,2.0,0.3157894736842105,O=C(Cc1cccc(-c2ccccc2)c1)N1CCOCC1,0,True,1.7640584870955325,-1.2744717938211378
CCc1cccc(CNC(=O)CCNC(=O)C(C)(C)C)c1,,0.8450552647524103,2.4176,1.91206386334715,0.0,c1ccccc1,1.91206386334715,CCc1cccc(CNC(=O)CCNC(=O)C(C)(C)C)c1,0.8450552647524103,290.407,2.4176,58.2,2.0,2.0,6.0,21.0,1.0,0.5294117647058824,c1ccccc1,0,True,1.91206386334715,-1.2758085985947398
COc1ccccc1C(N)=O,,0.6790575842877806,0.7941,1.3560403362972302,0.0,c1ccccc1,1.3560403362972302,COc1ccccc1C(N)=O,0.6790575842877806,151.16499999999996,0.7941,52.32,2.0,1.0,2.0,11.0,1.0,0.125,c1ccccc1,0,True,1.3560403362972302,-1.2799327520094494
CCc1cccc(NC(=O)CNC(=O)C(=O)NCc2ccccc2)c1,,0.6990372102409346,1.6200999999999994,1.790498906815861,0.0,O=C(CNC(=O)C(=O)NCc1ccccc1)Nc1ccccc1,1.790498906815861,CCc1cccc(NC(=O)CNC(=O)C(=O)NCc2ccccc2)c1,0.6990372102409346,339.395,1.6200999999999994,87.30000000000001,3.0,3.0,6.0,25.0,2.0,0.2105263157894736,O=C(CNC(=O)C(=O)NCc1ccccc1)Nc1ccccc1,0,True,1.790498906815861,-1.2814116965749267
CCOC(=O)N1CCC(CNC(=O)CCc2ccccc2)CC1,,0.8769054650496276,2.6039000000000003,1.8594684443025056,0.0,O=C(CCc1ccccc1)NCC1CCNCC1,1.8594684443025056,CCOC(=O)N1CCC(CNC(=O)CCc2ccccc2)CC1,0.8769054650496276,318.4170000000001,2.6039000000000003,58.64,3.0,1.0,6.0,23.0,1.0,0.5555555555555556,O=C(CCc1ccccc1)NCC1CCNCC1,0,True,1.8594684443025056,-1.2845129792528782
Cc1cc(CNC(=O)CCN2CCOC2=O)ccc1Cl,,0.9051296279177696,2.10692,2.153780630556273,0.0,O=C(CCN1CCOC1=O)NCc1ccccc1,2.153780630556273,Cc1cc(CNC(=O)CCN2CCOC2=O)ccc1Cl,0.9051296279177696,296.754,2.10692,58.64000000000001,3.0,1.0,5.0,20.0,1.0,0.4285714285714285,O=C(CCN1CCOC1=O)NCc1ccccc1,0,True,2.153780630556273,-1.3021110026385032
Cc1ccc(C(=O)NCc2ccc(F)cc2)c(C)c1,,0.8970123690196269,3.3725400000000016,1.5157952425085526,0.0,O=C(NCc1ccccc1)c1ccccc1,1.5157952425085526,Cc1ccc(C(=O)NCc2ccc(F)cc2)c(C)c1,0.8970123690196269,257.308,3.3725400000000016,29.1,1.0,1.0,3.0,19.0,2.0,0.1875,O=C(NCc1ccccc1)c1ccccc1,0,True,1.5157952425085526,-1.3050528734889264
Cc1ccc(NC(=O)C(=O)NCC2CCCC2)c(C)c1,,0.8321899745976465,2.5483400000000005,1.865748487699129,0.0,O=C(NCC1CCCC1)C(=O)Nc1ccccc1,1.865748487699129,Cc1ccc(NC(=O)C(=O)NCC2CCCC2)c(C)c1,0.8321899745976465,274.364,2.5483400000000005,58.2,2.0,2.0,3.0,20.0,1.0,0.5,O=C(NCC1CCCC1)C(=O)Nc1ccccc1,0,True,1.865748487699129,-1.3077285131014826
COc1cccc(NS(=O)(=O)c2ccc(Br)cc2)c1,,0.9279562948129344,3.258500000000001,1.6103226735680582,0.0,O=S(=O)(Nc1ccccc1)c1ccccc1,1.6103226735680582,COc1cccc(NS(=O)(=O)c2ccc(Br)cc2)c1,0.9279562948129344,342.214,3.258500000000001,55.4,3.0,1.0,4.0,19.0,2.0,0.0769230769230769,O=S(=O)(Nc1ccccc1)c1ccccc1,0,True,1.6103226735680582,-1.3116163787551245
COC(=O)N1CCC(NC(=O)c2ccc3[nH]ccc3c2)CC1,,0.8920425880654973,2.1285,2.141943137406537,0.0,O=C(NC1CCNCC1)c1ccc2[nH]ccc2c1,2.141943137406537,COC(=O)N1CCC(NC(=O)c2ccc3[nH]ccc3c2)CC1,0.8920425880654973,301.3460000000001,2.1285,74.43,3.0,2.0,2.0,22.0,2.0,0.375,O=C(NC1CCNCC1)c1ccc2[nH]ccc2c1,0,True,2.141943137406537,-1.31415054934104
CCCC(=O)NCc1ccc(NC(=O)c2ccccc2)cc1,,0.8584817975587085,3.3552000000000017,1.495562917626316,0.0,O=C(Nc1ccccc1)c1ccccc1,1.495562917626316,CCCC(=O)NCc1ccc(NC(=O)c2ccccc2)cc1,0.8584817975587085,296.37,3.3552000000000017,58.2,2.0,2.0,6.0,22.0,2.0,0.2222222222222222,O=C(Nc1ccccc1)c1ccccc1,0,True,1.495562917626316,-1.3146811200676085
CCOc1ccc(CNC(=O)C(=O)N2CCN(C(=O)c3ccc(F)cc3)CC2)cc1,,0.7588994954619888,1.8251999999999995,1.9967388291182784,0.0,O=C(NCc1ccccc1)C(=O)N1CCN(C(=O)c2ccccc2)CC1,1.9967388291182784,CCOc1ccc(CNC(=O)C(=O)N2CCN(C(=O)c3ccc(F)cc3)CC2)cc1,0.7588994954619888,413.4490000000001,1.8251999999999995,78.95,4.0,1.0,5.0,30.0,2.0,0.3181818181818182,O=C(NCc1ccccc1)C(=O)N1CCN(C(=O)c2ccccc2)CC1,0,True,1.9967388291182784,-1.32523933365629
Cc1ccccc1C(=O)NCC1(NC(=O)c2cccnc2)CC1,,0.8881080585235704,2.08242,2.1747236782992783,0.0,O=C(NCC1(NC(=O)c2cccnc2)CC1)c1ccccc1,2.1747236782992783,Cc1ccccc1C(=O)NCC1(NC(=O)c2cccnc2)CC1,0.8881080585235704,309.3690000000001,2.08242,71.09,3.0,2.0,5.0,23.0,2.0,0.2777777777777778,O=C(NCC1(NC(=O)c2cccnc2)CC1)c1ccccc1,0,True,2.1747236782992783,-1.327825619775708
