smiles,Mol,QED,logP,SA,PAINS,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,gov_score
COc1cccc(CCN2CCN(C(=O)C(C)C)CC2)c1,,0.8317321012574905,2.0379,1.8202723036133928,0.0,c1ccc(CCN2CCNCC2)cc1,1.8202723036133928,COc1cccc(CCN2CCN(C(=O)C(C)C)CC2)c1,0.8317321012574905,290.40700000000004,2.0379,32.78,3.0,0.0,5.0,21.0,1.0,0.5882352941176471,c1ccc(CCN2CCNCC2)cc1,0,True,1.8202723036133928,-1.0074902023559023
CCOC(=O)CNC(=O)c1cc(Cl)ccc1F,,0.8387588466838072,1.7719999999999998,1.7513291236465776,0.0,c1ccccc1,1.7513291236465776,CCOC(=O)CNC(=O)c1cc(Cl)ccc1F,0.8387588466838072,259.664,1.7719999999999998,55.4,3.0,1.0,4.0,17.0,1.0,0.2727272727272727,c1ccccc1,0,True,1.7513291236465776,-1.0265702769627705
CCNC(=O)N1CCN(c2ccccc2)CC1,,0.8407041414213616,1.5381,1.6467340857652015,0.0,c1ccc(N2CCNCC2)cc1,1.6467340857652015,CCNC(=O)N1CCN(c2ccccc2)CC1,0.8407041414213616,233.315,1.5381,35.580000000000005,2.0,1.0,2.0,17.0,1.0,0.4615384615384615,c1ccc(N2CCNCC2)cc1,0,True,1.6467340857652015,-1.0369799443438399
COc1cc(C(=O)NC2CCN(C(=O)C3CC3)CC2)ccc1C,,0.9256150081715568,2.1344199999999995,1.896529917204603,0.0,O=C(NC1CCN(C(=O)C2CC2)CC1)c1ccccc1,1.896529917204603,COc1cc(C(=O)NC2CCN(C(=O)C3CC3)CC2)ccc1C,0.9256150081715568,316.401,2.1344199999999995,58.64,3.0,1.0,4.0,23.0,1.0,0.5555555555555556,O=C(NC1CCN(C(=O)C2CC2)CC1)c1ccccc1,0,True,1.896529917204603,-1.038124909033046
COc1cccc(C(=O)NCC(=O)N2CCCCC2)c1,,0.9049282695833426,1.4374999999999996,1.6814340140149202,0.0,O=C(NCC(=O)N1CCCCC1)c1ccccc1,1.6814340140149202,COc1cccc(C(=O)NCC(=O)N2CCCCC2)c1,0.9049282695833426,276.336,1.4374999999999996,58.64,3.0,1.0,4.0,20.0,1.0,0.4666666666666667,O=C(NCC(=O)N1CCCCC1)c1ccccc1,0,True,1.6814340140149202,-1.057755744431578
Cc1cc(N2CCN(C(=O)c3ccccc3)CC2)nc(C)n1,,0.8509041718438284,2.05584,1.88634093960434,0.0,O=C(c1ccccc1)N1CCN(c2ccncn2)CC1,1.88634093960434,Cc1cc(N2CCN(C(=O)c3ccccc3)CC2)nc(C)n1,0.8509041718438284,296.3740000000001,2.05584,49.33,4.0,0.0,2.0,22.0,2.0,0.3529411764705882,O=C(c1ccccc1)N1CCN(c2ccncn2)CC1,0,True,1.88634093960434,-1.0633567677605116
COc1ccc(CC(=O)N2CCN(C(=O)c3cccc(OC)c3)CC2)cc1,,0.8121161338724642,2.2309,1.7731293584414178,0.0,O=C(Cc1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,1.7731293584414178,COc1ccc(CC(=O)N2CCN(C(=O)c3cccc(OC)c3)CC2)cc1,0.8121161338724642,368.4330000000001,2.2309,59.08,4.0,0.0,5.0,27.0,2.0,0.3333333333333333,O=C(Cc1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,0,True,1.7731293584414178,-1.0764632245689536
CC(C)Oc1cccc(C(N)=O)c1,,0.7652935349000414,1.5727,1.6326155741846513,0.0,c1ccccc1,1.6326155741846513,CC(C)Oc1cccc(C(N)=O)c1,0.7652935349000414,179.21899999999997,1.5727,52.32,2.0,1.0,3.0,13.0,1.0,0.3,c1ccccc1,0,True,1.6326155741846513,-1.0809720392846098
COc1ccc(CCCNC(=O)C2CCOCC2)cc1,,0.8106903408439476,2.1706000000000003,1.807403063295947,0.0,O=C(NCCCc1ccccc1)C1CCOCC1,1.807403063295947,COc1ccc(CCCNC(=O)C2CCOCC2)cc1,0.8106903408439476,277.3639999999999,2.1706000000000003,47.56,3.0,1.0,6.0,20.0,1.0,0.5625,O=C(NCCCc1ccccc1)C1CCOCC1,0,True,1.807403063295947,-1.0820127224519995
Cc1cccc(C(=O)N2CC(CNC(=O)c3ccc(F)cc3)C2)n1,,0.9345309290968,2.03112,2.0427979015789965,0.0,O=C(NCC1CN(C(=O)c2ccccn2)C1)c1ccccc1,2.0427979015789965,Cc1cccc(C(=O)N2CC(CNC(=O)c3ccc(F)cc3)C2)n1,0.9345309290968,327.35900000000004,2.03112,62.3,3.0,1.0,4.0,24.0,2.0,0.2777777777777778,O=C(NCC1CN(C(=O)c2ccccn2)C1)c1ccccc1,0,True,2.0427979015789965,-1.1238269724821965
Cc1cccc(CNS(=O)(=O)c2cccc(C)c2)c1,,0.9322941154772892,2.7819400000000014,1.6737720204475934,0.0,O=S(=O)(NCc1ccccc1)c1ccccc1,1.6737720204475934,Cc1cccc(CNS(=O)(=O)c2cccc(C)c2)c1,0.9322941154772892,275.373,2.7819400000000014,46.17,2.0,1.0,4.0,19.0,2.0,0.2,O=S(=O)(NCc1ccccc1)c1ccccc1,0,True,1.6737720204475934,-1.132447904970305
COc1ccc(C=O)cc1,,0.575816465118545,1.5076999999999998,1.4887133227194695,0.0,c1ccccc1,1.4887133227194695,COc1ccc(C=O)cc1,0.575816465118545,136.14999999999998,1.5076999999999998,26.3,2.0,0.0,2.0,10.0,1.0,0.125,c1ccccc1,0,True,1.4887133227194695,-1.1590468576009245
Cc1cc(C(=O)NCCNC(=O)c2ccccc2)cs1,,0.8288310295029749,2.21632,1.89152389255743,0.0,O=C(NCCNC(=O)c1ccsc1)c1ccccc1,1.89152389255743,Cc1cc(C(=O)NCCNC(=O)c2ccccc2)cs1,0.8288310295029749,288.372,2.21632,58.2,3.0,2.0,5.0,20.0,2.0,0.2,O=C(NCCNC(=O)c1ccsc1)c1ccccc1,0,True,1.89152389255743,-1.1708528630544552
CCn1nccc1C(=O)N1CCN(c2ccccc2)CC1,,0.8637217492433185,1.8654,1.969144503156004,0.0,O=C(c1ccn[nH]1)N1CCN(c2ccccc2)CC1,1.969144503156004,CCn1nccc1C(=O)N1CCN(c2ccccc2)CC1,0.8637217492433185,284.36300000000006,1.8654,41.370000000000005,4.0,0.0,3.0,21.0,2.0,0.375,O=C(c1ccn[nH]1)N1CCN(c2ccccc2)CC1,0,True,1.969144503156004,-1.1727227539126854
Cc1cc(C(=O)N2CCN(C(=O)c3ccccc3)CC2)c(C)[nH]1,,0.9244400727317722,2.22974,1.99408462504484,0.0,O=C(c1ccccc1)N1CCN(C(=O)c2cc[nH]c2)CC1,1.99408462504484,Cc1cc(C(=O)N2CCN(C(=O)c3ccccc3)CC2)c(C)[nH]1,0.9244400727317722,311.38500000000005,2.22974,56.41,2.0,1.0,2.0,23.0,2.0,0.3333333333333333,O=C(c1ccccc1)N1CCN(C(=O)c2cc[nH]c2)CC1,0,True,1.99408462504484,-1.184514552313068
COC(=O)c1ccc(NC(=O)C2CCCCC2)cc1,,0.85089927461231,2.9920000000000018,1.553364328139903,0.0,O=C(Nc1ccccc1)C1CCCCC1,1.553364328139903,COC(=O)c1ccc(NC(=O)C2CCCCC2)cc1,0.85089927461231,261.3209999999999,2.9920000000000018,55.4,3.0,1.0,3.0,19.0,1.0,0.4666666666666667,O=C(Nc1ccccc1)C1CCCCC1,0,True,1.553364328139903,-1.198465053527594
CCc1cccc(C(=O)N2CCN(C(=O)c3ccccc3)CC2)c1,,0.8716883541464222,2.847200000000001,1.6507772855953675,0.0,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,1.6507772855953675,CCc1cccc(C(=O)N2CCN(C(=O)c3ccccc3)CC2)c1,0.8716883541464222,322.408,2.847200000000001,40.620000000000005,2.0,0.0,3.0,24.0,2.0,0.3,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,0,True,1.6507772855953675,-1.2026889314489457
Cc1ccc(CNC(=O)NCc2ccc(F)cc2)cc1,,0.8817528723998813,3.1335200000000016,1.533564378387391,0.0,O=C(NCc1ccccc1)NCc1ccccc1,1.533564378387391,Cc1ccc(CNC(=O)NCc2ccc(F)cc2)cc1,0.8817528723998813,272.323,3.1335200000000016,41.13,1.0,2.0,4.0,20.0,2.0,0.1875,O=C(NCc1ccccc1)NCc1ccccc1,0,True,1.533564378387391,-1.2185715059875104
Cc1ccc(C(=O)NCCCNC(=O)CCc2ccccc2)cn1,,0.7314294732177913,2.25892,1.822278957836172,0.0,O=C(CCc1ccccc1)NCCCNC(=O)c1cccnc1,1.822278957836172,Cc1ccc(C(=O)NCCCNC(=O)CCc2ccccc2)cn1,0.7314294732177913,325.412,2.25892,71.09,3.0,2.0,8.0,24.0,2.0,0.3157894736842105,O=C(CCc1ccccc1)NCCCNC(=O)c1cccnc1,0,True,1.822278957836172,-1.2203094846183806
COc1ccccc1CNC(=O)Cc1ccc(Cl)cc1,,0.91776435817498,3.2075000000000014,1.5358866455938678,0.0,O=C(Cc1ccccc1)NCc1ccccc1,1.5358866455938678,COc1ccccc1CNC(=O)Cc1ccc(Cl)cc1,0.91776435817498,289.76199999999994,3.2075000000000014,38.33,2.0,1.0,5.0,20.0,2.0,0.1875,O=C(Cc1ccccc1)NCc1ccccc1,0,True,1.5358866455938678,-1.2218722874188885
COc1ccc(C(=O)N2CCCN(c3ccccc3)CC2)cc1,,0.8733417167862145,3.0477000000000016,1.580605214994501,0.0,O=C(c1ccccc1)N1CCCN(c2ccccc2)CC1,1.580605214994501,COc1ccc(C(=O)N2CCCN(c3ccccc3)CC2)cc1,0.8733417167862145,310.39700000000005,3.0477000000000016,32.78,3.0,0.0,3.0,23.0,2.0,0.3157894736842105,O=C(c1ccccc1)N1CCCN(c2ccccc2)CC1,0,True,1.580605214994501,-1.2311134982082872
Cc1ccccc1C(=O)NCCCNC(=O)c1ccc(C(N)=O)cc1,,0.6684494174205091,1.6438199999999998,1.7265391482645551,0.0,O=C(NCCCNC(=O)c1ccccc1)c1ccccc1,1.7265391482645551,Cc1ccccc1C(=O)NCCCNC(=O)c1ccc(C(N)=O)cc1,0.6684494174205091,339.39500000000004,1.6438199999999998,101.29,3.0,3.0,7.0,25.0,2.0,0.2105263157894736,O=C(NCCCNC(=O)c1ccccc1)c1ccccc1,0,True,1.7265391482645551,-1.236179730844046
CCC(C)(C)C(=O)N1CCN(C(=O)c2ccccc2)CC1,,0.8567121663557719,2.4072000000000005,1.890949190723948,0.0,O=C(c1ccccc1)N1CCNCC1,1.890949190723948,CCC(C)(C)C(=O)N1CCN(C(=O)c2ccccc2)CC1,0.8567121663557719,288.3910000000001,2.4072000000000005,40.620000000000005,2.0,0.0,3.0,21.0,1.0,0.5294117647058824,O=C(c1ccccc1)N1CCNCC1,0,True,1.890949190723948,-1.2378370243681762
Cc1cccc(C(=O)N2CCN(c3ccc(F)cc3)CC2)n1,,0.8546321826088874,2.4915200000000004,1.8508376429010407,0.0,O=C(c1ccccn1)N1CCN(c2ccccc2)CC1,1.8508376429010407,Cc1cccc(C(=O)N2CCN(c3ccc(F)cc3)CC2)n1,0.8546321826088874,299.34900000000005,2.4915200000000004,36.440000000000005,3.0,0.0,2.0,22.0,2.0,0.2941176470588235,O=C(c1ccccn1)N1CCN(c2ccccc2)CC1,0,True,1.8508376429010407,-1.2419654602921535
CCc1cccc(NC(=O)N2CCCC2)c1,,0.812968349132454,2.8767000000000014,1.6208524887262588,0.0,O=C(Nc1ccccc1)N1CCCC1,1.6208524887262588,CCc1cccc(NC(=O)N2CCCC2)c1,0.812968349132454,218.29999999999995,2.8767000000000014,32.34,1.0,1.0,2.0,16.0,1.0,0.4615384615384615,O=C(Nc1ccccc1)N1CCCC1,0,True,1.6208524887262588,-1.2462341395938055
Cc1ccc(C(=O)N2CCN(c3ccc(F)cc3)CC2)nc1,,0.8546321826088874,2.4915200000000004,1.8587936868570871,0.0,O=C(c1ccccn1)N1CCN(c2ccccc2)CC1,1.8587936868570871,Cc1ccc(C(=O)N2CCN(c3ccc(F)cc3)CC2)nc1,0.8546321826088874,299.3490000000001,2.4915200000000004,36.440000000000005,3.0,0.0,2.0,22.0,2.0,0.2941176470588235,O=C(c1ccccn1)N1CCN(c2ccccc2)CC1,0,True,1.8587936868570871,-1.2499215042482
COc1ccc(C(=O)N2CCN(c3ccccc3)CC2)cc1C,,0.8735871292389987,2.966020000000001,1.6420880247220868,0.0,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,1.6420880247220868,COc1ccc(C(=O)N2CCN(c3ccccc3)CC2)cc1C,0.8735871292389987,310.3970000000001,2.966020000000001,32.78,3.0,0.0,3.0,23.0,2.0,0.3157894736842105,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,True,1.6420880247220868,-1.2515108954830887
CCCC(=O)NCCCNC(=O)c1ccc2ccccc2n1,,0.7704600547608339,2.271000000000001,1.89620028026368,0.0,c1ccc2ncccc2c1,1.89620028026368,CCCC(=O)NCCCNC(=O)c1ccc2ccccc2n1,0.7704600547608339,299.374,2.271000000000001,71.09,3.0,2.0,7.0,22.0,2.0,0.3529411764705882,c1ccc2ncccc2c1,0,True,1.89620028026368,-1.2612402255028465
Cc1cccc(C(=O)NCCCOc2ccccc2)c1,,0.8178278789173543,3.193920000000002,1.483937811306557,0.0,O=C(NCCCOc1ccccc1)c1ccccc1,1.483937811306557,Cc1cccc(C(=O)NCCCOc2ccccc2)c1,0.8178278789173543,269.344,3.193920000000002,38.33,2.0,1.0,6.0,20.0,2.0,0.2352941176470588,O=C(NCCCOc1ccccc1)c1ccccc1,0,True,1.483937811306557,-1.2630699323892038
Cc1ccc(C(=O)N2CCN(c3cccc(F)c3)CC2)cn1,,0.8546321826088874,2.4915200000000004,1.874250829714228,0.0,O=C(c1cccnc1)N1CCN(c2ccccc2)CC1,1.874250829714228,Cc1ccc(C(=O)N2CCN(c3cccc(F)c3)CC2)cn1,0.8546321826088874,299.3490000000001,2.4915200000000004,36.440000000000005,3.0,0.0,2.0,22.0,2.0,0.2941176470588235,O=C(c1cccnc1)N1CCN(c2ccccc2)CC1,0,True,1.874250829714228,-1.2653786471053408
COc1ccc(NC(=O)c2ccc(C)cc2)c(C)c1,,0.9102074865674228,3.5643400000000023,1.3954042410571734,0.0,O=C(Nc1ccccc1)c1ccccc1,1.3954042410571734,COc1ccc(NC(=O)c2ccc(C)cc2)c(C)c1,0.9102074865674228,255.317,3.5643400000000023,38.33,2.0,1.0,3.0,19.0,2.0,0.1875,O=C(Nc1ccccc1)c1ccccc1,0,True,1.3954042410571734,-1.2673667544897518
Cc1cccc(CNC(=O)N2CCN(c3ccccc3)CC2)c1,,0.945755400488982,3.0268200000000016,1.703908314879687,0.0,O=C(NCc1ccccc1)N1CCN(c2ccccc2)CC1,1.703908314879687,Cc1cccc(CNC(=O)N2CCN(c3ccccc3)CC2)c1,0.945755400488982,309.41300000000007,3.0268200000000016,35.580000000000005,2.0,1.0,3.0,23.0,2.0,0.3157894736842105,O=C(NCc1ccccc1)N1CCN(c2ccccc2)CC1,0,True,1.703908314879687,-1.2715629143907057
Cc1cccc(-n2ccc(C(=O)NC3CCOCC3)n2)c1,,0.9391737243194046,2.08952,2.1679321450223323,0.0,O=C(NC1CCOCC1)c1ccn(-c2ccccc2)n1,2.1679321450223323,Cc1cccc(-n2ccc(C(=O)NC3CCOCC3)n2)c1,0.9391737243194046,285.347,2.08952,56.150000000000006,4.0,1.0,3.0,21.0,2.0,0.375,O=C(NC1CCOCC1)c1ccn(-c2ccccc2)n1,0,True,2.1679321450223323,-1.2735184207029275
Cc1ccc(C(=O)NC2CCN(C(=O)c3ccn[nH]3)CC2)cc1,,0.9061564531391336,1.7527199999999998,2.082250961785024,0.0,O=C(NC1CCN(C(=O)c2ccn[nH]2)CC1)c1ccccc1,2.082250961785024,Cc1ccc(C(=O)NC2CCN(C(=O)c3ccn[nH]3)CC2)cc1,0.9061564531391336,312.37300000000005,1.7527199999999998,78.09,3.0,2.0,3.0,23.0,2.0,0.3529411764705882,O=C(NC1CCN(C(=O)c2ccn[nH]2)CC1)c1ccccc1,0,True,2.082250961785024,-1.2997345086458902
Cc1ccc(C(=O)NCC2CN(C(=O)c3ccc(F)c(F)c3)C2)cn1,,0.9237786843717576,2.1702200000000005,2.1387990622636,0.0,O=C(NCC1CN(C(=O)c2ccccc2)C1)c1cccnc1,2.1387990622636,Cc1ccc(C(=O)NCC2CN(C(=O)c3ccc(F)c(F)c3)C2)cn1,0.9237786843717576,345.3490000000001,2.1702200000000005,62.3,3.0,1.0,4.0,25.0,2.0,0.2777777777777778,O=C(NCC1CN(C(=O)c2ccccc2)C1)c1cccnc1,0,True,2.1387990622636,-1.300130377891843
COc1ccc(C(=O)NCCCOc2ccccc2F)cc1,,0.7998285099002951,3.0332000000000017,1.587253027516427,0.0,O=C(NCCCOc1ccccc1)c1ccccc1,1.587253027516427,COc1ccc(C(=O)NCCCOc2ccccc2F)cc1,0.7998285099002951,303.333,3.0332000000000017,47.56,3.0,1.0,7.0,22.0,2.0,0.2352941176470588,O=C(NCCCOc1ccccc1)c1ccccc1,0,True,1.587253027516427,-1.3040245176161327
CCOc1cccc(C(=O)N2CCCCCC2)c1,,0.821061232795932,3.101500000000001,1.5757899822049328,0.0,O=C(c1ccccc1)N1CCCCCC1,1.5757899822049328,CCOc1cccc(C(=O)N2CCCCCC2)c1,0.821061232795932,247.3379999999999,3.101500000000001,29.54,2.0,0.0,3.0,18.0,1.0,0.5333333333333333,O=C(c1ccccc1)N1CCCCCC1,0,True,1.5757899822049328,-1.3054787494090014
CC1CCN(C(=O)CNC(=O)c2ccccc2O)CC1,,0.8759817658718189,1.3804999999999994,1.8749784327540748,0.0,O=C(NCC(=O)N1CCCCC1)c1ccccc1,1.8749784327540748,CC1CCN(C(=O)CNC(=O)c2ccccc2O)CC1,0.8759817658718189,276.33600000000007,1.3804999999999994,69.64,3.0,2.0,3.0,20.0,1.0,0.4666666666666667,O=C(NCC(=O)N1CCCCC1)c1ccccc1,0,True,1.8749784327540748,-1.3087466668822563
Cc1cc(C(=O)NC2CCN(C(=O)Cc3ccccc3)CC2)n(C)n1,,0.9209570415438516,1.6920199999999996,2.078085472362991,0.0,O=C(NC1CCN(C(=O)Cc2ccccc2)CC1)c1ccn[nH]1,2.078085472362991,Cc1cc(C(=O)NC2CCN(C(=O)Cc3ccccc3)CC2)n(C)n1,0.9209570415438516,340.4270000000001,1.6920199999999996,67.23,4.0,1.0,4.0,25.0,2.0,0.4210526315789473,O=C(NC1CCN(C(=O)Cc2ccccc2)CC1)c1ccn[nH]1,0,True,2.078085472362991,-1.31111843081914
CC(C)CNC(=O)CNC(=O)C1CCCCC1,,0.7639773953926781,1.4550999999999992,1.80801388134956,0.0,C1CCCCC1,1.80801388134956,CC(C)CNC(=O)CNC(=O)C1CCCCC1,0.7639773953926781,240.34699999999992,1.4550999999999992,58.2,2.0,2.0,5.0,17.0,0.0,0.8461538461538461,C1CCCCC1,0,True,1.80801388134956,-1.3164864859568826
Cc1ccc(N2CCOCC2)cc1NC(=O)C(=O)NCc1ccc(F)cc1,,0.8089176772840068,2.22562,2.014099188611248,0.0,O=C(NCc1ccccc1)C(=O)Nc1cccc(N2CCOCC2)c1,2.014099188611248,Cc1ccc(N2CCOCC2)cc1NC(=O)C(=O)NCc1ccc(F)cc1,0.8089176772840068,371.4120000000001,2.22562,70.67,4.0,2.0,4.0,27.0,2.0,0.3,O=C(NCc1ccccc1)C(=O)Nc1cccc(N2CCOCC2)c1,0,True,2.014099188611248,-1.3179915113272411
CCOC(=O)C1CCN(C(=O)N2CCN(C(=O)c3ccc(F)cc3)CC2)CC1,,0.7391089831996255,1.9786,2.049872588479605,0.0,O=C(c1ccccc1)N1CCN(C(=O)N2CCCCC2)CC1,2.049872588479605,CCOC(=O)C1CCN(C(=O)N2CCN(C(=O)c3ccc(F)cc3)CC2)CC1,0.7391089831996255,391.44300000000015,1.9786,70.16,4.0,0.0,3.0,28.0,1.0,0.55,O=C(c1ccccc1)N1CCN(C(=O)N2CCCCC2)CC1,0,True,2.049872588479605,-1.3214636052799795
CC(C)CNC(=O)C(=O)NC1CCN(c2ccccc2)CC1,,0.8296197580696596,1.5438,1.942885888204128,0.0,c1ccc(N2CCCCC2)cc1,1.942885888204128,CC(C)CNC(=O)C(=O)NC1CCN(c2ccccc2)CC1,0.8296197580696596,303.40600000000006,1.5438,61.440000000000005,3.0,2.0,4.0,22.0,1.0,0.5294117647058824,c1ccc(N2CCCCC2)cc1,0,True,1.942885888204128,-1.3413661301344684
Cc1ccc(C(=O)N2CCN(c3cccc(F)c3)CC2)cc1,,0.8503613994065067,3.0965200000000017,1.644402478065878,0.0,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,1.644402478065878,Cc1ccc(C(=O)N2CCN(c3cccc(F)c3)CC2)cc1,0.8503613994065067,298.3610000000001,3.0965200000000017,23.550000000000004,2.0,0.0,2.0,22.0,2.0,0.2777777777777778,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,True,1.644402478065878,-1.342301078659372
Cc1ccccc1CC(=O)NCCOC1CCOCC1,,0.807282276611804,1.84932,2.075808368335736,0.0,O=C(Cc1ccccc1)NCCOC1CCOCC1,2.075808368335736,Cc1ccccc1CC(=O)NCCOC1CCOCC1,0.807282276611804,277.36400000000003,1.84932,47.56,3.0,1.0,6.0,20.0,1.0,0.5625,O=C(Cc1ccccc1)NCCOC1CCOCC1,0,True,2.075808368335736,-1.343866091723932
Cc1ccc(CNC(=O)Cc2ccc(Br)cc2)cn1,,0.9411558548909352,3.011420000000001,1.7803720204475957,0.0,O=C(Cc1ccccc1)NCc1cccnc1,1.7803720204475957,Cc1ccc(CNC(=O)Cc2ccc(Br)cc2)cn1,0.9411558548909352,319.20200000000006,3.011420000000001,41.99,2.0,1.0,4.0,19.0,2.0,0.2,O=C(Cc1ccccc1)NCc1cccnc1,0,True,1.7803720204475957,-1.344926165556661
CCn1cc(C(=O)N(C)CCNC(=O)c2ccc(C)cc2C)cn1,,0.882023312987839,2.02184,2.230333503290717,0.0,O=C(NCCNC(=O)c1cn[nH]c1)c1ccccc1,2.230333503290717,CCn1cc(C(=O)N(C)CCNC(=O)c2ccc(C)cc2C)cn1,0.882023312987839,328.41600000000005,2.02184,67.23,4.0,1.0,6.0,24.0,2.0,0.3888888888888889,O=C(NCCNC(=O)c1cn[nH]c1)c1ccccc1,0,True,2.230333503290717,-1.359230190302878
CC(C)(C)OC(=O)C(=O)NCc1ccccc1,,0.6260247751509446,1.6444999999999996,1.8083271169576136,0.0,c1ccccc1,1.8083271169576136,CC(C)(C)OC(=O)C(=O)NCc1ccccc1,0.6260247751509446,235.283,1.6444999999999996,55.400000000000006,3.0,1.0,2.0,17.0,1.0,0.3846153846153846,c1ccccc1,0,True,1.8083271169576136,-1.3600523418066692
