smiles,Mol,QED,logP,SA,PAINS,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,gov_score
Cc1ccccc1NC(N)=O,,0.6256042466747036,1.48562,1.4489111055279995,0.0,c1ccccc1,1.4489111055279995,Cc1ccccc1NC(N)=O,0.6256042466747036,150.18099999999998,1.48562,55.12,1.0,2.0,1.0,11.0,1.0,0.125,c1ccccc1,0,True,1.4489111055279995,-1.080496858853296
CC(=O)N1CCC(C(=O)NCC2CCCCC2)CC1,,0.8484282049751661,1.9414,1.9186566358322104,0.0,O=C(NCC1CCCCC1)C1CCNCC1,1.9186566358322104,CC(=O)N1CCC(C(=O)NCC2CCCCC2)CC1,0.8484282049751661,266.38499999999993,1.9414,49.41,2.0,1.0,3.0,19.0,0.0,0.8666666666666667,O=C(NCC1CCCCC1)C1CCNCC1,0,True,1.9186566358322104,-1.099528430857044
Cc1ccc(C(=O)N2CCN(c3ncccn3)CC2)c(C)c1,,0.8509041718438284,2.05584,1.937336543999944,0.0,O=C(c1ccccc1)N1CCN(c2ncccn2)CC1,1.937336543999944,Cc1ccc(C(=O)N2CCN(c3ncccn3)CC2)c(C)c1,0.8509041718438284,296.3740000000001,2.05584,49.330000000000005,4.0,0.0,2.0,22.0,2.0,0.3529411764705882,O=C(c1ccccc1)N1CCN(c2ncccn2)CC1,0,True,1.937336543999944,-1.1143523721561155
Cc1ccc(C(=O)NCCOc2ccccc2F)cn1,,0.8513707773657565,2.3379200000000004,1.8014242974157284,0.0,O=C(NCCOc1ccccc1)c1cccnc1,1.8014242974157284,Cc1ccc(C(=O)NCCOc2ccccc2F)cn1,0.8513707773657565,274.295,2.3379200000000004,51.22,3.0,1.0,5.0,20.0,2.0,0.2,O=C(NCCOc1ccccc1)c1cccnc1,0,True,1.8014242974157284,-1.1190135200499722
CC(C)C(=O)N1CCC(NC(=O)CCc2ccccc2)CC1,,0.9076462602093032,2.3824,1.838275962645815,0.0,O=C(CCc1ccccc1)NC1CCNCC1,1.838275962645815,CC(C)C(=O)N1CCC(NC(=O)CCc2ccccc2)CC1,0.9076462602093032,302.41800000000006,2.3824,49.41,2.0,1.0,5.0,22.0,1.0,0.5555555555555556,O=C(CCc1ccccc1)NC1CCNCC1,0,True,1.838275962645815,-1.1218297024365118
CCCC(=O)NCCNC(=O)CCc1ccccc1,,0.6998876462063623,1.6516999999999993,1.648779712755287,0.0,c1ccccc1,1.648779712755287,CCCC(=O)NCCNC(=O)CCc1ccccc1,0.6998876462063623,262.35299999999995,1.6516999999999993,58.2,2.0,2.0,8.0,19.0,1.0,0.4666666666666667,c1ccccc1,0,True,1.648779712755287,-1.123042066548925
COc1ccc(CNC(=O)COC(=O)c2ccc(F)c(F)c2)cc1,,0.8237925475512847,2.4466,1.7242743654136683,0.0,O=C(COC(=O)c1ccccc1)NCc1ccccc1,1.7242743654136683,COc1ccc(CNC(=O)COC(=O)c2ccc(F)c(F)c2)cc1,0.8237925475512847,335.306,2.4466,64.63,4.0,1.0,6.0,24.0,2.0,0.1764705882352941,O=C(COC(=O)c1ccccc1)NCc1ccccc1,0,True,1.7242743654136683,-1.1237818178623837
COc1ccc(C(=O)NCCCNC(=O)c2ccccc2C)cc1,,0.7685202438491426,2.5535200000000007,1.616252939736624,0.0,O=C(NCCCNC(=O)c1ccccc1)c1ccccc1,1.616252939736624,COc1ccc(C(=O)NCCCNC(=O)c2ccccc2C)cc1,0.7685202438491426,326.396,2.5535200000000007,67.43,3.0,2.0,7.0,24.0,2.0,0.2631578947368421,O=C(NCCCNC(=O)c1ccccc1)c1ccccc1,0,True,1.616252939736624,-1.124492695887482
Cc1ccccc1CCC(=O)NCCNC(=O)c1ccccc1,,0.7719433682075075,2.47382,1.6598299827640428,0.0,O=C(CCc1ccccc1)NCCNC(=O)c1ccccc1,1.6598299827640428,Cc1ccccc1CCC(=O)NCCNC(=O)c1ccccc1,0.7719433682075075,310.397,2.47382,58.2,2.0,2.0,7.0,23.0,2.0,0.2631578947368421,O=C(CCc1ccccc1)NCCNC(=O)c1ccccc1,0,True,1.6598299827640428,-1.1247966145565353
NC(=O)C1CCCCCCC1,,0.6164607089059886,1.8322,1.6742365645850723,0.0,C1CCCCCCC1,1.6742365645850723,NC(=O)C1CCCCCCC1,0.6164607089059886,155.241,1.8322,43.09,1.0,1.0,1.0,11.0,0.0,0.8888888888888888,C1CCCCCCC1,0,True,1.6742365645850723,-1.1416758556790838
CCOc1ccc(NC(=O)C(=O)Nc2ccc(F)cc2)cc1,,0.8534158930586465,2.801600000000001,1.596269759171868,0.0,O=C(Nc1ccccc1)C(=O)Nc1ccccc1,1.596269759171868,CCOc1ccc(NC(=O)C(=O)Nc2ccc(F)cc2)cc1,0.8534158930586465,302.305,2.801600000000001,67.42999999999999,3.0,2.0,4.0,22.0,2.0,0.125,O=C(Nc1ccccc1)C(=O)Nc1ccccc1,0,True,1.596269759171868,-1.143653866113222
COc1ccccc1C(=O)NCCCc1ccccc1,,0.8184772970878348,3.057800000000001,1.447522426691174,0.0,O=C(NCCCc1ccccc1)c1ccccc1,1.447522426691174,COc1ccccc1C(=O)NCCCc1ccccc1,0.8184772970878348,269.34399999999994,3.057800000000001,38.33,2.0,1.0,6.0,20.0,2.0,0.2352941176470588,O=C(NCCCc1ccccc1)c1ccccc1,0,True,1.447522426691174,-1.1579451296033398
COc1ccc(C(=O)N2CCN(c3cccc(F)c3)CC2)cc1,,0.873198545528473,2.7967000000000013,1.6591691436032043,0.0,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,1.6591691436032043,COc1ccc(C(=O)N2CCN(c3cccc(F)c3)CC2)cc1,0.873198545528473,314.36000000000007,2.7967000000000013,32.78,3.0,0.0,3.0,23.0,2.0,0.2777777777777778,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,True,1.6591691436032043,-1.184320598074732
Cc1cc(F)ccc1C(=O)N1CCN(c2ncccn2)CC1,,0.849595317184765,1.88652,1.978885994549394,0.0,O=C(c1ccccc1)N1CCN(c2ncccn2)CC1,1.978885994549394,Cc1cc(F)ccc1C(=O)N1CCN(c2ncccn2)CC1,0.849595317184765,300.33700000000005,1.88652,49.330000000000005,4.0,0.0,2.0,22.0,2.0,0.3125,O=C(c1ccccc1)N1CCN(c2ncccn2)CC1,0,True,1.978885994549394,-1.186030677364629
Cc1ccc(C(=O)N2CCN(c3ccc(F)cc3)CC2)cn1,,0.8546321826088874,2.4915200000000004,1.8107475330109324,0.0,O=C(c1cccnc1)N1CCN(c2ccccc2)CC1,1.8107475330109324,Cc1ccc(C(=O)N2CCN(c3ccc(F)cc3)CC2)cn1,0.8546321826088874,299.3490000000001,2.4915200000000004,36.440000000000005,3.0,0.0,2.0,22.0,2.0,0.2941176470588235,O=C(c1cccnc1)N1CCN(c2ccccc2)CC1,0,True,1.8107475330109324,-1.2018753504020452
CCc1nnc(CNC(=O)c2ccc(C)cc2)s1,,0.9187237309954376,2.3389200000000008,1.968640765358432,0.0,O=C(NCc1nncs1)c1ccccc1,1.968640765358432,CCc1nnc(CNC(=O)c2ccc(C)cc2)s1,0.9187237309954376,261.35,2.3389200000000008,54.88,4.0,1.0,4.0,18.0,2.0,0.3076923076923077,O=C(NCc1nncs1)c1ccccc1,0,True,1.968640765358432,-1.2193770343629948
Cc1ccc(C(=O)N2CCCCCC2)cc1,,0.707789513648316,3.0112200000000016,1.4244899469202377,0.0,O=C(c1ccccc1)N1CCCCCC1,1.4244899469202377,Cc1ccc(C(=O)N2CCCCCC2)cc1,0.707789513648316,217.31199999999995,3.0112200000000016,20.31,1.0,0.0,1.0,16.0,1.0,0.5,O=C(c1ccccc1)N1CCCCCC1,0,True,1.4244899469202377,-1.2223104332719226
CCc1ccccc1CNC(=O)CNC(=O)OC(C)(C)C,,0.8753409634051086,2.389900000000001,1.9033626487722497,0.0,c1ccccc1,1.9033626487722497,CCc1ccccc1CNC(=O)CNC(=O)OC(C)(C)C,0.8753409634051086,292.379,2.389900000000001,67.43,3.0,2.0,5.0,21.0,1.0,0.5,c1ccccc1,0,True,1.9033626487722497,-1.2229716853671415
Cc1ccc(C(=O)N2CC(O)(CNC(=O)c3ccccc3)C2)cc1,,0.8976257090620899,1.61192,1.9398920462403044,0.0,O=C(NCC1CN(C(=O)c2ccccc2)C1)c1ccccc1,1.9398920462403044,Cc1ccc(C(=O)N2CC(O)(CNC(=O)c3ccccc3)C2)cc1,0.8976257090620899,324.38000000000005,1.61192,69.64000000000001,3.0,2.0,4.0,24.0,2.0,0.2631578947368421,O=C(NCC1CN(C(=O)c2ccccc2)C1)c1ccccc1,0,True,1.9398920462403044,-1.2363063371782144
CCc1ccc(CN(C)C(=O)C(=O)NCc2ccccc2)cc1,,0.8628227227618253,2.5238000000000005,1.8473026132105208,0.0,O=C(NCc1ccccc1)C(=O)NCc1ccccc1,1.8473026132105208,CCc1ccc(CN(C)C(=O)C(=O)NCc2ccccc2)cc1,0.8628227227618253,310.397,2.5238000000000005,49.41,2.0,1.0,5.0,23.0,2.0,0.2631578947368421,O=C(NCc1ccccc1)C(=O)NCc1ccccc1,0,True,1.8473026132105208,-1.2463798904486958
Cc1ccccc1CNC(=O)NCC1CCC1,,0.8227996833733441,2.5943200000000006,1.7739377356867116,0.0,O=C(NCc1ccccc1)NCC1CCC1,1.7739377356867116,Cc1ccccc1CNC(=O)NCC1CCC1,0.8227996833733441,232.327,2.5943200000000006,41.13,1.0,2.0,4.0,17.0,1.0,0.5,O=C(NCc1ccccc1)NCC1CCC1,0,True,1.7739377356867116,-1.248298052313368
Cc1ccc(-c2ccccc2)cc1NC(=O)NCCO,,0.7996797226082643,2.77582,1.6830251071323286,0.0,c1ccc(-c2ccccc2)cc1,1.6830251071323286,Cc1ccc(-c2ccccc2)cc1NC(=O)NCCO,0.7996797226082643,270.332,2.77582,61.36,2.0,3.0,4.0,20.0,2.0,0.1875,c1ccc(-c2ccccc2)cc1,0,True,1.6830251071323286,-1.2712553845240642
CCOC(=O)C1CCN(C(=O)N2CCN(c3ccccc3)CC2)CC1,,0.7883646820357422,2.2036999999999995,1.9604973900227964,0.0,O=C(N1CCCCC1)N1CCN(c2ccccc2)CC1,1.9604973900227964,CCOC(=O)C1CCN(C(=O)N2CCN(c3ccccc3)CC2)CC1,0.7883646820357422,345.4430000000001,2.2036999999999995,53.09,4.0,0.0,3.0,25.0,1.0,0.5789473684210527,O=C(N1CCCCC1)N1CCN(c2ccccc2)CC1,0,True,1.9604973900227964,-1.273982707987054
Cc1ccc(NC(=O)NCc2ccc(C(=O)[O-])cc2)cc1,,0.8953688402605688,1.68022,2.01406213412187,0.0,O=C(NCc1ccccc1)Nc1ccccc1,2.01406213412187,Cc1ccc(NC(=O)NCc2ccc(C(=O)[O-])cc2)cc1,0.8953688402605688,283.307,1.68022,81.26,3.0,2.0,4.0,21.0,2.0,0.125,O=C(NCc1ccccc1)Nc1ccccc1,0,True,2.01406213412187,-1.2785832938613013
COc1ccc(CNC(=O)c2cccc(C)c2F)cc1,,0.9293477145197748,3.072720000000001,1.676471564622206,0.0,O=C(NCc1ccccc1)c1ccccc1,1.676471564622206,COc1ccc(CNC(=O)c2cccc(C)c2F)cc1,0.9293477145197748,273.307,3.072720000000001,38.33,2.0,1.0,4.0,20.0,2.0,0.1875,O=C(NCc1ccccc1)c1ccccc1,0,True,1.676471564622206,-1.2834838501024315
Cc1ccc(NC(=O)COc2ccc(Cl)cc2)cc1,,0.9245619699406552,3.6659200000000016,1.3794258666014407,0.0,O=C(COc1ccccc1)Nc1ccccc1,1.3794258666014407,Cc1ccc(NC(=O)COc2ccc(Cl)cc2)cc1,0.9245619699406552,275.735,3.6659200000000016,38.33,2.0,1.0,4.0,19.0,2.0,0.1333333333333333,O=C(COc1ccccc1)Nc1ccccc1,0,True,1.3794258666014407,-1.2878238966607864
COc1cc(N2CCN(C(=O)C3CCOCC3)CC2)ccc1F,,0.8524437891165815,1.9095,2.09842368905775,0.0,O=C(C1CCOCC1)N1CCN(c2ccccc2)CC1,2.09842368905775,COc1cc(N2CCN(C(=O)C3CCOCC3)CC2)ccc1F,0.8524437891165815,322.38,1.9095,42.010000000000005,4.0,0.0,3.0,23.0,1.0,0.5882352941176471,O=C(C1CCOCC1)N1CCN(c2ccccc2)CC1,0,True,2.09842368905775,-1.2912298999411684
Cc1ccc(CNC(=O)CCc2ccc(F)cc2)cc1,,0.887087043648187,3.3831200000000017,1.491338467456215,0.0,O=C(CCc1ccccc1)NCc1ccccc1,1.491338467456215,Cc1ccc(CNC(=O)CCc2ccc(F)cc2)cc1,0.887087043648187,271.335,3.3831200000000017,29.1,1.0,1.0,5.0,20.0,2.0,0.2352941176470588,O=C(CCc1ccccc1)NCc1ccccc1,0,True,1.491338467456215,-1.2958114238080287
CCCCC(=O)N1CCC(NC(=O)c2ccccc2F)CC1,,0.909102948063532,2.736700000000001,1.8414896102884943,0.0,O=C(NC1CCNCC1)c1ccccc1,1.8414896102884943,CCCCC(=O)N1CCC(NC(=O)c2ccccc2F)CC1,0.909102948063532,306.38100000000014,2.736700000000001,49.41,2.0,1.0,5.0,22.0,1.0,0.5294117647058824,O=C(NC1CCNCC1)c1ccccc1,0,True,1.8414896102884943,-1.3007366622249628
Cc1ccc(C(=O)N2CCC(CNC(=O)c3ccccc3)CC2)cn1,,0.932875561350654,2.672220000000001,1.9028012361766395,0.0,O=C(NCC1CCN(C(=O)c2cccnc2)CC1)c1ccccc1,1.9028012361766395,Cc1ccc(C(=O)N2CCC(CNC(=O)c3ccccc3)CC2)cn1,0.932875561350654,337.4230000000001,2.672220000000001,62.3,3.0,1.0,4.0,25.0,2.0,0.35,O=C(NCC1CCN(C(=O)c2cccnc2)CC1)c1ccccc1,0,True,1.9028012361766395,-1.3060356748259863
CC(C)CNC(=O)c1ccn(-c2cccc(F)c2)n1,,0.9182490815269028,2.3972000000000007,2.028852717109423,0.0,c1ccc(-n2cccn2)cc1,2.028852717109423,CC(C)CNC(=O)c1ccn(-c2cccc(F)c2)n1,0.9182490815269028,261.29999999999995,2.3972000000000007,46.92,3.0,1.0,4.0,19.0,2.0,0.2857142857142857,c1ccc(-n2cccn2)cc1,0,True,2.028852717109423,-1.3092036355825205
Cc1ccc(CCNC(=O)NCc2ccc(F)cc2)cc1,,0.8705849293979844,3.176020000000001,1.592801312739862,0.0,O=C(NCCc1ccccc1)NCc1ccccc1,1.592801312739862,Cc1ccc(CCNC(=O)NCc2ccc(F)cc2)cc1,0.8705849293979844,286.35,3.176020000000001,41.13,1.0,2.0,5.0,21.0,2.0,0.2352941176470588,O=C(NCCc1ccccc1)NCc1ccccc1,0,True,1.592801312739862,-1.3102263833418781
COc1ccc(C(=O)N2CCN(C(=O)Cc3cccc(OC)c3OC)CC2)cc1,,0.7465892905852068,2.2395,1.9426784299640008,0.0,O=C(Cc1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,1.9426784299640008,COc1ccc(C(=O)N2CCN(C(=O)Cc3cccc(OC)c3OC)CC2)cc1,0.7465892905852068,398.4590000000002,2.2395,68.31,5.0,0.0,6.0,29.0,2.0,0.3636363636363636,O=C(Cc1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,0,True,1.9426784299640008,-1.315839139378794
Cc1ccc(C(=O)NC2CCN(C(=O)C(=O)NCc3ccc(F)cc3)CC2)cc1,,0.7765134822874333,2.17132,2.0070748652360475,0.0,O=C(NCc1ccccc1)C(=O)N1CCC(NC(=O)c2ccccc2)CC1,2.0070748652360475,Cc1ccc(C(=O)NC2CCN(C(=O)C(=O)NCc3ccc(F)cc3)CC2)cc1,0.7765134822874333,397.4500000000001,2.17132,78.51,3.0,2.0,4.0,29.0,2.0,0.3181818181818182,O=C(NCc1ccccc1)C(=O)N1CCC(NC(=O)c2ccccc2)CC1,0,True,2.0070748652360475,-1.3162213829486142
CC(C)Oc1cccc(C(=O)NCc2ccccc2)c1,,0.90304026594129,3.403800000000002,1.518117414824637,0.0,O=C(NCc1ccccc1)c1ccccc1,1.518117414824637,CC(C)Oc1cccc(C(=O)NCc2ccccc2)c1,0.90304026594129,269.344,3.403800000000002,38.33,2.0,1.0,5.0,20.0,2.0,0.2352941176470588,O=C(NCc1ccccc1)c1ccccc1,0,True,1.518117414824637,-1.316977148883348
CNC(=O)c1ccc(NC(=O)C(=O)N2CCCN(c3ccc(F)cc3)CC2)cc1,,0.773706426841521,1.8626999999999991,2.0321803061366097,0.0,O=C(Nc1ccccc1)C(=O)N1CCCN(c2ccccc2)CC1,2.0321803061366097,CNC(=O)c1ccc(NC(=O)C(=O)N2CCCN(c3ccc(F)cc3)CC2)cc1,0.773706426841521,398.4380000000001,1.8626999999999991,81.75,4.0,2.0,3.0,29.0,2.0,0.2857142857142857,O=C(Nc1ccccc1)C(=O)N1CCCN(c2ccccc2)CC1,0,True,2.0321803061366097,-1.327123879295089
COc1ccc(C(=O)NCCCC2CCOCC2)cc1,,0.8131380688558191,2.631800000000001,1.8264367502985976,0.0,O=C(NCCCC1CCOCC1)c1ccccc1,1.8264367502985976,COc1ccc(C(=O)NCCCC2CCOCC2)cc1,0.8131380688558191,277.3639999999999,2.631800000000001,47.56,3.0,1.0,6.0,20.0,1.0,0.5625,O=C(NCCCC1CCOCC1)c1ccccc1,0,True,1.8264367502985976,-1.329198681442779
Cc1ccccc1C(=O)N1CCN(c2ccc(F)cc2)CC1,,0.8503613994065067,3.0965200000000017,1.633437642901043,0.0,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,1.633437642901043,Cc1ccccc1C(=O)N1CCN(c2ccc(F)cc2)CC1,0.8503613994065067,298.36100000000005,3.0965200000000017,23.550000000000004,2.0,0.0,2.0,22.0,2.0,0.2777777777777778,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,True,1.633437642901043,-1.3313362434945373
COc1ccc(CC(=O)NCCOc2cc(C)ccc2OC)cc1,,0.7567556985803023,2.7499200000000013,1.7158251116823244,0.0,O=C(Cc1ccccc1)NCCOc1ccccc1,1.7158251116823244,COc1ccc(CC(=O)NCCOc2cc(C)ccc2OC)cc1,0.7567556985803023,329.396,2.7499200000000013,56.790000000000006,4.0,1.0,8.0,24.0,2.0,0.3157894736842105,O=C(Cc1ccccc1)NCCOc1ccccc1,0,True,1.7158251116823244,-1.3340294131020227
CC(C)C(=O)NCCNC(=O)c1cc(-c2ccccc2)no1,,0.7974225288664128,1.8435999999999992,2.053547922943581,0.0,c1ccc(-c2ccon2)cc1,2.053547922943581,CC(C)C(=O)NCCNC(=O)c1cc(-c2ccccc2)no1,0.7974225288664128,301.346,1.8435999999999992,84.23,4.0,2.0,6.0,22.0,2.0,0.3125,c1ccc(-c2ccon2)cc1,0,True,2.053547922943581,-1.3343253940771684
CCOC(=O)CCNC(=O)NCc1ccc(C(C)C)cc1,,0.7589640911574406,2.5624,1.813606485153656,0.0,c1ccccc1,1.813606485153656,CCOC(=O)CCNC(=O)NCc1ccc(C(C)C)cc1,0.7589640911574406,292.379,2.5624,67.42999999999999,3.0,2.0,7.0,21.0,1.0,0.5,c1ccccc1,0,True,1.813606485153656,-1.3358423939962154
CCc1ccc(NC(=O)Cc2ccc(F)cc2)cc1,,0.8909650756634256,3.569300000000002,1.4438643281399024,0.0,O=C(Cc1ccccc1)Nc1ccccc1,1.4438643281399024,CCc1ccc(NC(=O)Cc2ccc(F)cc2)cc1,0.8909650756634256,257.308,3.569300000000002,29.1,1.0,1.0,4.0,19.0,2.0,0.1875,O=C(Cc1ccccc1)Nc1ccccc1,0,True,1.4438643281399024,-1.3375492524764776
Cc1cc(C)cc(C(=O)N2CCN(c3ccccn3)CC2)c1,,0.8544114036099819,2.660840000000001,1.868365115428516,0.0,O=C(c1ccccc1)N1CCN(c2ccccn2)CC1,1.868365115428516,Cc1cc(C)cc(C(=O)N2CCN(c3ccccn3)CC2)c1,0.8544114036099819,295.3860000000001,2.660840000000001,36.440000000000005,3.0,0.0,2.0,22.0,2.0,0.3333333333333333,O=C(c1ccccc1)N1CCN(c2ccccn2)CC1,0,True,1.868365115428516,-1.3443737118185346
Cc1ccc(NC(=O)c2ccc(-n3cncn3)cc2)cc1,,0.8010610803932717,2.8280200000000013,1.7325682105961029,0.0,O=C(Nc1ccccc1)c1ccc(-n2cncn2)cc1,1.7325682105961029,Cc1ccc(NC(=O)c2ccc(-n3cncn3)cc2)cc1,0.8010610803932717,278.31500000000005,2.8280200000000013,59.81,4.0,1.0,3.0,21.0,3.0,0.0625,O=C(Nc1ccccc1)c1ccc(-n2cncn2)cc1,0,True,1.7325682105961029,-1.3455171302028317
Cc1ccccc1NC(=O)N1CCN(c2ccccc2)CC1,,0.9219595409406428,3.349120000000002,1.6046656648790645,0.0,O=C(Nc1ccccc1)N1CCN(c2ccccc2)CC1,1.6046656648790645,Cc1ccccc1NC(=O)N1CCN(c2ccccc2)CC1,0.9219595409406428,295.3860000000001,3.349120000000002,35.580000000000005,2.0,1.0,2.0,22.0,2.0,0.2777777777777778,O=C(Nc1ccccc1)N1CCN(c2ccccc2)CC1,0,True,1.6046656648790645,-1.3572661239384227
Cc1ccc(CNC(=O)Cc2cccc(Cl)c2)cc1,,0.9074863638538168,3.5073200000000018,1.5125130460886194,0.0,O=C(Cc1ccccc1)NCc1ccccc1,1.5125130460886194,Cc1ccc(CNC(=O)Cc2cccc(Cl)c2)cc1,0.9074863638538168,273.76300000000003,3.5073200000000018,29.1,1.0,1.0,4.0,19.0,2.0,0.1875,O=C(Cc1ccccc1)NCc1ccccc1,0,True,1.5125130460886194,-1.3586866822348034
Cc1ccccc1NC(=O)c1ccc(-n2cncn2)cc1,,0.8010610803932717,2.8280200000000004,1.7531149949592812,0.0,O=C(Nc1ccccc1)c1ccc(-n2cncn2)cc1,1.7531149949592812,Cc1ccccc1NC(=O)c1ccc(-n2cncn2)cc1,0.8010610803932717,278.315,2.8280200000000004,59.81,4.0,1.0,3.0,21.0,3.0,0.0625,O=C(Nc1ccccc1)c1ccc(-n2cncn2)cc1,0,True,1.7531149949592812,-1.3660639145660096
NC(=O)c1cccc(F)c1,,0.6173491474809841,0.9246,1.4490437256498725,0.0,c1ccccc1,1.4490437256498725,NC(=O)c1cccc(F)c1,0.6173491474809841,139.129,0.9246,43.09,1.0,1.0,1.0,10.0,1.0,0.0,c1ccccc1,0,True,1.4490437256498725,-1.3693945781688885
CCCN(CC(=O)N1CCOCC1)c1ccc(C(C)=O)cc1,,0.7539927638742967,1.9644,2.107206235598668,0.0,O=C(CNc1ccccc1)N1CCOCC1,2.107206235598668,CCCN(CC(=O)N1CCOCC1)c1ccc(C(C)=O)cc1,0.7539927638742967,304.39,1.9644,49.85,4.0,0.0,6.0,22.0,1.0,0.5294117647058824,O=C(CNc1ccccc1)N1CCOCC1,0,True,2.107206235598668,-1.3710134717243712
