smiles,Mol,QED,logP,SA,PAINS,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,gov_score
COc1ccccc1C(=O)NCCc1ccc(NC=O)cc1,,0.7703321420154279,2.236,1.81914093960434,0.0,O=C(NCCc1ccccc1)c1ccccc1,1.81914093960434,COc1ccccc1C(=O)NCCc1ccc(NC=O)cc1,0.7703321420154279,298.342,2.236,67.43,3.0,2.0,7.0,22.0,2.0,0.1764705882352941,O=C(NCCc1ccccc1)c1ccccc1,0,True,1.81914093960434,-1.1668087975889123
NC(=O)c1ccc(F)cc1Cl,,0.6885745651947321,1.578,1.6495234132203065,0.0,c1ccccc1,1.6495234132203065,NC(=O)c1ccc(F)cc1Cl,0.6885745651947321,173.57399999999998,1.578,43.09,1.0,1.0,1.0,11.0,1.0,0.0,c1ccccc1,0,True,1.6495234132203065,-1.1719488480255742
Cc1ccc(NC(=O)c2ccccc2C(=O)[O-])cc1C,,0.9241713692855889,1.91924,2.060161389797031,0.0,O=C(Nc1ccccc1)c1ccccc1,2.060161389797031,Cc1ccc(NC(=O)c2ccccc2C(=O)[O-])cc1C,0.9241713692855889,268.29200000000003,1.91924,69.23,3.0,1.0,3.0,20.0,2.0,0.125,O=C(Nc1ccccc1)c1ccccc1,0,True,2.060161389797031,-1.1763700205114422
Cc1ncccc1C(=O)NCCCOc1ccccc1,,0.8207928950215535,2.5889200000000008,1.7108905964524457,0.0,O=C(NCCCOc1ccccc1)c1cccnc1,1.7108905964524457,Cc1ncccc1C(=O)NCCCOc1ccccc1,0.8207928950215535,270.33199999999994,2.5889200000000008,51.22,3.0,1.0,6.0,20.0,2.0,0.25,O=C(NCCCOc1ccccc1)c1cccnc1,0,True,1.7108905964524457,-1.1845577014308926
CC(C)(C)NC(=O)CNC(=O)c1cc(-c2ccccc2)no1,,0.9041603123532704,1.9860999999999995,2.0853104946394687,0.0,c1ccc(-c2ccon2)cc1,2.0853104946394687,CC(C)(C)NC(=O)CNC(=O)c1cc(-c2ccccc2)no1,0.9041603123532704,301.346,1.9860999999999995,84.23,4.0,2.0,4.0,22.0,2.0,0.3125,c1ccc(-c2ccon2)cc1,0,True,2.0853104946394687,-1.1881001822861985
Cc1ccc(C(=O)N2CCN(c3ccc(F)cn3)CC2)cc1,,0.8546321826088874,2.4915200000000004,1.80563984070324,0.0,O=C(c1ccccc1)N1CCN(c2ccccn2)CC1,1.80563984070324,Cc1ccc(C(=O)N2CCN(c3ccc(F)cn3)CC2)cc1,0.8546321826088874,299.3490000000001,2.4915200000000004,36.440000000000005,3.0,0.0,2.0,22.0,2.0,0.2941176470588235,O=C(c1ccccc1)N1CCN(c2ccccn2)CC1,0,True,1.80563984070324,-1.1967676580943527
O=C(NC1CCCCCC1)c1cccnc1,,0.7749718243086745,2.5342,1.70671279613393,0.0,O=C(NC1CCCCCC1)c1cccnc1,1.70671279613393,O=C(NC1CCCCCC1)c1cccnc1,0.7749718243086745,218.30000000000004,2.5342,41.99,2.0,1.0,2.0,16.0,1.0,0.5384615384615384,O=C(NC1CCCCCC1)c1cccnc1,0,True,1.70671279613393,-1.1988409718252553
CCCCCNC(=O)c1cn(Cc2ccccc2)nn1,,0.7863619284819576,2.2464000000000004,1.8708494823940889,0.0,c1ccc(Cn2ccnn2)cc1,1.8708494823940889,CCCCCNC(=O)c1cn(Cc2ccccc2)nn1,0.7863619284819576,272.35200000000003,2.2464000000000004,59.81,4.0,1.0,7.0,20.0,2.0,0.4,c1ccc(Cn2ccnn2)cc1,0,True,1.8708494823940889,-1.2076875539121315
COc1cccc(N2CCC(C(=O)N3CCCC3)CC2)c1,,0.8566241364362306,2.5340000000000007,1.800487000003418,0.0,O=C(C1CCN(c2ccccc2)CC1)N1CCCC1,1.800487000003418,COc1cccc(N2CCC(C(=O)N3CCCC3)CC2)c1,0.8566241364362306,288.391,2.5340000000000007,32.78,3.0,0.0,3.0,21.0,1.0,0.5882352941176471,O=C(C1CCN(c2ccccc2)CC1)N1CCCC1,0,True,1.800487000003418,-1.2108628635671879
Cc1cccc(C(N)=O)c1,,0.6150947811524279,1.09392,1.3856898794960273,0.0,c1ccccc1,1.3856898794960273,Cc1cccc(C(N)=O)c1,0.6150947811524279,135.16600000000005,1.09392,43.09,1.0,1.0,1.0,10.0,1.0,0.125,c1ccccc1,0,True,1.3856898794960273,-1.2236350983435993
CCc1ccc(C(=O)NCCCNC(=O)c2ccco2)cc1,,0.7712727210771,2.3919000000000006,1.8046464341098345,0.0,O=C(NCCCNC(=O)c1ccco1)c1ccccc1,1.8046464341098345,CCc1ccc(C(=O)NCCCNC(=O)c2ccco2)cc1,0.7712727210771,300.358,2.3919000000000006,71.34,3.0,2.0,7.0,22.0,2.0,0.2941176470588235,O=C(NCCCNC(=O)c1ccco1)c1ccccc1,0,True,1.8046464341098345,-1.2293237130327348
COc1ccc(C(CO)NC(=O)c2ccccc2)cc1,,0.8757884642967645,2.1586,2.0264293926265857,0.0,O=C(NCc1ccccc1)c1ccccc1,2.0264293926265857,COc1ccc(C(CO)NC(=O)c2ccccc2)cc1,0.8757884642967645,271.316,2.1586,58.56,3.0,2.0,5.0,20.0,2.0,0.1875,O=C(NCc1ccccc1)c1ccccc1,0,True,2.0264293926265857,-1.229940928329821
Cc1ccccc1NC(=O)C1CCN(C(=O)C(C)C)CC1,,0.9294803571052046,2.828120000000001,1.7514563525276596,0.0,O=C(Nc1ccccc1)C1CCNCC1,1.7514563525276596,Cc1ccccc1NC(=O)C1CCN(C(=O)C(C)C)CC1,0.9294803571052046,288.3910000000001,2.828120000000001,49.41,2.0,1.0,3.0,21.0,1.0,0.5294117647058824,O=C(Nc1ccccc1)C1CCNCC1,0,True,1.7514563525276596,-1.2360359954224556
CCC(=O)N1CCC(NC(=O)OC(C)(C)C)CC1,,0.8207417219160514,1.9121,2.0191067721457614,0.0,C1CCNCC1,2.0191067721457614,CCC(=O)N1CCC(NC(=O)OC(C)(C)C)CC1,0.8207417219160514,256.34599999999995,1.9121,58.64,3.0,1.0,2.0,18.0,0.0,0.8461538461538461,C1CCNCC1,0,True,2.0191067721457614,-1.2423150502297102
Cc1cccc(CNC(=O)Cc2cccc(C)c2)c1,,0.8906326176446612,3.162340000000002,1.552210481986057,0.0,O=C(Cc1ccccc1)NCc1ccccc1,1.552210481986057,Cc1cccc(CNC(=O)Cc2cccc(C)c2)c1,0.8906326176446612,253.345,3.162340000000002,29.1,1.0,1.0,4.0,19.0,2.0,0.2352941176470588,O=C(Cc1ccccc1)NCc1ccccc1,0,True,1.552210481986057,-1.2427478643413967
Cc1ccc(F)cc1C(=O)N1CCN(c2ccccn2)CC1,,0.8546321826088874,2.4915200000000004,1.8571761044395032,0.0,O=C(c1ccccc1)N1CCN(c2ccccn2)CC1,1.8571761044395032,Cc1ccc(F)cc1C(=O)N1CCN(c2ccccn2)CC1,0.8546321826088874,299.3490000000001,2.4915200000000004,36.440000000000005,3.0,0.0,2.0,22.0,2.0,0.2941176470588235,O=C(c1ccccc1)N1CCN(c2ccccn2)CC1,0,True,1.8571761044395032,-1.248303921830616
CCCCCNC(=O)CCNC(=O)c1ccc(Cl)cc1,,0.7247966372536572,2.766300000000001,1.6012374986881426,0.0,c1ccccc1,1.6012374986881426,CCCCCNC(=O)CCNC(=O)c1ccc(Cl)cc1,0.7247966372536572,296.798,2.766300000000001,58.2,2.0,2.0,8.0,20.0,1.0,0.4666666666666667,c1ccccc1,0,True,1.6012374986881426,-1.259590861434486
Cc1cc(C)cc(C(=O)Nc2cccc(C(=O)[O-])c2)c1,,0.9241713692855889,1.91924,2.145466284901927,0.0,O=C(Nc1ccccc1)c1ccccc1,2.145466284901927,Cc1cc(C)cc(C(=O)Nc2cccc(C(=O)[O-])c2)c1,0.9241713692855889,268.292,1.91924,69.23,3.0,1.0,3.0,20.0,2.0,0.125,O=C(Nc1ccccc1)c1ccccc1,0,True,2.145466284901927,-1.261674915616338
O=C(NC1CCCCC1)C1CCOCC1,,0.7568341303516216,1.8619,1.959535916006713,0.0,O=C(NC1CCCCC1)C1CCOCC1,1.959535916006713,O=C(NC1CCCCC1)C1CCOCC1,0.7568341303516216,211.305,1.8619,38.33,2.0,1.0,2.0,15.0,0.0,0.9166666666666666,O=C(NC1CCCCC1)C1CCOCC1,0,True,1.959535916006713,-1.2717517856550913
CCc1nn(C)cc1C(=O)N1CCN(c2ccccc2)CC1,,0.8694445025051484,1.9449000000000003,2.1216024780658778,0.0,O=C(c1cn[nH]c1)N1CCN(c2ccccc2)CC1,2.1216024780658778,CCc1nn(C)cc1C(=O)N1CCN(c2ccccc2)CC1,0.8694445025051484,298.39000000000004,1.9449000000000003,41.370000000000005,4.0,0.0,3.0,22.0,2.0,0.4117647058823529,O=C(c1cn[nH]c1)N1CCN(c2ccccc2)CC1,0,True,2.1216024780658778,-1.2797079755607292
Cc1ccc(C(=O)NCCCNC(=O)c2ccccc2)s1,,0.8058985119837372,2.606420000000001,1.7876813127398634,0.0,O=C(NCCCNC(=O)c1cccs1)c1ccccc1,1.7876813127398634,Cc1ccc(C(=O)NCCCNC(=O)c2ccccc2)s1,0.8058985119837372,302.399,2.606420000000001,58.2,3.0,2.0,6.0,21.0,2.0,0.25,O=C(NCCCNC(=O)c1cccs1)c1ccccc1,0,True,1.7876813127398634,-1.2849928007561267
COc1ccccc1CNC(=O)CC1CCCC1,,0.8684900944287338,2.891700000000001,1.7093201597197254,0.0,O=C(CC1CCCC1)NCc1ccccc1,1.7093201597197254,COc1ccccc1CNC(=O)CC1CCCC1,0.8684900944287338,247.3379999999999,2.891700000000001,38.33,2.0,1.0,5.0,18.0,1.0,0.5333333333333333,O=C(CC1CCCC1)NCc1ccccc1,0,True,1.7093201597197254,-1.2866800652909922
Cc1ccccc1C(=O)N1CCN(C(=O)NCc2ccc(F)cc2)CC1,,0.920482405496885,2.8017200000000013,1.8122195102536816,0.0,O=C(NCc1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,1.8122195102536816,Cc1ccccc1C(=O)N1CCN(C(=O)NCc2ccc(F)cc2)CC1,0.920482405496885,355.41300000000007,2.8017200000000013,52.650000000000006,2.0,1.0,3.0,26.0,2.0,0.3,O=C(NCc1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,0,True,1.8122195102536816,-1.2925971047567972
NCc1ccc(C(=O)NC2CC2)cc1,,0.7477918517496794,1.0374999999999996,1.5657054377631443,0.0,O=C(NC1CC1)c1ccccc1,1.5657054377631443,NCc1ccc(C(=O)NC2CC2)cc1,0.7477918517496794,190.246,1.0374999999999996,55.120000000000005,2.0,2.0,3.0,14.0,1.0,0.3636363636363636,O=C(NC1CC1)c1ccccc1,0,True,1.5657054377631443,-1.299163586013465
Cc1ccc(C(=O)N2CCC(CNC(=O)c3ccccn3)CC2)cc1,,0.932875561350654,2.672220000000001,1.900366620792028,0.0,O=C(NCC1CCN(C(=O)c2ccccc2)CC1)c1ccccn1,1.900366620792028,Cc1ccc(C(=O)N2CCC(CNC(=O)c3ccccn3)CC2)cc1,0.932875561350654,337.4230000000001,2.672220000000001,62.3,3.0,1.0,4.0,25.0,2.0,0.35,O=C(NCC1CCN(C(=O)c2ccccc2)CC1)c1ccccn1,0,True,1.900366620792028,-1.3036010594413745
CCn1cc(CNC(=O)c2cccc(Br)c2)cn1,,0.9435197124601452,2.5955000000000004,1.950431715584676,0.0,O=C(NCc1cn[nH]c1)c1ccccc1,1.950431715584676,CCn1cc(CNC(=O)c2cccc(Br)c2)cn1,0.9435197124601452,308.17900000000003,2.5955000000000004,46.92,3.0,1.0,4.0,18.0,2.0,0.2307692307692307,O=C(NCc1cn[nH]c1)c1ccccc1,0,True,1.950431715584676,-1.3046620031245308
Cc1ccc(CCNC(=O)NCc2ccc(F)cc2)cc1,,0.8705849293979844,3.176020000000001,1.592801312739862,0.0,O=C(NCCc1ccccc1)NCc1ccccc1,1.592801312739862,Cc1ccc(CCNC(=O)NCc2ccc(F)cc2)cc1,0.8705849293979844,286.35,3.176020000000001,41.13,1.0,2.0,5.0,21.0,2.0,0.2352941176470588,O=C(NCCc1ccccc1)NCc1ccccc1,0,True,1.592801312739862,-1.3102263833418781
CCOC(=O)C1CCN(C(=O)COCc2cccc(F)c2)CC1,,0.7528227616805525,2.1439999999999992,1.9917222581809333,0.0,O=C(COCc1ccccc1)N1CCCCC1,1.9917222581809333,CCOC(=O)C1CCN(C(=O)COCc2cccc(F)c2)CC1,0.7528227616805525,323.36400000000003,2.1439999999999992,55.84,4.0,0.0,6.0,23.0,1.0,0.5294117647058824,O=C(COCc1ccccc1)N1CCCCC1,0,True,1.9917222581809333,-1.3108994965003804
CCOc1ccc(NC(=O)N2CCN(C(=O)c3ccccc3)CC2)cc1,,0.9187961343203532,3.075200000000001,1.699763643309813,0.0,O=C(Nc1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,1.699763643309813,CCOc1ccc(NC(=O)N2CCN(C(=O)c3ccccc3)CC2)cc1,0.9187961343203532,353.4220000000001,3.075200000000001,61.88,3.0,1.0,4.0,26.0,2.0,0.3,O=C(Nc1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,0,True,1.699763643309813,-1.3185675089894604
NC(=O)NCCc1ccccc1,,0.6846983727237876,0.8973999999999996,1.4525854528105526,0.0,c1ccccc1,1.4525854528105526,NC(=O)NCCc1ccccc1,0.6846983727237876,164.208,0.8973999999999996,55.120000000000005,1.0,2.0,3.0,12.0,1.0,0.2222222222222222,c1ccccc1,0,True,1.4525854528105526,-1.319187080086765
Cc1ccc(NC(=O)N2CCN(c3ccccc3)CC2)cc1,,0.9219595409406428,3.349120000000002,1.5790459533406018,0.0,O=C(Nc1ccccc1)N1CCN(c2ccccc2)CC1,1.5790459533406018,Cc1ccc(NC(=O)N2CCN(c3ccccc3)CC2)cc1,0.9219595409406428,295.386,3.349120000000002,35.580000000000005,2.0,1.0,2.0,22.0,2.0,0.2777777777777778,O=C(Nc1ccccc1)N1CCN(c2ccccc2)CC1,0,True,1.5790459533406018,-1.33164641239996
Cc1cc(C(=O)N2CCN(c3ccccc3)CC2)cc(C)n1,,0.8544114036099819,2.660840000000001,1.8603695110329104,0.0,O=C(c1ccncc1)N1CCN(c2ccccc2)CC1,1.8603695110329104,Cc1cc(C(=O)N2CCN(c3ccccc3)CC2)cc(C)n1,0.8544114036099819,295.386,2.660840000000001,36.440000000000005,3.0,0.0,2.0,22.0,2.0,0.3333333333333333,O=C(c1ccncc1)N1CCN(c2ccccc2)CC1,0,True,1.8603695110329104,-1.336378107422929
COc1ccc(C(=O)N2CCC(n3cccn3)CC2)cc1,,0.8695364293085814,2.3690000000000007,2.0222456380866447,0.0,O=C(c1ccccc1)N1CCC(n2cccn2)CC1,2.0222456380866447,COc1ccc(C(=O)N2CCC(n3cccn3)CC2)cc1,0.8695364293085814,285.34700000000004,2.3690000000000007,47.36,4.0,0.0,3.0,21.0,2.0,0.375,O=C(c1ccccc1)N1CCC(n2cccn2)CC1,0,True,2.0222456380866447,-1.3372092087780636
CC(=O)NCC(=O)N1CCN(c2ccc(Cl)cc2)CC1,,0.909235118738268,1.1247000000000005,1.808835850336493,0.0,c1ccc(N2CCNCC2)cc1,1.808835850336493,CC(=O)NCC(=O)N1CCN(c2ccc(Cl)cc2)CC1,0.909235118738268,295.7700000000001,1.1247000000000005,52.650000000000006,3.0,1.0,3.0,20.0,1.0,0.4285714285714285,c1ccc(N2CCNCC2)cc1,0,True,1.808835850336493,-1.3372507315982247
Cc1ccc(C(=O)N2CCC(NC(=O)C3CCCC3)CC2)cc1,,0.9323794781298468,2.9060200000000016,1.816641870875932,0.0,O=C(NC1CCN(C(=O)c2ccccc2)CC1)C1CCCC1,1.816641870875932,Cc1ccc(C(=O)N2CCC(NC(=O)C3CCCC3)CC2)cc1,0.9323794781298468,314.4290000000001,2.9060200000000016,49.41,2.0,1.0,3.0,23.0,1.0,0.5789473684210527,O=C(NC1CCN(C(=O)c2ccccc2)CC1)C1CCCC1,0,True,1.816641870875932,-1.337272392746086
CCc1cc(C(=O)N2CC(CNC(=O)c3ccc(C)cc3)C2)no1,,0.9117718068960288,2.04742,2.2266355594435208,0.0,O=C(NCC1CN(C(=O)c2ccon2)C1)c1ccccc1,2.2266355594435208,CCc1cc(C(=O)N2CC(CNC(=O)c3ccc(C)cc3)C2)no1,0.9117718068960288,327.38400000000007,2.04742,75.44,4.0,1.0,5.0,24.0,2.0,0.3888888888888889,O=C(NCC1CN(C(=O)c2ccon2)C1)c1ccccc1,0,True,2.2266355594435208,-1.338573752547492
Cc1ccc(C(=O)N2CCC(NC(=O)c3ccc(F)cc3)CC2)cc1,,0.9329369491255388,3.168720000000002,1.7028117995569223,0.0,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccccc1,1.7028117995569223,Cc1ccc(C(=O)N2CCC(NC(=O)c3ccc(F)cc3)CC2)cc1,0.9329369491255388,340.39800000000014,3.168720000000002,49.41,2.0,1.0,3.0,25.0,2.0,0.3,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccccc1,0,True,1.7028117995569223,-1.3542348504313846
Cc1ccc(-n2nccc2C(=O)NC2CCOCC2)cc1,,0.9391737243194046,2.0895200000000003,2.249295322828134,0.0,O=C(NC1CCOCC1)c1ccnn1-c1ccccc1,2.249295322828134,Cc1ccc(-n2nccc2C(=O)NC2CCOCC2)cc1,0.9391737243194046,285.34700000000004,2.0895200000000003,56.150000000000006,4.0,1.0,3.0,21.0,2.0,0.375,O=C(NC1CCOCC1)c1ccnn1-c1ccccc1,0,True,2.249295322828134,-1.3548815985087295
Cc1ccccc1CC(=O)Nc1ccc(C(=O)[O-])cc1,,0.9140470272452554,1.53972,2.039324861325504,0.0,O=C(Cc1ccccc1)Nc1ccccc1,2.039324861325504,Cc1ccccc1CC(=O)Nc1ccc(C(=O)[O-])cc1,0.9140470272452554,268.292,1.53972,69.23,3.0,1.0,4.0,20.0,2.0,0.125,O=C(Cc1ccccc1)Nc1ccccc1,0,True,2.039324861325504,-1.3554178340802485
