Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa
CNS(=O)(=O)C1=CC2=C(C=C1F)OC1=C3C(=CC=C1)C=CC=C23,0.6104857880098649,3.6597000000000017,2.5079942108436555,c1ccc2c(c1)Oc1cccc3cccc-2c13,2.5079942108436555,CNS(=O)(=O)c1cc2c(cc1F)Oc1cccc3cccc-2c13,0.6104857880098649,329.352,3.6597000000000017,55.400000000000006,3,1,2,23,3,0.058823529411764705,c1ccc2c(c1)Oc1cccc3cccc-2c13,0,True,2.5079942108436555
COC(=O)C=CC1=CC(CCO)=CN1,0.549782037216978,0.7356999999999998,2.8655220058104813,c1cc[nH]c1,2.8655220058104813,COC(=O)C=Cc1cc(CCO)c[nH]1,0.549782037216978,195.218,0.7356999999999998,62.32,3,2,4,14,1,0.3,c1cc[nH]c1,0,True,2.8655220058104813
CC=C(C(=O)OCC1=CC=CC=N1)C(C1=CC=C(OCC2=CC=CC=C2)C=C1)C(=CC)C(=O)C1=CC=NC=C1,0.12553915865013138,6.658100000000006,3.3497778816422175,C=C(C(=O)OCc1ccccn1)C(C(=C)C(=O)c1ccncc1)c1ccc(OCc2ccccc2)cc1,3.3497778816422175,CC=C(C(=O)OCc1ccccn1)C(C(=CC)C(=O)c1ccncc1)c1ccc(OCc2ccccc2)cc1,0.12553915865013138,518.6130000000003,6.658100000000006,78.38000000000001,6,0,11,39,4,0.15151515151515152,C=C(C(=O)OCc1ccccn1)C(C(=C)C(=O)c1ccncc1)c1ccc(OCc2ccccc2)cc1,0,True,3.3497778816422175
CC(C)(C)C1=CC=C(CN2N=C(C#N)C=C2NC2=NC3=CC(C(=O)O)=CC=C3N2)C=C1,0.4446553482721813,4.418680000000002,2.7767254542655273,c1ccc(Cn2nccc2Nc2nc3ccccc3[nH]2)cc1,2.7767254542655273,CC(C)(C)c1ccc(Cn2nc(C#N)cc2Nc2nc3cc(C(=O)O)ccc3[nH]2)cc1,0.4446553482721813,414.4690000000001,4.418680000000002,119.62,6,3,5,31,4,0.21739130434782608,c1ccc(Cn2nccc2Nc2nc3ccccc3[nH]2)cc1,0,True,2.7767254542655273
O=C(NC1=CC=C(C2=CC=C(Cl)C=C2)C=C1)NC1=CC=C(Cl)C=C1F,0.5431882383723023,6.443500000000004,1.6981743130997202,O=C(Nc1ccccc1)Nc1ccc(-c2ccccc2)cc1,1.6981743130997202,O=C(Nc1ccc(-c2ccc(Cl)cc2)cc1)Nc1ccc(Cl)cc1F,0.5431882383723023,375.23000000000013,6.443500000000004,41.13,1,2,3,25,3,0.0,O=C(Nc1ccccc1)Nc1ccc(-c2ccccc2)cc1,0,True,1.6981743130997202
OCCN1C2=CC=CC=C2C=C1C1=NC=C2CCCNC2=C1,0.7800910655642741,3.053700000000001,2.627075783222258,c1ccc2[nH]c(-c3cc4c(cn3)CCCN4)cc2c1,2.627075783222258,OCCn1c(-c2cc3c(cn2)CCCN3)cc2ccccc21,0.7800910655642741,293.36999999999995,3.053700000000001,50.08,4,2,3,22,3,0.2777777777777778,c1ccc2[nH]c(-c3cc4c(cn3)CCCN4)cc2c1,0,True,2.627075783222258
CC(C)(C)OC(=O)C1=C(C2=CC=CC=C2)N=C(C2CCCN2)N1CC1=CC=CC=C1,0.6107248044508297,4.978200000000004,2.873752237825707,c1ccc(Cn2cc(-c3ccccc3)nc2C2CCCN2)cc1,2.873752237825707,CC(C)(C)OC(=O)c1c(-c2ccccc2)nc(C2CCCN2)n1Cc1ccccc1,0.6107248044508297,403.5260000000002,4.978200000000004,56.15,5,1,5,30,3,0.36,c1ccc(Cn2cc(-c3ccccc3)nc2C2CCCN2)cc1,0,True,2.873752237825707
CCC(CC)C(=O)N(CCCl)C(C)C1=CN=CC=N1,0.7227131100764078,3.0412000000000017,3.2490212452131066,c1cnccn1,3.2490212452131066,CCC(CC)C(=O)N(CCCl)C(C)c1cnccn1,0.7227131100764078,283.803,3.0412000000000017,46.09,3,0,7,19,1,0.6428571428571429,c1cnccn1,0,True,3.2490212452131066
O=C(NC1=CC=C(F)C=C1)NC1=CC=C2OCCN(C3=CC=CC=C3)C(=O)C2=C1,0.6902025195521967,4.508900000000002,2.0231522841585896,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)N(c1ccccc1)CCO2,2.0231522841585896,O=C(Nc1ccc(F)cc1)Nc1ccc2c(c1)C(=O)N(c1ccccc1)CCO2,0.6902025195521967,391.4020000000001,4.508900000000002,70.67,3,2,3,29,3,0.09090909090909091,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)N(c1ccccc1)CCO2,0,True,2.0231522841585896
COC1=CC=C(CN(CC2=CC=C(C(=O)O)C=C2)C2=CC=C3C(=C2)NC(=O)CN3C(=O)C(C)(C)C)C=C1,0.4762815419969367,4.931400000000004,2.567854002125298,O=C1CNc2ccc(N(Cc3ccccc3)Cc3ccccc3)cc2N1,2.567854002125298,COc1ccc(CN(Cc2ccc(C(=O)O)cc2)c2ccc3c(c2)NC(=O)CN3C(=O)C(C)(C)C)cc1,0.4762815419969367,501.5830000000003,4.931400000000004,99.18,5,2,7,37,3,0.27586206896551724,O=C1CNc2ccc(N(Cc3ccccc3)Cc3ccccc3)cc2N1,0,True,2.567854002125298
CC(NC(=O)C(C)(C)NCC1=CC=NC=C1S(=O)(=O)C1CCCCC1)C1=CC=C(Cl)C=C1,0.5802299078359834,4.587000000000004,3.1163194373429537,O=C(CNCc1ccncc1S(=O)(=O)C1CCCCC1)NCc1ccccc1,3.1163194373429537,CC(NC(=O)C(C)(C)NCc1ccncc1S(=O)(=O)C1CCCCC1)c1ccc(Cl)cc1,0.5802299078359834,478.05800000000033,4.587000000000004,88.16,5,2,8,32,2,0.5,O=C(CNCc1ccncc1S(=O)(=O)C1CCCCC1)NCc1ccccc1,0,True,3.1163194373429537
N#CC1=CC=C(NC(=O)C2=CC=NC(N)=C2)C=C1,0.8337532500399237,1.7877799999999997,1.890390991602775,O=C(Nc1ccccc1)c1ccncc1,1.890390991602775,N#Cc1ccc(NC(=O)c2ccnc(N)c2)cc1,0.8337532500399237,238.25,1.7877799999999997,91.8,4,2,2,18,2,0.0,O=C(Nc1ccccc1)c1ccncc1,0,True,1.890390991602775
CCOC1=CC=C(S(=O)(=O)NC(=O)C2CCC(C)(C)OC23CCN(C(F)F)CC3)C=C1C(=O)NC,0.5344658429733913,2.5122,4.136140285599705,O=C(NS(=O)(=O)c1ccccc1)C1CCCOC12CCNCC2,4.136140285599705,CCOc1ccc(S(=O)(=O)NC(=O)C2CCC(C)(C)OC23CCN(C(F)F)CC3)cc1C(=O)NC,0.5344658429733913,517.5950000000003,2.5122,114.03999999999999,7,2,7,35,1,0.6521739130434783,O=C(NS(=O)(=O)c1ccccc1)C1CCCOC12CCNCC2,0,True,4.136140285599705
CC(=O)NC1CCCCC1,0.5881054430832254,1.4552,1.677906179862326,C1CCCCC1,1.677906179862326,CC(=O)NC1CCCCC1,0.5881054430832254,141.214,1.4552,29.1,1,1,1,10,0,0.875,C1CCCCC1,0,True,1.677906179862326
O=C(COC(=O)C1=CC=CN=C1)NC1=CC=CC=C1C(=O)NCC1=CC=CC=N1,0.598646421608337,2.2020999999999997,1.9959396467959518,O=C(COC(=O)c1cccnc1)Nc1ccccc1C(=O)NCc1ccccn1,1.9959396467959518,O=C(COC(=O)c1cccnc1)Nc1ccccc1C(=O)NCc1ccccn1,0.598646421608337,390.3990000000001,2.2020999999999997,110.28000000000002,6,2,7,29,3,0.09523809523809523,O=C(COC(=O)c1cccnc1)Nc1ccccc1C(=O)NCc1ccccn1,0,True,1.9959396467959518
O=C(CN1CCCC1)NC1=CC(N2CCC3=CC=CC=C3C2)=NC=C1C1=NC2=CC=CC=C2O1,0.48008990883029545,4.486800000000004,2.5013615950886674,O=C(CN1CCCC1)Nc1cc(N2CCc3ccccc3C2)ncc1-c1nc2ccccc2o1,2.5013615950886674,O=C(CN1CCCC1)Nc1cc(N2CCc3ccccc3C2)ncc1-c1nc2ccccc2o1,0.48008990883029545,453.5460000000002,4.486800000000004,74.5,6,1,5,34,4,0.2962962962962963,O=C(CN1CCCC1)Nc1cc(N2CCc3ccccc3C2)ncc1-c1nc2ccccc2o1,0,True,2.5013615950886674
CCN(C(=O)C(C)(C)C(=O)NC(=N)NC1CCCCC1)C(C)C1=CC=C(F)C=C1,0.3835902263942797,3.734670000000002,3.338293601009231,N=C(NC(=O)CC(=O)NCc1ccccc1)NC1CCCCC1,3.338293601009231,CCN(C(=O)C(C)(C)C(=O)NC(=N)NC1CCCCC1)C(C)c1ccc(F)cc1,0.3835902263942797,404.53000000000014,3.734670000000002,85.29,3,3,6,29,1,0.5909090909090909,N=C(NC(=O)CC(=O)NCc1ccccc1)NC1CCCCC1,0,True,3.338293601009231
CCCCCNC1=NC=CC(NC2=CC=CC=C2)=N1,0.7392913169003604,3.822300000000002,1.9170316358322097,c1ccc(Nc2ccncn2)cc1,1.9170316358322097,CCCCCNc1nccc(Nc2ccccc2)n1,0.7392913169003604,256.353,3.822300000000002,49.84,4,2,7,19,2,0.3333333333333333,c1ccc(Nc2ccncn2)cc1,0,True,1.9170316358322097
COC1=CC=C(C2=CC=C3NC(CN4C=NC5=CC(N6CCCCCC6)=CC=C5C4=O)=NC3=C2)C=C1,0.3664302199204001,5.377100000000004,2.453349997707134,O=c1c2ccc(N3CCCCCC3)cc2ncn1Cc1nc2cc(-c3ccccc3)ccc2[nH]1,2.453349997707134,COc1ccc(-c2ccc3[nH]c(Cn4cnc5cc(N6CCCCCC6)ccc5c4=O)nc3c2)cc1,0.3664302199204001,479.58400000000034,5.377100000000004,76.04,6,1,5,36,5,0.27586206896551724,O=c1c2ccc(N3CCCCCC3)cc2ncn1Cc1nc2cc(-c3ccccc3)ccc2[nH]1,0,True,2.453349997707134
CCN(CC1=CC=C(Cl)C(OC(F)(F)F)=C1)CC1=CC(N)=C(C=O)S1,0.6927381058468424,4.7169000000000025,2.9177863040499457,c1ccc(CNCc2cccs2)cc1,2.9177863040499457,CCN(Cc1ccc(Cl)c(OC(F)(F)F)c1)Cc1cc(N)c(C=O)s1,0.6927381058468424,392.8300000000001,4.7169000000000025,55.56,5,1,7,25,2,0.3125,c1ccc(CNCc2cccs2)cc1,0,True,2.9177863040499457
CCOC(=O)C1CN(CNC2=CC=NC=C2)C2=CC(C(=O)OC(C)C(Cl)Cl)=C([N+](=O)[O-])C=C2O1,0.22976177905247372,3.5389000000000017,3.8946275433114526,c1ccc2c(c1)OCCN2CNc1ccncc1,3.8946275433114526,CCOC(=O)C1CN(CNc2ccncc2)c2cc(C(=O)OC(C)C(Cl)Cl)c([N+](=O)[O-])cc2O1,0.22976177905247372,513.3340000000002,3.5389000000000017,133.13,10,1,9,34,2,0.38095238095238093,c1ccc2c(c1)OCCN2CNc1ccncc1,0,True,3.8946275433114526
C=C(C)C1=C2C(=O)C3=C(CN(CC4=CC=C(OCC)C=C4)CC3)C(=O)C2=C=CC2=CC=CC=C=C21,0.5596467901882597,5.284900000000006,4.131332985866251,O=C1C2=C=CC3=CC=CC=C=C3C=C2C(=O)C2=C1CN(Cc1ccccc1)CC2,4.131332985866251,C=C(C)C1=C2C(=O)C3=C(CN(Cc4ccc(OCC)cc4)CC3)C(=O)C2=C=CC2=CC=CC=C=C21,0.5596467901882597,461.5610000000002,5.284900000000006,46.61,4,0,5,35,1,0.22580645161290322,O=C1C2=C=CC3=CC=CC=C=C3C=C2C(=O)C2=C1CN(Cc1ccccc1)CC2,0,True,4.131332985866251
O=C(C=CC1=CC=C(C2=CC=C(Cl)C=C2)C=C1)NC1=CC=C(OC2=CC=C(F)C=C2Br)C=C1,0.2584076245889643,8.352800000000002,2.0713856607827346,O=C(C=Cc1ccc(-c2ccccc2)cc1)Nc1ccc(Oc2ccccc2)cc1,2.0713856607827346,O=C(C=Cc1ccc(-c2ccc(Cl)cc2)cc1)Nc1ccc(Oc2ccc(F)cc2Br)cc1,0.2584076245889643,522.8010000000003,8.352800000000002,38.33,2,1,6,33,4,0.0,O=C(C=Cc1ccc(-c2ccccc2)cc1)Nc1ccc(Oc2ccccc2)cc1,0,True,2.0713856607827346
O=C(C1=CC=C(Cl)C=C1)N1CCC(CC2=CC=CC=C2)CC1,0.8203120619500648,4.434900000000003,1.6354300879559887,O=C(c1ccccc1)N1CCC(Cc2ccccc2)CC1,1.6354300879559887,O=C(c1ccc(Cl)cc1)N1CCC(Cc2ccccc2)CC1,0.8203120619500648,313.8280000000001,4.434900000000003,20.310000000000002,1,0,3,22,2,0.3157894736842105,O=C(c1ccccc1)N1CCC(Cc2ccccc2)CC1,0,True,1.6354300879559887
CC(=O)NC1=CC=C(NC2=CC(=O)OC3=CC=C(OC(C)=O)C=C23)C=C1,0.4241092525889651,3.420300000000001,2.1591483514236174,O=c1cc(Nc2ccccc2)c2ccccc2o1,2.1591483514236174,CC(=O)Nc1ccc(Nc2cc(=O)oc3ccc(OC(C)=O)cc23)cc1,0.4241092525889651,352.3460000000001,3.420300000000001,97.64000000000001,6,2,4,26,3,0.10526315789473684,O=c1cc(Nc2ccccc2)c2ccccc2o1,0,True,2.1591483514236174
CCN(CC)C(=O)C1=CC=CC=C1CCCC(=O)NCCCNC(=O)C(=NC1=CC=C(O)C=C1)SC1=CC=CC=C1,0.11044653214117585,5.341900000000006,2.850806956356422,O=C(CCCc1ccccc1)NCCCNC(=O)C(=Nc1ccccc1)Sc1ccccc1,2.850806956356422,CCN(CC)C(=O)c1ccccc1CCCC(=O)NCCCNC(=O)C(=Nc1ccc(O)cc1)Sc1ccccc1,0.11044653214117585,574.7470000000003,5.341900000000006,111.10000000000001,6,3,13,41,3,0.3125,O=C(CCCc1ccccc1)NCCCNC(=O)C(=Nc1ccccc1)Sc1ccccc1,0,True,2.850806956356422
CCCCN(CCCC)CCCCSP(=O)(O)O,0.42632665884202925,3.4947000000000035,2.659421391455023,,2.659421391455023,CCCCN(CCCC)CCCCSP(=O)(O)O,0.42632665884202925,297.40099999999995,3.4947000000000035,60.77000000000001,3,2,12,18,0,1.0,,0,True,2.659421391455023
NC1=CC=C2OC(OC3=CC=C(C(=O)COC4=CC=C(C(F)(F)F)C=C4F)C=C3)COC2=C1,0.3194681722500594,4.864700000000004,3.025327739146263,O=C(COc1ccccc1)c1ccc(OC2COc3ccccc3O2)cc1,3.025327739146263,Nc1ccc2c(c1)OCC(Oc1ccc(C(=O)COc3ccc(C(F)(F)F)cc3F)cc1)O2,0.3194681722500594,463.3830000000001,4.864700000000004,80.01,6,1,6,33,3,0.17391304347826086,O=C(COc1ccccc1)c1ccc(OC2COc3ccccc3O2)cc1,0,True,3.025327739146263
O=C(NCCO)C1=CC=C(F)C(C(=O)NC2CC2)=C1,0.723320258126013,0.4399999999999998,1.8708453932286595,O=C(NC1CC1)c1ccccc1,1.8708453932286595,O=C(NCCO)c1ccc(F)c(C(=O)NC2CC2)c1,0.723320258126013,266.27199999999993,0.4399999999999998,78.43,3,3,5,19,1,0.38461538461538464,O=C(NC1CC1)c1ccccc1,0,True,1.8708453932286595
O=C1C=C(C=CC2=C([N+](=O)[O-])C=C([N+](=O)[O-])O2)C(=O)N1,0.4841648459150197,0.6919999999999995,3.6695798979555407,O=C1C=C(C=Cc2ccco2)C(=O)N1,3.6695798979555407,O=C1C=C(C=Cc2oc([N+](=O)[O-])cc2[N+](=O)[O-])C(=O)N1,0.4841648459150197,279.164,0.6919999999999995,145.59,7,1,4,20,1,0.0,O=C1C=C(C=Cc2ccco2)C(=O)N1,0,True,3.6695798979555407
CC(C)(C)NC(=O)NC1=CC=C(F)C(Br)=C1,0.8158022010744046,3.5082000000000013,1.9810759478758033,c1ccccc1,1.9810759478758033,CC(C)(C)NC(=O)Nc1ccc(F)c(Br)c1,0.8158022010744046,289.148,3.5082000000000013,41.13,1,2,1,16,1,0.36363636363636365,c1ccccc1,0,True,1.9810759478758033
FC1=CC=C(C2NC(C3=CC=C(F)C=C3)C3=CC(Cl)=C(C4=NN(C5=CC=CC=C5)N=N4)C=C3O2)C=C1,0.32551507783857647,6.031100000000005,3.5444757698443716,c1ccc(C2NC(c3ccccc3)c3ccc(-c4nnn(-c5ccccc5)n4)cc3O2)cc1,3.5444757698443716,Fc1ccc(C2NC(c3ccc(F)cc3)c3cc(Cl)c(-c4nnn(-c5ccccc5)n4)cc3O2)cc1,0.32551507783857647,501.9240000000002,6.031100000000005,64.86,6,1,4,36,5,0.07407407407407407,c1ccc(C2NC(c3ccccc3)c3ccc(-c4nnn(-c5ccccc5)n4)cc3O2)cc1,0,True,3.5444757698443716
O=C(O)C1=C(C(O)C2=CNC3=CC=CC=C32)C=C(C2=CC(=O)C3=CC=C(O)C=C3O2)N1,0.3022606750074074,3.754900000000001,3.3668459353609173,O=c1cc(-c2cc(Cc3c[nH]c4ccccc34)c[nH]2)oc2ccccc12,3.3668459353609173,O=C(O)c1[nH]c(-c2cc(=O)c3ccc(O)cc3o2)cc1C(O)c1c[nH]c2ccccc12,0.3022606750074074,416.3890000000001,3.754900000000001,139.54999999999998,5,5,4,31,5,0.043478260869565216,O=c1cc(-c2cc(Cc3c[nH]c4ccccc34)c[nH]2)oc2ccccc12,0,True,3.3668459353609173
CNS(=O)(=O)C1=CC=C(N2CCN(C(=O)CN3C=C(C4=CC=CC=C4)N=N3)CC2)C=C1,0.6183300804561904,1.2019999999999993,2.2620108773275476,O=C(Cn1cc(-c2ccccc2)nn1)N1CCN(c2ccccc2)CC1,2.2620108773275476,CNS(=O)(=O)c1ccc(N2CCN(C(=O)Cn3cc(-c4ccccc4)nn3)CC2)cc1,0.6183300804561904,440.5290000000001,1.2019999999999993,100.43,7,1,6,31,3,0.2857142857142857,O=C(Cn1cc(-c2ccccc2)nn1)N1CCN(c2ccccc2)CC1,0,True,2.2620108773275476
CC(C)(C)C(=O)OC12CCC(C(=O)NC3=CC=C(OC4CCCC4)C([N+](=O)[O-])=C3)(CC1)CC2,0.34073837304217375,5.537000000000005,3.726621645578522,O=C(Nc1ccc(OC2CCCC2)cc1)C12CCC(CC1)CC2,3.726621645578522,CC(C)(C)C(=O)OC12CCC(C(=O)Nc3ccc(OC4CCCC4)c([N+](=O)[O-])c3)(CC1)CC2,0.34073837304217375,458.5550000000004,5.537000000000005,107.77000000000001,6,1,6,33,1,0.68,O=C(Nc1ccc(OC2CCCC2)cc1)C12CCC(CC1)CC2,0,True,3.726621645578522
O=C(COC1=CC=C(Cl)C=C1)NC1=CC=C(C2=NC=NN2)C=C1,0.7536964546517054,3.1426000000000007,1.9393321954767018,O=C(COc1ccccc1)Nc1ccc(-c2ncn[nH]2)cc1,1.9393321954767018,O=C(COc1ccc(Cl)cc1)Nc1ccc(-c2ncn[nH]2)cc1,0.7536964546517054,328.759,3.1426000000000007,79.9,4,2,5,23,3,0.0625,O=C(COc1ccccc1)Nc1ccc(-c2ncn[nH]2)cc1,0,True,1.9393321954767018
CC(=O)C1=CC=C(NCC(O)COC2=CC=C(NC(=O)C3=CC=C(F)C(C4=CC=CN=C4)=N3)C=C2F)C=C1,0.26026703907474763,4.728500000000003,2.949744166011312,O=C(Nc1ccc(OCCCNc2ccccc2)cc1)c1cccc(-c2cccnc2)n1,2.949744166011312,CC(=O)c1ccc(NCC(O)COc2ccc(NC(=O)c3ccc(F)c(-c4cccnc4)n3)cc2F)cc1,0.26026703907474763,518.5200000000002,4.728500000000003,113.44,7,3,10,38,4,0.14285714285714285,O=C(Nc1ccc(OCCCNc2ccccc2)cc1)c1cccc(-c2cccnc2)n1,0,True,2.949744166011312
CCC(CC)C(=O)N(CC)CC(=O)NC(CC1=CNC2=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C12)C(N)=O,0.3064263300324459,1.7815999999999996,3.3605519570870914,c1ccc2[nH]ccc2c1,3.3605519570870914,CCC(CC)C(=O)N(CC)CC(=O)NC(Cc1c[nH]c2c([N+](=O)[O-])cc([N+](=O)[O-])cc12)C(N)=O,0.3064263300324459,476.49000000000024,1.7815999999999996,194.57000000000002,7,3,12,34,2,0.47619047619047616,c1ccc2[nH]ccc2c1,0,True,3.3605519570870914
CN(CC1=CC=NC=C1)CC1=CC=C2CCC(C)(C3=NC4=CC(F)=CC=C4N3)SC2=C1,0.4404812405154593,5.682700000000005,3.464791389906372,c1ccc2[nH]c(C3CCc4ccc(CNCc5ccncc5)cc4S3)nc2c1,3.464791389906372,CN(Cc1ccncc1)Cc1ccc2c(c1)SC(C)(c1nc3cc(F)ccc3[nH]1)CC2,0.4404812405154593,432.56800000000004,5.682700000000005,44.81,4,1,5,31,4,0.28,c1ccc2[nH]c(C3CCc4ccc(CNCc5ccncc5)cc4S3)nc2c1,0,True,3.464791389906372
CCOC(=O)C1CCN(C2=CC(NC(=O)C3=CC=C(N)C(Cl)=C3)=CC=N2)CC1,0.5875548354014984,3.349000000000001,2.2280515563471806,O=C(Nc1ccnc(N2CCCCC2)c1)c1ccccc1,2.2280515563471806,CCOC(=O)C1CCN(c2cc(NC(=O)c3ccc(N)c(Cl)c3)ccn2)CC1,0.5875548354014984,402.8820000000001,3.349000000000001,97.55,6,2,5,28,2,0.35,O=C(Nc1ccnc(N2CCCCC2)c1)c1ccccc1,0,True,2.2280515563471806
O=C(O)CC1=CN(CCCCOCC2=CC=C(C3=NC=CC=N3)C=C2)N=C1,0.5549197651385046,2.9642000000000017,2.3397569258107573,c1cnc(-c2ccc(COCCCCn3cccn3)cc2)nc1,2.3397569258107573,O=C(O)Cc1cnn(CCCCOCc2ccc(-c3ncccn3)cc2)c1,0.5549197651385046,366.421,2.9642000000000017,90.13,6,1,10,27,3,0.3,c1cnc(-c2ccc(COCCCCn3cccn3)cc2)nc1,0,True,2.3397569258107573
C=C=C1C(=O)NC2=CC=C(C3=CC=C(OC)C(OC)=C3)C=C2N2CC=C(C3=CC=C(Cl)C=C3)N=C12,0.3678316601677088,5.947200000000005,3.0983448320200964,C=C1C(=O)Nc2ccc(-c3ccccc3)cc2N2CC=C(c3ccccc3)N=C12,3.0983448320200964,C=C=C1C(=O)Nc2ccc(-c3ccc(OC)c(OC)c3)cc2N2CC=C(c3ccc(Cl)cc3)N=C12,0.3678316601677088,483.95500000000015,5.947200000000005,63.160000000000004,5,1,4,35,3,0.10714285714285714,C=C1C(=O)Nc2ccc(-c3ccccc3)cc2N2CC=C(c3ccccc3)N=C12,0,True,3.0983448320200964
