Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa
ClC1=CC=C(C=NN(C2=CC=CC=C2)C2=NC=CC=N2)C=C1,0.5327275325923604,4.302200000000003,2.364309866062497,C(=NN(c1ccccc1)c1ncccn1)c1ccccc1,2.364309866062497,Clc1ccc(C=NN(c2ccccc2)c2ncccn2)cc1,0.5327275325923604,308.77200000000005,4.302200000000003,41.38,4,0,4,22,3,0.0,C(=NN(c1ccccc1)c1ncccn1)c1ccccc1,0,True,2.364309866062497
CC(=O)C1=NC2=C=CC=C(CC3=CNN=C3)C=C2C(=O)N1C,0.7814927756040183,-0.3952,4.266277203340604,O=c1[nH]cnc2c1=CC(Cc1cn[nH]c1)=CC=C=2,4.266277203340604,CC(=O)c1nc2c(c(=O)n1C)=CC(Cc1cn[nH]c1)=CC=C=2,0.7814927756040183,294.314,-0.3952,80.64000000000001,5,1,3,22,2,0.1875,O=c1[nH]cnc2c1=CC(Cc1cn[nH]c1)=CC=C=2,0,True,4.266277203340604
O=C1NC(C2=CC=CC=C2)=CC=C1C=C1C(=O)N2CCCCC2=CC1=C=CCC1=CC=C2OCOC2=C1,0.4766984147819163,3.2757000000000023,3.3723030843515245,O=c1[nH]c(-c2ccccc2)ccc1C=c1c(=C=CCc2ccc3c(c2)OCO3)cc2n(c1=O)CCCC2,3.3723030843515245,O=c1[nH]c(-c2ccccc2)ccc1C=c1c(=C=CCc2ccc3c(c2)OCO3)cc2n(c1=O)CCCC2,0.4766984147819163,490.55900000000037,3.2757000000000023,73.32000000000001,5,1,4,37,4,0.1935483870967742,O=c1[nH]c(-c2ccccc2)ccc1C=c1c(=C=CCc2ccc3c(c2)OCO3)cc2n(c1=O)CCCC2,1,False,3.3723030843515245
FC1=CC=C(C2=C(CC3=CC=CC=C3)CCS2)C=C1,0.7627947815752013,4.916400000000003,2.256321745722321,c1ccc(CC2=C(c3ccccc3)SCC2)cc1,2.256321745722321,Fc1ccc(C2=C(Cc3ccccc3)CCS2)cc1,0.7627947815752013,270.372,4.916400000000003,0.0,1,0,3,19,2,0.17647058823529413,c1ccc(CC2=C(c3ccccc3)SCC2)cc1,0,True,2.256321745722321
O=S(=O)(C1=CC=C(F)C=C1)N1CCC(OC2=CC=C(N3CCCC3)C=C2)C1,0.7863384495530007,3.2679000000000027,2.4897799203313458,O=S(=O)(c1ccccc1)N1CCC(Oc2ccc(N3CCCC3)cc2)C1,2.4897799203313458,O=S(=O)(c1ccc(F)cc1)N1CCC(Oc2ccc(N3CCCC3)cc2)C1,0.7863384495530007,390.4800000000002,3.2679000000000027,49.85,4,0,5,27,2,0.4,O=S(=O)(c1ccccc1)N1CCC(Oc2ccc(N3CCCC3)cc2)C1,1,False,2.4897799203313458
O=C1CN2C(=O)C3=CC(Cl)=C(Cl)C=C3C=C2C2=CC3=C(C=C2N1)OCO3,0.637389015411452,3.6561000000000012,2.7669960175301895,O=C1Cn2c(cc3ccccc3c2=O)-c2cc3c(cc2N1)OCO3,2.7669960175301895,O=C1Cn2c(cc3cc(Cl)c(Cl)cc3c2=O)-c2cc3c(cc2N1)OCO3,0.637389015411452,389.19400000000013,3.6561000000000012,69.56,5,1,0,26,3,0.1111111111111111,O=C1Cn2c(cc3ccccc3c2=O)-c2cc3c(cc2N1)OCO3,0,True,2.7669960175301895
O=C1C2=CC(N3CCCCC3)=C(O)N=C2SC=CN1CC1=CC=CS1,0.8792585200368713,4.058300000000003,3.3203726271144713,O=C1c2cc(N3CCCCC3)cnc2SC=CN1Cc1cccs1,3.3203726271144713,O=C1c2cc(N3CCCCC3)c(O)nc2SC=CN1Cc1cccs1,0.8792585200368713,373.5030000000001,4.058300000000003,56.67000000000001,6,1,3,25,2,0.3333333333333333,O=C1c2cc(N3CCCCC3)cnc2SC=CN1Cc1cccs1,0,True,3.3203726271144713
O=C(O)CCS(=O)(=O)C1=CC=CC=C1,0.8090519089369965,0.9350000000000003,1.6673975897407214,c1ccccc1,1.6673975897407214,O=C(O)CCS(=O)(=O)c1ccccc1,0.8090519089369965,214.24200000000002,0.9350000000000003,71.44,3,1,4,14,1,0.2222222222222222,c1ccccc1,0,True,1.6673975897407214
N#CC(=CC1=CC=C(F)C=C1)C(=O)NCC1=CC=C2OCOC2=C1,0.693280895081103,2.777780000000001,2.154851533087008,O=C(C=Cc1ccccc1)NCc1ccc2c(c1)OCO2,2.154851533087008,N#CC(=Cc1ccc(F)cc1)C(=O)NCc1ccc2c(c1)OCO2,0.693280895081103,324.3110000000001,2.777780000000001,71.35000000000001,4,1,4,24,2,0.1111111111111111,O=C(C=Cc1ccccc1)NCc1ccc2c(c1)OCO2,0,True,2.154851533087008
CC(C)SC1=CC=C2N=CC(C(N)=O)=C3CC4=CC5=C(C=C4C1=C23)OCO5,0.542593300767199,4.134100000000002,3.010939548251608,c1cc2c3c(ccnc3c1)Cc1cc3c(cc1-2)OCO3,3.010939548251608,CC(C)Sc1ccc2ncc(C(N)=O)c3c2c1-c1cc2c(cc1C3)OCO2,0.542593300767199,378.45300000000015,4.134100000000002,74.44,5,1,3,27,3,0.23809523809523808,c1cc2c3c(ccnc3c1)Cc1cc3c(cc1-2)OCO3,0,True,3.010939548251608
CC(C)N(C(=O)C(C)(CC(=CC1=CC=C(Cl)C=C1F)C(N)=O)C(C)C)C(C)C,0.6095060144239363,5.045600000000004,3.5144433078897137,c1ccccc1,3.5144433078897137,CC(C)N(C(=O)C(C)(CC(=Cc1ccc(Cl)cc1F)C(N)=O)C(C)C)C(C)C,0.6095060144239363,410.9610000000002,5.045600000000004,63.4,2,1,8,28,1,0.5454545454545454,c1ccccc1,0,True,3.5144433078897137
O=C(NC(C1=CC=CC(Br)=C1)C1=CC=CS1)C1CC(C2CCCC2)CC2=CC3=CC4=C(C=C3C(=O)N21)OCO4,0.27331438054587687,6.753700000000006,3.938499189099141,O=C(NC(c1ccccc1)c1cccs1)C1CC(C2CCCC2)Cc2cc3cc4c(cc3c(=O)n21)OCO4,3.938499189099141,O=C(NC(c1cccc(Br)c1)c1cccs1)C1CC(C2CCCC2)Cc2cc3cc4c(cc3c(=O)n21)OCO4,0.27331438054587687,605.5540000000003,6.753700000000006,69.56,6,1,5,39,4,0.3548387096774194,O=C(NC(c1ccccc1)c1cccs1)C1CC(C2CCCC2)Cc2cc3cc4c(cc3c(=O)n21)OCO4,0,True,3.938499189099141
ClC1=CC=C(C(C2=CC=CN=C2)N2C=CN=C2)C=C1,0.727720565965561,3.5692000000000013,2.6269358056526677,c1ccc(C(c2cccnc2)n2ccnc2)cc1,2.6269358056526677,Clc1ccc(C(c2cccnc2)n2ccnc2)cc1,0.727720565965561,269.735,3.5692000000000013,30.71,3,0,3,19,3,0.06666666666666667,c1ccc(C(c2cccnc2)n2ccnc2)cc1,0,True,2.6269358056526677
CC(C)CC1=CCC2=C(O1)C1=CC=CC=C1S2,0.7393085515754735,4.766200000000003,3.020905514336632,C1=COc2c(sc3ccccc23)C1,3.020905514336632,CC(C)CC1=CCc2sc3ccccc3c2O1,0.7393085515754735,244.359,4.766200000000003,9.23,2,0,2,17,2,0.3333333333333333,C1=COc2c(sc3ccccc23)C1,0,True,3.020905514336632
CCOC1=CC=C(C2=CC=C(C(=O)NC(CC3=CC=CC=C3)C(=O)SC3=CC=CC=N3)C=C2)C=C1,0.3051390979495967,5.807300000000005,2.7096135137991837,O=C(NC(Cc1ccccc1)C(=O)Sc1ccccn1)c1ccc(-c2ccccc2)cc1,2.7096135137991837,CCOc1ccc(-c2ccc(C(=O)NC(Cc3ccccc3)C(=O)Sc3ccccn3)cc2)cc1,0.3051390979495967,482.60500000000013,5.807300000000005,68.28999999999999,5,1,9,35,4,0.13793103448275862,O=C(NC(Cc1ccccc1)C(=O)Sc1ccccn1)c1ccc(-c2ccccc2)cc1,0,True,2.7096135137991837
CN(O)C(=O)C=CC1=CC=CS1,0.4296402873713156,1.6089000000000002,2.6996968061630824,c1ccsc1,2.6996968061630824,CN(O)C(=O)C=Cc1cccs1,0.4296402873713156,183.232,1.6089000000000002,40.54,3,1,2,12,1,0.125,c1ccsc1,0,True,2.6996968061630824
N=C1C2=CC(C3=CNN=C3)=CC=C2OCN1CC1=CC=C([N+](=O)[O-])C=C1,0.5554396942245087,3.162370000000002,2.7640584125405834,N=C1c2cc(-c3cn[nH]c3)ccc2OCN1Cc1ccccc1,2.7640584125405834,N=C1c2cc(-c3cn[nH]c3)ccc2OCN1Cc1ccc([N+](=O)[O-])cc1,0.5554396942245087,349.3500000000001,3.162370000000002,108.14000000000001,5,2,4,26,3,0.1111111111111111,N=C1c2cc(-c3cn[nH]c3)ccc2OCN1Cc1ccccc1,0,True,2.7640584125405834
N#CC1=CN(C2CC(O)C(COC3=CC=CC=C3O)O2)C(=O)NC1=O,0.699865260290482,-0.15872000000000008,3.5277477076856893,O=c1ccn(C2CCC(COc3ccccc3)O2)c(=O)[nH]1,3.5277477076856893,N#Cc1cn(C2CC(O)C(COc3ccccc3O)O2)c(=O)[nH]c1=O,0.699865260290482,345.3110000000001,-0.15872000000000008,137.57,8,3,4,25,2,0.3125,O=c1ccn(C2CCC(COc3ccccc3)O2)c(=O)[nH]1,0,True,3.5277477076856893
CCCCN(CCC)CCC1=CC=C2C=CC(C3=CC=C(C(N)=O)O3)=CC2=C1,0.5238040129913547,5.253300000000005,2.371347352354972,c1coc(-c2ccc3ccccc3c2)c1,2.371347352354972,CCCCN(CCC)CCc1ccc2ccc(-c3ccc(C(N)=O)o3)cc2c1,0.5238040129913547,378.51600000000013,5.253300000000005,59.47,3,1,10,28,3,0.375,c1coc(-c2ccc3ccccc3c2)c1,0,True,2.371347352354972
CCCCN(CC1=CC=C(Cl)C=C1)C1=NC2=CC([N+](=O)[O-])=CC=C2N1,0.4795615004090847,4.931200000000004,2.3684256673792436,c1ccc(CNc2nc3ccccc3[nH]2)cc1,2.3684256673792436,CCCCN(Cc1ccc(Cl)cc1)c1nc2cc([N+](=O)[O-])ccc2[nH]1,0.4795615004090847,358.82900000000006,4.931200000000004,75.06,4,1,7,25,3,0.2777777777777778,c1ccc(CNc2nc3ccccc3[nH]2)cc1,0,True,2.3684256673792436
CCN(CC)C(=O)CCCC(=O)OCCNC1=CC=C(Cl)C=C1,0.524002119791007,3.333800000000001,2.0644989075892184,c1ccccc1,2.0644989075892184,CCN(CC)C(=O)CCCC(=O)OCCNc1ccc(Cl)cc1,0.524002119791007,340.851,3.333800000000001,58.64,4,1,10,23,1,0.5294117647058824,c1ccccc1,0,True,2.0644989075892184
CC1(C)C2=CC(NC(=O)C3=CC=CN=C3)=CC=C2OC2=C1C1=C(N=CNC1=O)C(=O)C2=C=CC1=C2C=CC=CC2=NC=C1,0.21903470702588038,5.4817000000000045,3.5414164461315654,O=C(Nc1ccc2c(c1)CC1=C(O2)C(=C=Cc2ccnc3ccccc23)C(=O)c2nc[nH]c(=O)c21)c1cccnc1,3.5414164461315654,CC1(C)C2=C(Oc3ccc(NC(=O)c4cccnc4)cc31)C(=C=Cc1ccnc3ccccc13)C(=O)c1nc[nH]c(=O)c12,0.21903470702588038,565.5890000000003,5.4817000000000045,126.92999999999999,7,2,3,43,5,0.08823529411764706,O=C(Nc1ccc2c(c1)CC1=C(O2)C(=C=Cc2ccnc3ccccc23)C(=O)c2nc[nH]c(=O)c21)c1cccnc1,0,True,3.5414164461315654
O=C(CCCCCC1=CC=CC=C1)NC(CC1=CC=CC=C1)C(=O)O,0.6500294696885588,3.6016000000000012,2.102667768634463,O=C(CCCCCc1ccccc1)NCCc1ccccc1,2.102667768634463,O=C(CCCCCc1ccccc1)NC(Cc1ccccc1)C(=O)O,0.6500294696885588,339.4350000000001,3.6016000000000012,66.4,2,2,10,25,2,0.3333333333333333,O=C(CCCCCc1ccccc1)NCCc1ccccc1,0,True,2.102667768634463
O=C(O)CCCCCCCCCCCCCCOC1=CC=C(C=NO)C=C1OC(=O)O,0.06335690235512051,6.086200000000007,2.40968744486114,c1ccccc1,2.40968744486114,O=C(O)CCCCCCCCCCCCCCOc1ccc(C=NO)cc1OC(=O)O,0.06335690235512051,437.5330000000001,6.086200000000007,125.65000000000002,6,3,18,31,1,0.6086956521739131,c1ccccc1,0,True,2.40968744486114
O=C(O)COC1=CC=C(C=NNC(=O)C2=CC=CC=C2)C=C1,0.6296498132019033,1.9139,1.7439870934504942,O=C(NN=Cc1ccccc1)c1ccccc1,1.7439870934504942,O=C(O)COc1ccc(C=NNC(=O)c2ccccc2)cc1,0.6296498132019033,298.298,1.9139,87.99000000000001,4,2,6,22,2,0.0625,O=C(NN=Cc1ccccc1)c1ccccc1,0,True,1.7439870934504942
O=C(CNS(=O)(=O)C1(C2=CC=C(Cl)C=C2)CC1)NC1=CC=C2C(=O)N3CCCCC3CC2=C1,0.6520584150132087,3.4380000000000024,3.230716821032118,O=C(CNS(=O)(=O)C1(c2ccccc2)CC1)Nc1ccc2c(c1)CC1CCCCN1C2=O,3.230716821032118,O=C(CNS(=O)(=O)C1(c2ccc(Cl)cc2)CC1)Nc1ccc2c(c1)CC1CCCCN1C2=O,0.6520584150132087,488.0090000000004,3.4380000000000024,95.58,4,2,6,33,2,0.4166666666666667,O=C(CNS(=O)(=O)C1(c2ccccc2)CC1)Nc1ccc2c(c1)CC1CCCCN1C2=O,0,True,3.230716821032118
CC1=CC(=O)OC2=CC(OCC(=O)OC(C)(C)C)=CC=C12,0.6420950899683019,2.8219200000000013,2.0844241872337896,O=c1ccc2ccccc2o1,2.0844241872337896,Cc1cc(=O)oc2cc(OCC(=O)OC(C)(C)C)ccc12,0.6420950899683019,290.31499999999994,2.8219200000000013,65.74,5,0,3,21,2,0.375,O=c1ccc2ccccc2o1,0,True,2.0844241872337896
CNC(=O)N1CCC(OC2=CC3=C(C=C2OCCOCCOC(=O)C2=CC=CC=C2)N=CS3)C1,0.34732030197294056,3.3412000000000015,3.0869848626430745,O=C(OCCOCCOc1cc2ncsc2cc1OC1CCNC1)c1ccccc1,3.0869848626430745,CNC(=O)N1CCC(Oc2cc3scnc3cc2OCCOCCOC(=O)c2ccccc2)C1,0.34732030197294056,485.56200000000024,3.3412000000000015,99.22000000000001,8,1,10,34,3,0.375,O=C(OCCOCCOc1cc2ncsc2cc1OC1CCNC1)c1ccccc1,0,True,3.0869848626430745
COC(=O)C1=CC=C(C2=NC3=CC=CC=C3C=C2C(=O)NN=CC2=CC=CC=C2O)C=C1,0.2840953561166537,4.157900000000002,2.251307896242091,O=C(NN=Cc1ccccc1)c1cc2ccccc2nc1-c1ccccc1,2.251307896242091,COC(=O)c1ccc(-c2nc3ccccc3cc2C(=O)NN=Cc2ccccc2O)cc1,0.2840953561166537,425.4440000000001,4.157900000000002,100.88,6,2,5,32,4,0.04,O=C(NN=Cc1ccccc1)c1cc2ccccc2nc1-c1ccccc1,1,False,2.251307896242091
CC(=O)N1CC(O)CNCCN1CC(=O)C1=CC(Cl)=C(Cl)S1,0.7886475952794584,1.2672000000000005,3.8977756588753465,O=C(CN1CCNCCCN1)c1cccs1,3.8977756588753465,CC(=O)N1CC(O)CNCCN1CC(=O)c1cc(Cl)c(Cl)s1,0.7886475952794584,366.27,1.2672000000000005,72.88000000000001,6,2,3,22,1,0.5384615384615384,O=C(CN1CCNCCCN1)c1cccs1,0,True,3.8977756588753465
CC(C)CC(CC(O)CC1=CC=C(C2CCC2)C=N1)C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)O,0.29940873931957857,3.6217000000000015,3.6786781706927396,O=C(CCCCc1ccc(C2CCC2)cn1)NCC(=O)NCCc1ccccc1,3.6786781706927396,CC(C)CC(CC(O)Cc1ccc(C2CCC2)cn1)C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)O,0.29940873931957857,523.6740000000002,3.6217000000000015,128.62,5,4,14,38,2,0.5333333333333333,O=C(CCCCc1ccc(C2CCC2)cn1)NCC(=O)NCCc1ccccc1,0,True,3.6786781706927396
CC(=CC1=CC2=CC=CC=C2N1C(=O)NC1=CC=CC=C1)C1=CC=CC=C1,0.46227798729092157,6.2820000000000045,2.2765711419743404,O=C(Nc1ccccc1)n1c(C=Cc2ccccc2)cc2ccccc21,2.2765711419743404,CC(=Cc1cc2ccccc2n1C(=O)Nc1ccccc1)c1ccccc1,0.46227798729092157,352.43700000000007,6.2820000000000045,34.03,2,1,3,27,4,0.041666666666666664,O=C(Nc1ccccc1)n1c(C=Cc2ccccc2)cc2ccccc21,0,True,2.2765711419743404
CCOC(=O)C1=CN(CCN(CC(N)=O)C(=O)COCCNC(S)=NC2=CC=C(F)C=C2)C=C1,0.1270413169369311,1.3415000000000008,3.0612414972813156,O=C(COCCNC=Nc1ccccc1)NCCn1cccc1,3.0612414972813156,CCOC(=O)c1ccn(CCN(CC(N)=O)C(=O)COCCNC(S)=Nc2ccc(F)cc2)c1,0.1270413169369311,493.5610000000001,1.3415000000000008,128.25,7,3,13,34,2,0.36363636363636365,O=C(COCCNC=Nc1ccccc1)NCCn1cccc1,0,True,3.0612414972813156
CC(=O)N1C=C(CN2CCC(C(=O)NCC3=CC=C(Cl)C=C3)(C3=CC=CC=C3)CC2)C2=CC(OC(C)C)=CC=C21,0.2652617393528574,6.592200000000007,2.6854707142186403,O=C(NCc1ccccc1)C1(c2ccccc2)CCN(Cc2c[nH]c3ccccc23)CC1,2.6854707142186403,CC(=O)n1cc(CN2CCC(C(=O)NCc3ccc(Cl)cc3)(c3ccccc3)CC2)c2cc(OC(C)C)ccc21,0.2652617393528574,558.1220000000002,6.592200000000007,63.57000000000001,5,1,8,40,4,0.3333333333333333,O=C(NCc1ccccc1)C1(c2ccccc2)CCN(Cc2c[nH]c3ccccc23)CC1,0,True,2.6854707142186403
CC1=NN(C2=CC=C(C(=O)O)C=C2)C2=C1C(C1=CC=CC=C1)OC1=CC=C(Cl)C=C12,0.46622631678586235,5.6811200000000035,2.8240332753927913,c1ccc(C2Oc3ccccc3-c3c2cnn3-c2ccccc2)cc1,2.8240332753927913,Cc1nn(-c2ccc(C(=O)O)cc2)c2c1C(c1ccccc1)Oc1ccc(Cl)cc1-2,0.46622631678586235,416.8640000000001,5.6811200000000035,64.35000000000001,4,1,3,30,4,0.08333333333333333,c1ccc(C2Oc3ccccc3-c3c2cnn3-c2ccccc2)cc1,0,True,2.8240332753927913
COC1=CC=C(C2C(C(=O)O)=CNC(C)=C2C(=O)C2=CC=C(CN(CC3CCCCC3)C3=NC4=CC=CC=C4N3)C=C2)C=C1,0.17125974361002272,6.970600000000007,3.4827558846924713,O=C(C1=CNC=CC1c1ccccc1)c1ccc(CN(CC2CCCCC2)c2nc3ccccc3[nH]2)cc1,3.4827558846924713,COc1ccc(C2C(C(=O)O)=CNC(C)=C2C(=O)c2ccc(CN(CC3CCCCC3)c3nc4ccccc4[nH]3)cc2)cc1,0.17125974361002272,590.7240000000004,6.970600000000007,107.54999999999998,6,3,10,44,4,0.3055555555555556,O=C(C1=CNC=CC1c1ccccc1)c1ccc(CN(CC2CCCCC2)c2nc3ccccc3[nH]2)cc1,0,True,3.4827558846924713
CC(=O)NC1=CC=C(CCC(=O)N2CCN(C(=O)CCC(NC(=O)C(C)C)C(=O)O)CC2)C=C1,0.4670029980741971,1.2540000000000007,2.6811273395210353,O=C(CCc1ccccc1)N1CCNCC1,2.6811273395210353,CC(=O)Nc1ccc(CCC(=O)N2CCN(C(=O)CCC(NC(=O)C(C)C)C(=O)O)CC2)cc1,0.4670029980741971,474.5580000000003,1.2540000000000007,136.11999999999998,5,3,10,34,1,0.5416666666666666,O=C(CCc1ccccc1)N1CCNCC1,0,True,2.6811273395210353
N#CC1=CC=C2NC3=CC(NC(=O)CO)=CC=C3C(=O)C2=C1,0.6221142847084301,1.4837799999999997,2.2738670296433323,O=c1c2ccccc2[nH]c2ccccc12,2.2738670296433323,N#Cc1ccc2[nH]c3cc(NC(=O)CO)ccc3c(=O)c2c1,0.6221142847084301,293.28200000000004,1.4837799999999997,105.98000000000002,4,3,2,22,3,0.0625,O=c1c2ccccc2[nH]c2ccccc12,0,True,2.2738670296433323
O=C(CCCOC1=CC=CC=C1C(=O)NC1=CC=C(F)C=C1)OCCC1=CNC2=CC=CC=C12,0.24177229978470352,5.5042000000000035,2.146438435080359,O=C(CCCOc1ccccc1C(=O)Nc1ccccc1)OCCc1c[nH]c2ccccc12,2.146438435080359,O=C(CCCOc1ccccc1C(=O)Nc1ccc(F)cc1)OCCc1c[nH]c2ccccc12,0.24177229978470352,460.5050000000002,5.5042000000000035,80.42000000000002,4,2,10,34,4,0.18518518518518517,O=C(CCCOc1ccccc1C(=O)Nc1ccccc1)OCCc1c[nH]c2ccccc12,0,True,2.146438435080359
CC(=O)N1C2=CC=CC=C2C(C)=C1C1=CC=CC=C1,0.6306901099731606,4.276820000000003,1.9814822768578502,c1ccc(-c2cc3ccccc3[nH]2)cc1,1.9814822768578502,CC(=O)n1c(-c2ccccc2)c(C)c2ccccc21,0.6306901099731606,249.313,4.276820000000003,22.0,2,0,1,19,3,0.11764705882352941,c1ccc(-c2cc3ccccc3[nH]2)cc1,0,True,1.9814822768578502
