Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa
CC(C)C(=O)NC(CS)CC1=CC=CC=C1,0.7560134766484949,2.2997000000000005,2.452819378435523,c1ccccc1,2.452819378435523,CC(C)C(=O)NC(CS)Cc1ccccc1,0.7560134766484949,237.368,2.2997000000000005,29.1,2,2,5,16,1,0.46153846153846156,c1ccccc1,0,True,2.452819378435523
COC(=O)C1CC=C(C=CC(=O)C=CC(O)CN2CCOCC2)CC1,0.5508406171998533,1.2604999999999995,3.8877389539791647,O=C(C=CCCN1CCOCC1)C=CC1=CCCCC1,3.8877389539791647,COC(=O)C1CC=C(C=CC(=O)C=CC(O)CN2CCOCC2)CC1,0.5508406171998533,349.42700000000025,1.2604999999999995,76.07000000000001,6,1,7,25,0,0.5789473684210527,O=C(C=CCCN1CCOCC1)C=CC1=CCCCC1,0,True,3.8877389539791647
CC1(C)CC=C(C(=O)NC2=CC=C(S(N)(=O)=O)C(S(=O)(=O)C3=CC=CC=C3)=C2)C(=O)O1,0.5054624104498996,1.7571999999999999,2.843058648657342,O=C(Nc1cccc(S(=O)(=O)c2ccccc2)c1)C1=CCCOC1=O,2.843058648657342,CC1(C)CC=C(C(=O)Nc2ccc(S(N)(=O)=O)c(S(=O)(=O)c3ccccc3)c2)C(=O)O1,0.5054624104498996,464.5210000000002,1.7571999999999999,149.69999999999996,7,2,5,31,2,0.2,O=C(Nc1cccc(S(=O)(=O)c2ccccc2)c1)C1=CCCOC1=O,0,True,2.843058648657342
O=S(=O)(CN1CCCCC1)N1CCN(C2=CC=CC=C2)CC1,0.8437989834712609,1.5817999999999999,2.1838740783406028,O=S(=O)(CN1CCCCC1)N1CCN(c2ccccc2)CC1,2.1838740783406028,O=S(=O)(CN1CCCCC1)N1CCN(c2ccccc2)CC1,0.8437989834712609,323.46200000000005,1.5817999999999999,43.86000000000001,4,0,4,22,1,0.625,O=S(=O)(CN1CCCCC1)N1CCN(c2ccccc2)CC1,0,True,2.1838740783406028
COC1=CC2=C(NC3=CC=C(Cl)C=C3F)N=CN=C2C=C1OC(P(=O)(O)O)P(=O)(O)NCC1=CC=CC=C1,0.1600447381663505,4.989800000000007,3.6973324501996796,O=[PH](COc1ccc2c(Nc3ccccc3)ncnc2c1)NCc1ccccc1,3.6973324501996796,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC(P(=O)(O)O)P(=O)(O)NCc1ccccc1,0.1600447381663505,582.8490000000002,4.989800000000007,163.13,7,5,10,38,4,0.13043478260869565,O=[PH](COc1ccc2c(Nc3ccccc3)ncnc2c1)NCc1ccccc1,0,True,3.6973324501996796
O=C(NN1CCCC2=CC=CC=C21)C1=CC=C2C(=O)N3CCCCC3=NC2=C=C1O,0.768547897436564,0.6053999999999997,3.6807095765047695,O=C(NN1CCCc2ccccc21)C1=CC=c2c(nc3n(c2=O)CCCC3)=C=C1,3.6807095765047695,O=C(NN1CCCc2ccccc21)C1=CC=c2c(nc3n(c2=O)CCCC3)=C=C1O,0.768547897436564,402.4540000000003,0.6053999999999997,87.46000000000001,6,2,2,30,2,0.30434782608695654,O=C(NN1CCCc2ccccc21)C1=CC=c2c(nc3n(c2=O)CCCC3)=C=C1,0,True,3.6807095765047695
CC(=O)N1CCC(CN2N=C(C(F)F)C=C2C)CC1,0.8462762400975953,2.387620000000001,2.5371569316901983,c1cnn(CC2CCNCC2)c1,2.5371569316901983,CC(=O)N1CCC(Cn2nc(C(F)F)cc2C)CC1,0.8462762400975953,271.31100000000004,2.387620000000001,38.13,3,0,3,19,1,0.6923076923076923,c1cnn(CC2CCNCC2)c1,0,True,2.5371569316901983
CCOC1=NC(C(OCC(=O)N(C)CCN2CCC(C(=O)O)CC2)C2=CC=C(Cl)C=C2)=CC=C1,0.5160940520015658,3.4947000000000026,3.1091783941116056,O=C(COC(c1ccccc1)c1ccccn1)NCCN1CCCCC1,3.1091783941116056,CCOc1cccc(C(OCC(=O)N(C)CCN2CCC(C(=O)O)CC2)c2ccc(Cl)cc2)n1,0.5160940520015658,490.0000000000001,3.4947000000000026,92.2,6,1,11,34,2,0.48,O=C(COC(c1ccccc1)c1ccccn1)NCCN1CCCCC1,0,True,3.1091783941116056
O=C(O)CCC(NC(=O)C1=CC=C(C2=NC3=CC(F)=CC=C3N2)N=C1OC(F)F)C(=O)O,0.38590859698125135,2.4132,3.1003861419866237,c1ccc(-c2nc3ccccc3[nH]2)nc1,3.1003861419866237,O=C(O)CCC(NC(=O)c1ccc(-c2nc3cc(F)ccc3[nH]2)nc1OC(F)F)C(=O)O,0.38590859698125135,452.34500000000014,2.4132,154.5,6,4,9,32,3,0.21052631578947367,c1ccc(-c2nc3ccccc3[nH]2)nc1,0,True,3.1003861419866237
ClC1=CC=C=C2C=C3C(=CC2=N1)CCC1=C=C=CC=C13,0.509945730453377,2.9154000000000018,5.234624791480094,C1=C=C2CCc3cc4c(cc3C2=CC=1)=C=CC=CN=4,5.234624791480094,ClC1=CC=C=c2cc3c(cc2=N1)CCC1=C=C=CC=C13,0.509945730453377,275.73799999999994,2.9154000000000018,12.36,1,0,0,20,1,0.1111111111111111,C1=C=C2CCc3cc4c(cc3C2=CC=1)=C=CC=CN=4,0,True,5.234624791480094
CC(CNCC1=CC2=CC=CC=C2N1)C(=O)N(CCN)CCCl,0.6124070888503362,1.9196999999999997,3.1101368083902337,c1ccc2[nH]ccc2c1,3.1101368083902337,CC(CNCc1cc2ccccc2[nH]1)C(=O)N(CCN)CCCl,0.6124070888503362,336.8670000000001,1.9196999999999997,74.15,3,3,9,23,2,0.47058823529411764,c1ccc2[nH]ccc2c1,0,True,3.1101368083902337
CCCC1=CSC(C2=NN(CC3=CC=C(Cl)C=C3)C=C2CNC(=O)C2=CC=C(NC(=O)NC3=CC=C(Cl)C=C3)C=C2)=C1,0.14671435988580359,8.493200000000003,2.589696187399184,O=C(Nc1ccccc1)Nc1ccc(C(=O)NCc2cn(Cc3ccccc3)nc2-c2cccs2)cc1,2.589696187399184,CCCc1csc(-c2nn(Cc3ccc(Cl)cc3)cc2CNC(=O)c2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2)c1,0.14671435988580359,618.5900000000001,8.493200000000003,88.05000000000001,5,3,10,42,5,0.15625,O=C(Nc1ccccc1)Nc1ccc(C(=O)NCc2cn(Cc3ccccc3)nc2-c2cccs2)cc1,0,True,2.589696187399184
CC(C)(C)OC(=O)N1CCC(N2CCCC2)CC1,0.7204500421976436,2.481700000000001,2.003708349068839,C1CCN(C2CCNCC2)C1,2.003708349068839,CC(C)(C)OC(=O)N1CCC(N2CCCC2)CC1,0.7204500421976436,254.3739999999999,2.481700000000001,32.78,3,0,1,18,0,0.9285714285714286,C1CCN(C2CCNCC2)C1,0,True,2.003708349068839
C=CCC(CC1=CC=CC=C1)C(=O)NC(CO)C(=O)NO,0.31660130150649385,0.4038999999999995,2.981463500972392,c1ccccc1,2.981463500972392,C=CCC(Cc1ccccc1)C(=O)NC(CO)C(=O)NO,0.31660130150649385,292.335,0.4038999999999995,98.66000000000001,4,4,8,21,1,0.3333333333333333,c1ccccc1,0,True,2.981463500972392
CC(C)CC1=CC=C(C=NNC(=O)CC(=O)C2=CNC3=CC=CC=C32)C=C1,0.2878201846416794,4.089500000000003,2.248466021778082,O=C(CC(=O)c1c[nH]c2ccccc12)NN=Cc1ccccc1,2.248466021778082,CC(C)Cc1ccc(C=NNC(=O)CC(=O)c2c[nH]c3ccccc23)cc1,0.2878201846416794,361.445,4.089500000000003,74.32,3,2,7,27,3,0.22727272727272727,O=C(CC(=O)c1c[nH]c2ccccc12)NN=Cc1ccccc1,0,True,2.248466021778082
COC(=O)C(O)C(C)(O)C(O)C(C)C(O)C(C)C(O)C(=O)NCC1=CC=C(Cl)C=C1,0.26433140032195507,-0.403999999999999,4.288895671531769,c1ccccc1,4.288895671531769,COC(=O)C(O)C(C)(O)C(O)C(C)C(O)C(C)C(O)C(=O)NCc1ccc(Cl)cc1,0.26433140032195507,447.91200000000015,-0.403999999999999,156.55,8,6,10,30,1,0.6,c1ccccc1,0,True,4.288895671531769
O=C1C=CN(C2CC(O)C(CNCCNC3CCCCC3)O2)C(=O)N1,0.5018110352499215,-0.30309999999999854,3.581890070323052,O=c1ccn(C2CCC(CNCCNC3CCCCC3)O2)c(=O)[nH]1,3.581890070323052,O=c1ccn(C2CC(O)C(CNCCNC3CCCCC3)O2)c(=O)[nH]1,0.5018110352499215,352.4350000000001,-0.30309999999999854,108.38,7,4,7,25,1,0.7647058823529411,O=c1ccn(C2CCC(CNCCNC3CCCCC3)O2)c(=O)[nH]1,0,True,3.581890070323052
C1=CC=C(C2CCC3=CC=CC=C3C2)C=C1,0.6651389478005327,3.959100000000003,2.078329430883075,c1ccc(C2CCc3ccccc3C2)cc1,2.078329430883075,c1ccc(C2CCc3ccccc3C2)cc1,0.6651389478005327,208.304,3.959100000000003,0.0,0,0,1,16,2,0.25,c1ccc(C2CCc3ccccc3C2)cc1,0,True,2.078329430883075
O=C(C=CN1CCCCC1)NC1=NC2=CC=CC=C2S1,0.8815205899176656,3.2344000000000017,2.3563567341137333,O=C(C=CN1CCCCC1)Nc1nc2ccccc2s1,2.3563567341137333,O=C(C=CN1CCCCC1)Nc1nc2ccccc2s1,0.8815205899176656,287.38800000000003,3.2344000000000017,45.230000000000004,4,1,3,20,2,0.3333333333333333,O=C(C=CN1CCCCC1)Nc1nc2ccccc2s1,0,True,2.3563567341137333
O=C1NCCC2=C1SC(O)=N2,0.5816086811204911,0.1345999999999999,3.326207780465965,O=C1NCCc2ncsc21,3.326207780465965,O=C1NCCc2nc(O)sc21,0.5816086811204911,170.193,0.1345999999999999,62.22,4,2,0,11,1,0.3333333333333333,O=C1NCCc2ncsc21,0,True,3.326207780465965
CCCCCCCCCOC(=O)CNC(=O)NN=CC1=CC=C(O)C(Cl)=C1,0.21481350516914968,3.972500000000002,2.363513411230734,c1ccccc1,2.363513411230734,CCCCCCCCCOC(=O)CNC(=O)NN=Cc1ccc(O)c(Cl)c1,0.21481350516914968,397.90300000000013,3.972500000000002,100.02,5,3,12,27,1,0.5263157894736842,c1ccccc1,1,False,2.363513411230734
ClC1=CC=C(C(COCC2=CC=CC=C2)=C2CCCCC2)C=C1,0.6283883788804551,6.274500000000004,2.25276918473854,c1ccc(COCC(=C2CCCCC2)c2ccccc2)cc1,2.25276918473854,Clc1ccc(C(COCc2ccccc2)=C2CCCCC2)cc1,0.6283883788804551,326.86700000000013,6.274500000000004,9.23,1,0,5,23,2,0.3333333333333333,c1ccc(COCC(=C2CCCCC2)c2ccccc2)cc1,0,True,2.25276918473854
CCCCCCCCCC(=O)NC(C)C(=O)NC(CCN)CC(CNC)NC(=N)N,0.09787530855765678,0.9265700000000054,3.7441120695112424,,3.7441120695112424,CCCCCCCCCC(=O)NC(C)C(=O)NC(CCN)CC(CNC)NC(=N)N,0.09787530855765678,427.63800000000026,0.9265700000000054,158.15,5,7,18,30,0,0.8571428571428571,,0,True,3.7441120695112424
CC1=CC=C(SCC(=O)NCC2=CC=C(C)C(Cl)=C2)N=N1,0.8594805345254843,3.1553400000000016,2.1262699568076595,O=C(CSc1cccnn1)NCc1ccccc1,2.1262699568076595,Cc1ccc(SCC(=O)NCc2ccc(C)c(Cl)c2)nn1,0.8594805345254843,321.833,3.1553400000000016,54.88,4,1,5,21,2,0.26666666666666666,O=C(CSc1cccnn1)NCc1ccccc1,0,True,2.1262699568076595
CC(C)(CN)N=C(C1=CC=CC=C1)C1=CC=CC=C1,0.8333177805343939,3.261300000000002,2.2622874050629793,N=C(c1ccccc1)c1ccccc1,2.2622874050629793,CC(C)(CN)N=C(c1ccccc1)c1ccccc1,0.8333177805343939,252.36100000000005,3.261300000000002,38.379999999999995,2,1,4,19,2,0.23529411764705882,N=C(c1ccccc1)c1ccccc1,0,True,2.2622874050629793
CC1(C)CCCN(C2C3=C(NCCC3=O)OC3=C=C4C=C(Br)C(=C32)C4)C1,0.663902897873768,3.6831000000000023,5.489810222843092,O=C1CCNC2=C1C(N1CCCCC1)C1=C3C=CC(=C=C1O2)C3,5.489810222843092,CC1(C)CCCN(C2C3=C(NCCC3=O)OC3=C=C4C=C(Br)C(=C32)C4)C1,0.663902897873768,415.33100000000013,3.6831000000000023,41.57000000000001,4,1,1,26,0,0.5238095238095238,O=C1CCNC2=C1C(N1CCCCC1)C1=C3C=CC(=C=C1O2)C3,0,True,5.489810222843092
O=C(CNC(=O)C(CC1=CC=C(O)C=C1)NC(=O)CCCC1=CC=CC=C1)NC1=CC=CC=C1,0.35319045136575167,3.1973000000000003,2.423976157062942,O=C(CNC(=O)C(Cc1ccccc1)NC(=O)CCCc1ccccc1)Nc1ccccc1,2.423976157062942,O=C(CNC(=O)C(Cc1ccc(O)cc1)NC(=O)CCCc1ccccc1)Nc1ccccc1,0.35319045136575167,459.5460000000002,3.1973000000000003,107.53,4,4,11,34,3,0.2222222222222222,O=C(CNC(=O)C(Cc1ccccc1)NC(=O)CCCc1ccccc1)Nc1ccccc1,0,True,2.423976157062942
FC1=CC=C(C2=CNC3=C4C=CC=CC4=CC=C23)C=C1,0.48877887317378593,5.127200000000003,1.9289541265518046,c1ccc(-c2c[nH]c3c2ccc2ccccc23)cc1,1.9289541265518046,Fc1ccc(-c2c[nH]c3c2ccc2ccccc23)cc1,0.48877887317378593,261.29900000000004,5.127200000000003,15.79,0,1,1,20,4,0.0,c1ccc(-c2c[nH]c3c2ccc2ccccc23)cc1,0,True,1.9289541265518046
CCN(CC)S(=O)(=O)C1=CC=C(N=C(C2=CC=C(Cl)C=C2)N2C=NC3=CC(F)=CC=C32)C=C1,0.2684035596845995,5.485900000000005,2.68740580966611,c1ccc(N=C(c2ccccc2)n2cnc3ccccc32)cc1,2.68740580966611,CCN(CC)S(=O)(=O)c1ccc(N=C(c2ccc(Cl)cc2)n2cnc3cc(F)ccc32)cc1,0.2684035596845995,484.98400000000015,5.485900000000005,67.56,5,0,6,33,4,0.16666666666666666,c1ccc(N=C(c2ccccc2)n2cnc3ccccc32)cc1,0,True,2.68740580966611
CC(=O)OC1=CC=C(CSCCCOC2=CC=CC=C2OCC2=CC=C(CC(C)(C)C(=O)OC(C)(C)C)C=C2)N1,0.16374492809022806,7.1317000000000075,3.0193729481689005,c1ccc(COc2ccccc2OCCCSCc2ccc[nH]2)cc1,3.0193729481689005,CC(=O)Oc1ccc(CSCCCOc2ccccc2OCc2ccc(CC(C)(C)C(=O)OC(C)(C)C)cc2)[nH]1,0.16374492809022806,567.7480000000004,7.1317000000000075,86.85,7,1,14,40,3,0.4375,c1ccc(COc2ccccc2OCCCSCc2ccc[nH]2)cc1,0,True,3.0193729481689005
CCCCN(CCCC)CCCCCCNC(=O)C(=O)NN=CC1=CC=CC=C1O,0.17603787151514722,3.4211000000000014,2.4292910463128514,c1ccccc1,2.4292910463128514,CCCCN(CCCC)CCCCCCNC(=O)C(=O)NN=Cc1ccccc1O,0.17603787151514722,418.582,3.4211000000000014,94.03000000000002,5,3,15,30,1,0.6086956521739131,c1ccccc1,1,False,2.4292910463128514
O=C1C2=CC(C(=O)N([NH2+][O-])C3=CC=C([N+](=O)[O-])C=C3)=CC=C=C2SC2=CC=C(CO)C=C12,0.2489223625420822,0.3275000000000002,4.082392511626706,O=C(Nc1ccccc1)C1=CC=C=c2sc3ccccc3c(=O)c2=C1,4.082392511626706,O=C(C1=CC=C=c2sc3ccc(CO)cc3c(=O)c2=C1)N([NH2+][O-])c1ccc([N+](=O)[O-])cc1,0.2489223625420822,449.4440000000002,0.3275000000000002,140.42,7,2,5,32,3,0.045454545454545456,O=C(Nc1ccccc1)C1=CC=C=c2sc3ccccc3c(=O)c2=C1,0,True,4.082392511626706
CC(C)OC(=O)C1=CC=CC=C1C(=O)NCCSC1CCN(C(=N)O)CC1,0.28483318582000716,2.671970000000001,2.642286577222638,O=C(NCCSC1CCNCC1)c1ccccc1,2.642286577222638,CC(C)OC(=O)c1ccccc1C(=O)NCCSC1CCN(C(=N)O)CC1,0.28483318582000716,393.5090000000002,2.671970000000001,102.72000000000001,5,3,7,27,1,0.5263157894736842,O=C(NCCSC1CCNCC1)c1ccccc1,0,True,2.642286577222638
CC(=O)C1=CC=C(CCC(CCO)C(=O)NC(CC(=O)O)C(=O)NN=CC2=CC=C3C=CC=CC3=C2)C=C1,0.15576020749647965,3.083400000000002,3.2497514496978015,O=C(CCCc1ccccc1)NCC(=O)NN=Cc1ccc2ccccc2c1,3.2497514496978015,CC(=O)c1ccc(CCC(CCO)C(=O)NC(CC(=O)O)C(=O)NN=Cc2ccc3ccccc3c2)cc1,0.15576020749647965,517.5820000000002,3.083400000000002,145.16000000000003,6,4,13,38,3,0.27586206896551724,O=C(CCCc1ccccc1)NCC(=O)NN=Cc1ccc2ccccc2c1,0,True,3.2497514496978015
O=C(CCN1C(=O)C2=CC=CC=C2C2=C1C1=CC(F)=CC=C1NC2=O)NCC1=CC=CC(C(F)(F)F)=C1,0.26226590988414394,4.860600000000003,2.5558194298267978,O=C(CCn1c(=O)c2ccccc2c2c(=O)[nH]c3ccccc3c21)NCc1ccccc1,2.5558194298267978,O=C(CCn1c(=O)c2ccccc2c2c(=O)[nH]c3ccc(F)cc3c21)NCc1cccc(C(F)(F)F)c1,0.26226590988414394,509.4590000000001,4.860600000000003,83.96000000000001,4,2,5,37,5,0.14814814814814814,O=C(CCn1c(=O)c2ccccc2c2c(=O)[nH]c3ccccc3c21)NCc1ccccc1,0,True,2.5558194298267978
CC(C)(C)C(=O)N1CCC2(CCSC3=CC=C(C(=O)N4CCC(Br)C4)C=C32)CC1,0.5487680054986562,4.698100000000005,3.886500123189003,O=C(c1ccc2c(c1)C1(CCNCC1)CCS2)N1CCCC1,3.886500123189003,CC(C)(C)C(=O)N1CCC2(CCSc3ccc(C(=O)N4CCC(Br)C4)cc32)CC1,0.5487680054986562,479.48400000000026,4.698100000000005,40.620000000000005,3,0,1,29,1,0.6521739130434783,O=C(c1ccc2c(c1)C1(CCNCC1)CCS2)N1CCCC1,0,True,3.886500123189003
CC(=O)NC1=CC=C(CNC(=O)C2CCCCN2C(=O)SCC(=O)O)C=C1,0.6812244540735998,2.0534999999999997,2.761393955834304,O=C(NCc1ccccc1)C1CCCCN1,2.761393955834304,CC(=O)Nc1ccc(CNC(=O)C2CCCCN2C(=O)SCC(=O)O)cc1,0.6812244540735998,393.4650000000001,2.0534999999999997,115.81000000000002,5,3,6,27,1,0.4444444444444444,O=C(NCc1ccccc1)C1CCCCN1,0,True,2.761393955834304
CC(O)=C(C(=O)NC(CC1=CC=CC=C1)C(O)CC(SCC(=O)O)C(=O)O)S(=O)(=O)C1=CC=C(F)C=C1,0.1396741557984629,2.1384,3.9306255479968755,C=C(C(=O)NCCc1ccccc1)S(=O)(=O)c1ccccc1,3.9306255479968755,CC(O)=C(C(=O)NC(Cc1ccccc1)C(O)CC(SCC(=O)O)C(=O)O)S(=O)(=O)c1ccc(F)cc1,0.1396741557984629,555.6020000000003,2.1384,178.29999999999998,8,5,13,37,2,0.2916666666666667,C=C(C(=O)NCCc1ccccc1)S(=O)(=O)c1ccccc1,0,True,3.9306255479968755
OCC1CCC(Br)CC1,0.6305813960673388,1.9324000000000001,2.6347412379947865,C1CCCCC1,2.6347412379947865,OCC1CCC(Br)CC1,0.6305813960673388,193.08399999999997,1.9324000000000001,20.23,1,1,1,9,0,1.0,C1CCCCC1,0,True,2.6347412379947865
CC(NC(=O)C(O)C1=CNC2=CC=CC=C21)C(=O)NC(CC1=CC=CC=C1)C(N)=O,0.3783485903954768,0.9187999999999994,3.1432307240274575,O=C(CNC(=O)Cc1c[nH]c2ccccc12)NCCc1ccccc1,3.1432307240274575,CC(NC(=O)C(O)c1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(N)=O,0.3783485903954768,408.45800000000014,0.9187999999999994,137.31,4,5,8,30,3,0.22727272727272727,O=C(CNC(=O)Cc1c[nH]c2ccccc12)NCCc1ccccc1,0,True,3.1432307240274575
O=C(O)CCNC(=O)C1=C(C(=O)NCC2=CC=C(OC3=CC=C([N+](=O)[O-])C=C3)C=C2)C2=CC=CC=C2N1,0.1879675694153201,4.002900000000003,2.401347274290025,O=C(NCc1ccc(Oc2ccccc2)cc1)c1c[nH]c2ccccc12,2.401347274290025,O=C(O)CCNC(=O)c1[nH]c2ccccc2c1C(=O)NCc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,0.1879675694153201,502.4830000000002,4.002900000000003,163.66,6,4,10,37,4,0.11538461538461539,O=C(NCc1ccc(Oc2ccccc2)cc1)c1c[nH]c2ccccc12,0,True,2.401347274290025
CN1N=C(C2=CC=CC=N2)C=C1CNC(=O)NC1=CC=C(Br)C=C1,0.7203415143661024,3.566300000000002,2.2077358140234633,O=C(NCc1cc(-c2ccccn2)n[nH]1)Nc1ccccc1,2.2077358140234633,Cn1nc(-c2ccccn2)cc1CNC(=O)Nc1ccc(Br)cc1,0.7203415143661024,386.253,3.566300000000002,71.84,4,2,4,24,3,0.11764705882352941,O=C(NCc1cc(-c2ccccn2)n[nH]1)Nc1ccccc1,0,True,2.2077358140234633
