smiles,Mol,QED,logP,SA,PAINS,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,lipinski_violations_calc,baseline,rank_rulekit
Cc1ccc(C(=O)[O-])cc1NC(=O)c1ccccc1Cl,,0.9416943168051114,2.26422,2.061329501685144,0.0,O=C(Nc1ccccc1)c1ccccc1,2.061329501685144,Cc1ccc(C(=O)[O-])cc1NC(=O)c1ccccc1Cl,0.9416943168051114,288.71000000000004,2.26422,69.22999999999999,3.0,1.0,3.0,20.0,2.0,0.0666666666666666,O=C(Nc1ccccc1)c1ccccc1,0,True,2.061329501685144,0,rulekit,11
CCc1cccc(NC(=O)c2ccc(N3CCOCC3)cc2)c1,,0.9415003391971432,3.337900000000002,1.7167046409416855,0.0,O=C(Nc1ccccc1)c1ccc(N2CCOCC2)cc1,1.7167046409416855,CCc1cccc(NC(=O)c2ccc(N3CCOCC3)cc2)c1,0.9415003391971432,310.397,3.337900000000002,41.57000000000001,3.0,1.0,4.0,23.0,2.0,0.3157894736842105,O=C(Nc1ccccc1)c1ccc(N2CCOCC2)cc1,0,True,1.7167046409416855,0,rulekit,12
Cc1ccc(NC(=O)c2cc(C3CCOCC3)no2)cc1,,0.9411263758204628,3.1293200000000017,2.2423790554889163,0.0,O=C(Nc1ccccc1)c1cc(C2CCOCC2)no1,2.2423790554889163,Cc1ccc(NC(=O)c2cc(C3CCOCC3)no2)cc1,0.9411263758204628,286.331,3.1293200000000017,64.36,4.0,1.0,3.0,21.0,2.0,0.375,O=C(Nc1ccccc1)c1cc(C2CCOCC2)no1,0,True,2.2423790554889163,0,rulekit,13
Cc1ccccc1C(=O)NC1CCN(c2ccccc2)CC1,,0.9407803014798988,3.3938200000000025,1.6527096552636795,0.0,O=C(NC1CCN(c2ccccc2)CC1)c1ccccc1,1.6527096552636795,Cc1ccccc1C(=O)NC1CCN(c2ccccc2)CC1,0.9407803014798988,294.3980000000001,3.3938200000000025,32.34,2.0,1.0,3.0,22.0,2.0,0.3157894736842105,O=C(NC1CCN(c2ccccc2)CC1)c1ccccc1,0,True,1.6527096552636795,0,rulekit,14
COc1ccc(NC(=O)N2CCN(c3ccc(F)cc3)CC2)cc1,,0.9404956996952072,3.188400000000001,1.68229634914052,0.0,O=C(Nc1ccccc1)N1CCN(c2ccccc2)CC1,1.68229634914052,COc1ccc(NC(=O)N2CCN(c3ccc(F)cc3)CC2)cc1,0.9404956996952072,329.37500000000006,3.188400000000001,44.81,3.0,1.0,3.0,24.0,2.0,0.2777777777777778,O=C(Nc1ccccc1)N1CCN(c2ccccc2)CC1,0,True,1.68229634914052,0,rulekit,15
Cc1ccoc1C(=O)NC1CCN(c2ccccn2)CC1,,0.940375052016018,2.3818200000000003,2.208805537203922,0.0,O=C(NC1CCN(c2ccccn2)CC1)c1ccco1,2.208805537203922,Cc1ccoc1C(=O)NC1CCN(c2ccccn2)CC1,0.940375052016018,285.3470000000001,2.3818200000000003,58.370000000000005,4.0,1.0,3.0,21.0,2.0,0.375,O=C(NC1CCN(c2ccccn2)CC1)c1ccco1,0,True,2.208805537203922,0,rulekit,16
Cc1ccccc1C(=O)NC1CCN(Cc2ccccc2)C1,,0.9399111079803332,2.9993200000000018,2.085261764644576,0.0,O=C(NC1CCN(Cc2ccccc2)C1)c1ccccc1,2.085261764644576,Cc1ccccc1C(=O)NC1CCN(Cc2ccccc2)C1,0.9399111079803332,294.398,2.9993200000000018,32.34,2.0,1.0,4.0,22.0,2.0,0.3157894736842105,O=C(NC1CCN(Cc2ccccc2)C1)c1ccccc1,0,True,2.085261764644576,0,rulekit,17
Cc1cccc(N2CCN(C(=O)NCc3ccc(F)cc3)CC2)c1,,0.939782743597702,3.1659200000000016,1.7885224360970398,0.0,O=C(NCc1ccccc1)N1CCN(c2ccccc2)CC1,1.7885224360970398,Cc1cccc(N2CCN(C(=O)NCc3ccc(F)cc3)CC2)c1,0.939782743597702,327.40300000000013,3.1659200000000016,35.58,2.0,1.0,3.0,24.0,2.0,0.3157894736842105,O=C(NCc1ccccc1)N1CCN(c2ccccc2)CC1,0,True,1.7885224360970398,0,rulekit,18
Cc1ccc(N2CC[C@@H](NC(=O)c3ccccc3)C2)cn1,,0.9393483798053032,2.39872,2.330949717833242,0.0,O=C(N[C@@H]1CCN(c2cccnc2)C1)c1ccccc1,2.330949717833242,Cc1ccc(N2CC[C@@H](NC(=O)c3ccccc3)C2)cn1,0.9393483798053032,281.35900000000004,2.39872,45.23,3.0,1.0,3.0,21.0,2.0,0.2941176470588235,O=C(N[C@@H]1CCN(c2cccnc2)C1)c1ccccc1,0,True,2.330949717833242,0,rulekit,19
Cc1ccc(C(=O)N[C@H]2CCN(c3ccccc3)C2)cn1,,0.9393483798053032,2.398720000000001,2.301577712789106,0.0,O=C(N[C@H]1CCN(c2ccccc2)C1)c1cccnc1,2.301577712789106,Cc1ccc(C(=O)N[C@H]2CCN(c3ccccc3)C2)cn1,0.9393483798053032,281.359,2.398720000000001,45.23,3.0,1.0,3.0,21.0,2.0,0.2941176470588235,O=C(N[C@H]1CCN(c2ccccc2)C1)c1cccnc1,0,True,2.301577712789106,0,rulekit,20
Cc1cc(C[NH2+]C2CCN(c3ccccn3)CC2)ccc1F,,0.9392962432381088,2.261519999999999,3.0909269629559883,0.0,c1ccc(C[NH2+]C2CCN(c3ccccn3)CC2)cc1,3.0909269629559883,Cc1cc(C[NH2+]C2CCN(c3ccccn3)CC2)ccc1F,0.9392962432381088,300.401,2.261519999999999,32.74,2.0,1.0,4.0,22.0,2.0,0.3888888888888889,c1ccc(C[NH2+]C2CCN(c3ccccn3)CC2)cc1,0,True,3.0909269629559883,0,rulekit,21
Cc1ccoc1C(=O)NC[C@@H]1CCCN1C(=O)c1ccco1,,0.939249922053238,2.2156200000000004,2.844000054479743,0.0,O=C(NC[C@@H]1CCCN1C(=O)c1ccco1)c1ccco1,2.844000054479743,Cc1ccoc1C(=O)NC[C@@H]1CCCN1C(=O)c1ccco1,0.939249922053238,302.33,2.2156200000000004,75.69,4.0,1.0,4.0,22.0,2.0,0.375,O=C(NC[C@@H]1CCCN1C(=O)c1ccco1)c1ccco1,0,True,2.844000054479743,0,rulekit,22
Cc1ccc2ccc(C(=O)NCC3CCOCC3)cc2c1,,0.9382541818460974,3.3046200000000017,1.9635470252240983,0.0,O=C(NCC1CCOCC1)c1ccc2ccccc2c1,1.9635470252240983,Cc1ccc2ccc(C(=O)NCC3CCOCC3)cc2c1,0.9382541818460974,283.371,3.3046200000000017,38.33,2.0,1.0,3.0,21.0,2.0,0.3888888888888889,O=C(NCC1CCOCC1)c1ccc2ccccc2c1,0,True,1.9635470252240983,0,rulekit,23
Cc1ccc(C(=O)N2CCC[C@H]2NC(=O)c2csc(C)n2)s1,,0.9380190174704854,2.8135400000000006,3.0636686117289447,0.0,O=C(N[C@@H]1CCCN1C(=O)c1cccs1)c1cscn1,3.0636686117289447,Cc1ccc(C(=O)N2CCC[C@H]2NC(=O)c2csc(C)n2)s1,0.9380190174704854,335.45400000000006,2.8135400000000006,62.3,5.0,1.0,3.0,22.0,2.0,0.4,O=C(N[C@@H]1CCCN1C(=O)c1cccs1)c1cscn1,0,True,3.0636686117289447,0,rulekit,24
COc1ccc(CNC(=O)c2cccc3c2CCCC3)cc1,,0.9371783374488882,3.5040000000000022,1.7919132610329118,0.0,O=C(NCc1ccccc1)c1cccc2c1CCCC2,1.7919132610329118,COc1ccc(CNC(=O)c2cccc3c2CCCC3)cc1,0.9371783374488882,295.382,3.5040000000000022,38.33,2.0,1.0,4.0,22.0,2.0,0.3157894736842105,O=C(NCc1ccccc1)c1cccc2c1CCCC2,0,True,1.7919132610329118,0,rulekit,25
Cc1ccc(C(=O)N[C@H]2CCN(c3ccccc3)C2)cc1,,0.937083097849924,3.0037200000000013,2.062309364743712,0.0,O=C(N[C@H]1CCN(c2ccccc2)C1)c1ccccc1,2.062309364743712,Cc1ccc(C(=O)N[C@H]2CCN(c3ccccc3)C2)cc1,0.937083097849924,280.371,3.0037200000000013,32.34,2.0,1.0,3.0,21.0,2.0,0.2777777777777778,O=C(N[C@H]1CCN(c2ccccc2)C1)c1ccccc1,0,True,2.062309364743712,0,rulekit,26
Cc1ccccc1C(=O)NC1CCN(c2ccccc2)C1,,0.937083097849924,3.0037200000000013,2.1150768300652736,0.0,O=C(NC1CCN(c2ccccc2)C1)c1ccccc1,2.1150768300652736,Cc1ccccc1C(=O)NC1CCN(c2ccccc2)C1,0.937083097849924,280.37100000000004,3.0037200000000013,32.34,2.0,1.0,3.0,21.0,2.0,0.2777777777777778,O=C(NC1CCN(c2ccccc2)C1)c1ccccc1,0,True,2.1150768300652736,0,rulekit,27
Cc1ccc(NC(=O)c2ccc(N3CCOCC3)nc2)cn1,,0.9367525690965388,1.87392,2.020991386032911,0.0,O=C(Nc1cccnc1)c1ccc(N2CCOCC2)nc1,2.020991386032911,Cc1ccc(NC(=O)c2ccc(N3CCOCC3)nc2)cn1,0.9367525690965388,298.34599999999995,1.87392,67.35000000000001,5.0,1.0,3.0,22.0,2.0,0.3125,O=C(Nc1cccnc1)c1ccc(N2CCOCC2)nc1,0,True,2.020991386032911,0,rulekit,28
Cc1ccc([C@H]2CCC[C@H]2NC(=O)c2ccccn2)cc1,,0.9352376102676526,3.456120000000002,2.6656876780389656,0.0,O=C(N[C@@H]1CCC[C@@H]1c1ccccc1)c1ccccn1,2.6656876780389656,Cc1ccc([C@H]2CCC[C@H]2NC(=O)c2ccccn2)cc1,0.9352376102676526,280.37100000000004,3.456120000000002,41.99,2.0,1.0,3.0,21.0,2.0,0.3333333333333333,O=C(N[C@@H]1CCC[C@@H]1c1ccccc1)c1ccccn1,0,True,2.6656876780389656,0,rulekit,29
Cc1ccccc1C(=O)N1CC[C@@H](CNC(=O)c2ccon2)C1,,0.9348242964057176,1.87512,2.673407878858228,0.0,O=C(NC[C@@H]1CCN(C(=O)c2ccccc2)C1)c1ccon1,2.673407878858228,Cc1ccccc1C(=O)N1CC[C@@H](CNC(=O)c2ccon2)C1,0.9348242964057176,313.357,1.87512,75.44,4.0,1.0,4.0,23.0,2.0,0.3529411764705882,O=C(NC[C@@H]1CCN(C(=O)c2ccccc2)C1)c1ccon1,0,True,2.673407878858228,0,rulekit,30
Cc1noc([C@H](C)NC(=O)c2ccoc2C2CCCC2)n1,,0.9347975583225128,3.119620000000002,3.1577189990438352,0.0,O=C(NCc1ncno1)c1ccoc1C1CCCC1,3.1577189990438352,Cc1noc([C@H](C)NC(=O)c2ccoc2C2CCCC2)n1,0.9347975583225128,289.33500000000004,3.119620000000002,81.16000000000001,5.0,1.0,4.0,21.0,2.0,0.5333333333333333,O=C(NCc1ncno1)c1ccoc1C1CCCC1,0,True,3.1577189990438352,0,rulekit,31
COc1ccc(CNC(=O)c2ccc(Br)s2)cc1,,0.934513881675464,3.449200000000002,1.7517502676208745,0.0,O=C(NCc1ccccc1)c1cccs1,1.7517502676208745,COc1ccc(CNC(=O)c2ccc(Br)s2)cc1,0.934513881675464,326.21500000000003,3.449200000000002,38.33,3.0,1.0,4.0,18.0,2.0,0.1538461538461538,O=C(NCc1ccccc1)c1cccs1,0,True,1.7517502676208745,0,rulekit,32
Cc1ccc(C(=O)N2CCC[C@H](CNC(=O)c3ccccn3)C2)o1,,0.934486055478566,2.26522,2.614926510360881,0.0,O=C(NC[C@H]1CCCN(C(=O)c2ccco2)C1)c1ccccn1,2.614926510360881,Cc1ccc(C(=O)N2CCC[C@H](CNC(=O)c3ccccn3)C2)o1,0.934486055478566,327.38400000000007,2.26522,75.44,4.0,1.0,4.0,24.0,2.0,0.3888888888888889,O=C(NC[C@H]1CCCN(C(=O)c2ccco2)C1)c1ccccn1,0,True,2.614926510360881,0,rulekit,33
Cc1noc(C)c1C(=O)N[C@H]1CCN(C(=O)c2cccc(F)c2)C1,,0.9341606845219024,2.07504,2.592447011533947,0.0,O=C(N[C@H]1CCN(C(=O)c2ccccc2)C1)c1cnoc1,2.592447011533947,Cc1noc(C)c1C(=O)N[C@H]1CCN(C(=O)c2cccc(F)c2)C1,0.9341606845219024,331.34700000000004,2.07504,75.44,4.0,1.0,3.0,24.0,2.0,0.3529411764705882,O=C(N[C@H]1CCN(C(=O)c2ccccc2)C1)c1cnoc1,0,True,2.592447011533947,0,rulekit,34
Cc1nc(C(=O)NCCc2ccc(F)cc2)c(C)s1,,0.9340720557164436,2.8715400000000013,1.986096839025244,0.0,O=C(NCCc1ccccc1)c1cscn1,1.986096839025244,Cc1nc(C(=O)NCCc2ccc(F)cc2)c(C)s1,0.9340720557164436,278.352,2.8715400000000013,41.99,3.0,1.0,4.0,19.0,2.0,0.2857142857142857,O=C(NCCc1ccccc1)c1cscn1,0,True,1.986096839025244,0,rulekit,35
Cc1cc(C(=O)NC2(C)CCN(C(=O)c3coc(C)n3)C2)co1,,0.9339925390668112,1.91904,3.544795968893192,0.0,O=C(NC1CCN(C(=O)c2cocn2)C1)c1ccoc1,3.544795968893192,Cc1cc(C(=O)NC2(C)CCN(C(=O)c3coc(C)n3)C2)co1,0.9339925390668112,317.345,1.91904,88.58,5.0,1.0,3.0,23.0,2.0,0.4375,O=C(NC1CCN(C(=O)c2cocn2)C1)c1ccoc1,0,True,3.544795968893192,0,rulekit,36
Cc1nc(C(=O)N[C@@H](C)Cc2ccc(F)cc2)cs1,,0.9339455160839292,2.951620000000002,2.3972620289576643,0.0,O=C(NCCc1ccccc1)c1cscn1,2.3972620289576643,Cc1nc(C(=O)N[C@@H](C)Cc2ccc(F)cc2)cs1,0.9339455160839292,278.352,2.951620000000002,41.99,3.0,1.0,4.0,19.0,2.0,0.2857142857142857,O=C(NCCc1ccccc1)c1cscn1,0,True,2.3972620289576643,0,rulekit,37
Cc1cccc(NC(=O)N2CCO[C@H](Cc3ccccc3)C2)c1C,,0.9333655893741254,3.7788400000000015,2.43223754715018,0.0,O=C(Nc1ccccc1)N1CCO[C@H](Cc2ccccc2)C1,2.43223754715018,Cc1cccc(NC(=O)N2CCO[C@H](Cc3ccccc3)C2)c1C,0.9333655893741254,324.42400000000004,3.7788400000000015,41.57000000000001,2.0,1.0,3.0,24.0,2.0,0.35,O=C(Nc1ccccc1)N1CCO[C@H](Cc2ccccc2)C1,0,True,2.43223754715018,0,rulekit,38
Cc1ccc(C(=O)N2CCC(NC(=O)c3ccc(F)cc3)CC2)cn1,,0.933224167560564,2.563720000000001,1.906761745385742,0.0,O=C(NC1CCN(C(=O)c2cccnc2)CC1)c1ccccc1,1.906761745385742,Cc1ccc(C(=O)N2CCC(NC(=O)c3ccc(F)cc3)CC2)cn1,0.933224167560564,341.38600000000014,2.563720000000001,62.3,3.0,1.0,3.0,25.0,2.0,0.3157894736842105,O=C(NC1CCN(C(=O)c2cccnc2)CC1)c1ccccc1,0,True,1.906761745385742,0,rulekit,39
Cc1cccc(C(=O)NC2(c3ccccc3)CCCC2)n1,,0.9332181099562142,3.5893200000000025,2.1739994842404915,0.0,O=C(NC1(c2ccccc2)CCCC1)c1ccccn1,2.1739994842404915,Cc1cccc(C(=O)NC2(c3ccccc3)CCCC2)n1,0.9332181099562142,280.37100000000004,3.5893200000000025,41.99,2.0,1.0,3.0,21.0,2.0,0.3333333333333333,O=C(NC1(c2ccccc2)CCCC1)c1ccccn1,0,True,2.1739994842404915,0,rulekit,40
CC(C)(C)NC(=O)Cc1csc(-c2ccccc2)n1,,0.9330530447163512,3.267300000000001,1.9506611351065215,0.0,c1ccc(-c2nccs2)cc1,1.9506611351065215,CC(C)(C)NC(=O)Cc1csc(-c2ccccc2)n1,0.9330530447163512,274.389,3.267300000000001,41.99,3.0,1.0,3.0,19.0,2.0,0.3333333333333333,c1ccc(-c2nccs2)cc1,0,True,1.9506611351065215,0,rulekit,41
Cc1ccccc1C(=O)N1CCC(NC(=O)c2ccccc2F)CC1,,0.9329369491255388,3.1687200000000013,1.7990854723629912,0.0,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccccc1,1.7990854723629912,Cc1ccccc1C(=O)N1CCC(NC(=O)c2ccccc2F)CC1,0.9329369491255388,340.3980000000001,3.1687200000000013,49.41,2.0,1.0,3.0,25.0,2.0,0.3,O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1ccccc1,0,True,1.7990854723629912,0,rulekit,42
Cc1ccc(C(=O)N2CCC(CNC(=O)c3ccccn3)CC2)cc1,,0.932875561350654,2.672220000000001,1.900366620792028,0.0,O=C(NCC1CCN(C(=O)c2ccccc2)CC1)c1ccccn1,1.900366620792028,Cc1ccc(C(=O)N2CCC(CNC(=O)c3ccccn3)CC2)cc1,0.932875561350654,337.4230000000001,2.672220000000001,62.3,3.0,1.0,4.0,25.0,2.0,0.35,O=C(NCC1CCN(C(=O)c2ccccc2)CC1)c1ccccn1,0,True,1.900366620792028,0,rulekit,43
CC(=O)N1CCC[C@H](C(=O)NC2(c3ccccc3)CCCC2)C1,,0.932445232059756,2.8306000000000013,2.6942337529841005,0.0,O=C(NC1(c2ccccc2)CCCC1)[C@H]1CCCNC1,2.6942337529841005,CC(=O)N1CCC[C@H](C(=O)NC2(c3ccccc3)CCCC2)C1,0.932445232059756,314.42900000000026,2.8306000000000013,49.41,2.0,1.0,3.0,23.0,1.0,0.5789473684210527,O=C(NC1(c2ccccc2)CCCC1)[C@H]1CCCNC1,0,True,2.6942337529841005,0,rulekit,44
Cc1ccc(CNS(=O)(=O)c2ccc(C)cc2)cc1,,0.9322941154772892,2.7819400000000014,1.5247377679076806,0.0,O=S(=O)(NCc1ccccc1)c1ccccc1,1.5247377679076806,Cc1ccc(CNS(=O)(=O)c2ccc(C)cc2)cc1,0.9322941154772892,275.373,2.7819400000000014,46.17,2.0,1.0,4.0,19.0,2.0,0.2,O=S(=O)(NCc1ccccc1)c1ccccc1,0,True,1.5247377679076806,0,rulekit,45
CCc1cc(C(=O)N2CCC(NC(=O)c3ccsc3)CC2)no1,,0.9316270323358448,2.333100000000001,2.4074530596871213,0.0,O=C(NC1CCN(C(=O)c2ccon2)CC1)c1ccsc1,2.4074530596871213,CCc1cc(C(=O)N2CCC(NC(=O)c3ccsc3)CC2)no1,0.9316270323358448,333.4130000000001,2.333100000000001,75.44,5.0,1.0,4.0,23.0,2.0,0.4375,O=C(NC1CCN(C(=O)c2ccon2)CC1)c1ccsc1,0,True,2.4074530596871213,0,rulekit,46
Cc1cccnc1C(=O)NC1(C)CCN(C(=O)c2ccccn2)CC1,,0.9309173874101347,2.20972,2.461943760553673,0.0,O=C(NC1CCN(C(=O)c2ccccn2)CC1)c1ccccn1,2.461943760553673,Cc1cccnc1C(=O)NC1(C)CCN(C(=O)c2ccccn2)CC1,0.9309173874101347,338.41100000000006,2.20972,75.19,4.0,1.0,3.0,25.0,2.0,0.3684210526315789,O=C(NC1CCN(C(=O)c2ccccn2)CC1)c1ccccn1,0,True,2.461943760553673,0,rulekit,47
Cc1cccc(C(=O)N2CC(C)(CNC(=O)c3ccc(F)cc3)C2)c1,,0.9300126667716906,3.026220000000001,2.116785684337179,0.0,O=C(NCC1CN(C(=O)c2ccccc2)C1)c1ccccc1,2.116785684337179,Cc1cccc(C(=O)N2CC(C)(CNC(=O)c3ccc(F)cc3)C2)c1,0.9300126667716906,340.398,3.026220000000001,49.41,2.0,1.0,4.0,25.0,2.0,0.3,O=C(NCC1CN(C(=O)c2ccccc2)C1)c1ccccc1,0,True,2.116785684337179,0,rulekit,48
Cc1cocc1C(=O)N1CCC(CNC(=O)c2ccon2)CC1,,0.929499988224186,1.85822,2.7950257869598474,0.0,O=C(NCC1CCN(C(=O)c2ccoc2)CC1)c1ccon1,2.7950257869598474,Cc1cocc1C(=O)N1CCC(CNC(=O)c2ccon2)CC1,0.929499988224186,317.3450000000001,1.85822,88.58,5.0,1.0,4.0,23.0,2.0,0.4375,O=C(NCC1CCN(C(=O)c2ccoc2)CC1)c1ccon1,0,True,2.7950257869598474,0,rulekit,49
COc1ccc(NC(=O)c2ccc(F)c(Cl)c2)cc1,,0.9293404363786544,3.740000000000002,1.4580175937422233,0.0,O=C(Nc1ccccc1)c1ccccc1,1.4580175937422233,COc1ccc(NC(=O)c2ccc(F)c(Cl)c2)cc1,0.9293404363786544,279.698,3.740000000000002,38.33,2.0,1.0,3.0,19.0,2.0,0.0714285714285714,O=C(Nc1ccccc1)c1ccccc1,0,True,1.4580175937422233,0,rulekit,50
Cc1ccc(C(=O)N2CC[C@@](C)(CNC(=O)C3(C)CCC3)C2)o1,,0.9282616632822772,2.746620000000001,3.219827459277808,0.0,O=C(NCC1CCN(C(=O)c2ccco2)C1)C1CCC1,3.219827459277808,Cc1ccc(C(=O)N2CC[C@@](C)(CNC(=O)C3(C)CCC3)C2)o1,0.9282616632822772,318.41700000000014,2.746620000000001,62.55,3.0,1.0,4.0,23.0,1.0,0.6666666666666666,O=C(NCC1CCN(C(=O)c2ccco2)C1)C1CCC1,0,True,3.219827459277808,0,rulekit,51
CN(C)c1cccc(C(=O)NCc2ccc(F)cc2)c1,,0.9278982561019116,2.8217000000000017,1.6271693668200091,0.0,O=C(NCc1ccccc1)c1ccccc1,1.6271693668200091,CN(C)c1cccc(C(=O)NCc2ccc(F)cc2)c1,0.9278982561019116,272.323,2.8217000000000017,32.34,2.0,1.0,4.0,20.0,2.0,0.1875,O=C(NCc1ccccc1)c1ccccc1,0,True,1.6271693668200091,0,rulekit,52
CC(C)(C)OC(=O)N1CC[C@@H](CNC(=O)c2ccccn2)C1,,0.9276835755740126,2.0684,2.520241560514691,0.0,O=C(NC[C@@H]1CCNC1)c1ccccn1,2.520241560514691,CC(C)(C)OC(=O)N1CC[C@@H](CNC(=O)c2ccccn2)C1,0.9276835755740126,305.37800000000004,2.0684,71.53,4.0,1.0,3.0,22.0,1.0,0.5625,O=C(NC[C@@H]1CCNC1)c1ccccn1,0,True,2.520241560514691,0,rulekit,53
