Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,lipinski_violations_calc,method,rank_rulekit
CNC(=O)C1=CC=C(C2SC(C3=CC=CO3)NC2=O)C=C1,0.911924613900231,2.2421,3.453735357736317,O=C1NC(c2ccco2)SC1c1ccccc1,3.453735357736317,CNC(=O)c1ccc(C2SC(c3ccco3)NC2=O)cc1,0.911924613900231,302.355,2.2421,71.34,4,2,3,21,2,0.2,O=C1NC(c2ccco2)SC1c1ccccc1,0,True,3.453735357736317,0,rulekit,11
COC1=CC=CC=C1OCC1=CC=C(NC(C)=O)C=C1,0.9078130501900188,3.232600000000001,1.4616615443792913,c1ccc(COc2ccccc2)cc1,1.4616615443792913,COc1ccccc1OCc1ccc(NC(C)=O)cc1,0.9078130501900188,271.316,3.232600000000001,47.56,3,1,5,20,2,0.1875,c1ccc(COc2ccccc2)cc1,0,True,1.4616615443792913,0,rulekit,12
COC1=CC=C(NC(=O)CN2C(=O)C3=CC=CC=C3S2(=O)=O)C=C1,0.9050509497121336,1.4784,2.022156799397596,O=C(CN1C(=O)c2ccccc2S1(=O)=O)Nc1ccccc1,2.022156799397596,COc1ccc(NC(=O)CN2C(=O)c3ccccc3S2(=O)=O)cc1,0.9050509497121336,346.3640000000001,1.4784,92.78,5,1,4,24,2,0.125,O=C(CN1C(=O)c2ccccc2S1(=O)=O)Nc1ccccc1,0,True,2.022156799397596,0,rulekit,13
FC1=CC=C(C2=NC=C(N3CCCNCC3)O2)C=C1,0.9001641654015231,2.2804,2.474705262205836,c1ccc(-c2ncc(N3CCCNCC3)o2)cc1,2.474705262205836,Fc1ccc(-c2ncc(N3CCCNCC3)o2)cc1,0.9001641654015231,261.29999999999995,2.2804,41.3,4,1,2,19,2,0.3571428571428571,c1ccc(-c2ncc(N3CCCNCC3)o2)cc1,0,True,2.474705262205836,0,rulekit,14
O=C(C1CCNC1)N1CCN(C2=CC=CC(Cl)=C2)CC1,0.8995685955638724,1.5981,2.474034250926181,O=C(C1CCNC1)N1CCN(c2ccccc2)CC1,2.474034250926181,O=C(C1CCNC1)N1CCN(c2cccc(Cl)c2)CC1,0.8995685955638724,293.7980000000001,1.5981,35.580000000000005,3,1,2,20,1,0.5333333333333333,O=C(C1CCNC1)N1CCN(c2ccccc2)CC1,0,True,2.474034250926181,0,rulekit,15
CC(C)OC1CCN(C(=O)NCCC2=CC=CC=C2)C1,0.8971859956348847,2.4380000000000006,2.481761376432255,O=C(NCCc1ccccc1)N1CCCC1,2.481761376432255,CC(C)OC1CCN(C(=O)NCCc2ccccc2)C1,0.8971859956348847,276.38000000000005,2.4380000000000006,41.57,2,1,5,20,1,0.5625,O=C(NCCc1ccccc1)N1CCCC1,0,True,2.481761376432255,0,rulekit,16
C1=CC(C2=CNC=N2)=CC=C1CNC1CC2CCC1CC2,0.8958882392500246,3.7450000000000023,3.781697000084248,c1nc(-c2ccc(CNC3CC4CCC3CC4)cc2)c[nH]1,3.781697000084248,c1nc(-c2ccc(CNC3CC4CCC3CC4)cc2)c[nH]1,0.8958882392500246,281.403,3.7450000000000023,40.71,2,2,4,21,2,0.5,c1nc(-c2ccc(CNC3CC4CCC3CC4)cc2)c[nH]1,0,True,3.781697000084248,0,rulekit,17
CNCN1C2=CC(F)=C(F)C=C2N=C1CS(=O)(=O)N(C)C,0.8886966744531731,0.8828,2.953259279772828,c1ccc2[nH]cnc2c1,2.953259279772828,CNCn1c(CS(=O)(=O)N(C)C)nc2cc(F)c(F)cc21,0.8886966744531731,318.34900000000005,0.8828,67.23,5,1,5,21,2,0.4166666666666667,c1ccc2[nH]cnc2c1,0,True,2.953259279772828,0,rulekit,18
CCOCC1=CC=C(NC(=O)NC(=O)SC)C=C1,0.8807788419096859,2.827600000000001,2.2447865029149927,c1ccccc1,2.2447865029149927,CCOCc1ccc(NC(=O)NC(=O)SC)cc1,0.8807788419096859,268.338,2.827600000000001,67.43,4,2,4,18,1,0.3333333333333333,c1ccccc1,0,True,2.2447865029149927,0,rulekit,19
O=C(O)C1=C(Cl)SC(CSCC2=CC=CC=C2)=C1,0.8807279566536292,4.533100000000003,2.2928118060824136,c1ccc(CSCc2cccs2)cc1,2.2928118060824136,O=C(O)c1cc(CSCc2ccccc2)sc1Cl,0.8807279566536292,298.816,4.533100000000003,37.3,3,1,5,18,2,0.1538461538461538,c1ccc(CSCc2cccs2)cc1,0,True,2.2928118060824136,0,rulekit,20
O=C(OC1=CC=C(Cl)C=C1Cl)N1CCN(C2=NN=C(O)O2)CC1,0.8802782743421611,2.4030000000000005,2.6232155126188044,O=C(Oc1ccccc1)N1CCN(c2nnco2)CC1,2.6232155126188044,O=C(Oc1ccc(Cl)cc1Cl)N1CCN(c2nnc(O)o2)CC1,0.8802782743421611,359.1690000000001,2.4030000000000005,91.93,7,1,2,23,2,0.3076923076923077,O=C(Oc1ccccc1)N1CCN(c2nnco2)CC1,0,True,2.6232155126188044,0,rulekit,21
CCN(CC)C(=O)N1CCNN(C2=CC=C(S(C)(=O)=O)C=C2)C1=O,0.8800910484429049,1.2985,2.7959454667119115,O=C1NCCNN1c1ccccc1,2.7959454667119115,CCN(CC)C(=O)N1CCNN(c2ccc(S(C)(=O)=O)cc2)C1=O,0.8800910484429049,354.43200000000013,1.2985,90.03,5,1,4,24,1,0.4666666666666667,O=C1NCCNN1c1ccccc1,0,True,2.7959454667119115,0,rulekit,22
CNC(=O)C1=CC(N(C)C2CCCC2)=NS1,0.8756844101503451,1.8815,2.9184377061175635,c1cc(NC2CCCC2)ns1,2.9184377061175635,CNC(=O)c1cc(N(C)C2CCCC2)ns1,0.8756844101503451,239.344,1.8815,45.23,4,1,3,16,1,0.6363636363636364,c1cc(NC2CCCC2)ns1,0,True,2.9184377061175635,0,rulekit,23
COC1=CC=C(C2(C(N)=O)CCN(C)CC2)C=C1,0.872524791816643,1.1439,2.1618646567611446,c1ccc(C2CCNCC2)cc1,2.1618646567611446,COc1ccc(C2(C(N)=O)CCN(C)CC2)cc1,0.872524791816643,248.326,1.1439,55.56,3,1,3,18,1,0.5,c1ccc(C2CCNCC2)cc1,0,True,2.1618646567611446,0,rulekit,24
COC1=CC=C(C(=O)C2=CC=C(F)C(C(=O)O)=C2)C=C1,0.8706275319567421,2.7635000000000005,1.675271040146681,O=C(c1ccccc1)c1ccccc1,1.675271040146681,COc1ccc(C(=O)c2ccc(F)c(C(=O)O)c2)cc1,0.8706275319567421,274.247,2.7635000000000005,63.60000000000001,3,1,4,20,2,0.0666666666666666,O=C(c1ccccc1)c1ccccc1,0,True,1.675271040146681,0,rulekit,25
CS(=O)(=O)C1=CC=C2NC(=NC3CCNCC3)CCC2=C1,0.8704601998201281,1.5986999999999996,3.155464389662938,c1ccc2c(c1)CCC(=NC1CCNCC1)N2,3.155464389662938,CS(=O)(=O)c1ccc2c(c1)CCC(=NC1CCNCC1)N2,0.8704601998201281,307.4190000000001,1.5986999999999996,70.56,4,2,2,21,1,0.5333333333333333,c1ccc2c(c1)CCC(=NC1CCNCC1)N2,0,True,3.155464389662938,0,rulekit,26
O=C(NCC1=CC=CC=C1)C1CCN(C(=O)CCC2=CC=CC=C2)CC1,0.8698418123731511,3.1742000000000017,1.696897100799692,O=C(NCc1ccccc1)C1CCN(C(=O)CCc2ccccc2)CC1,1.696897100799692,O=C(NCc1ccccc1)C1CCN(C(=O)CCc2ccccc2)CC1,0.8698418123731511,350.46200000000005,3.1742000000000017,49.41,2,1,6,26,2,0.3636363636363636,O=C(NCc1ccccc1)C1CCN(C(=O)CCc2ccccc2)CC1,0,True,1.696897100799692,0,rulekit,27
CC1=C(C#N)SC(NC(=O)NC2=CC=C(Cl)C=C2)=C1,0.8695381985436113,4.225600000000002,2.378021367327131,O=C(Nc1ccccc1)Nc1cccs1,2.378021367327131,Cc1cc(NC(=O)Nc2ccc(Cl)cc2)sc1C#N,0.8695381985436113,291.76300000000003,4.225600000000002,64.92,3,2,2,19,2,0.0769230769230769,O=C(Nc1ccccc1)Nc1cccs1,0,True,2.378021367327131,0,rulekit,28
CCCNC1=C2C=C(N3CCN(C(=O)N(C)C)CC3)C(OC)=CC2=NC=N1,0.8678958762690507,2.2639000000000005,2.426994382890653,c1ncc2cc(N3CCNCC3)ccc2n1,2.426994382890653,CCCNc1ncnc2cc(OC)c(N3CCN(C(=O)N(C)C)CC3)cc12,0.8678958762690507,372.47300000000007,2.2639000000000005,73.83,6,1,5,27,2,0.5263157894736842,c1ncc2cc(N3CCNCC3)ccc2n1,0,True,2.426994382890653,0,rulekit,29
C1=CC=C(C2=CSC(NCC3CC3)=N2)C=C1,0.8671616834687728,3.6320000000000014,1.8539975751846656,c1ccc(-c2csc(NCC3CC3)n2)cc1,1.8539975751846656,c1ccc(-c2csc(NCC3CC3)n2)cc1,0.8671616834687728,230.336,3.6320000000000014,24.92,3,1,4,16,2,0.3076923076923077,c1ccc(-c2csc(NCC3CC3)n2)cc1,0,True,1.8539975751846656,0,rulekit,30
CCN(CC)S(=O)(=O)C1=CC=C(NC(=O)C2=CC=C(F)C=N2)C=C1,0.8671434843987937,2.5035000000000007,2.0078404962977103,O=C(Nc1ccccc1)c1ccccn1,2.0078404962977103,CCN(CC)S(=O)(=O)c1ccc(NC(=O)c2ccc(F)cn2)cc1,0.8671434843987937,351.403,2.5035000000000007,79.37,4,1,6,24,2,0.25,O=C(Nc1ccccc1)c1ccccn1,0,True,2.0078404962977103,0,rulekit,31
O=C1C2=CC=CC=C2N=CN1CC(C1CCCO1)N1CCCC1,0.8665039111909015,2.0399,3.2232001980607867,O=c1c2ccccc2ncn1CC(C1CCCO1)N1CCCC1,3.2232001980607867,O=c1c2ccccc2ncn1CC(C1CCCO1)N1CCCC1,0.8665039111909015,313.4010000000001,2.0399,47.36000000000001,5,0,4,23,2,0.5555555555555556,O=c1c2ccccc2ncn1CC(C1CCCO1)N1CCCC1,0,True,3.2232001980607867,0,rulekit,32
FC1=CC=C(CN2C3=CC=CC=C3N=C3NSN=C32)C=C1,0.8633789460371711,3.440800000000001,2.889174637801897,c1ccc(CN2C3=NSNC3=Nc3ccccc32)cc1,2.889174637801897,Fc1ccc(CN2C3=NSNC3=Nc3ccccc32)cc1,0.8633789460371711,298.34600000000006,3.440800000000001,39.99,5,1,2,21,2,0.0666666666666666,c1ccc(CN2C3=NSNC3=Nc3ccccc32)cc1,0,True,2.889174637801897,0,rulekit,33
ClC1=CN=C(CN2CCN3N=NC(C4CCC4)=C3C2)C(Cl)=C1,0.8618316282852012,3.263200000000002,2.994835445098845,c1ccc(CN2CCn3nnc(C4CCC4)c3C2)nc1,2.994835445098845,Clc1cnc(CN2CCn3nnc(C4CCC4)c3C2)c(Cl)c1,0.8618316282852012,338.2420000000001,3.263200000000002,46.84,5,0,3,22,2,0.5333333333333333,c1ccc(CN2CCn3nnc(C4CCC4)c3C2)nc1,0,True,2.994835445098845,0,rulekit,34
O=C(C1=CC=C(F)C=C1)N1CCCN(CCC2=CC=CC=C2)CC1,0.8612016718986754,3.216300000000002,1.6612593973966128,O=C(c1ccccc1)N1CCCN(CCc2ccccc2)CC1,1.6612593973966128,O=C(c1ccc(F)cc1)N1CCCN(CCc2ccccc2)CC1,0.8612016718986754,326.415,3.216300000000002,23.550000000000004,2,0,4,24,2,0.35,O=C(c1ccccc1)N1CCCN(CCc2ccccc2)CC1,0,True,1.6612593973966128,0,rulekit,35
COC1=CC=C(Cl)C=C1NC(=O)COC1=CC=C(C(F)(F)F)C=C1,0.8611814158505271,4.384900000000002,1.7645195172767316,O=C(COc1ccccc1)Nc1ccccc1,1.7645195172767316,COc1ccc(Cl)cc1NC(=O)COc1ccc(C(F)(F)F)cc1,0.8611814158505271,359.731,4.384900000000002,47.56,3,1,5,24,2,0.1875,O=C(COc1ccccc1)Nc1ccccc1,0,True,1.7645195172767316,0,rulekit,36
CN(C)C(=O)CCOC1=CC=C(C(=O)NC2=CC=C3OCOC3=C2)C=C1,0.8605990660680537,2.5247,1.968873772207944,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1,1.968873772207944,CN(C)C(=O)CCOc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1,0.8605990660680537,356.37800000000016,2.5247,77.10000000000001,5,1,6,26,2,0.2631578947368421,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1,0,True,1.968873772207944,0,rulekit,37
O=CC1=CC=NC(NC(=O)COC2=CC=C(Cl)C=C2)=C1,0.8594197938882869,2.5650000000000004,1.981599196201154,O=C(COc1ccccc1)Nc1ccccn1,1.981599196201154,O=Cc1ccnc(NC(=O)COc2ccc(Cl)cc2)c1,0.8594197938882869,290.706,2.5650000000000004,68.29,4,1,5,20,2,0.0714285714285714,O=C(COc1ccccc1)Nc1ccccn1,0,True,1.981599196201154,0,rulekit,38
ClC1=NC2=C(N=C(C3CC3)S2)C(N2CCNCC2)=N1,0.8592947042435459,2.0267,2.8575074050629787,c1nc(N2CCNCC2)c2nc(C3CC3)sc2n1,2.8575074050629787,Clc1nc(N2CCNCC2)c2nc(C3CC3)sc2n1,0.8592947042435459,295.79900000000004,2.0267,53.940000000000005,6,1,2,19,2,0.5833333333333334,c1nc(N2CCNCC2)c2nc(C3CC3)sc2n1,0,True,2.8575074050629787,0,rulekit,39
FC1=CC=C(C2=NN=C(SC3=NC=NC=C3)NC2)C=C1,0.8589293552154116,2.0712999999999995,3.054524400345805,c1ccc(C2=NN=C(Sc3ccncn3)NC2)cc1,3.054524400345805,Fc1ccc(C2=NN=C(Sc3ccncn3)NC2)cc1,0.8589293552154116,287.3230000000001,2.0712999999999995,62.53,6,1,2,20,2,0.0769230769230769,c1ccc(C2=NN=C(Sc3ccncn3)NC2)cc1,0,True,3.054524400345805,0,rulekit,40
CC1=CC(COC2=CC=CC=C2OCC(=O)O)=NO1,0.8582138750247343,2.02542,1.954213046088622,c1ccc(OCc2ccon2)cc1,1.954213046088622,Cc1cc(COc2ccccc2OCC(=O)O)no1,0.8582138750247343,263.249,2.02542,81.79,5,1,6,19,2,0.2307692307692307,c1ccc(OCc2ccon2)cc1,0,True,1.954213046088622,0,rulekit,41
CC1(C)CC(=NC2CCN(CC3=CC=CC=N3)C2)C2=CC=CC=C2O1,0.8580837351029197,3.7063000000000015,3.2177553608367813,c1ccc(CN2CCC(N=C3CCOc4ccccc43)C2)nc1,3.2177553608367813,CC1(C)CC(=NC2CCN(Cc3ccccn3)C2)c2ccccc2O1,0.8580837351029197,335.451,3.7063000000000015,37.72,4,0,3,25,2,0.4285714285714285,c1ccc(CN2CCC(N=C3CCOc4ccccc43)C2)nc1,0,True,3.2177553608367813,0,rulekit,42
CC(=O)N1N=CC(C2=CC=CC=C2)C1CN1CCCCC1,0.8550785328220815,2.472600000000001,3.352736101746406,C1=NNC(CN2CCCCC2)C1c1ccccc1,3.352736101746406,CC(=O)N1N=CC(c2ccccc2)C1CN1CCCCC1,0.8550785328220815,285.3910000000001,2.472600000000001,35.910000000000004,3,0,3,21,1,0.5294117647058824,C1=NNC(CN2CCCCC2)C1c1ccccc1,0,True,3.352736101746406,0,rulekit,43
O=C(O)CNC(=O)C1=CC=C(OCC2=CC=CC=C2)C=C1,0.8517111412912239,2.08,1.5047766973552452,c1ccc(COc2ccccc2)cc1,1.5047766973552452,O=C(O)CNC(=O)c1ccc(OCc2ccccc2)cc1,0.8517111412912239,285.299,2.08,75.63000000000001,3,2,6,21,2,0.125,c1ccc(COc2ccccc2)cc1,0,True,1.5047766973552452,0,rulekit,44
O=C(NC1=CC=C(S(=O)(=O)N2C=CSC2C2=CC=NC=C2)C=C1)C1CC1,0.8511817395105045,3.337600000000002,3.102026531276991,O=C(Nc1ccc(S(=O)(=O)N2C=CSC2c2ccncc2)cc1)C1CC1,3.102026531276991,O=C(Nc1ccc(S(=O)(=O)N2C=CSC2c2ccncc2)cc1)C1CC1,0.8511817395105045,387.4860000000001,3.337600000000002,79.37,5,1,5,26,2,0.2222222222222222,O=C(Nc1ccc(S(=O)(=O)N2C=CSC2c2ccncc2)cc1)C1CC1,0,True,3.102026531276991,0,rulekit,45
CC(C)(C)NCC1=CC=C(N2CCN(CC(=O)O)CC2)C=N1,0.8511609853105895,1.1763,2.233847947350693,c1cncc(N2CCNCC2)c1,2.233847947350693,CC(C)(C)NCc1ccc(N2CCN(CC(=O)O)CC2)cn1,0.8511609853105895,306.41,1.1763,68.7,5,2,5,22,1,0.625,c1cncc(N2CCNCC2)c1,0,True,2.233847947350693,0,rulekit,46
O=C1C2=CC(C3=CC=CC=N3)=NN2CCN1CC(F)(F)F,0.8510215713815178,1.9632,2.6491875578506825,O=C1NCCn2nc(-c3ccccn3)cc21,2.6491875578506825,O=C1c2cc(-c3ccccn3)nn2CCN1CC(F)(F)F,0.8510215713815178,296.25199999999995,1.9632,51.02,4,0,2,21,2,0.3076923076923077,O=C1NCCn2nc(-c3ccccn3)cc21,0,True,2.6491875578506825,0,rulekit,47
CCOC(=O)N1CCC(C2=CC=CC=C2)(C2=CC=CC=C2)CC1,0.8491015867140834,4.225000000000004,2.021739543352709,c1ccc(C2(c3ccccc3)CCNCC2)cc1,2.021739543352709,CCOC(=O)N1CCC(c2ccccc2)(c2ccccc2)CC1,0.8491015867140834,309.4090000000001,4.225000000000004,29.54,2,0,3,23,2,0.35,c1ccc(C2(c3ccccc3)CCNCC2)cc1,0,True,2.021739543352709,0,rulekit,48
COC1=CC2=NCSC(=N1)N2CC(=O)NC1CCCC1,0.8486862657271262,1.3074,4.145465384154472,O=C(CN1C2=NCSC1=NC=C2)NC1CCCC1,4.145465384154472,COC1=CC2=NCSC(=N1)N2CC(=O)NC1CCCC1,0.8486862657271262,294.3800000000001,1.3074,66.29,6,1,4,20,0,0.6153846153846154,O=C(CN1C2=NCSC1=NC=C2)NC1CCCC1,0,True,4.145465384154472,0,rulekit,49
CCOC(=O)C1(NC2=CC=C(Cl)C=C2)CCCC1,0.846919623266652,3.6278000000000015,2.128257054951192,c1ccc(NC2CCCC2)cc1,2.128257054951192,CCOC(=O)C1(Nc2ccc(Cl)cc2)CCCC1,0.846919623266652,267.756,3.6278000000000015,38.33,3,1,4,18,1,0.5,c1ccc(NC2CCCC2)cc1,0,True,2.128257054951192,0,rulekit,50
CCN(CC=C(C1=CC=CC=C1)C1=CC=C(F)C=C1)CCO,0.8446049580585612,3.571600000000003,2.130995884659285,C=C(c1ccccc1)c1ccccc1,2.130995884659285,CCN(CC=C(c1ccccc1)c1ccc(F)cc1)CCO,0.8446049580585612,299.38900000000007,3.571600000000003,23.47,2,1,7,22,2,0.2631578947368421,C=C(c1ccccc1)c1ccccc1,0,True,2.130995884659285,0,rulekit,51
COC1=NC(NC2=CC=C(SC)C=N2)=CC=C1,0.8416066419826234,2.950700000000001,2.350991856565832,c1ccc(Nc2ccccn2)nc1,2.350991856565832,COc1cccc(Nc2ccc(SC)cn2)n1,0.8416066419826234,247.323,2.950700000000001,47.04,5,1,4,17,2,0.1666666666666666,c1ccc(Nc2ccccn2)nc1,0,True,2.350991856565832,0,rulekit,52
O=C(C1=CC=C2OCOC2=C1)N1CCC(COC2=CC=C(F)C=C2)CC1,0.840503455330539,3.4856000000000025,2.0019096514069794,O=C(c1ccc2c(c1)OCO2)N1CCC(COc2ccccc2)CC1,2.0019096514069794,O=C(c1ccc2c(c1)OCO2)N1CCC(COc2ccc(F)cc2)CC1,0.840503455330539,357.3810000000001,3.4856000000000025,48.0,4,0,4,26,2,0.35,O=C(c1ccc2c(c1)OCO2)N1CCC(COc2ccccc2)CC1,0,True,2.0019096514069794,0,rulekit,53
CC1=CN=CC=C1NC1=CC=C(F)C=C1F,0.8383809527354528,3.4118200000000014,1.9604161676560248,c1ccc(Nc2ccncc2)cc1,1.9604161676560248,Cc1cnccc1Nc1ccc(F)cc1F,0.8383809527354528,220.222,3.4118200000000014,24.92,2,1,2,16,2,0.0833333333333333,c1ccc(Nc2ccncc2)cc1,0,True,1.9604161676560248,0,rulekit,54
ClC1=CC=C2NCC3=NN=C(C4CCCN4)N3C2=C1,0.8383086376277715,2.2707,3.406654761696624,c1ccc2c(c1)NCc1nnc(C3CCCN3)n1-2,3.406654761696624,Clc1ccc2c(c1)-n1c(nnc1C1CCCN1)CN2,0.8383086376277715,275.743,2.2707,54.77,5,2,1,19,2,0.3846153846153846,c1ccc2c(c1)NCc1nnc(C3CCCN3)n1-2,0,True,3.406654761696624,0,rulekit,55
CC1=CC=C(S(=O)(=O)N2CCN(CCC3=CC=CC=C3)CC2)C=C1,0.8368749379561289,2.5440200000000006,1.6922535397759724,O=S(=O)(c1ccccc1)N1CCN(CCc2ccccc2)CC1,1.6922535397759724,Cc1ccc(S(=O)(=O)N2CCN(CCc3ccccc3)CC2)cc1,0.8368749379561289,344.4800000000001,2.5440200000000006,40.620000000000005,3,0,5,24,2,0.3684210526315789,O=S(=O)(c1ccccc1)N1CCN(CCc2ccccc2)CC1,0,True,1.6922535397759724,0,rulekit,56
CC(C)NC(=O)C1=CC=C(Cl)C=C1Cl,0.8332551800188353,3.131600000000001,1.5991595877711404,c1ccccc1,1.5991595877711404,CC(C)NC(=O)c1ccc(Cl)cc1Cl,0.8332551800188353,232.11,3.131600000000001,29.1,1,1,2,14,1,0.3,c1ccccc1,0,True,1.5991595877711404,0,rulekit,57
COCCN1CCC(C(=O)NCC2=CC=C(OC)C=C2)CC1,0.8324052168360587,1.6697999999999995,1.73440907147247,O=C(NCc1ccccc1)C1CCNCC1,1.73440907147247,COCCN1CCC(C(=O)NCc2ccc(OC)cc2)CC1,0.8324052168360587,306.40600000000006,1.6697999999999995,50.8,4,1,7,22,1,0.5882352941176471,O=C(NCc1ccccc1)C1CCNCC1,0,True,1.73440907147247,0,rulekit,58
NC(=O)C1=CNC2=CC=C(N3CCOCC3)C=C21,0.8319891780432458,1.1033999999999995,2.1536964910806717,c1cc2cc(N3CCOCC3)ccc2[nH]1,2.1536964910806717,NC(=O)c1c[nH]c2ccc(N3CCOCC3)cc12,0.8319891780432458,245.28199999999995,1.1033999999999995,71.35000000000001,3,2,2,18,2,0.3076923076923077,c1cc2cc(N3CCOCC3)ccc2[nH]1,0,True,2.1536964910806717,0,rulekit,59
S=C1CN(CC2=CC=CS2)C2=CC=CC=C2N1,0.8319117398702275,3.507600000000002,2.6028462741482485,S=C1CN(Cc2cccs2)c2ccccc2N1,2.6028462741482485,S=C1CN(Cc2cccs2)c2ccccc2N1,0.8319117398702275,260.387,3.507600000000002,15.27,3,1,2,17,2,0.1538461538461538,S=C1CN(Cc2cccs2)c2ccccc2N1,0,True,2.6028462741482485,0,rulekit,60
