Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,lipinski_violations_calc,method,rank_rulekit
CCCN1C=CN=C2NC(N3CCC(C4=CC=C(F)C=C4)CC3)=CN=C21,0.9021555156169542,3.4010000000000025,3.248260258694432,C1=CNC2=NC=C(N3CCC(c4ccccc4)CC3)NC2=N1,3.248260258694432,CCCN1C=CN=C2NC(N3CCC(c4ccc(F)cc4)CC3)=CN=C21,0.9021555156169542,353.4450000000001,3.4010000000000025,43.23,5,1,4,26,1,0.4,C1=CNC2=NC=C(N3CCC(c4ccccc4)CC3)NC2=N1,0,True,3.248260258694432,0,rulekit,11
CC(=O)NC1CC2CN(C(C)=O)C(=O)C(C1)N2C=CC1=CC=CC=C1,0.9018157324716352,1.3837,4.513718236198629,O=C1NCC2CCCC1N2C=Cc1ccccc1,4.513718236198629,CC(=O)NC1CC2CN(C(C)=O)C(=O)C(C1)N2C=Cc1ccccc1,0.9018157324716352,341.411,1.3837,69.72,4,1,3,25,1,0.4210526315789473,O=C1NCC2CCCC1N2C=Cc1ccccc1,0,True,4.513718236198629,0,rulekit,12
O=C(COC1=CC=CC=C1)NC1CCCCCCCCC=COC1,0.8986113846718095,4.214900000000004,3.177782174431118,O=C(COc1ccccc1)NC1CCCCCCCCC=COC1,3.177782174431118,O=C(COc1ccccc1)NC1CCCCCCCCC=COC1,0.8986113846718095,331.4560000000001,4.214900000000004,47.56,3,1,4,24,1,0.55,O=C(COc1ccccc1)NC1CCCCCCCCC=COC1,0,True,3.177782174431118,0,rulekit,13
COCCN1CCC(O)(C2=CC(O)=NC3=CC(Cl)=CC=C32)CC1,0.8977979282633124,2.5236,2.6810966960507567,c1ccc2c(C3CCNCC3)ccnc2c1,2.6810966960507567,COCCN1CCC(O)(c2cc(O)nc3cc(Cl)ccc23)CC1,0.8977979282633124,336.81900000000013,2.5236,65.82000000000001,5,2,4,23,2,0.4705882352941176,c1ccc2c(C3CCNCC3)ccnc2c1,0,True,2.6810966960507567,0,rulekit,14
CC1=NC=CC(C(=O)NCC2=CC=C(F)C=C2)=N1,0.8974630663726558,1.85412,1.865397326444402,O=C(NCc1ccccc1)c1ccncn1,1.865397326444402,Cc1nccc(C(=O)NCc2ccc(F)cc2)n1,0.8974630663726558,245.257,1.85412,54.88,3,1,3,18,2,0.1538461538461538,O=C(NCc1ccccc1)c1ccncn1,0,True,1.865397326444402,0,rulekit,15
O=C(O)C1=CC=C(NC2=NCCCC2)N=C1N1CCCCC1,0.8973969091167432,2.764400000000001,2.5643209533406037,c1cc(NC2=NCCCC2)nc(N2CCCCC2)c1,2.5643209533406037,O=C(O)c1ccc(NC2=NCCCC2)nc1N1CCCCC1,0.8973969091167432,302.3780000000001,2.764400000000001,77.82,5,2,3,22,1,0.5625,c1cc(NC2=NCCCC2)nc(N2CCCCC2)c1,0,True,2.5643209533406037,0,rulekit,16
CNC(=O)C1=C(C)N=C(NC2=CC=C(F)C=C2)S1,0.8967782864145449,2.6938200000000005,1.988458195222684,c1ccc(Nc2nccs2)cc1,1.988458195222684,CNC(=O)c1sc(Nc2ccc(F)cc2)nc1C,0.8967782864145449,265.313,2.6938200000000005,54.02,4,2,3,18,2,0.1666666666666666,c1ccc(Nc2nccs2)cc1,0,True,1.988458195222684,0,rulekit,17
CC1=CC=C(NC(=O)NC2=CN(C3CCCC3)N=C2)C=C1,0.8961635666278883,3.9506200000000025,2.041623443887403,O=C(Nc1ccccc1)Nc1cnn(C2CCCC2)c1,2.041623443887403,Cc1ccc(NC(=O)Nc2cnn(C3CCCC3)c2)cc1,0.8961635666278883,284.363,3.9506200000000025,58.95,3,2,3,21,2,0.375,O=C(Nc1ccccc1)Nc1cnn(C2CCCC2)c1,0,True,2.041623443887403,0,rulekit,18
C1=CC=C(N2CSC=C2CN2CCNCC2)C=C1,0.8957307689300291,1.9439,2.725110297786788,C1=C(CN2CCNCC2)N(c2ccccc2)CS1,2.725110297786788,C1=C(CN2CCNCC2)N(c2ccccc2)CS1,0.8957307689300291,261.39399999999995,1.9439,18.51,4,1,3,18,1,0.4285714285714285,C1=C(CN2CCNCC2)N(c2ccccc2)CS1,0,True,2.725110297786788,0,rulekit,19
COC1=CC=C(COC2=CC=C(C(=O)O)C=C2)C=C1,0.8953437769662882,2.9724000000000013,1.3924002255757983,c1ccc(COc2ccccc2)cc1,1.3924002255757983,COc1ccc(COc2ccc(C(=O)O)cc2)cc1,0.8953437769662882,258.273,2.9724000000000013,55.760000000000005,3,1,5,19,2,0.1333333333333333,c1ccc(COc2ccccc2)cc1,0,True,1.3924002255757983,0,rulekit,20
C1=CC(C2=CN=CC=N2)=CC=C1CNC1CCC1,0.8911509381851432,2.785700000000001,1.9336345841922051,c1cnc(-c2ccc(CNC3CCC3)cc2)cn1,1.9336345841922051,c1cnc(-c2ccc(CNC3CCC3)cc2)cn1,0.8911509381851432,239.32199999999995,2.785700000000001,37.81,3,1,4,18,2,0.3333333333333333,c1cnc(-c2ccc(CNC3CCC3)cc2)cn1,0,True,1.9336345841922051,0,rulekit,21
CC(=O)NCC1=CC=C(CC2=CC=C(C)C=C2)C=C1,0.8902473064950692,3.2219200000000017,1.545000225575798,c1ccc(Cc2ccccc2)cc1,1.545000225575798,CC(=O)NCc1ccc(Cc2ccc(C)cc2)cc1,0.8902473064950692,253.345,3.2219200000000017,29.1,1,1,4,19,2,0.2352941176470588,c1ccc(Cc2ccccc2)cc1,0,True,1.545000225575798,0,rulekit,22
CC(C)C(=O)NC(=O)C1=NC(C2CCC2)=CC=C1,0.8895515363421268,2.2615000000000007,2.3003228043278643,c1ccc(C2CCC2)nc1,2.3003228043278643,CC(C)C(=O)NC(=O)c1cccc(C2CCC2)n1,0.8895515363421268,246.30999999999997,2.2615000000000007,59.06,3,1,3,18,1,0.5,c1ccc(C2CCC2)nc1,0,True,2.3003228043278643,0,rulekit,23
CC(C)(C)C(=O)NC(CN1C=CC=N1)C(=O)NC1=CC=CC=C1,0.8866356592247916,2.0526999999999997,2.6305863535085763,O=C(CCn1cccn1)Nc1ccccc1,2.6305863535085763,CC(C)(C)C(=O)NC(Cn1cccn1)C(=O)Nc1ccccc1,0.8866356592247916,314.389,2.0526999999999997,76.02,4,2,5,23,2,0.3529411764705882,O=C(CCn1cccn1)Nc1ccccc1,0,True,2.6305863535085763,0,rulekit,24
CC(C)NC(CO)CC1=CC2=CC=C(Cl)C=C2N=C1,0.8839837416867973,2.789600000000001,2.7691697212653565,c1ccc2ncccc2c1,2.7691697212653565,CC(C)NC(CO)Cc1cnc2cc(Cl)ccc2c1,0.8839837416867973,278.783,2.789600000000001,45.15,3,2,5,19,2,0.4,c1ccc2ncccc2c1,0,True,2.7691697212653565,0,rulekit,25
CCOC(=O)N1CCC2=CC=CC=C2C1NC1=CC=C(C2CC2)C=C1,0.8805201410524963,4.689300000000004,2.756190845557541,c1ccc2c(c1)CCNC2Nc1ccc(C2CC2)cc1,2.756190845557541,CCOC(=O)N1CCc2ccccc2C1Nc1ccc(C2CC2)cc1,0.8805201410524963,336.4350000000002,4.689300000000004,41.57,3,1,4,25,2,0.3809523809523809,c1ccc2c(c1)CCNC2Nc1ccc(C2CC2)cc1,0,True,2.756190845557541,0,rulekit,26
COC1=CC=C(C2=C(C3=CC=C(OC)C=C3)C(=O)NC2=O)C=C1,0.8800443415184819,2.271,1.9474252167608164,O=C1NC(=O)C(c2ccccc2)=C1c1ccccc1,1.9474252167608164,COc1ccc(C2=C(c3ccc(OC)cc3)C(=O)NC2=O)cc1,0.8800443415184819,309.321,2.271,64.63,4,1,4,23,2,0.1111111111111111,O=C1NC(=O)C(c2ccccc2)=C1c1ccccc1,0,True,1.9474252167608164,0,rulekit,27
CN(C)S(=O)(=O)C1=CC=C(S(=O)(=O)NC2=CC=CN=C2)C=C1,0.8793078042975437,1.1326999999999998,1.9413441264175264,O=S(=O)(Nc1cccnc1)c1ccccc1,1.9413441264175264,CN(C)S(=O)(=O)c1ccc(S(=O)(=O)Nc2cccnc2)cc1,0.8793078042975437,341.41400000000004,1.1326999999999998,96.44,5,1,5,22,2,0.1538461538461538,O=S(=O)(Nc1cccnc1)c1ccccc1,0,True,1.9413441264175264,0,rulekit,28
CC1CCCCN1C(=O)C(=CC1=CC=C(F)C=C1F)C1=NN=NN1,0.8755267481555661,2.4195,3.382741983506663,O=C(C(=Cc1ccccc1)c1nnn[nH]1)N1CCCCC1,3.382741983506663,CC1CCCCN1C(=O)C(=Cc1ccc(F)cc1F)c1nnn[nH]1,0.8755267481555661,333.34200000000004,2.4195,74.77000000000001,4,1,3,24,2,0.375,O=C(C(=Cc1ccccc1)c1nnn[nH]1)N1CCCCC1,0,True,3.382741983506663,0,rulekit,29
NC(=O)C1=COC(CCC2=CC=C(F)C=C2)=N1,0.8748062608790913,1.6978000000000002,2.1637213895328635,c1ccc(CCc2ncco2)cc1,2.1637213895328635,NC(=O)c1coc(CCc2ccc(F)cc2)n1,0.8748062608790913,234.23,1.6978000000000002,69.12,3,1,4,17,2,0.1666666666666666,c1ccc(CCc2ncco2)cc1,0,True,2.1637213895328635,0,rulekit,30
CC(NC(=O)CCC(F)(F)F)C(=O)NC1=NC=CS1,0.8716292807008917,1.9288,2.75883889227193,c1cscn1,2.75883889227193,CC(NC(=O)CCC(F)(F)F)C(=O)Nc1nccs1,0.8716292807008917,295.286,1.9288,71.09,4,2,5,19,1,0.5,c1cscn1,0,True,2.75883889227193,0,rulekit,31
COC1=CC(C=CC2=CC=C3OCOC3=C2)=CC=C1O,0.8692632297689437,3.2999000000000023,2.039696166744223,C(=Cc1ccc2c(c1)OCO2)c1ccccc1,2.039696166744223,COc1cc(C=Cc2ccc3c(c2)OCO3)ccc1O,0.8692632297689437,270.28399999999993,3.2999000000000023,47.92,4,1,3,20,2,0.125,C(=Cc1ccc2c(c1)OCO2)c1ccccc1,0,True,2.039696166744223,0,rulekit,32
CC1=C(Cl)C(SCC(=O)NC2CCC(F)CC2)=NN1C,0.868076300239903,2.870920000000001,2.781989082104724,O=C(CSc1cc[nH]n1)NC1CCCCC1,2.781989082104724,Cc1c(Cl)c(SCC(=O)NC2CCC(F)CC2)nn1C,0.868076300239903,319.8330000000001,2.870920000000001,46.92,4,1,4,20,1,0.6923076923076923,O=C(CSc1cc[nH]n1)NC1CCCCC1,0,True,2.781989082104724,0,rulekit,33
O=C1NC(=O)C(C2=CC=CC=C2)=C1CC1=CC=CC=C1,0.8638963344809757,2.3393,2.046413938627511,O=C1NC(=O)C(c2ccccc2)=C1Cc1ccccc1,2.046413938627511,O=C1NC(=O)C(c2ccccc2)=C1Cc1ccccc1,0.8638963344809757,263.296,2.3393,46.17,2,1,3,20,2,0.0588235294117647,O=C1NC(=O)C(c2ccccc2)=C1Cc1ccccc1,0,True,2.046413938627511,0,rulekit,34
CC(C)OC1=CC=C(C2=CC=C(CCN3CCCNCC3)C=C2)C=C1,0.8621333352686161,3.978600000000003,1.9638933858078325,c1ccc(-c2ccc(CCN3CCCNCC3)cc2)cc1,1.9638933858078325,CC(C)Oc1ccc(-c2ccc(CCN3CCCNCC3)cc2)cc1,0.8621333352686161,338.495,3.978600000000003,24.5,3,1,6,25,2,0.4545454545454545,c1ccc(-c2ccc(CCN3CCCNCC3)cc2)cc1,0,True,1.9638933858078325,0,rulekit,35
CCN(CC)C(=O)N1CCNC2=NN=C(C3=CC=C(C(F)(F)F)C=C3)N2C1=O,0.86199829229976,3.121300000000001,2.997098853353972,O=C1NCCNc2nnc(-c3ccccc3)n21,2.997098853353972,CCN(CC)C(=O)N1CCNc2nnc(-c3ccc(C(F)(F)F)cc3)n2C1=O,0.86199829229976,396.3730000000001,3.121300000000001,83.36000000000001,6,1,3,28,2,0.4117647058823529,O=C1NCCNc2nnc(-c3ccccc3)n21,0,True,2.997098853353972,0,rulekit,36
CC(C)(C)OC(=O)N1CCC(OCC2=CC=CC=N2)CC1,0.8590845967188224,2.997700000000002,2.141040752114046,c1ccc(COC2CCNCC2)nc1,2.141040752114046,CC(C)(C)OC(=O)N1CCC(OCc2ccccn2)CC1,0.8590845967188224,292.3790000000001,2.997700000000002,51.66,4,0,3,21,1,0.625,c1ccc(COC2CCNCC2)nc1,0,True,2.141040752114046,0,rulekit,37
COC1=CC=C(C(=O)NCC2=CC(C3CCCCC3)=NC=N2)C=C1OC,0.8587722861441434,3.4715000000000025,2.2038762586944287,O=C(NCc1cc(C2CCCCC2)ncn1)c1ccccc1,2.2038762586944287,COc1ccc(C(=O)NCc2cc(C3CCCCC3)ncn2)cc1OC,0.8587722861441434,355.43800000000005,3.4715000000000025,73.34,5,1,6,26,2,0.45,O=C(NCc1cc(C2CCCCC2)ncn1)c1ccccc1,0,True,2.2038762586944287,0,rulekit,38
CC(=O)NC1=CC=C(OC(C)(C)C(=O)C2=CC=CC=C2)C=C1,0.8563800434160577,3.6853000000000025,1.9020623231388372,O=C(COc1ccccc1)c1ccccc1,1.9020623231388372,CC(=O)Nc1ccc(OC(C)(C)C(=O)c2ccccc2)cc1,0.8563800434160577,297.354,3.6853000000000025,55.4,3,1,5,22,2,0.2222222222222222,O=C(COc1ccccc1)c1ccccc1,0,True,1.9020623231388372,0,rulekit,39
C1=CC=C2C(=C1)N=CC=C2NCN1CCNCC1,0.8556879715513467,1.5093999999999992,2.2703308106073,c1ccc2c(NCN3CCNCC3)ccnc2c1,2.2703308106073,c1ccc2c(NCN3CCNCC3)ccnc2c1,0.8556879715513467,242.32599999999996,1.5093999999999992,40.190000000000005,4,2,3,18,2,0.3571428571428571,c1ccc2c(NCN3CCNCC3)ccnc2c1,0,True,2.2703308106073,0,rulekit,40
CC(C)(C(=O)O)C(O)CC(C1=CC=CC=C1)C1=CC=CC=C1,0.8549984671112771,3.6803000000000026,2.6329447130998105,c1ccc(Cc2ccccc2)cc1,2.6329447130998105,CC(C)(C(=O)O)C(O)CC(c1ccccc1)c1ccccc1,0.8549984671112771,298.382,3.6803000000000026,57.53,2,2,6,22,2,0.3157894736842105,c1ccc(Cc2ccccc2)cc1,0,True,2.6329447130998105,0,rulekit,41
CN(C)C(=O)C1CCCN1C(=O)C1=NC2=CC=CC=C2S1,0.8523257471655307,1.9890999999999996,2.667874461886077,O=C(c1nc2ccccc2s1)N1CCCC1,2.667874461886077,CN(C)C(=O)C1CCCN1C(=O)c1nc2ccccc2s1,0.8523257471655307,303.387,1.9890999999999996,53.510000000000005,4,0,2,21,2,0.4,O=C(c1nc2ccccc2s1)N1CCCC1,0,True,2.667874461886077,0,rulekit,42
NC(=O)C1=NOC(COC2=CC=C(F)C=C2O)=C1,0.851241639137296,1.1971999999999998,2.295715425991915,c1ccc(OCc2ccno2)cc1,2.295715425991915,NC(=O)c1cc(COc2ccc(F)cc2O)on1,0.851241639137296,252.201,1.1971999999999998,98.58,5,2,4,18,2,0.0909090909090909,c1ccc(OCc2ccno2)cc1,0,True,2.295715425991915,0,rulekit,43
ClC1=CC=C(CN2CCN(CC3=CC=CC=C3)CC2)C=C1,0.8501098481255596,3.6578000000000026,1.484167441772119,c1ccc(CN2CCN(Cc3ccccc3)CC2)cc1,1.484167441772119,Clc1ccc(CN2CCN(Cc3ccccc3)CC2)cc1,0.8501098481255596,300.8330000000001,3.6578000000000026,6.48,2,0,4,21,2,0.3333333333333333,c1ccc(CN2CCN(Cc3ccccc3)CC2)cc1,0,True,1.484167441772119,0,rulekit,44
CNC(=O)N1C=C(COC(=O)NC2=CC=CC=N2)N=N1,0.8491766786720606,0.6092999999999998,2.7283101273752437,O=C(Nc1ccccn1)OCc1c[nH]nn1,2.7283101273752437,CNC(=O)n1cc(COC(=O)Nc2ccccn2)nn1,0.8491766786720606,276.25600000000003,0.6092999999999998,111.03,7,2,3,20,2,0.1818181818181818,O=C(Nc1ccccn1)OCc1c[nH]nn1,0,True,2.7283101273752437,0,rulekit,45
CN(C)C(=O)C1=CC=C(C2=CC=C(CNOC(C)(C)C)C=C2)C=C1,0.8480372707303018,3.8751000000000015,2.179769866927081,c1ccc(-c2ccccc2)cc1,2.179769866927081,CN(C)C(=O)c1ccc(-c2ccc(CNOC(C)(C)C)cc2)cc1,0.8480372707303018,326.44,3.8751000000000015,41.57000000000001,3,1,5,24,2,0.35,c1ccc(-c2ccccc2)cc1,0,True,2.179769866927081,0,rulekit,46
N#CCC1=NC(C2=CC=C(N3CCOCC3)N=N2)=CC=C1,0.8471455863777002,1.44128,2.512525754427207,c1ccc(-c2ccc(N3CCOCC3)nn2)nc1,2.512525754427207,N#CCc1cccc(-c2ccc(N3CCOCC3)nn2)n1,0.8471455863777002,281.319,1.44128,74.93,6,0,3,21,2,0.3333333333333333,c1ccc(-c2ccc(N3CCOCC3)nn2)nc1,0,True,2.512525754427207,0,rulekit,47
O=C(C1=CC=C(Br)C=N1)C1=CN=CN=C1N1CCNCC1,0.8429165783782507,1.2746999999999993,2.603743242121956,O=C(c1ccccn1)c1cncnc1N1CCNCC1,2.603743242121956,O=C(c1ccc(Br)cn1)c1cncnc1N1CCNCC1,0.8429165783782507,348.2040000000002,1.2746999999999993,71.01,6,1,3,21,2,0.2857142857142857,O=C(c1ccccn1)c1cncnc1N1CCNCC1,0,True,2.603743242121956,0,rulekit,48
CC(NC1CCCC1)C1CC(C2=NC3=CC=CC=C3N2)N(C(C)(C)C)C1,0.8401366136860032,4.645100000000004,3.753578250844998,c1ccc2[nH]c(C3CC(CNC4CCCC4)CN3)nc2c1,3.753578250844998,CC(NC1CCCC1)C1CC(c2nc3ccccc3[nH]2)N(C(C)(C)C)C1,0.8401366136860032,354.54200000000014,4.645100000000004,43.95,3,2,4,26,2,0.6818181818181818,c1ccc2[nH]c(C3CC(CNC4CCCC4)CN3)nc2c1,0,True,3.753578250844998,0,rulekit,49
CCCCN1C=NN=C1NC1=CC=C(S(N)(=O)=O)C=C1,0.8396394266281703,1.4691999999999998,2.3941028833035247,c1ccc(Nc2nnc[nH]2)cc1,2.3941028833035247,CCCCn1cnnc1Nc1ccc(S(N)(=O)=O)cc1,0.8396394266281703,295.368,1.4691999999999998,102.9,6,2,6,20,2,0.3333333333333333,c1ccc(Nc2nnc[nH]2)cc1,0,True,2.3941028833035247,0,rulekit,50
CC(C)(C)OC1=NN=C(C(=O)NC2CCCCC2)N1CC1=CC=C(F)C=C1F,0.8393434904097214,3.844400000000003,2.717001627502899,O=C(NC1CCCCC1)c1nncn1Cc1ccccc1,2.717001627502899,CC(C)(C)Oc1nnc(C(=O)NC2CCCCC2)n1Cc1ccc(F)cc1F,0.8393434904097214,392.4500000000001,3.844400000000003,69.03999999999999,5,1,5,28,2,0.55,O=C(NC1CCCCC1)c1nncn1Cc1ccccc1,0,True,2.717001627502899,0,rulekit,51
O=C(CO)NC1=CC=C(CCC2CCCC2)C=N1,0.838796107271056,2.1352,2.134176076879489,c1cncc(CCC2CCCC2)c1,2.134176076879489,O=C(CO)Nc1ccc(CCC2CCCC2)cn1,0.838796107271056,248.3259999999999,2.1352,62.22,3,2,5,18,1,0.5714285714285714,c1cncc(CCC2CCCC2)c1,0,True,2.134176076879489,0,rulekit,52
N#CC1=CC=C(NC2CCC(Br)CC2)C=C1,0.8381971070858899,3.676280000000002,2.2955093449135493,c1ccc(NC2CCCCC2)cc1,2.2955093449135493,N#Cc1ccc(NC2CCC(Br)CC2)cc1,0.8381971070858899,279.1809999999999,3.676280000000002,35.82,2,1,2,16,1,0.4615384615384615,c1ccc(NC2CCCCC2)cc1,0,True,2.2955093449135493,0,rulekit,53
O=C1CN(CC2=CC=C(OCC3CCNCC3)C=C2)C(=O)C2=CC=CC=C2N1,0.8379720753418038,2.6595000000000004,2.3202979761823617,O=C1CN(Cc2ccc(OCC3CCNCC3)cc2)C(=O)c2ccccc2N1,2.3202979761823617,O=C1CN(Cc2ccc(OCC3CCNCC3)cc2)C(=O)c2ccccc2N1,0.8379720753418038,379.46,2.6595000000000004,70.67,4,2,5,28,2,0.3636363636363636,O=C1CN(Cc2ccc(OCC3CCNCC3)cc2)C(=O)c2ccccc2N1,0,True,2.3202979761823617,0,rulekit,54
O=C(CN1CCC(S)CC1)NC1=CC=C(Cl)C=C1,0.8367026403115225,2.6727000000000007,2.056457959928567,O=C(CN1CCCCC1)Nc1ccccc1,2.056457959928567,O=C(CN1CCC(S)CC1)Nc1ccc(Cl)cc1,0.8367026403115225,284.812,2.6727000000000007,32.34,3,2,3,18,1,0.4615384615384615,O=C(CN1CCCCC1)Nc1ccccc1,0,True,2.056457959928567,0,rulekit,55
COC1=CC=C2OCC(=C(N)C3=CC=C(Br)C=C3)C(=O)C2=C1,0.8342793755385673,3.402800000000001,2.4739640519758392,O=C1C(=Cc2ccccc2)COc2ccccc21,2.4739640519758392,COc1ccc2c(c1)C(=O)C(=C(N)c1ccc(Br)cc1)CO2,0.8342793755385673,360.2070000000001,3.402800000000001,61.55,4,1,2,22,2,0.1176470588235294,O=C1C(=Cc2ccccc2)COc2ccccc21,0,True,2.4739640519758392,0,rulekit,56
NCCN1CCC(N2CCC(NC3=CC=C(Cl)C=C3Cl)CC2)CC1,0.8338514526330225,3.2928000000000024,2.27224685081276,c1ccc(NC2CCN(C3CCNCC3)CC2)cc1,2.27224685081276,NCCN1CCC(N2CCC(Nc3ccc(Cl)cc3Cl)CC2)CC1,0.8338514526330225,371.3560000000002,3.2928000000000024,44.53,4,2,5,24,1,0.6666666666666666,c1ccc(NC2CCN(C3CCNCC3)CC2)cc1,0,True,2.27224685081276,0,rulekit,57
N#CC1=CC=C(NC(=O)C2=CC=NC(N)=C2)C=C1,0.8337532500399237,1.7877799999999997,1.890390991602775,O=C(Nc1ccccc1)c1ccncc1,1.890390991602775,N#Cc1ccc(NC(=O)c2ccnc(N)c2)cc1,0.8337532500399237,238.25,1.7877799999999997,91.8,4,2,2,18,2,0.0,O=C(Nc1ccccc1)c1ccncc1,0,True,1.890390991602775,0,rulekit,58
CN1C(=N)C2=CC(N=CC3=CC=CC=C3)=CC=C2C1=O,0.8320945581984813,2.848170000000001,2.5492162002497363,N=C1NC(=O)c2ccc(N=Cc3ccccc3)cc21,2.5492162002497363,CN1C(=N)c2cc(N=Cc3ccccc3)ccc2C1=O,0.8320945581984813,263.3,2.848170000000001,56.52,3,1,2,20,2,0.0625,N=C1NC(=O)c2ccc(N=Cc3ccccc3)cc21,0,True,2.5492162002497363,0,rulekit,59
