smiles,Mol,QED,logP,SA,PAINS,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,lipinski_violations_calc,baseline,rank_qed
Cc1ccc(C(=O)NCC2(c3ccccc3)CCC2)cn1,,0.9338399071379528,3.2417200000000017,2.03808438966294,0.0,O=C(NCC1(c2ccccc2)CCC1)c1cccnc1,2.03808438966294,Cc1ccc(C(=O)NCC2(c3ccccc3)CCC2)cn1,0.9338399071379528,280.371,3.2417200000000017,41.99,2.0,1.0,4.0,21.0,2.0,0.3333333333333333,O=C(NCC1(c2ccccc2)CCC1)c1cccnc1,0,True,2.03808438966294,0,qed,28
CC(C)(C)NC(=O)Cc1cnc(-c2ccccc2)s1,,0.9330530447163512,3.267300000000001,2.1242370422182777,0.0,c1ccc(-c2nccs2)cc1,2.1242370422182777,CC(C)(C)NC(=O)Cc1cnc(-c2ccccc2)s1,0.9330530447163512,274.389,3.267300000000001,41.99,3.0,1.0,3.0,19.0,2.0,0.3333333333333333,c1ccc(-c2nccs2)cc1,0,True,2.1242370422182777,0,qed,29
O=C(c1ccoc1-c1ccccc1)N1CC[NH+](CC2CC2)C1,,0.9317454846694024,1.6547999999999996,3.917510322336884,0.0,O=C(c1ccoc1-c1ccccc1)N1CC[NH+](CC2CC2)C1,3.917510322336884,O=C(c1ccoc1-c1ccccc1)N1CC[NH+](CC2CC2)C1,0.9317454846694024,297.3780000000001,1.6547999999999996,37.89,2.0,1.0,4.0,22.0,2.0,0.3888888888888889,O=C(c1ccoc1-c1ccccc1)N1CC[NH+](CC2CC2)C1,0,True,3.917510322336884,0,qed,30
CC(C)(C)c1noc(CNC(=O)N2CCC(C3CC3)CC2)n1,,0.931721650902771,2.6987000000000005,2.489159674967336,0.0,O=C(NCc1ncno1)N1CCC(C2CC2)CC1,2.489159674967336,CC(C)(C)c1noc(CNC(=O)N2CCC(C3CC3)CC2)n1,0.931721650902771,306.4100000000001,2.6987000000000005,71.26,4.0,1.0,3.0,22.0,1.0,0.8125,O=C(NCc1ncno1)N1CCC(C2CC2)CC1,0,True,2.489159674967336,0,qed,31
CC(C)(C)OC(=O)N1CCC(CNC(=O)c2ccccc2)CC1,,0.9315750426696336,3.063500000000002,1.8420496287430657,0.0,O=C(NCC1CCNCC1)c1ccccc1,1.8420496287430657,CC(C)(C)OC(=O)N1CCC(CNC(=O)c2ccccc2)CC1,0.9315750426696336,318.4170000000001,3.063500000000002,58.64,3.0,1.0,3.0,23.0,1.0,0.5555555555555556,O=C(NCC1CCNCC1)c1ccccc1,0,True,1.8420496287430657,0,qed,32
COc1ccc(C[NH+]2CCN(c3ccccc3Cl)CC2)cc1,,0.9313105200014418,2.2537000000000003,3.052832732186758,0.0,c1ccc(C[NH+]2CCN(c3ccccc3)CC2)cc1,3.052832732186758,COc1ccc(C[NH+]2CCN(c3ccccc3Cl)CC2)cc1,0.9313105200014418,317.84000000000015,2.2537000000000003,16.910000000000004,2.0,1.0,4.0,22.0,2.0,0.3333333333333333,c1ccc(C[NH+]2CCN(c3ccccc3)CC2)cc1,0,True,3.052832732186758,0,qed,33
Cc1ccc(NC(=O)C2CCCCC2)cc1N1CCOCC1,,0.9307206907490752,3.350420000000001,1.899640664879064,0.0,O=C(Nc1cccc(N2CCOCC2)c1)C1CCCCC1,1.899640664879064,Cc1ccc(NC(=O)C2CCCCC2)cc1N1CCOCC1,0.9307206907490752,302.41800000000006,3.350420000000001,41.57000000000001,3.0,1.0,3.0,22.0,1.0,0.6111111111111112,O=C(Nc1cccc(N2CCOCC2)c1)C1CCCCC1,0,True,1.899640664879064,0,qed,34
CC(C)(C)OC(=O)N1CC[C@@](F)(C(=O)NCc2ccccc2)C1,,0.9305528710762104,2.6519000000000013,2.8152032834536325,0.0,O=C(NCc1ccccc1)C1CCNC1,2.8152032834536325,CC(C)(C)OC(=O)N1CC[C@@](F)(C(=O)NCc2ccccc2)C1,0.9305528710762104,322.38,2.6519000000000013,58.64,3.0,1.0,3.0,23.0,1.0,0.5294117647058824,O=C(NCc1ccccc1)C1CCNC1,0,True,2.8152032834536325,0,qed,35
Cc1nocc1C(=O)N1CCC[C@H]1CNC(=O)c1ccoc1C,,0.9303698649846072,1.91904,3.08559716341982,0.0,O=C(NC[C@@H]1CCCN1C(=O)c1cnoc1)c1ccoc1,3.08559716341982,Cc1nocc1C(=O)N1CCC[C@H]1CNC(=O)c1ccoc1C,0.9303698649846072,317.345,1.91904,88.58,5.0,1.0,4.0,23.0,2.0,0.4375,O=C(NC[C@@H]1CCCN1C(=O)c1cnoc1)c1ccoc1,0,True,3.08559716341982,0,qed,36
Cc1cc(C)cc(C[C@@H]2CCN(C(=O)[C@@H]3CCNC(=O)C3)C2)c1,,0.9298480572324034,2.2206400000000004,3.1656839954850824,0.0,O=C1C[C@H](C(=O)N2CC[C@@H](Cc3ccccc3)C2)CCN1,3.1656839954850824,Cc1cc(C)cc(C[C@@H]2CCN(C(=O)[C@@H]3CCNC(=O)C3)C2)c1,0.9298480572324034,314.4290000000001,2.2206400000000004,49.41,2.0,1.0,3.0,23.0,1.0,0.5789473684210527,O=C1C[C@H](C(=O)N2CC[C@@H](Cc3ccccc3)C2)CCN1,0,True,3.1656839954850824,0,qed,37
COc1ccc(NC(=O)C2(c3ccccc3)CCC2)cc1F,,0.9296892820432384,3.894700000000002,1.9059121909336556,0.0,O=C(Nc1ccccc1)C1(c2ccccc2)CCC1,1.9059121909336556,COc1ccc(NC(=O)C2(c3ccccc3)CCC2)cc1F,0.9296892820432384,299.345,3.894700000000002,38.33,2.0,1.0,4.0,22.0,2.0,0.2777777777777778,O=C(Nc1ccccc1)C1(c2ccccc2)CCC1,0,True,1.9059121909336556,0,qed,38
COc1cccc(CNC(=O)N2CCC(c3ccccc3)CC2)c1,,0.9296110533025904,3.7844000000000033,1.803305111682324,0.0,O=C(NCc1ccccc1)N1CCC(c2ccccc2)CC1,1.803305111682324,COc1cccc(CNC(=O)N2CCC(c3ccccc3)CC2)c1,0.9296110533025904,324.4240000000001,3.7844000000000033,41.57,2.0,1.0,4.0,24.0,2.0,0.35,O=C(NCc1ccccc1)N1CCC(c2ccccc2)CC1,0,True,1.803305111682324,0,qed,39
COc1ccc(C(=O)Nc2ccc(C)c(OC)c2)nc1,,0.9291468525979136,2.659520000000001,1.8065660701167128,0.0,O=C(Nc1ccccc1)c1ccccn1,1.8065660701167128,COc1ccc(C(=O)Nc2ccc(C)c(OC)c2)nc1,0.9291468525979136,272.304,2.659520000000001,60.45,4.0,1.0,4.0,20.0,2.0,0.2,O=C(Nc1ccccc1)c1ccccn1,0,True,1.8065660701167128,0,qed,40
Cc1ccc(CNS(=O)(=O)c2ccc(Br)cc2)cc1,,0.928831396532856,3.2360200000000017,1.61324342828504,0.0,O=S(=O)(NCc1ccccc1)c1ccccc1,1.61324342828504,Cc1ccc(CNS(=O)(=O)c2ccc(Br)cc2)cc1,0.928831396532856,340.242,3.2360200000000017,46.17,2.0,1.0,4.0,19.0,2.0,0.1428571428571428,O=S(=O)(NCc1ccccc1)c1ccccc1,0,True,1.61324342828504,0,qed,41
COc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)cc1,,0.9286216474835024,2.478800000000001,2.1684487816355453,0.0,O=C(N[C@H]1CCN(C(=O)c2ccccc2)C1)c1ccccc1,2.1684487816355453,COc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)cc1,0.9286216474835024,342.37000000000006,2.478800000000001,58.64,3.0,1.0,4.0,25.0,2.0,0.2631578947368421,O=C(N[C@H]1CCN(C(=O)c2ccccc2)C1)c1ccccc1,0,True,2.1684487816355453,0,qed,42
CC1CCC(C(=O)N[C@H]2CCN(c3ccc(F)cc3)C2)CC1,,0.9285834763830804,3.3469000000000024,2.46028357096326,0.0,O=C(N[C@H]1CCN(c2ccccc2)C1)C1CCCCC1,2.46028357096326,CC1CCC(C(=O)N[C@H]2CCN(c3ccc(F)cc3)C2)CC1,0.9285834763830804,304.4090000000001,3.3469000000000024,32.34,2.0,1.0,3.0,22.0,1.0,0.6111111111111112,O=C(N[C@H]1CCN(c2ccccc2)C1)C1CCCCC1,0,True,2.46028357096326,0,qed,43
CCOC(=O)N1CCN(C(=O)Nc2ccc(-c3ccco3)cc2)CC1,,0.9281206680045015,3.252600000000002,2.001472390022796,0.0,O=C(Nc1ccc(-c2ccco2)cc1)N1CCNCC1,2.001472390022796,CCOC(=O)N1CCN(C(=O)Nc2ccc(-c3ccco3)cc2)CC1,0.9281206680045015,343.3830000000001,3.252600000000002,75.02000000000001,4.0,1.0,3.0,25.0,2.0,0.3333333333333333,O=C(Nc1ccc(-c2ccco2)cc1)N1CCNCC1,0,True,2.001472390022796,0,qed,44
Cc1cccc(C(=O)N2CC3CC[C@@H](C2)[NH+]3Cc2ccns2)c1,,0.927665286473709,1.5234199999999998,5.375880281278581,0.0,O=C(c1ccccc1)N1CC2CC[C@@H](C1)[NH+]2Cc1ccns1,5.375880281278581,Cc1cccc(C(=O)N2CC3CC[C@@H](C2)[NH+]3Cc2ccns2)c1,0.927665286473709,328.461,1.5234199999999998,37.64,3.0,1.0,3.0,23.0,2.0,0.4444444444444444,O=C(c1ccccc1)N1CC2CC[C@@H](C1)[NH+]2Cc1ccns1,0,True,5.375880281278581,0,qed,45
Cc1ncc(C[NH+]2C3CC[C@H]2CN(C(=O)c2ccccc2)C3)s1,,0.9276652864737088,1.5234200000000004,5.049375574045517,0.0,O=C(c1ccccc1)N1CC2CC[C@@H](C1)[NH+]2Cc1cncs1,5.049375574045517,Cc1ncc(C[NH+]2C3CC[C@H]2CN(C(=O)c2ccccc2)C3)s1,0.9276652864737088,328.461,1.5234200000000004,37.64,3.0,1.0,3.0,23.0,2.0,0.4444444444444444,O=C(c1ccccc1)N1CC2CC[C@@H](C1)[NH+]2Cc1cncs1,0,True,5.049375574045517,0,qed,46
CCc1ccc(C(=O)N2CCC(NC(=O)c3cccc(F)c3)CC2)o1,,0.9272931656332528,3.0157000000000016,2.083811149502754,0.0,O=C(NC1CCN(C(=O)c2ccco2)CC1)c1ccccc1,2.083811149502754,CCc1ccc(C(=O)N2CCC(NC(=O)c3cccc(F)c3)CC2)o1,0.9272931656332528,344.3860000000001,3.0157000000000016,62.55,3.0,1.0,4.0,25.0,2.0,0.3684210526315789,O=C(NC1CCN(C(=O)c2ccco2)CC1)c1ccccc1,0,True,2.083811149502754,0,qed,47
CCc1ccccc1NC(=O)N1CCCN(c2ccccc2)CC1,,0.9267138461071572,3.9932000000000025,1.7758106061878198,0.0,O=C(Nc1ccccc1)N1CCCN(c2ccccc2)CC1,1.7758106061878198,CCc1ccccc1NC(=O)N1CCCN(c2ccccc2)CC1,0.9267138461071572,323.44000000000005,3.9932000000000025,35.580000000000005,2.0,1.0,3.0,24.0,2.0,0.35,O=C(Nc1ccccc1)N1CCCN(c2ccccc2)CC1,0,True,1.7758106061878198,0,qed,48
Cc1cc(C)c(C(=O)N2CCC[C@H]2CNC(=O)c2cccnc2)cn1,,0.9265288318716884,2.1280400000000004,2.7092327469659896,0.0,O=C(NC[C@@H]1CCCN1C(=O)c1cccnc1)c1cccnc1,2.7092327469659896,Cc1cc(C)c(C(=O)N2CCC[C@H]2CNC(=O)c2cccnc2)cn1,0.9265288318716884,338.411,2.1280400000000004,75.19,4.0,1.0,4.0,25.0,2.0,0.3684210526315789,O=C(NC[C@@H]1CCCN1C(=O)c1cccnc1)c1cccnc1,0,True,2.7092327469659896,0,qed,49
COc1ccc(C(=O)NCc2ccc(Br)cc2)cc1F,,0.9262995971140724,3.526800000000001,1.6044344767101195,0.0,O=C(NCc1ccccc1)c1ccccc1,1.6044344767101195,COc1ccc(C(=O)NCc2ccc(Br)cc2)cc1F,0.9262995971140724,338.17600000000004,3.526800000000001,38.33,2.0,1.0,4.0,20.0,2.0,0.1333333333333333,O=C(NCc1ccccc1)c1ccccc1,0,True,1.6044344767101195,0,qed,50
Cc1ccc([C@@H]2CCCC[C@H]2NC(=O)[C@H]2CCCO2)cc1,,0.9258916908464137,3.3164200000000017,3.039340052308717,0.0,O=C(N[C@@H]1CCCC[C@H]1c1ccccc1)[C@H]1CCCO1,3.039340052308717,Cc1ccc([C@@H]2CCCC[C@H]2NC(=O)[C@H]2CCCO2)cc1,0.9258916908464137,287.403,3.3164200000000017,38.33,2.0,1.0,3.0,21.0,1.0,0.6111111111111112,O=C(N[C@@H]1CCCC[C@H]1c1ccccc1)[C@H]1CCCO1,0,True,3.039340052308717,0,qed,51
CC(C)(C)OC(=O)N1CCC(C[NH2+]Cc2ccc(F)cc2)CC1,,0.925398040153789,2.536200000000001,2.9289402537430647,0.0,c1ccc(C[NH2+]CC2CCNCC2)cc1,2.9289402537430647,CC(C)(C)OC(=O)N1CCC(C[NH2+]Cc2ccc(F)cc2)CC1,0.925398040153789,323.4320000000001,2.536200000000001,46.15,2.0,1.0,4.0,23.0,1.0,0.6111111111111112,c1ccc(C[NH2+]CC2CCNCC2)cc1,0,True,2.9289402537430647,0,qed,52
Cc1ccc(C(=O)N2CCC(NC(=O)C3CCCCC3)CC2)cc1,,0.9253764035014186,3.296120000000002,1.8409592253947016,0.0,O=C(NC1CCN(C(=O)c2ccccc2)CC1)C1CCCCC1,1.8409592253947016,Cc1ccc(C(=O)N2CCC(NC(=O)C3CCCCC3)CC2)cc1,0.9253764035014186,328.45600000000013,3.296120000000002,49.41,2.0,1.0,3.0,24.0,1.0,0.6,O=C(NC1CCN(C(=O)c2ccccc2)CC1)C1CCCCC1,0,True,1.8409592253947016,0,qed,53
