Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa
COC1=CC2=NC=NC(NCCCCCCN3C=NC4=C(C=CN4)C3=O)=C2C=C1N1CCC(C(=O)N(C)C)CC1,0.2735769502656344,3.653500000000002,2.950851633070954,O=c1c2cc[nH]c2ncn1CCCCCCNc1ncnc2ccc(N3CCCCC3)cc12,2.950851633070954,COc1cc2ncnc(NCCCCCCn3cnc4[nH]ccc4c3=O)c2cc1N1CCC(C(=O)N(C)C)CC1,0.2735769502656344,546.6760000000002,3.653500000000002,121.27,9,2,11,40,4,0.4827586206896552,O=c1c2cc[nH]c2ncn1CCCCCCNc1ncnc2ccc(N3CCCCC3)cc12,0,True,2.950851633070954
CC1OC(S(=O)(=O)C2=CC=C(C3=NC=NC=C3C3=CC=C(C#N)C=C3)C=C2)CC1O,0.6888642374060392,2.9517800000000016,3.7165158306855055,O=S(=O)(c1ccc(-c2ncncc2-c2ccccc2)cc1)C1CCCO1,3.7165158306855055,CC1OC(S(=O)(=O)c2ccc(-c3ncncc3-c3ccc(C#N)cc3)cc2)CC1O,0.6888642374060392,421.4780000000002,2.9517800000000016,113.17,7,1,4,30,3,0.2272727272727272,O=S(=O)(c1ccc(-c2ncncc2-c2ccccc2)cc1)C1CCCO1,0,True,3.7165158306855055
OC(C=CC1=CC=CC=C1)=NN1CCCCC1,0.639591851261678,3.0572000000000017,2.521638581840556,C(=Cc1ccccc1)C=NN1CCCCC1,2.521638581840556,OC(C=Cc1ccccc1)=NN1CCCCC1,0.639591851261678,230.31099999999992,3.0572000000000017,35.830000000000005,2,1,3,17,1,0.3571428571428571,C(=Cc1ccccc1)C=NN1CCCCC1,0,True,2.521638581840556
CN1C(=O)COC2=CC(C(=O)OCCOCC3=NN=C(C4=CC=C(F)N=C4)O3)=CC=C21,0.3163126137150155,1.9995,2.737094196255814,O=C1COc2cc(C(=O)OCCOCc3nnc(-c4cccnc4)o3)ccc2N1,2.737094196255814,CN1C(=O)COc2cc(C(=O)OCCOCc3nnc(-c4ccc(F)nc4)o3)ccc21,0.3163126137150155,428.3760000000001,1.9995,116.88,9,0,7,31,3,0.25,O=C1COc2cc(C(=O)OCCOCc3nnc(-c4cccnc4)o3)ccc2N1,0,True,2.737094196255814
CC(C)(C)C1=CC=C(CNC2=NC=C(C3=CC=CN=N3)C3=CC=CC=C32)C=C1,0.5091774912945509,5.601400000000004,2.310087886543004,c1ccc(CNc2ncc(-c3cccnn3)c3ccccc23)cc1,2.310087886543004,CC(C)(C)c1ccc(CNc2ncc(-c3cccnn3)c3ccccc23)cc1,0.5091774912945509,368.4840000000001,5.601400000000004,50.7,4,1,4,28,4,0.2083333333333333,c1ccc(CNc2ncc(-c3cccnn3)c3ccccc23)cc1,0,True,2.310087886543004
O=C(NC(CC1CCC(O)CC1)C(=O)O)C1=CC=C2SC3=CC=CC=C3NC(=O)C2=C1,0.5653671193688444,3.527700000000002,3.0081235577385383,O=C(NCCC1CCCCC1)c1ccc2c(c1)C(=O)Nc1ccccc1S2,3.0081235577385383,O=C(NC(CC1CCC(O)CC1)C(=O)O)c1ccc2c(c1)C(=O)Nc1ccccc1S2,0.5653671193688444,440.5210000000001,3.527700000000002,115.73000000000002,5,4,5,31,2,0.3478260869565217,O=C(NCCC1CCCCC1)c1ccc2c(c1)C(=O)Nc1ccccc1S2,0,True,3.0081235577385383
O=C(NCC(O)=NC1=CSC2=CC=CC=C12)NC1=CC=C(F)C=C1,0.4835312515906962,4.450100000000002,2.528103707000051,O=C(NCC=Nc1csc2ccccc12)Nc1ccccc1,2.528103707000051,O=C(NCC(O)=Nc1csc2ccccc12)Nc1ccc(F)cc1,0.4835312515906962,343.38300000000004,4.450100000000002,73.72,3,3,4,24,3,0.0588235294117647,O=C(NCC=Nc1csc2ccccc12)Nc1ccccc1,0,True,2.528103707000051
CC(C)C1COCCN1C(=O)C(C)(C)OC1=NC(C2=CC=C(F)C=C2)=CS1,0.7720704766260904,3.990000000000003,3.3167465712189195,O=C(COc1nc(-c2ccccc2)cs1)N1CCOCC1,3.3167465712189195,CC(C)C1COCCN1C(=O)C(C)(C)Oc1nc(-c2ccc(F)cc2)cs1,0.7720704766260904,392.496,3.990000000000003,51.66,5,0,5,27,2,0.5,O=C(COc1nc(-c2ccccc2)cs1)N1CCOCC1,0,True,3.3167465712189195
CC1=CC=C2OC(C3=CC=CC=C3)=NC2=C1,0.6088199043422198,3.803220000000002,1.6404250710930128,c1ccc(-c2nc3ccccc3o2)cc1,1.6404250710930128,Cc1ccc2oc(-c3ccccc3)nc2c1,0.6088199043422198,209.248,3.803220000000002,26.03,2,0,1,16,3,0.0714285714285714,c1ccc(-c2nc3ccccc3o2)cc1,0,True,1.6404250710930128
N=C(NCCOCCOCCOC1=CC=C(C2=NN=C(NC3CC3)S2)C=C1F)C1=CC(C(F)(F)F)=NN1,0.1048854496936586,3.687570000000002,3.25421496659772,N=C(NCCOCCOCCOc1ccc(-c2nnc(NC3CC3)s2)cc1)c1ccn[nH]1,3.25421496659772,N=C(NCCOCCOCCOc1ccc(-c2nnc(NC3CC3)s2)cc1F)c1cc(C(F)(F)F)n[nH]1,0.1048854496936586,543.5470000000001,3.687570000000002,130.06,9,4,14,37,3,0.4545454545454545,N=C(NCCOCCOCCOc1ccc(-c2nnc(NC3CC3)s2)cc1)c1ccn[nH]1,0,True,3.25421496659772
CC1=C(CN2C=NC3=C(C2=O)C(N)=C(C2=CC=C(C(C)(C)C)C=C2)N3)SC=N1,0.5486267083913826,4.084520000000003,2.8993217458460947,O=c1c2cc(-c3ccccc3)[nH]c2ncn1Cc1cncs1,2.8993217458460947,Cc1ncsc1Cn1cnc2[nH]c(-c3ccc(C(C)(C)C)cc3)c(N)c2c1=O,0.5486267083913826,393.516,4.084520000000003,89.58999999999999,6,2,3,28,4,0.2857142857142857,O=c1c2cc(-c3ccccc3)[nH]c2ncn1Cc1cncs1,0,True,2.8993217458460947
