Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa
CCCC1=C(SCC(=O)NC2=CC=C(Cl)C=C2)CCC1,0.7772612352808366,5.249800000000003,2.3696874553104657,O=C(CSC1=CCCC1)Nc1ccccc1,2.3696874553104657,CCCC1=C(SCC(=O)Nc2ccc(Cl)cc2)CCC1,0.7772612352808366,309.86200000000014,5.249800000000003,29.1,2,1,6,20,1,0.4375,O=C(CSC1=CCCC1)Nc1ccccc1,0,True,2.3696874553104657
[NH3+]CCCN(CC1=CC=CS1)SC1=CC=CC=C1,0.7901310789418826,2.889400000000002,3.255200331652292,c1ccc(SNCc2cccs2)cc1,3.255200331652292,[NH3+]CCCN(Cc1cccs1)Sc1ccccc1,0.7901310789418826,279.454,2.889400000000002,30.880000000000003,3,1,7,18,2,0.2857142857142857,c1ccc(SNCc2cccs2)cc1,0,True,3.255200331652292
CC(C)CN1N=NC(C2=CC=C3NC=C(C(O)CNC(=O)C4=CC=C(C5=CC=C(F)C=C5)C=C4)C3=C2)=N1,0.2862043430205349,4.746900000000003,3.021052845727735,O=C(NCCc1c[nH]c2ccc(-c3nn[nH]n3)cc12)c1ccc(-c2ccccc2)cc1,3.021052845727735,CC(C)Cn1nnc(-c2ccc3[nH]cc(C(O)CNC(=O)c4ccc(-c5ccc(F)cc5)cc4)c3c2)n1,0.2862043430205349,498.5620000000002,4.746900000000003,108.72,6,3,8,37,5,0.2142857142857142,O=C(NCCc1c[nH]c2ccc(-c3nn[nH]n3)cc12)c1ccc(-c2ccccc2)cc1,0,True,3.021052845727735
CNS(=O)(=O)C1=CC=C(OCCOCCOCCSC)C=C1,0.5746772527291034,1.3697,2.2192729849783195,c1ccccc1,2.2192729849783195,CNS(=O)(=O)c1ccc(OCCOCCOCCSC)cc1,0.5746772527291034,349.47400000000005,1.3697,73.86000000000001,6,1,12,22,1,0.5714285714285714,c1ccccc1,0,True,2.2192729849783195
CCOC(=O)CCCCCN(C(C)=O)C1=NC(C(=O)OC)=CC=N1,0.4996913319529255,1.7396,2.508219517276732,c1cncnc1,2.508219517276732,CCOC(=O)CCCCCN(C(C)=O)c1nccc(C(=O)OC)n1,0.4996913319529255,337.37600000000003,1.7396,98.69,7,0,9,24,1,0.5625,c1cncnc1,0,True,2.508219517276732
COC1=CC=C(C=CC(=O)C2=CC(OC)=C(O)C(OC)=C2)C=C1,0.6543551223607273,3.3141000000000016,1.956520542204604,O=C(C=Cc1ccccc1)c1ccccc1,1.956520542204604,COc1ccc(C=CC(=O)c2cc(OC)c(O)c(OC)c2)cc1,0.6543551223607273,314.337,3.3141000000000016,64.99000000000001,5,1,6,23,2,0.1666666666666666,O=C(C=Cc1ccccc1)c1ccccc1,0,True,1.956520542204604
CCN(CC)CCOCCOCCOC1=CC=C(C2=CC=CC=C2)C=C1,0.5049712025690918,4.107400000000003,1.966131918613458,c1ccc(-c2ccccc2)cc1,1.966131918613458,CCN(CC)CCOCCOCCOc1ccc(-c2ccccc2)cc1,0.5049712025690918,357.494,4.107400000000003,30.930000000000003,4,0,13,26,2,0.4545454545454545,c1ccc(-c2ccccc2)cc1,0,True,1.966131918613458
CSN(C)CC(C)(C)CCC=C(C)C,0.4870631395309844,3.968800000000003,3.4015305856921376,,3.4015305856921376,CSN(C)CC(C)(C)CCC=C(C)C,0.4870631395309844,215.406,3.968800000000003,3.24,2,0,6,14,0,0.8333333333333334,,0,True,3.4015305856921376
CC1=CC(C)=C2N=C(O)C(C(=O)NC3=CC=C4OCCOC4=C3)=CC2=C1,0.7382784579187871,3.5807400000000014,2.415646121480292,O=C(Nc1ccc2c(c1)OCCO2)c1cnc2ccccc2c1,2.415646121480292,Cc1cc(C)c2nc(O)c(C(=O)Nc3ccc4c(c3)OCCO4)cc2c1,0.7382784579187871,350.37400000000014,3.5807400000000014,80.68,5,2,2,26,3,0.2,O=C(Nc1ccc2c(c1)OCCO2)c1cnc2ccccc2c1,0,True,2.415646121480292
FC1=CC=C(CN2C3=CN=CC=C3N=C2SC2=NN=CN2)C=C1,0.6241541183609784,2.888000000000001,2.796426198313201,c1ccc(Cn2c(Sc3nnc[nH]3)nc3ccncc32)cc1,2.796426198313201,Fc1ccc(Cn2c(Sc3nnc[nH]3)nc3ccncc32)cc1,0.6241541183609784,326.36,2.888000000000001,72.28,6,1,4,23,4,0.0666666666666666,c1ccc(Cn2c(Sc3nnc[nH]3)nc3ccncc32)cc1,0,True,2.796426198313201
COC1=CC=C(C=CC2=NC3=CC=CC=C3C(NC3=CC=C(F)C=C3)=N2)C=C1,0.489381599356205,5.691500000000004,2.100718238846527,C(=Cc1nc(Nc2ccccc2)c2ccccc2n1)c1ccccc1,2.100718238846527,COc1ccc(C=Cc2nc(Nc3ccc(F)cc3)c3ccccc3n2)cc1,0.489381599356205,371.415,5.691500000000004,47.04,4,1,5,28,4,0.0434782608695652,C(=Cc1nc(Nc2ccccc2)c2ccccc2n1)c1ccccc1,0,True,2.100718238846527
ClC1=CC=C(C2=CC=C(N(C3=CC=CC=C3)C3=CC=CC=C3)C=C2)C=C1,0.3665088408219897,7.476800000000005,1.5579523151314376,c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,1.5579523151314376,Clc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,0.3665088408219897,355.86800000000005,7.476800000000005,3.24,1,0,4,26,4,0.0,c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,0,True,1.5579523151314376
COC1=CC=C(C2=CSC(NC3CCNC3=O)=N2)C=C1,0.9047252281562,2.1190999999999995,2.689365815912918,O=C1NCCC1Nc1nc(-c2ccccc2)cs1,2.689365815912918,COc1ccc(-c2csc(NC3CCNC3=O)n2)cc1,0.9047252281562,289.36,2.1190999999999995,63.25,5,2,4,20,2,0.2857142857142857,O=C1NCCC1Nc1nc(-c2ccccc2)cs1,0,True,2.689365815912918
O=C1C2=CC=C(C3=CC4=CC=CC=C4N=C3Cl)N2CCN1CC1=CC=CC=C1,0.4631500186357984,5.012700000000003,2.4413336234619134,O=C1c2ccc(-c3cnc4ccccc4c3)n2CCN1Cc1ccccc1,2.4413336234619134,O=C1c2ccc(-c3cc4ccccc4nc3Cl)n2CCN1Cc1ccccc1,0.4631500186357984,387.8700000000002,5.012700000000003,38.13,3,0,3,28,4,0.1304347826086956,O=C1c2ccc(-c3cnc4ccccc4c3)n2CCN1Cc1ccccc1,0,True,2.4413336234619134
COC1=CC=C(CCC2=NC(C3=CC=CS3)=CS2)C=C1,0.6832163504323744,4.665400000000004,2.010867033983354,c1ccc(CCc2nc(-c3cccs3)cs2)cc1,2.010867033983354,COc1ccc(CCc2nc(-c3cccs3)cs2)cc1,0.6832163504323744,301.43600000000004,4.665400000000004,22.12,4,0,5,20,3,0.1875,c1ccc(CCc2nc(-c3cccs3)cs2)cc1,0,True,2.010867033983354
O=C(C=CC1=CC=CC=C1)C=CC1=CNC2=CC=CC=C12,0.6991647445288464,4.463600000000003,2.1765666973552467,O=C(C=Cc1ccccc1)C=Cc1c[nH]c2ccccc12,2.1765666973552467,O=C(C=Cc1ccccc1)C=Cc1c[nH]c2ccccc12,0.6991647445288464,273.33500000000004,4.463600000000003,32.86,1,1,4,21,3,0.0,O=C(C=Cc1ccccc1)C=Cc1c[nH]c2ccccc12,0,True,2.1765666973552467
CCOC(=O)N1CCCC1C(=O)N(CC)CC1=CC=CC=C1,0.8400578392457335,2.6560000000000006,2.406000869793461,O=C(NCc1ccccc1)C1CCCN1,2.406000869793461,CCOC(=O)N1CCCC1C(=O)N(CC)Cc1ccccc1,0.8400578392457335,304.39,2.6560000000000006,49.85,3,0,5,22,1,0.5294117647058824,O=C(NCc1ccccc1)C1CCCN1,0,True,2.406000869793461
CC(C)(C)OC(=O)NC1=CC=C(C(=O)NC2=NC3=CC=C(N)C=C3S2)C=C1,0.5774121860364463,4.477800000000003,2.0683875002995595,O=C(Nc1nc2ccccc2s1)c1ccccc1,2.0683875002995595,CC(C)(C)OC(=O)Nc1ccc(C(=O)Nc2nc3ccc(N)cc3s2)cc1,0.5774121860364463,384.46100000000007,4.477800000000003,106.34,6,3,3,27,3,0.2105263157894736,O=C(Nc1nc2ccccc2s1)c1ccccc1,0,True,2.0683875002995595
CN(C(=O)C(CC1=CC=CC=C1)NC(=O)CCCOC1=NC=NC2=C1N=CN2)C1CCCC1,0.4592874925970468,2.6404,3.1197373855482478,O=C(CCCOc1ncnc2[nH]cnc12)NC(Cc1ccccc1)C(=O)NC1CCCC1,3.1197373855482478,CN(C(=O)C(Cc1ccccc1)NC(=O)CCCOc1ncnc2[nH]cnc12)C1CCCC1,0.4592874925970468,450.5430000000002,2.6404,113.1,6,2,10,33,3,0.4583333333333333,O=C(CCCOc1ncnc2[nH]cnc12)NC(Cc1ccccc1)C(=O)NC1CCCC1,0,True,3.1197373855482478
CC1=CC=C(C2=CC=C(C(=O)NC(CC3CCCCC3)C(=O)NC(C)(C)C)C=C2)C=C1,0.6347320650726417,5.645520000000006,2.5339882068824995,O=C(NCCC1CCCCC1)c1ccc(-c2ccccc2)cc1,2.5339882068824995,Cc1ccc(-c2ccc(C(=O)NC(CC3CCCCC3)C(=O)NC(C)(C)C)cc2)cc1,0.6347320650726417,420.59700000000015,5.645520000000006,58.2,2,2,6,31,2,0.4814814814814814,O=C(NCCC1CCCCC1)c1ccc(-c2ccccc2)cc1,0,True,2.5339882068824995
CS(=O)(=O)C1=CC=C(N(CCCN2CC3=CC=CC=C3C2=O)C2=CC=C(Cl)C=C2)C=C1,0.5076686621069213,4.927700000000005,2.353459472833165,O=C1c2ccccc2CN1CCCN(c1ccccc1)c1ccccc1,2.353459472833165,CS(=O)(=O)c1ccc(N(CCCN2Cc3ccccc3C2=O)c2ccc(Cl)cc2)cc1,0.5076686621069213,454.97900000000016,4.927700000000005,57.690000000000005,4,0,7,31,3,0.2083333333333333,O=C1c2ccccc2CN1CCCN(c1ccccc1)c1ccccc1,0,True,2.353459472833165
CCCCN(CCCCCCCCCCC(=O)O)CCCC1=CN(C(=O)C2=CC=C([N+](=O)[O-])C=C2)C(O)=N1,0.1240766224398592,5.815600000000007,2.8639034722786274,O=C(c1ccccc1)n1ccnc1,2.8639034722786274,CCCCN(CCCCCCCCCCC(=O)O)CCCc1cn(C(=O)c2ccc([N+](=O)[O-])cc2)c(O)n1,0.1240766224398592,530.6660000000003,5.815600000000007,138.8,8,2,20,38,2,0.6071428571428571,O=C(c1ccccc1)n1ccnc1,0,True,2.8639034722786274
COC(=O)CNC1=NC(N2CCN(C3=CC=CC=C3OC)CC2)=NC2=CC=CC=C21,0.6247991339151425,2.5499,2.194401353693099,c1ccc(N2CCN(c3ncc4ccccc4n3)CC2)cc1,2.194401353693099,COC(=O)CNc1nc(N2CCN(c3ccccc3OC)CC2)nc2ccccc12,0.6247991339151425,407.4740000000002,2.5499,79.82000000000001,8,1,6,30,3,0.3181818181818182,c1ccc(N2CCN(c3ncc4ccccc4n3)CC2)cc1,0,True,2.194401353693099
CC(C)CC(NC(=O)OC(C)(C)C)C(=O)OCC1=CCC(C2=NC3=CC=CC=C3S2)C(=N)O1,0.5385790747504281,5.143970000000005,3.790774786083501,N=C1OC=CCC1c1nc2ccccc2s1,3.790774786083501,CC(C)CC(NC(=O)OC(C)(C)C)C(=O)OCC1=CCC(c2nc3ccccc3s2)C(=N)O1,0.5385790747504281,473.59500000000014,5.143970000000005,110.6,8,2,7,33,2,0.5,N=C1OC=CCC1c1nc2ccccc2s1,0,True,3.790774786083501
CC(CN(C)CC1=CC=CC=C1)NC(=O)CNCC1=CC=C(CCN)C=C1,0.5666725929852654,1.914100000000001,2.557300161628508,O=C(CNCc1ccccc1)NCCNCc1ccccc1,2.557300161628508,CC(CN(C)Cc1ccccc1)NC(=O)CNCc1ccc(CCN)cc1,0.5666725929852654,368.52500000000015,1.914100000000001,70.39,4,3,11,27,2,0.4090909090909091,O=C(CNCc1ccccc1)NCCNCc1ccccc1,0,True,2.557300161628508
O=C(O)C1=CC=CC=C1C(=O)NC1=NC(C2=CC=C(F)C=C2)=CC(C2=CC=C3SCCN(CC4=CC=CC=C4)C(=O)C3=C2)=N1,0.2139719602372283,6.648300000000005,2.6907557816713563,O=C(Nc1nc(-c2ccccc2)cc(-c2ccc3c(c2)C(=O)N(Cc2ccccc2)CCS3)n1)c1ccccc1,2.6907557816713563,O=C(O)c1ccccc1C(=O)Nc1nc(-c2ccc(F)cc2)cc(-c2ccc3c(c2)C(=O)N(Cc2ccccc2)CCS3)n1,0.2139719602372283,604.6630000000002,6.648300000000005,112.49,6,2,7,44,5,0.088235294117647,O=C(Nc1nc(-c2ccccc2)cc(-c2ccc3c(c2)C(=O)N(Cc2ccccc2)CCS3)n1)c1ccccc1,0,True,2.6907557816713563
CCCCCCCCCCC1=CC=C(NC(C)=O)C(C(=O)O)=C1,0.5623247003659538,5.026400000000004,1.878897705666141,c1ccccc1,1.878897705666141,CCCCCCCCCCc1ccc(NC(C)=O)c(C(=O)O)c1,0.5623247003659538,319.44500000000005,5.026400000000004,66.4,2,2,11,23,1,0.5789473684210527,c1ccccc1,0,True,1.878897705666141
COC1=C(OC)C=C2C(=C1)CCC1C2CCC(=O)N1S(=O)(=O)C1=CNC=N1,0.8532904640919263,1.8366,3.752876848939741,O=C1CCC2c3ccccc3CCC2N1S(=O)(=O)c1c[nH]cn1,3.752876848939741,COc1cc2c(cc1OC)C1CCC(=O)N(S(=O)(=O)c3c[nH]cn3)C1CC2,0.8532904640919263,391.449,1.8366,101.59,6,1,4,27,2,0.4444444444444444,O=C1CCC2c3ccccc3CCC2N1S(=O)(=O)c1c[nH]cn1,0,True,3.752876848939741
CC(CC1=CC=C(Cl)C=C1)SCC(CC(NC(=O)C1=CC=C2NC(=O)COC2=C1)C(=O)O)C(=O)O,0.353294025740009,3.3092,3.6778194909087754,O=C1COc2cc(C(=O)NCCCCSCCc3ccccc3)ccc2N1,3.6778194909087754,CC(Cc1ccc(Cl)cc1)SCC(CC(NC(=O)c1ccc2c(c1)OCC(=O)N2)C(=O)O)C(=O)O,0.353294025740009,520.9910000000003,3.3092,142.03,6,4,11,35,2,0.3333333333333333,O=C1COc2cc(C(=O)NCCCCSCCc3ccccc3)ccc2N1,0,True,3.6778194909087754
CC12CCC(O)CC1CCC1(O)C(O)C(C3CCN(C4CC4)C(=O)C3)CCC21,0.6754605855898169,2.4667000000000003,4.588080605069775,O=C1CC(C2CCC3C(CCC4CCCCC43)C2)CCN1C1CC1,4.588080605069775,CC12CCC(O)CC1CCC1(O)C(O)C(C3CCN(C4CC4)C(=O)C3)CCC21,0.6754605855898169,391.55200000000025,2.4667000000000003,81.0,4,3,2,28,0,0.9565217391304348,O=C1CC(C2CCC3C(CCC4CCCCC43)C2)CCN1C1CC1,0,True,4.588080605069775
COC1=CC=C(CN(C)C(=O)C=CC2=CC=C(C3=NC4=CC=C(C5=NC=CS5)C=C4S3)C=C2)C=C1,0.2329830204424303,6.767200000000005,2.4972914383549387,O=C(C=Cc1ccc(-c2nc3ccc(-c4nccs4)cc3s2)cc1)NCc1ccccc1,2.4972914383549387,COc1ccc(CN(C)C(=O)C=Cc2ccc(-c3nc4ccc(-c5nccs5)cc4s3)cc2)cc1,0.2329830204424303,497.64500000000015,6.767200000000005,55.32,6,0,7,35,5,0.1071428571428571,O=C(C=Cc1ccc(-c2nc3ccc(-c4nccs4)cc3s2)cc1)NCc1ccccc1,0,True,2.4972914383549387
COCC(CC(C)(C)C(=O)OC(C)(C)C)NCCNCC1=CC=C(Cl)O1,0.4469027771218233,3.385200000000002,3.3763628900533487,c1ccoc1,3.3763628900533487,COCC(CC(C)(C)C(=O)OC(C)(C)C)NCCNCc1ccc(Cl)o1,0.4469027771218233,388.93600000000015,3.385200000000002,72.73,6,2,11,26,1,0.7368421052631579,c1ccoc1,0,True,3.3763628900533487
CCN(CC)C(=O)CN(CC(=O)NC1=CC=C(Br)C=C1C(N)=O)C(=O)C(C)(C)C,0.6080845129106687,2.2296,2.467856824355234,c1ccccc1,2.467856824355234,CCN(CC)C(=O)CN(CC(=O)Nc1ccc(Br)cc1C(N)=O)C(=O)C(C)(C)C,0.6080845129106687,469.3800000000002,2.2296,112.81,4,2,8,29,1,0.5,c1ccccc1,0,True,2.467856824355234
CC(C)(C)CCN=C(C1=NC2=CC=CC=C2N1)C1=NC=CS1,0.7304950948332476,4.293000000000004,2.978367313230713,N=C(c1nc2ccccc2[nH]1)c1nccs1,2.978367313230713,CC(C)(C)CCN=C(c1nc2ccccc2[nH]1)c1nccs1,0.7304950948332476,312.442,4.293000000000004,53.93,4,1,4,22,3,0.3529411764705882,N=C(c1nc2ccccc2[nH]1)c1nccs1,0,True,2.978367313230713
CCCCN(CCCC)CCC1=CC=C2SC(C3=CC=C(F)C=C3)=CC2=C1,0.3590972650588921,7.152100000000007,2.248295192607252,c1ccc(-c2cc3ccccc3s2)cc1,2.248295192607252,CCCCN(CCCC)CCc1ccc2sc(-c3ccc(F)cc3)cc2c1,0.3590972650588921,383.576,7.152100000000007,3.24,2,0,10,27,3,0.4166666666666667,c1ccc(-c2cc3ccccc3s2)cc1,0,True,2.248295192607252
O=C(C1=CC=C(Cl)C=C1Cl)N1N=CCC1C1=CC=C(Cl)C=C1,0.7282524638758691,5.219800000000004,2.794613276741352,O=C(c1ccccc1)N1N=CCC1c1ccccc1,2.794613276741352,O=C(c1ccc(Cl)cc1Cl)N1N=CCC1c1ccc(Cl)cc1,0.7282524638758691,353.6360000000001,5.219800000000004,32.67,2,0,2,22,2,0.125,O=C(c1ccccc1)N1N=CCC1c1ccccc1,0,True,2.794613276741352
COC1=CC=C(COC2=CC=C(C3=CC=C(OCC4=CC=C(Cl)C=C4)C=C3)C=C2)C=C1,0.2961935590924127,7.173600000000006,1.6520779837039663,c1ccc(COc2ccc(-c3ccc(OCc4ccccc4)cc3)cc2)cc1,1.6520779837039663,COc1ccc(COc2ccc(-c3ccc(OCc4ccc(Cl)cc4)cc3)cc2)cc1,0.2961935590924127,430.931,7.173600000000006,27.69,3,0,8,31,4,0.1111111111111111,c1ccc(COc2ccc(-c3ccc(OCc4ccccc4)cc3)cc2)cc1,0,True,1.6520779837039663
CCOC(=O)C1=NOC(C(=O)N2CCN(C3=CC=C(C4=CC=CC=C4)N=N3)CC2)=C1,0.5938162792174997,2.2707000000000006,2.33237907252599,O=C(c1ccno1)N1CCN(c2ccc(-c3ccccc3)nn2)CC1,2.33237907252599,CCOC(=O)c1cc(C(=O)N2CCN(c3ccc(-c4ccccc4)nn3)CC2)on1,0.5938162792174997,407.4300000000001,2.2707000000000006,101.66,8,0,5,30,3,0.2857142857142857,O=C(c1ccno1)N1CCN(c2ccc(-c3ccccc3)nn2)CC1,0,True,2.33237907252599
CC(C)(C)OC(=O)C(CC1=CC=CC=C1)NC(=O)C1CC2=CC=CC=C2CN1CC1=CC=C(F)C=C1,0.4846356285859086,4.821800000000004,2.989902828667903,O=C(NCCc1ccccc1)C1Cc2ccccc2CN1Cc1ccccc1,2.989902828667903,CC(C)(C)OC(=O)C(Cc1ccccc1)NC(=O)C1Cc2ccccc2CN1Cc1ccc(F)cc1,0.4846356285859086,488.6030000000002,4.821800000000004,58.64,4,1,7,36,3,0.3333333333333333,O=C(NCCc1ccccc1)C1Cc2ccccc2CN1Cc1ccccc1,0,True,2.989902828667903
O=C(NC1=NC2=CC=CC=C2N1)C1=CC=C2OCCN(CC3=CC=C4OCCOC4=C3)C(=O)C2=C1,0.4720257676030845,3.621200000000002,2.516653121788581,O=C(Nc1nc2ccccc2[nH]1)c1ccc2c(c1)C(=O)N(Cc1ccc3c(c1)OCCO3)CCO2,2.516653121788581,O=C(Nc1nc2ccccc2[nH]1)c1ccc2c(c1)C(=O)N(Cc1ccc3c(c1)OCCO3)CCO2,0.4720257676030845,470.4850000000003,3.621200000000002,105.78,6,2,4,35,4,0.1923076923076923,O=C(Nc1nc2ccccc2[nH]1)c1ccc2c(c1)C(=O)N(Cc1ccc3c(c1)OCCO3)CCO2,0,True,2.516653121788581
CC(NC(=O)OC(C)(C)C)C(=O)OCC1=CC=C(C(=O)O)C=C1,0.8064370437102902,2.3412000000000006,2.351545744271503,c1ccccc1,2.351545744271503,CC(NC(=O)OC(C)(C)C)C(=O)OCc1ccc(C(=O)O)cc1,0.8064370437102902,323.345,2.3412000000000006,101.93,5,2,5,23,1,0.4375,c1ccccc1,0,True,2.351545744271503
CCCCCNC(=S)C1=CC2=CC(Cl)=CC=C2N1,0.6320364306793576,4.276600000000003,2.385472439566575,c1ccc2[nH]ccc2c1,2.385472439566575,CCCCCNC(=S)c1cc2cc(Cl)ccc2[nH]1,0.6320364306793576,280.824,4.276600000000003,27.82,1,2,5,18,2,0.3571428571428571,c1ccc2[nH]ccc2c1,0,True,2.385472439566575
COC1=CC=C(C2=C(C#N)C(=O)OC(NC3=CC=C(Br)C=C3)=N2)C=C1,0.7124645931370008,4.088180000000002,2.328388830976209,O=c1cc(-c2ccccc2)nc(Nc2ccccc2)o1,2.328388830976209,COc1ccc(-c2nc(Nc3ccc(Br)cc3)oc(=O)c2C#N)cc1,0.7124645931370008,398.216,4.088180000000002,88.14999999999999,6,1,4,25,3,0.0555555555555555,O=c1cc(-c2ccccc2)nc(Nc2ccccc2)o1,0,True,2.328388830976209
CC(C)N(CCCNC(=S)NC1=CC=C(F)C=C1F)C(C)C,0.58826506217311,3.760100000000002,2.255027138151556,c1ccccc1,2.255027138151556,CC(C)N(CCCNC(=S)Nc1ccc(F)cc1F)C(C)C,0.58826506217311,329.4600000000001,3.760100000000002,27.3,2,2,7,22,1,0.5625,c1ccccc1,0,True,2.255027138151556
CN(CC1=CC=C(F)C=C1)C(=O)CCC(F)(F)F,0.7641688034077225,3.1266000000000016,1.977787541376529,c1ccccc1,1.977787541376529,CN(Cc1ccc(F)cc1)C(=O)CCC(F)(F)F,0.7641688034077225,263.2339999999999,3.1266000000000016,20.31,1,0,4,18,1,0.4166666666666667,c1ccccc1,0,True,1.977787541376529
